match_id,player,set,serve_pts,aces,dfs,first_in,first_won,second_in,second_won,bk_pts,bp_saved,return_pts,return_pts_won,winners,winners_fh,winners_bh,unforced,unforced_fh,unforced_bh
20140513-W-Rome-R32-Angelique_Kerber-Petra_Cetkovska,2,2,24,0,0,10,6,14,8,2,1,58,29,23,15,8,9,3,6
20140513-W-Rome-R32-Angelique_Kerber-Petra_Cetkovska,1,3,36,0,2,27,13,9,4,4,1,27,13,5,1,3,17,10,5
20140513-W-Rome-R32-Angelique_Kerber-Petra_Cetkovska,2,3,27,0,1,18,12,9,2,2,0,36,19,13,7,5,19,11,7
20140516-W-Rome-QF-Shuai_Zhang-Serena_Williams,1,Total,59,0,0,40,19,19,8,8,3,48,15,6,3,3,14,10,4
20140516-W-Rome-QF-Shuai_Zhang-Serena_Williams,2,Total,48,6,1,30,21,18,12,4,3,59,32,35,16,10,23,11,11
20140516-W-Rome-QF-Shuai_Zhang-Serena_Williams,1,1,29,0,0,19,8,10,2,5,1,25,12,2,2,0,6,5,1
20140516-W-Rome-QF-Shuai_Zhang-Serena_Williams,2,1,25,1,1,17,10,8,3,4,3,29,19,14,8,3,13,8,4
20140516-W-Rome-QF-Shuai_Zhang-Serena_Williams,1,2,30,0,0,21,11,9,6,3,2,23,3,4,1,3,8,5,3
20140516-W-Rome-QF-Shuai_Zhang-Serena_Williams,2,2,23,5,0,13,11,10,9,0,0,30,13,21,8,7,10,3,7
20140515-W-Rome-R16-Serena_Williams-Varvara_Lepchenko,1,Total,52,3,2,32,25,20,10,6,5,44,26,17,4,9,21,14,5
20140515-W-Rome-R16-Serena_Williams-Varvara_Lepchenko,2,Total,44,2,1,26,11,18,7,8,3,52,17,10,4,4,22,14,7
20140515-W-Rome-R16-Serena_Williams-Varvara_Lepchenko,1,1,22,1,2,12,10,10,7,1,1,23,12,8,1,6,10,7,1
20140515-W-Rome-R16-Serena_Williams-Varvara_Lepchenko,2,1,23,1,0,15,7,8,4,3,1,22,5,3,1,1,10,8,2
20140515-W-Rome-R16-Serena_Williams-Varvara_Lepchenko,1,2,30,2,0,20,15,10,3,5,4,21,14,9,3,3,11,7,4
20140515-W-Rome-R16-Serena_Williams-Varvara_Lepchenko,2,2,21,1,1,11,4,10,3,5,2,30,12,7,3,3,12,6,5
20130906-W-US_Open-SF-Serena_Williams-Na_Li,1,Total,54,4,1,33,25,21,10,4,3,64,34,20,6,7,24,5,18
20130906-W-US_Open-SF-Serena_Williams-Na_Li,2,Total,64,0,4,40,20,24,10,11,6,54,19,9,5,3,34,13,17
20130906-W-US_Open-SF-Serena_Williams-Na_Li,1,1,21,1,0,12,10,9,5,1,1,22,14,5,1,1,12,5,7
20130906-W-US_Open-SF-Serena_Williams-Na_Li,2,1,22,0,3,14,6,8,2,3,0,21,6,1,0,1,17,10,4
20130906-W-US_Open-SF-Serena_Williams-Na_Li,1,2,33,3,1,21,15,12,5,3,2,42,20,15,5,6,12,0,11
20130906-W-US_Open-SF-Serena_Williams-Na_Li,2,2,42,0,1,26,14,16,8,8,6,33,13,8,5,2,17,3,13
20130901-W-US_Open-R16-Serena_Williams-Sloane_Stephens,1,Total,50,6,4,31,26,19,11,2,1,74,38,22,10,3,26,8,14
20130901-W-US_Open-R16-Serena_Williams-Sloane_Stephens,2,Total,74,0,4,50,28,24,8,10,6,50,13,13,10,2,35,18,13
20130901-W-US_Open-R16-Serena_Williams-Sloane_Stephens,1,1,24,3,3,14,13,10,5,1,0,55,27,13,5,3,20,7,10
20130901-W-US_Open-R16-Serena_Williams-Sloane_Stephens,2,1,55,0,3,36,20,19,8,8,6,24,6,7,5,1,24,12,9
20130901-W-US_Open-R16-Serena_Williams-Sloane_Stephens,1,2,26,3,1,17,13,9,6,1,1,19,11,9,5,0,6,1,4
20130901-W-US_Open-R16-Serena_Williams-Sloane_Stephens,2,2,19,0,1,14,8,5,0,2,0,26,7,6,5,1,11,6,4
20131103-W-Sofia-F-Samantha_Stosur-Simona_Halep,1,Total,71,3,2,40,24,31,16,9,4,62,20,22,14,4,33,20,11
20131103-W-Sofia-F-Samantha_Stosur-Simona_Halep,2,Total,62,2,4,46,32,16,10,4,1,71,31,18,10,6,20,11,5
20131103-W-Sofia-F-Samantha_Stosur-Simona_Halep,1,1,25,1,1,13,9,12,9,2,2,20,9,9,6,1,10,6,3
20131103-W-Sofia-F-Samantha_Stosur-Simona_Halep,2,1,20,1,3,14,9,6,2,2,0,25,7,2,0,1,11,4,4
20131103-W-Sofia-F-Samantha_Stosur-Simona_Halep,1,2,23,1,1,13,6,10,4,4,1,23,8,6,4,1,11,7,3
20131103-W-Sofia-F-Samantha_Stosur-Simona_Halep,2,2,23,0,1,17,11,6,4,2,1,23,13,8,5,3,5,4,0
20131103-W-Sofia-F-Samantha_Stosur-Simona_Halep,1,3,23,1,0,14,9,9,3,3,1,19,3,7,4,2,12,7,5
20131103-W-Sofia-F-Samantha_Stosur-Simona_Halep,2,3,19,1,0,15,12,4,4,0,0,23,11,8,5,2,4,3,1
20140106-W-Sydney-R32-Eugenie_Bouchard-Bethanie_Mattek_Sands,1,Total,62,2,5,33,18,29,11,13,7,56,23,18,10,6,30,17,8
20140106-W-Sydney-R32-Eugenie_Bouchard-Bethanie_Mattek_Sands,2,Total,56,0,0,35,24,21,9,9,6,62,33,16,12,4,23,13,10
20140106-W-Sydney-R32-Eugenie_Bouchard-Bethanie_Mattek_Sands,1,1,31,1,0,19,12,12,5,6,4,33,13,8,3,4,19,12,7
20140106-W-Sydney-R32-Eugenie_Bouchard-Bethanie_Mattek_Sands,2,1,33,0,0,19,14,14,6,5,4,31,14,8,6,2,16,8,8
20140106-W-Sydney-R32-Eugenie_Bouchard-Bethanie_Mattek_Sands,1,2,31,1,5,14,6,17,6,7,3,23,10,10,7,2,11,5,1
20140106-W-Sydney-R32-Eugenie_Bouchard-Bethanie_Mattek_Sands,2,2,23,0,0,16,10,7,3,4,2,31,19,8,6,2,7,5,2
20140105-W-Sydney-R32-Simona_Halep-Madison_Keys,1,Total,61,1,7,40,20,21,5,12,5,58,26,7,3,2,31,12,12
20140105-W-Sydney-R32-Simona_Halep-Madison_Keys,2,Total,58,1,4,22,16,36,16,7,4,61,36,21,12,6,38,18,16
20140105-W-Sydney-R32-Simona_Halep-Madison_Keys,1,1,28,0,4,18,9,10,0,8,4,22,10,2,1,1,16,5,7
20140105-W-Sydney-R32-Simona_Halep-Madison_Keys,2,1,22,0,3,9,7,13,5,3,2,28,19,8,5,2,14,6,5
20140105-W-Sydney-R32-Simona_Halep-Madison_Keys,1,2,33,1,3,22,11,11,5,4,1,36,16,5,2,1,15,7,5
20140105-W-Sydney-R32-Simona_Halep-Madison_Keys,2,2,36,1,1,13,9,23,11,4,2,33,17,13,7,4,24,12,11
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,1,Total,68,5,1,46,33,22,3,6,2,88,46,32,8,18,23,13,9
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,2,Total,88,0,3,58,30,30,12,21,15,68,32,23,11,12,25,11,11
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,1,1,34,1,1,23,17,11,1,4,2,38,19,16,5,9,12,6,5
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,2,1,38,0,1,22,13,16,6,8,5,34,16,7,3,4,11,5,5
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,1,2,34,4,0,23,16,11,2,2,0,50,27,16,3,9,11,7,4
20140110-W-Sydney-F-Tsvetana_Pironkova-Angelique_Kerber,2,2,50,0,2,36,17,14,6,13,10,34,16,16,8,8,14,6,6
20140109-W-Sydney-SF-Petra_Kvitova-Tsvetana_Pironkova,1,Total,58,6,5,36,19,22,7,9,3,58,26,27,15,6,37,18,14
20140109-W-Sydney-SF-Petra_Kvitova-Tsvetana_Pironkova,2,Total,58,2,0,34,25,24,7,7,4,58,32,9,4,1,15,12,3
20140109-W-Sydney-SF-Petra_Kvitova-Tsvetana_Pironkova,1,1,31,2,3,20,14,11,3,2,0,34,13,14,9,3,18,9,6
20140109-W-Sydney-SF-Petra_Kvitova-Tsvetana_Pironkova,2,1,34,1,0,19,16,15,5,3,2,31,14,6,3,0,8,8,0
20140109-W-Sydney-SF-Petra_Kvitova-Tsvetana_Pironkova,1,2,27,4,2,16,5,11,4,7,3,24,13,13,6,3,19,9,8
20140109-W-Sydney-SF-Petra_Kvitova-Tsvetana_Pironkova,2,2,24,1,0,15,9,9,2,4,2,27,18,3,1,1,7,4,3
20130925-W-Tokyo-R16-Venus_Williams-Simona_Halep,1,Total,111,5,4,65,43,46,19,15,9,83,38,21,10,4,36,20,12
20130925-W-Tokyo-R16-Venus_Williams-Simona_Halep,2,Total,83,0,9,51,33,32,12,10,3,111,49,28,17,11,41,17,15
20130925-W-Tokyo-R16-Venus_Williams-Simona_Halep,1,1,37,1,1,23,15,14,6,7,5,27,9,7,5,0,15,8,6
20130925-W-Tokyo-R16-Venus_Williams-Simona_Halep,2,1,27,0,1,21,14,6,4,2,1,37,16,6,3,3,10,6,3
20130925-W-Tokyo-R16-Venus_Williams-Simona_Halep,1,2,40,3,3,24,15,16,4,4,1,33,18,7,4,0,11,8,0
20130925-W-Tokyo-R16-Venus_Williams-Simona_Halep,2,2,33,0,5,17,11,16,4,5,1,40,21,17,11,6,17,6,6
20130925-W-Tokyo-R16-Venus_Williams-Simona_Halep,1,3,34,1,0,18,13,16,9,4,3,23,11,7,1,4,10,4,6
20130925-W-Tokyo-R16-Venus_Williams-Simona_Halep,2,3,23,0,3,13,8,10,4,3,1,34,12,5,3,2,14,5,6
20130829-W-US_Open-R64-Daniela_Hantuchova-Victoria_Duval,1,Total,48,2,2,22,14,26,18,2,0,58,31,10,4,4,22,8,12
20130829-W-US_Open-R64-Daniela_Hantuchova-Victoria_Duval,2,Total,58,0,4,43,21,15,6,12,7,48,16,14,7,7,32,12,16
20130829-W-US_Open-R64-Daniela_Hantuchova-Victoria_Duval,1,1,20,2,1,8,7,12,7,1,0,34,19,7,3,2,10,5,4
20130829-W-US_Open-R64-Daniela_Hantuchova-Victoria_Duval,2,1,34,0,2,26,12,8,3,7,4,20,6,9,5,4,15,6,7
20130829-W-US_Open-R64-Daniela_Hantuchova-Victoria_Duval,1,2,28,0,1,14,7,14,11,1,0,24,12,3,1,2,12,3,8
20130829-W-US_Open-R64-Daniela_Hantuchova-Victoria_Duval,2,2,24,0,2,17,9,7,3,5,3,28,10,5,2,3,17,6,9
20130831-W-US_Open-R32-Alize_Cornet-Victoria_Azarenka,1,Total,108,9,10,60,43,48,22,18,14,92,27,28,10,7,60,27,23
20130831-W-US_Open-R32-Alize_Cornet-Victoria_Azarenka,2,Total,92,2,6,63,48,29,17,6,5,108,43,24,10,12,40,17,17
20130831-W-US_Open-R32-Alize_Cornet-Victoria_Azarenka,1,1,50,3,2,26,19,24,14,11,10,38,13,14,7,3,21,11,8
20130831-W-US_Open-R32-Alize_Cornet-Victoria_Azarenka,2,1,38,0,5,29,23,9,2,4,3,50,17,9,2,7,20,4,11
20130831-W-US_Open-R32-Alize_Cornet-Victoria_Azarenka,1,2,26,4,2,16,12,10,4,1,0,34,10,6,1,1,16,7,7
20130831-W-US_Open-R32-Alize_Cornet-Victoria_Azarenka,2,2,34,2,1,25,18,9,6,2,2,26,10,9,5,2,12,9,2
20130831-W-US_Open-R32-Alize_Cornet-Victoria_Azarenka,1,3,32,2,6,18,12,14,4,6,4,20,4,8,2,3,23,9,8
20130831-W-US_Open-R32-Alize_Cornet-Victoria_Azarenka,2,3,20,0,0,9,7,11,9,0,0,32,16,6,3,3,8,4,4
20130908-W-US_Open-F-Victoria_Azarenka-Serena_Williams,1,Total,99,2,7,56,31,43,23,12,5,101,37,15,8,5,48,25,16
20130908-W-US_Open-F-Victoria_Azarenka-Serena_Williams,2,Total,101,9,5,58,44,43,20,8,4,99,45,38,10,14,58,20,33
20130908-W-US_Open-F-Victoria_Azarenka-Serena_Williams,1,1,33,2,0,19,10,14,10,3,1,38,13,8,4,2,14,11,3
20130908-W-US_Open-F-Victoria_Azarenka-Serena_Williams,2,1,38,2,2,20,17,18,8,1,0,33,13,15,5,7,21,9,10
20130908-W-US_Open-F-Victoria_Azarenka-Serena_Williams,1,2,42,0,5,23,14,19,9,6,3,41,18,5,4,1,19,4,10
20130908-W-US_Open-F-Victoria_Azarenka-Serena_Williams,2,2,41,5,2,25,16,16,7,7,4,42,19,15,2,6,26,6,18
20130908-W-US_Open-F-Victoria_Azarenka-Serena_Williams,1,3,24,0,2,14,7,10,4,3,1,22,6,2,0,2,15,10,3
20130908-W-US_Open-F-Victoria_Azarenka-Serena_Williams,2,3,22,2,1,13,11,9,5,0,0,24,13,8,3,1,11,5,5
20140617-W-s-Hertogenbosch-R32-Olga_Govortsova-Simona_Halep,1,Total,63,1,2,44,28,19,9,4,1,63,17,11,5,5,17,8,7
20140617-W-s-Hertogenbosch-R32-Olga_Govortsova-Simona_Halep,2,Total,63,3,4,29,24,34,22,1,1,63,26,36,20,13,23,12,7
20140617-W-s-Hertogenbosch-R32-Olga_Govortsova-Simona_Halep,1,1,39,0,1,27,16,12,8,2,1,42,13,8,5,3,13,7,5
20140617-W-s-Hertogenbosch-R32-Olga_Govortsova-Simona_Halep,2,1,42,2,2,19,16,23,13,1,1,39,15,21,14,5,16,9,5
20140617-W-s-Hertogenbosch-R32-Olga_Govortsova-Simona_Halep,1,2,24,1,1,17,12,7,1,2,0,21,4,3,0,2,4,1,2
20140617-W-s-Hertogenbosch-R32-Olga_Govortsova-Simona_Halep,2,2,21,1,2,10,8,11,9,0,0,24,11,15,6,8,7,3,2
20140703-W-Wimbledon-SF-Eugenie_Bouchard-Simona_Halep,1,Total,67,2,2,46,34,21,10,2,1,78,36,18,14,2,35,16,17
20140703-W-Wimbledon-SF-Eugenie_Bouchard-Simona_Halep,2,Total,78,1,5,50,28,28,14,9,6,67,23,12,5,6,36,15,16
20140703-W-Wimbledon-SF-Eugenie_Bouchard-Simona_Halep,1,1,38,0,1,22,16,16,9,1,0,49,22,9,9,0,22,10,11
20140703-W-Wimbledon-SF-Eugenie_Bouchard-Simona_Halep,2,1,49,0,2,31,17,18,10,3,2,38,13,6,4,2,20,10,8
20140703-W-Wimbledon-SF-Eugenie_Bouchard-Simona_Halep,1,2,29,2,1,24,18,5,1,1,1,29,14,9,5,2,13,6,6
20140703-W-Wimbledon-SF-Eugenie_Bouchard-Simona_Halep,2,2,29,1,3,19,11,10,4,6,4,29,10,6,1,4,16,5,8
20140702-W-Wimbledon-QF-Sabine_Lisicki-Simona_Halep,1,Total,53,2,3,27,15,26,8,8,3,50,17,16,10,3,28,13,12
20140702-W-Wimbledon-QF-Sabine_Lisicki-Simona_Halep,2,Total,50,3,3,25,20,25,13,2,1,53,30,16,11,2,14,8,3
20140702-W-Wimbledon-QF-Sabine_Lisicki-Simona_Halep,1,1,29,1,1,15,11,14,4,4,2,35,14,14,9,3,13,7,5
20140702-W-Wimbledon-QF-Sabine_Lisicki-Simona_Halep,2,1,35,1,1,18,13,17,8,2,1,29,14,8,6,1,8,5,2
20140702-W-Wimbledon-QF-Sabine_Lisicki-Simona_Halep,1,2,24,1,2,12,4,12,4,4,1,15,3,2,1,0,15,6,7
20140702-W-Wimbledon-QF-Sabine_Lisicki-Simona_Halep,2,2,15,2,2,7,7,8,5,0,0,24,16,8,5,1,6,3,1
20140709-W-Bucharest-R32-Simona_Halep-Indy_De_Vroome,1,Total,49,1,4,20,13,29,16,6,4,55,32,15,11,2,23,14,5
20140709-W-Bucharest-R32-Simona_Halep-Indy_De_Vroome,2,Total,55,0,10,32,16,23,7,8,2,49,20,10,3,7,38,13,15
20140709-W-Bucharest-R32-Simona_Halep-Indy_De_Vroome,1,1,20,0,1,9,5,11,8,3,3,17,12,4,3,1,8,6,1
20140709-W-Bucharest-R32-Simona_Halep-Indy_De_Vroome,2,1,17,0,4,11,5,6,0,3,0,20,7,1,0,1,18,6,8
20140709-W-Bucharest-R32-Simona_Halep-Indy_De_Vroome,1,2,29,1,3,11,8,18,8,3,1,38,20,11,8,1,15,8,4
20140709-W-Bucharest-R32-Simona_Halep-Indy_De_Vroome,2,2,38,0,6,21,11,17,7,5,2,29,13,9,3,6,20,7,7
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,1,Total,65,0,2,40,26,25,12,5,4,49,29,22,6,10,13,6,5
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,2,Total,49,1,3,32,13,17,7,7,2,65,27,29,19,8,38,24,11
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,1,1,31,0,0,17,10,14,9,1,1,19,12,9,2,7,3,1,2
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,2,1,19,0,2,12,3,7,4,4,2,31,12,12,8,4,17,10,5
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,1,2,34,0,2,23,16,11,3,4,3,30,17,13,4,3,10,5,3
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,2,2,30,1,1,20,10,10,3,3,0,34,15,17,11,4,21,14,6
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,1,Total,81,3,4,48,29,33,13,7,3,70,25,26,11,7,34,18,12
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,2,Total,70,2,4,41,27,29,18,6,3,81,39,29,20,3,29,16,9
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,1,1,43,2,4,28,18,15,6,2,1,38,11,12,4,3,19,8,7
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,2,1,38,2,2,26,19,12,8,1,0,43,19,15,11,1,18,10,6
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,1,2,38,1,0,20,11,18,7,5,2,32,14,14,7,4,15,10,5
20070907-W-US_Open-SF-Venus_Williams-Justine_Henin,2,2,32,0,2,15,8,17,10,5,3,38,20,14,9,2,11,6,3
20140710-W-Bucharest-R16-Aleksandra_Krunic-Simona_Halep,1,Total,46,2,1,30,12,16,8,6,0,59,27,11,4,5,27,10,16
20140710-W-Bucharest-R16-Aleksandra_Krunic-Simona_Halep,2,Total,59,0,3,39,26,20,6,7,4,46,26,16,9,7,28,10,15
20140710-W-Bucharest-R16-Aleksandra_Krunic-Simona_Halep,1,1,20,1,0,14,7,6,4,2,0,23,7,6,2,3,11,5,6
20140710-W-Bucharest-R16-Aleksandra_Krunic-Simona_Halep,2,1,23,0,1,16,13,7,3,0,0,20,9,8,5,3,10,3,6
20140710-W-Bucharest-R16-Aleksandra_Krunic-Simona_Halep,1,2,26,1,1,16,5,10,4,4,0,36,20,5,2,2,16,5,10
20140710-W-Bucharest-R16-Aleksandra_Krunic-Simona_Halep,2,2,36,0,2,23,13,13,3,7,4,26,17,8,4,4,18,7,9
20140711-W-Bucharest-QF-Lara_Arruabarrena-Simona_Halep,1,Total,49,1,3,30,12,19,7,8,3,44,14,13,8,4,26,10,13
20140711-W-Bucharest-QF-Lara_Arruabarrena-Simona_Halep,2,Total,44,1,1,31,24,13,6,2,1,49,30,24,13,10,14,8,5
20140711-W-Bucharest-QF-Lara_Arruabarrena-Simona_Halep,1,1,34,1,2,21,10,13,6,4,2,25,7,7,4,2,17,6,9
20140711-W-Bucharest-QF-Lara_Arruabarrena-Simona_Halep,2,1,25,1,1,21,17,4,1,1,1,34,18,12,7,4,12,7,4
20140711-W-Bucharest-QF-Lara_Arruabarrena-Simona_Halep,1,2,15,0,1,9,2,6,1,4,1,19,7,6,4,2,9,4,4
20140711-W-Bucharest-QF-Lara_Arruabarrena-Simona_Halep,2,2,19,0,0,10,7,9,5,1,0,15,12,12,6,6,2,1,1
20140712-W-Bucharest-SF-Simona_Halep-Monica_Niculescu,1,Total,89,7,3,61,43,28,9,9,5,82,46,34,17,10,39,16,20
20140712-W-Bucharest-SF-Simona_Halep-Monica_Niculescu,2,Total,82,1,2,58,30,24,6,21,14,89,37,18,5,12,42,20,20
20140712-W-Bucharest-SF-Simona_Halep-Monica_Niculescu,1,1,29,1,2,20,15,9,2,2,1,26,17,11,4,6,12,3,7
20140712-W-Bucharest-SF-Simona_Halep-Monica_Niculescu,2,1,26,0,2,19,9,7,0,5,2,29,12,7,2,5,16,8,6
20140712-W-Bucharest-SF-Simona_Halep-Monica_Niculescu,1,2,34,3,1,23,15,11,5,4,2,42,17,13,8,2,20,10,9
20140712-W-Bucharest-SF-Simona_Halep-Monica_Niculescu,2,2,42,1,0,28,20,14,5,12,11,34,14,9,3,5,17,7,10
20140712-W-Bucharest-SF-Simona_Halep-Monica_Niculescu,1,3,26,3,0,18,13,8,2,3,2,14,12,10,5,2,7,3,4
20140712-W-Bucharest-SF-Simona_Halep-Monica_Niculescu,2,3,14,0,0,11,1,3,1,4,1,26,11,2,0,2,9,5,4
20140713-W-Bucharest-F-Roberta_Vinci-Simona_Halep,1,Total,63,1,1,34,21,29,8,12,7,51,16,17,11,5,25,19,5
20140713-W-Bucharest-F-Roberta_Vinci-Simona_Halep,2,Total,51,3,2,32,23,19,12,6,5,63,34,29,12,14,11,6,3
20140713-W-Bucharest-F-Roberta_Vinci-Simona_Halep,1,1,32,1,1,16,10,16,4,5,2,18,5,6,4,1,11,6,4
20140713-W-Bucharest-F-Roberta_Vinci-Simona_Halep,2,1,18,0,1,12,9,6,4,1,1,32,18,12,6,6,5,3,1
20140713-W-Bucharest-F-Roberta_Vinci-Simona_Halep,1,2,31,0,0,18,11,13,4,7,5,33,11,11,7,4,14,13,1
20140713-W-Bucharest-F-Roberta_Vinci-Simona_Halep,2,2,33,3,1,20,14,13,8,5,4,31,16,17,6,8,6,3,2
20140714-W-Istanbul-R32-Klara_Koukalova-Donna_Vekic,1,Total,86,3,8,42,29,44,20,8,3,88,49,23,12,7,41,16,17
20140714-W-Istanbul-R32-Klara_Koukalova-Donna_Vekic,2,Total,88,3,3,43,27,45,12,13,5,86,37,11,7,1,55,30,22
20140714-W-Istanbul-R32-Klara_Koukalova-Donna_Vekic,1,1,27,1,4,13,8,14,5,3,0,42,20,4,1,2,19,7,8
20140714-W-Istanbul-R32-Klara_Koukalova-Donna_Vekic,2,1,42,2,0,21,15,21,7,4,2,27,14,5,3,0,22,12,10
20140714-W-Istanbul-R32-Klara_Koukalova-Donna_Vekic,1,2,27,2,2,15,9,12,8,1,1,17,12,13,6,5,8,4,2
20140714-W-Istanbul-R32-Klara_Koukalova-Donna_Vekic,2,2,17,0,1,8,3,9,2,4,1,27,10,3,3,0,11,6,4
20140714-W-Istanbul-R32-Klara_Koukalova-Donna_Vekic,1,3,32,0,2,14,12,18,7,4,2,29,17,6,5,0,14,5,7
20140714-W-Istanbul-R32-Klara_Koukalova-Donna_Vekic,2,3,29,1,2,14,9,15,3,5,2,32,13,3,1,1,22,12,8
20140715-W-Istanbul-R32-Jovana_Jaksic-Francesca_Schiavone,1,Total,62,1,3,28,16,34,13,7,2,45,14,11,6,3,36,21,12
20140715-W-Istanbul-R32-Jovana_Jaksic-Francesca_Schiavone,2,Total,45,0,3,25,19,20,12,2,1,62,33,8,5,3,22,11,8
20140715-W-Istanbul-R32-Jovana_Jaksic-Francesca_Schiavone,1,1,27,1,1,15,10,12,4,3,1,21,5,5,2,1,15,11,3
20140715-W-Istanbul-R32-Jovana_Jaksic-Francesca_Schiavone,2,1,21,0,1,12,10,9,6,0,0,27,13,4,3,1,8,4,3
20140715-W-Istanbul-R32-Jovana_Jaksic-Francesca_Schiavone,1,2,35,0,2,13,6,22,9,4,1,24,9,6,4,2,21,10,9
20140715-W-Istanbul-R32-Jovana_Jaksic-Francesca_Schiavone,2,2,24,0,2,13,9,11,6,2,1,35,20,4,2,2,14,7,5
20140701-W-Wimbledon-R16-Zarina_Diyas-Simona_Halep,1,Total,56,0,2,35,15,21,9,8,3,39,9,11,5,3,32,21,9
20140701-W-Wimbledon-R16-Zarina_Diyas-Simona_Halep,2,Total,39,2,2,19,16,20,14,2,2,56,32,18,6,8,12,6,4
20140701-W-Wimbledon-R16-Zarina_Diyas-Simona_Halep,1,1,30,0,0,19,8,11,7,3,1,19,3,6,3,2,13,8,5
20140701-W-Wimbledon-R16-Zarina_Diyas-Simona_Halep,2,1,19,2,0,10,8,9,8,0,0,30,15,11,4,4,5,3,2
20140701-W-Wimbledon-R16-Zarina_Diyas-Simona_Halep,1,2,26,0,2,16,7,10,2,5,2,20,6,5,2,1,19,13,4
20140701-W-Wimbledon-R16-Zarina_Diyas-Simona_Halep,2,2,20,0,2,9,8,11,6,2,2,26,17,7,2,4,7,3,2
20140716-W-Bastad-R32-Gabriela_Dabrowski-Camila_Giorgi,1,Total,85,3,4,49,28,36,21,9,5,90,45,14,6,4,15,7,4
20140716-W-Bastad-R32-Gabriela_Dabrowski-Camila_Giorgi,2,Total,90,4,13,45,28,45,17,17,11,85,36,38,18,14,62,23,26
20140716-W-Bastad-R32-Gabriela_Dabrowski-Camila_Giorgi,1,1,37,2,2,22,10,15,7,6,3,27,11,4,1,1,6,2,2
20140716-W-Bastad-R32-Gabriela_Dabrowski-Camila_Giorgi,2,1,27,2,3,12,9,15,7,2,1,37,20,16,8,6,19,6,10
20140716-W-Bastad-R32-Gabriela_Dabrowski-Camila_Giorgi,1,2,23,1,1,12,8,11,9,0,0,42,20,5,2,2,5,3,1
20140716-W-Bastad-R32-Gabriela_Dabrowski-Camila_Giorgi,2,2,42,2,6,21,14,21,8,10,8,23,6,12,3,5,25,10,9
20140716-W-Bastad-R32-Gabriela_Dabrowski-Camila_Giorgi,1,3,25,0,1,15,10,10,5,3,2,21,14,5,3,1,4,2,1
20140716-W-Bastad-R32-Gabriela_Dabrowski-Camila_Giorgi,2,3,21,0,4,12,5,9,2,5,2,25,10,10,7,3,18,7,7
20140716-W-Istanbul-R16-Caroline_Wozniacki-Karin_Knapp,1,Total,92,4,4,63,45,29,11,9,6,81,40,16,7,3,35,18,13
20140716-W-Istanbul-R16-Caroline_Wozniacki-Karin_Knapp,2,Total,81,2,5,45,24,36,17,10,4,92,36,26,20,4,51,21,25
20140716-W-Istanbul-R16-Caroline_Wozniacki-Karin_Knapp,1,1,38,1,0,26,16,12,5,5,3,40,17,8,4,2,17,10,7
20140716-W-Istanbul-R16-Caroline_Wozniacki-Karin_Knapp,2,1,40,2,1,25,17,15,6,4,3,38,17,16,13,1,19,8,10
20140716-W-Istanbul-R16-Caroline_Wozniacki-Karin_Knapp,1,2,29,1,3,17,15,12,2,2,1,23,14,4,1,1,7,3,1
20140716-W-Istanbul-R16-Caroline_Wozniacki-Karin_Knapp,2,2,23,0,1,13,2,10,7,3,0,29,12,7,5,2,15,8,6
20140716-W-Istanbul-R16-Caroline_Wozniacki-Karin_Knapp,1,3,25,2,1,20,14,5,4,2,2,18,9,4,2,0,11,5,5
20140716-W-Istanbul-R16-Caroline_Wozniacki-Karin_Knapp,2,3,18,0,3,7,5,11,4,3,1,25,7,3,2,1,17,5,9
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,1,Total,58,4,2,31,22,27,17,3,3,54,27,27,12,8,20,15,3
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,2,Total,54,3,2,42,24,12,3,12,8,58,19,14,10,1,12,4,6
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,1,1,31,2,2,16,12,15,10,1,1,32,13,11,5,4,12,9,1
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,2,1,32,1,2,27,18,5,1,6,5,31,9,9,8,0,10,3,5
20140623-W-Wimbledon-R128-Petra_Kvitova-Andrea_Hlavackova,1,2,27,2,0,15,10,12,7,2,2,22,14,16,7,4,8,6,2
