match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Gender,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,Dominika Cibulkova,Ana Ivanovic,R,R,W,20131011,Linz,QF,,,Hard,,3,1,Isaac
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,Ying Ying Duan,Caroline Wozniacki,R,R,W,20130826,US Open,R128,,,Hard,,3,1,Amy
20130826-W-US_Open-R128-Eugenie_Bouchard-Karolina_Pliskova,Eugenie Bouchard,Karolina Pliskova,R,R,W,20130826,US Open,R128,,Court 13,Hard,,3,1,Lowell
20130826-W-US_Open-R128-Agnieszka_Radwanska-Silvia_Soler_Espinosa,Agnieszka Radwanska,Silvia Soler Espinosa,R,R,W,20130826,US Open,R128,,,Hard,,3,1,Isaac
20130819-W-New_Haven-F-Petra_Kvitova-Simona_Halep,Petra Kvitova,Simona Halep,L,R,W,20130819,New Haven,F,,,Hard,,3,1,Amy
20130818-W-Cincinnati-F-Victoria_Azarenka-Serena_Williams,Victoria Azarenka,Serena Williams,R,R,W,20130818,Cincinnati,F,,,Hard,Cicak,3,1,Amy
20130816-W-Cincinnati-QF-Magdalena_Rybarikova-Victoria_Azarenka,Magdalena Rybarikova,Victoria Azarenka,R,R,W,20130816,Cincinnati,QF,,,Hard,,3,1,Amy
20130807-W-Toronto-R32-Eugenie_Bouchard-Petra_Kvitova,Eugenie Bouchard,Petra Kvitova,R,L,W,20130807,Toronto,R32,8:55 PM,Centre,Hard,Felix Torralba,3,1,Lowell
20130718-W-Bastad-SF-Serena_Williams-Klara_Koukalova,Serena Williams,Klara Koukalova,R,R,W,20130718,Bastad,SF,,,Clay,,3,1,Amy
20130715-W-Bastad-F-Serena_Williams-Johanna_Larsson,Serena Williams,Johanna Larsson,R,R,W,20130715,Bastad,F,,,Clay,,3,1,Amy
20130704-W-Wimbledon-SF-Agnieszka_Radwanska-Sabine_Lisicki,Agnieszka Radwanska,Sabine Lisicki,R,R,W,20130704,Wimbledon,SF,14:40,Centre Court,Grass,,3,0,1HandBH
20130702-W-Wimbledon-QF-Kaia_Kanepi-Sabine_Lisicki,Kaia Kanepi,Sabine Lisicki,R,R,W,20130702,Wimbledon,QF,1:00 PM,1,Grass,Kerrilyn Cramer,3,0,ojustino
20130701-W-Wimbledon-R16-Sabine_Lisicki-Serena_Williams,Sabine Lisicki,Serena Williams,R,R,W,20130701,Wimbledon,R16,1:13 PM,Centre,Grass,James Keothavong,3,0,ojustino
20130701-W-Wimbledon-R16-Kaia_Kanepi-Laura_Robson,Kaia Kanepi,Laura Robson,R,L,W,20130701,Wimbledon,R16,1:10 PM,Court 1,Grass,Eva Asderaki,3,1,Lowell
20130627-W-Wimbledon-R64-Agnieszka_Radwanska-Mathilde_Johansson,Agnieszka Radwanska,Mathilde Johansson,R,R,W,20130627,Wimbledon,R64,,,Grass,,3,1,Isaac
20130626-W-Wimbledon-R64-Eugenie_Bouchard-Ana_Ivanovic,Eugenie Bouchard,Ana Ivanovic,R,R,W,20130626,Wimbledon,R64,,,Grass,,3,1,Isaac
20130606-W-Roland_Garros-SF-Serena_Williams-Sara_Errani,Serena Williams,Sara Errani,R,R,W,20130606,Roland Garros,SF,,Philippe Chatrier,Clay,Carlos Ramos,3,0,Salvo
20130606-W-Roland_Garros-SF-Maria_Sharapova-Victoria_Azarenka,Maria Sharapova,Victoria Azarenka,R,R,W,20130606,Roland Garros,SF,,Court Philippe Chatrier,Clay,,3,0,Isaac
20130603-W-ITF_Nottingham-R32-An_Sophie_Mestach-Johanna_Konta,An Sophie Mestach,Johanna Konta,R,R,W,20130603,ITF Nottingham,R32,,,Grass,,3,1,Amy
20130524-W-Strasbourg-SF-Alize_Cornet-Eugenie_Bouchard,Alize Cornet,Eugenie Bouchard,R,R,W,20130524,Strasbourg,SF,,,Clay,,3,1,@CanuckKicker
20130518-W-Rome-SF-Serena_Williams-Simona_Halep,Serena Williams,Simona Halep,R,R,W,20130518,Rome,SF,1:00 PM,Unknown,Outdoor Clay,Unknown,3,1,skoval
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,Venus Williams,Laura Robson,R,L,W,20130513,Rome,R64,2:50 PM,Centrale,Clay,,3,1,Lowell
20130512-W-Madrid-F-Maria_Sharapova-Serena_Williams,Maria Sharapova,Serena Williams,R,R,W,20130512,Madrid,F,,Caja Majica,Clay,Kader Nouni,3,1,Isaac
20130508-W-Madrid-R32-Victoria_Azarenka-Ekaterina_Makarova,Victoria Azarenka,Ekaterina Makarova,R,L,W,20130508,Madrid,R32,,Manolo Santana,Clay,Mariana Elves,3,1,Lowell
20130506-W-Madrid-R64-Maria_Sharapova-Alexandra_Dulgheru,Maria Sharapova,Alexandra Dulgheru,R,R,W,20130506,Madrid,R64,,,Clay,,3,1,Amy
20130505-W-Madrid-R64-Serena_Williams-Yulia_Putintseva,Serena Williams,Yulia Putintseva,R,R,W,20130505,Madrid,R64,13:00,Caja Magica,Clay,,3,1,1HandBH
20130420-W-Fed_Cup_World_Group_PO-RR-Ana_Ivanovic-Angelique_Kerber,Ana Ivanovic,Angelique Kerber,R,L,W,20130420,Fed Cup World Group PO,RR,,,Clay,,3,1,Isaac
20130413-W-Katowice-F-Petra_Kvitova-Roberta_Vinci,Petra Kvitova,Roberta Vinci,L,R,W,20130413,Katowice,F,,"Centre court in ""Spodek"" sports hall (unknown official name)",Clay,,3,1,1HandBH
20130407-W-Charleston-F-Serena_Williams-Jelena_Jankovic,Serena Williams,Jelena Jankovic,R,R,W,20130407,Charleston,F,,,Clay,Kader Nouni,3,1,Amy
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,Camila Giorgi,Serena Williams,R,R,W,20130402,Charleston,R32,,Billie Jean King Court,Clay,,3,1,Lowell
20130331-W-Miami-F-Serena_Williams-Maria_Sharapova,Serena Williams,Maria Sharapova,R,R,W,20130331,Miami,F,,,Hard,Kader Nouni,3,1,Isaac
20130322-W-Miami-R64-Eugenie_Bouchard-Maria_Sharapova,Eugenie Bouchard,Maria Sharapova,R,R,W,20130322,Miami,R64,,,Hard,,3,1,Isaac
20130221-W-Dubai-QF-Agnieszka_Radwanska-Petra_Kvitova,Agnieszka Radwanska,Petra Kvitova,R,L,W,20130221,Dubai,QF,10:00 PM,Centre,Hard,,3,1,Lowell
20130219-W-Dubai-R32-Samantha_Stosur-Ekaterina_Makarova,Samantha Stosur,Ekaterina Makarova,R,L,W,20130219,Dubai,R32,8:30 PM,Centre,Hard,,3,1,Lowell
20130201-W-Paris-QF-Kiki_Bertens-Lucie_Safarova,Kiki Bertens,Lucie Safarova,R,L,W,20130201,Paris,QF,,,Hard,Kader Nouni,3,1,Zindaras
20130131-W-Paris-R16-Dominika_Cibulkova-Kiki_Bertens,Dominika Cibulkova,Kiki Bertens,R,R,W,20130131,Paris,R16,,,Hard,Aurelie Tourte,3,1,Zindaras
20130124-W-Australian_Open-SF-Sloane_Stephens-Victoria_Azarenka,Sloane Stephens,Victoria Azarenka,R,R,W,20130124,Australian Open,SF,,,Hard,,3,1,Amy
20130123-W-Australian_Open-QF-Svetlana_Kuznetsova-Victoria_Azarenka,Svetlana Kuznetsova,Victoria Azarenka,R,R,W,20130123,Australian Open,QF,,,Hard,,3,1,Amy
20130120-W-Australian_Open-R16-Serena_Williams-Maria_Kirilenko,Serena Williams,Maria Kirilenko,R,R,W,20130120,Australian Open,R16,,,Hard,,3,0,Isaac
20130120-W-Australian_Open-R16-Elena_Vesnina-Victoria_Azarenka,Elena Vesnina,Victoria Azarenka,R,R,W,20130120,Australian Open,R16,,,Hard,Fergus Murphy,3,1,Amy
20130120-W-Australian_Open-R16-Ana_Ivanovic-Agnieszka_Radwanska,Ana Ivanovic,Agnieszka Radwanska,R,R,W,20130120,Australian Open,R16,,,Hard,,3,1,Isaac
20130118-W-Australian_Open-R32-Victoria_Azarenka-Jamie_Hampton,Victoria Azarenka,Jamie Hampton,R,R,W,20130118,Australian Open,R32,,,Hard,,3,1,Amy
20130118-W-Australian_Open-R32-Venus_Williams-Maria_Sharapova,Venus Williams,Maria Sharapova,R,R,W,20130118,Australian Open,R32,,,Hard,,3,0,Isaac
20130117-W-Australian_Open-R64-Victoria_Azarenka-Eleni_Daniilidou,Victoria Azarenka,Eleni Daniilidou,R,R,W,20130117,Australian Open,R64,,,Hard,Carlos Ramos,3,1,Amy
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,Laura Robson,Petra Kvitova,L,L,W,20130117,Australian Open,R64,9:30 PM,Rod Laver Arena,Hard,,3,0,Lowell
20130116-W-Australian_Open-R64-Julia_Goerges-Romina_Oprandi,Julia Goerges,Romina Oprandi,R,R,W,20130116,Australian Open,R64,,,Hard,,3,1,Isaac
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,Victoria Azarenka,Monica Niculescu,R,R,W,20130115,Australian Open,R128,,,Hard,,3,1,Amy
20130115-W-Australian_Open-R128-Nadia_Petrova-Kimiko_Date_Krumm,Nadia Petrova,Kimiko Date Krumm,R,R,W,20130115,Australian Open,R128,11:10,6,Hard,Zsolt Beda,3,0,1HandBH
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Agnieszka Radwanska,Polona Hercog,R,R,W,20130112,Beijing,R16,,,Hard,,3,1,Advanced Baseline
20130110-W-Hobart-R16-Shuai_Peng-Monica_Niculescu,Shuai Peng,Monica Niculescu,R,R,W,20130110,Hobart,R16,18:30,Centre,Hard,,3,1,1HandBH
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,Kirsten Flipkens,Monica Niculescu,R,R,W,20130110,Hobart,QF,18:30,,Hard,Simon Canavan,3,1,1HandBH
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,Timea Babos,Klara Koukalova,R,R,W,20130107,Hobart,R32,,,Hard,,3,1,Amy
20130107-W-Hobart-R32-Mona_Barthel-Ashleigh_Barty,Mona Barthel,Ashleigh Barty,R,R,W,20130107,Hobart,R32,,,Hard,,3,1,Isaac
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,Tsvetana Pironkova,Klara Koukalova,R,R,W,20130107,Hobart,R16,,,Hard,,3,1,Isaac
20121103-W-Fed_Cup_World_Group_F-RR-Jelena_Jankovic-Lucie_Safarova,Jelena Jankovic,Lucie Safarova,R,L,W,20121103,Fed Cup World Group F,RR,,,Hard,,3,1,Isaac
20121027-W-WTA_Championships-SF-Victoria_Azarenka-Maria_Sharapova,Victoria Azarenka,Maria Sharapova,R,R,W,20121027,WTA Championships,SF,,,Hard,,3,1,Isaac
20121024-W-WTA_Championships-RR-Agnieszka_Radwanska-Maria_Sharapova,Agnieszka Radwanska,Maria Sharapova,R,R,W,20121024,WTA Championships,RR,,Sinan Erdem Dome,Indoor Hard,Kader Nouni,3,1,sumitsatarkar
20121023-W-Luxembourg-QF-Andrea_Petkovic-Ksenia_Pervak,Andrea Petkovic,Ksenia Pervak,R,L,W,20121023,Luxembourg,QF,,,Hard,,3,1,Amy
20121007-W-Beijing-F-Maria_Sharapova-Victoria_Azarenka,Maria Sharapova,Victoria Azarenka,R,R,W,20121007,Beijing,F,,,Hard,,3,1,Amy
20120907-W-US_Open-SF-Serena_Williams-Sara_Errani,Serena Williams,Sara Errani,R,R,W,20120907,US Open,SF,,Arthur Ashe Stadium,Hard,Marija Cicak,3,1,Salvo
20120902-W-US_Open-R16-Andrea_Hlavackova-Serena_Williams,Andrea Hlavackova,Serena Williams,R,R,W,20120902,US Open,R16,,Arthur Ashe Stadium,Hard,,3,1,Isaac
20120829-W-US_Open-R64-Maria_Sharapova-Lourdes_Dominguez_Lino,Maria Sharapova,Lourdes Dominguez Lino,R,R,W,20120829,US Open,R64,,,Hard,,3,1,Isaac
20120810-W-Montreal-R16-Marion_Bartoli-Petra_Kvitova,Marion Bartoli,Petra Kvitova,R,L,W,20120810,Montreal,R16,12:15 PM,,Hard,,3,1,Lowell
20120804-W-Olympics-F-Serena_Williams-Maria_Sharapova,Serena Williams,Maria Sharapova,R,R,W,20120804,Olympics,F,,Centre,Grass,,3,0,Lowell
20120804-W-Olympics-BR-Victoria_Azarenka-Maria_Kirilenko,Victoria Azarenka,Maria Kirilenko,R,R,W,20120804,Olympics,BR,,1,Grass,Mariana Alves,3,0,Salvo
20120803-W-Olympics-SF-Serena_Williams-Victoria_Azarenka,Serena Williams,Victoria Azarenka,R,R,W,20120803,Olympics,SF,,Centre,Grass,John Blom,3,0,Salvo
20120803-W-Olympics-SF-Maria_Sharapova-Maria_Kirilenko,Maria Sharapova,Maria Kirilenko,R,R,W,20120803,Olympics,SF,,1,Grass,Eva Asderaki,3,0,Salvo
20120802-W-Olympics-QF-Victoria_Azarenka-Angelique_Kerber,Victoria Azarenka,Angelique Kerber,R,L,W,20120802,Olympics,QF,,Centre,Grass,,3,1,Lowell
20120802-W-Olympics-QF-Kim_Clijsters-Maria_Sharapova,Kim Clijsters,Maria Sharapova,R,R,W,20120802,Olympics,QF,,Centre,Grass,Carlos Ramos,3,0,Salvo
20120801-W-Olympics-R16-Sabine_Lisicki-Maria_Sharapova,Sabine Lisicki,Maria Sharapova,R,R,W,20120801,Olympics,R16,,1,Grass,Lars Graff,3,0,Salvo
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,Laura Robson,Maria Sharapova,L,R,W,20120731,Olympics,R32,,Centre,Grass,Mariana Alves,3,0,Salvo
20120731-W-Olympics-R32-Aleksandra_Wozniak-Venus_Williams,Aleksandra Wozniak,Venus Williams,R,R,W,20120731,Olympics,R32,,Centre,Grass,Alison Lang,3,0,Salvo
20120730-W-Olympics-R64-Serena_Williams-Jelena_Jankovic,Serena Williams,Jelena Jankovic,R,R,W,20120730,Olympics,R64,,,Grass,,3,1,Isaac
20120730-W-Olympics-R64-Maria_Sharapova-Shahar_Peer,Maria Sharapova,Shahar Peer,R,R,W,20120730,Olympics,R64,,,Grass,,3,1,Isaac
20120730-W-Olympics-R16-Vera_Zvonareva-Serena_Williams,Vera Zvonareva,Serena Williams,R,R,W,20120730,Olympics,R16,,,Grass,,3,1,Isaac
20120730-W-Olympics-R16-Daniela_Hantuchova-Caroline_Wozniacki,Daniela Hantuchova,Caroline Wozniacki,R,R,W,20120730,Olympics,R16,,,Grass,,3,1,Amy
20120729-W-Olympics-R64-Agnieszka_Radwanska-Julia_Goerges,Agnieszka Radwanska,Julia Goerges,R,R,W,20120729,Olympics,R64,,Centre,Grass,Gianluca Moscarella,3,0,Salvo
20120728-W-Olympics-R64-Vera_Zvonareva-Sofia_Arvidsson,Vera Zvonareva,Sofia Arvidsson,R,R,W,20120728,Olympics,R64,,14,Grass,James Keothavong,3,0,Salvo
20120728-W-Olympics-R64-Ana_Ivanovic-Christina_Mchale,Ana Ivanovic,Christina Mchale,R,R,W,20120728,Olympics,R64,,4,Grass,Louise Engzell,3,0,Salvo
20120723-W-Baku-R32-Qiang_Wang-Mandy_Minella,Qiang Wang,Mandy Minella,R,R,W,20120723,Baku,R32,,,Hard,,3,1,Amy
20120630-W-Wimbledon-R32-Petra_Kvitova-Varvara_Lepchenko,Petra Kvitova,Varvara Lepchenko,L,L,W,20120630,Wimbledon,R32,,No. 1,Grass,Kerrilyn Cramer,3,0,Lowell
20120623-W-s_Hertogenbosch-F-Nadia_Petrova-Urszula_Radwanska,Nadia Petrova,Urszula Radwanska,R,R,W,20120623,s Hertogenbosch,F,,Centre,Grass,Gianluca Moscarella,3,1,tsitsi
20120610-W-Roland_Garros-F-Maria_Sharapova-Sara_Errani,Maria Sharapova,Sara Errani,R,R,W,20120610,Roland Garros,F,3:00 PM,Philippe Chatrier,Clay,Alison Lang,3,0,Edo
20120607-W-Roland_Garros-SF-Samantha_Stosur-Sara_Errani,Samantha Stosur,Sara Errani,R,R,W,20120607,Roland Garros,SF,3:20 PM,Philippe Chatrier,Clay,Arnaud Gabas,3,0,tsitsi
20120520-W-Rome-F-Na_Li-Maria_Sharapova,Na Li,Maria Sharapova,R,R,W,20120520,Rome,F,1:30 PM,Centrale,Clay,Kader Nouni,3,1,Edo
20120429-W-Stuttgart-F-Maria_Sharapova-Victoria_Azarenka,Maria Sharapova,Victoria Azarenka,R,R,W,20120429,Stuttgart,F,,,Clay,,3,1,Amy
20120428-W-Fes-F-Laura_Pous_Tio-Kiki_Bertens,Laura Pous Tio,Kiki Bertens,R,R,W,20120428,Fes,F,,Centre,Clay,Daniela Congia,3,1,Zindaras
20120401-W-Miami-F-Agnieszka_Radwanska-Maria_Sharapova,Agnieszka Radwanska,Maria Sharapova,R,R,W,20120401,Miami,F,,,Hard,,3,1,Sumit
20120315-W-Indian_Wells-QF-Ana_Ivanovic-Marion_Bartoli,Ana Ivanovic,Marion Bartoli,R,R,W,20120315,Indian Wells,QF,,,Hard,,3,1,Lowell
20120225-W-Dubai-F-Julia_Goerges-Agnieszka_Radwanska,Julia Goerges,Agnieszka Radwanska,R,R,W,20120225,Dubai,F,,,Hard,,3,1,Lowell
20120220-W-Dubai-QF-Caroline_Wozniacki-Ana_Ivanovic,Caroline Wozniacki,Ana Ivanovic,R,R,W,20120220,Dubai,QF,,,Hard,,3,1,Amy
20120128-W-Australian_Open-F-Victoria_Azarenka-Maria_Sharapova,Victoria Azarenka,Maria Sharapova,R,R,W,20120128,Australian Open,F,,Rod Laver Arena,Hard,Kerrilyn Cramer,3,0,Palaver
20120126-W-Australian_Open-SF-Petra_Kvitova-Maria_Sharapova,Petra Kvitova,Maria Sharapova,L,R,W,20120126,Australian Open,SF,5pm,Rod Laver Arena,Hard,Enric Molina,3,0,Edo
20120122-W-Australian_Open-R16-Kim_Clijsters-Na_Li,Kim Clijsters,Na Li,R,R,W,20120122,Australian Open,R16,,Rod Laver Arena,Hard,Carlos Ramos,3,0,ojustino
20120120-W-Australian_Open-R32-Angelique_Kerber-Maria_Sharapova,Angelique Kerber,Maria Sharapova,L,R,W,20120120,Australian Open,R32,,,Hard,,3,1,Isaac
20120116-W-Australian_Open-R128-Na_Li-Ksenia_Pervak,Na Li,Ksenia Pervak,R,L,W,20120116,Australian Open,R128,,Hisense Arena,Hard,,3,0,Isaac
20120114-W-Hobart-F-Mona_Barthel-Yanina_Wickmayer,Mona Barthel,Yanina Wickmayer,R,R,W,20120114,Hobart,F,,,Hard,,3,1,Isaac
20120113-W-Hobart-SF-Yanina_Wickmayer-Shahar_Peer ,Yanina Wickmayer,Shahar Peer ,R,R,W,20120113,Hobart,SF,,,Hard,,3,1,Isaac
20120113-W-Hobart-SF-Angelique_Kerber-Mona_Barthel,Angelique Kerber,Mona Barthel,L,R,W,20120113,Hobart,SF,,,Hard,,3,1,Isaac
20110910-W-US_Open-SF-Samantha_Stosur-Angelique_Kerber,Samantha Stosur,Angelique Kerber,R,L,W,20110910,US Open,SF,18:20,Grandstand,Hard,Lynn Welch,3,1,tsitsi
20110910-W-US_Open-F-Serena_Williams-Samantha_Stosur,Serena Williams,Samantha Stosur,R,R,W,20110910,US Open,F,,,Hard,Eva Asderaki,3,1,Amy
20110813-W-Toronto-SF-Serena_Williams_-Victoria_Azarenka,Serena Williams ,Victoria Azarenka,R,R,W,20110813,Toronto,SF,,,Hard,,3,1,Isaac
20110702-W-Wimbledon-F-Petra_Kvitova-Maria_Sharapova,Petra Kvitova,Maria Sharapova,L,R,W,20110702,Wimbledon,F,2:00 PM,Centre,Grass,Alison Lang,3,0,Lowell
20110615-W-Eastbourne-R16-Venus_Williams-Ana_Ivanovic,Venus Williams,Ana Ivanovic,R,R,W,20110615,Eastbourne,R16,,,Grass,Mohamed Lahyani,3,1,skoval
20110614-W-Wimbledon-R64-Venus_Williams-Kimiko_Date_Krumm,Venus Williams,Kimiko Date Krumm,R,R,W,20110614,Wimbledon,R64,13:00,Centre Court,Grass,Eva Asderaki,3,0,brian
20110614-W-Eastbourne-R32-Ana_Ivanovic-Julia_Goerges,Ana Ivanovic,Julia Goerges,R,R,W,20110614,Eastbourne,R32,,,Grass,,3,1,skoval
20110604-W-Roland_Garros-F-Francesca_Schiavone-Na_Li,Francesca Schiavone,Na Li,R,R,W,20110604,Roland Garros,F,3:00 PM,Philippe Chatrier,Clay,Louise Azemar Engzell,3,0,Edo
20110602-W-Roland_Garros-SF-Na_Li-Maria_Sharapova,Na Li,Maria Sharapova,R,R,W,20110602,Roland Garros,SF,,,Clay,,3,1,Isaac
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,Petra Kvitova,Victoria Azarenka,L,R,W,20110508,Madrid,F,3:45 PM,,Clay,,3,1,Lowell
20110420-W-Stuttgart-R16-Na_Li-Sabine_Lisicki,Na Li,Sabine Lisicki,R,R,W,20110420,Stuttgart,R16,,Porsche Arena,Clay,Kader Nouni,3,1,ojustino
20110402-W-Miami-F-Maria_Sharapova-Victoria_Azarenka,Maria Sharapova,Victoria Azarenka,R,R,W,20110402,Miami,F,,,Hard,,3,1,Isaac
20110317-W-Indian_Wells-SF-Caroline_Wozniacki-Maria_Sharapova,Caroline Wozniacki,Maria Sharapova,R,R,W,20110317,Indian Wells,SF,,,Hard,,3,1,Isaac
20110313-W-Indian_Wells-R32-Maria_Sharapova-Aravane_Rezai,Maria Sharapova,Aravane Rezai,R,R,W,20110313,Indian Wells,R32,,,Hard,,3,1,Isaac
20110127-W-Australian_Open-SF-Caroline_Wozniacki-Na_Li,Caroline Wozniacki,Na Li,R,R,W,20110127,Australian Open,SF,,,Hard,,3,0,Isaac
20110123-W-Australian_Open-R16-Francesca_Schiavone-Svetlana_Kuznetsova,Francesca Schiavone,Svetlana Kuznetsova,R,R,W,20110123,Australian Open,R16,15:22,Hisense Arena,Hard,Enric Molina,3,0,1HandBH
20110123-W-Australian_Open-R16-Andrea_Petkovic-Maria_Sharapova,Andrea Petkovic,Maria Sharapova,R,R,W,20110123,Australian Open,R16,,,Hard,,3,1,Isaac
20110114-W-Hobart-SF-Klara_Koukalova_-Jarmila_Gajdosova,Klara Koukalova ,Jarmila Gajdosova,R,R,W,20110114,Hobart,SF,,,Hard,,3,1,Isaac
20110113-W-Sydney-QF-Kim_Clijsters-Victoria_Azarenka_,Kim Clijsters,Victoria Azarenka ,R,R,W,20110113,Sydney,QF,,,Hard,,3,1,Isaac
20110112-W-Hobart-R16-Alicia_Molik-Sara_Errani,Alicia Molik,Sara Errani,R,R,W,20110112,Hobart,R16,,,Hard,,3,1,Isaac
20110110-W-Hobart-R32-Marion_Bartoli-Dinara_Safina,Marion Bartoli,Dinara Safina,R,R,W,20110110,Hobart,R32,18:10,Centre,Hard,,3,1,1HandBH
20100605-W-Roland_Garros-F-Samantha_Stosur-Francesca_Schiavone,Samantha Stosur,Francesca Schiavone,R,R,W,20100605,Roland Garros,F,3:00 PM,Philippe Chatrier,Clay,Damien Dumusois,3,0,Edo
20100603-W-Roland_Garros-SF-Samantha_Stosur-Jelena_Jankovic,Samantha Stosur,Jelena Jankovic,R,R,W,20100603,Roland Garros,SF,2:10 PM,Philippe Chatrier,Clay,Louise Engzell,3,0,tsitsi
20100603-W-Roland_Garros-SF-Francesca_Schiavone-Elena_Dementieva,Francesca Schiavone,Elena Dementieva,R,R,W,20100603,Roland Garros,SF,,Centre,Clay,Alison Lang,3,0,Palaver
20100508-W-Rome-F-Maria_Jose_Martinez_Sanchez-Jelena_Jankovic,Maria Jose Martinez Sanchez,Jelena Jankovic,L,R,W,20100508,Rome,F,,Centrale,Clay,Eva Asderaki,3,1,Salvo
20100502-W-Stuttgart-F-Samantha_Stosur-Justine_Henin,Samantha Stosur,Justine Henin,R,R,W,20100502,Stuttgart,F,16:10,Centre,Clay,Kader Nouni,3,1,tsitsi
20100130-W-Australian_Open-F-Serena_Williams-Justine_Henin,Serena Williams,Justine Henin,R,R,W,20100130,Australian Open,F,8:00 PM,Rod Laver Arena,Hard,Caroline Kramer,3,0,Edo
20100128-W-Australian_Open-SF-Na_Li-Serena_Williams,Na Li,Serena Williams,R,R,W,20100128,Australian Open,SF,,,Hard,,3,0,Isaac
20100127-W-Australian_Open-QF-Serena_Williams-Victoria_Azarenka,Serena Williams,Victoria Azarenka,R,R,W,20100127,Australian Open,QF,,Rod Laver Arena,Hard,Eva Asderaki,3,0,ojustino
20100122-W-Australian_Open-R32-Nadia_Petrova-Kim_Clijsters,Nadia Petrova,Kim Clijsters,R,R,W,20100122,Australian Open,R32,,Hisense Arena,Hard,Lynn Welch,3,1,Isaac
20100118-W-Australian_Open-R128-Maria_Kirilenko-Maria_Sharapova,Maria Kirilenko,Maria Sharapova,R,R,W,20100118,Australian Open,R128,,Rod Laver Arena,Hard,,3,0,Isaac
20100109-W-Brisbane-F-Kim_Clijsters-Justine_Henin,Kim Clijsters,Justine Henin,R,R,W,20100109,Brisbane,F,,Pat Rafter Arena,Hard,Kerrilyn Cramer,3,1,ojustino
20091028-W-WTA_Championships-RR-Venus_Williams-Serena_Williams,Venus Williams,Serena Williams,R,R,W,20091028,WTA Championships,RR,,Khalifa International Tennis and Squash Complex,Hard,Lynn Welch,3,1,ojustino
20091003-W-Tokyo-F-Maria_Sharapova-Jelena_Jankovic,Maria Sharapova,Jelena Jankovic,R,R,W,20091003,Tokyo,F,,Ariake Coliseum,Hard,Eva Asderaki,3,1,Salvo
20090912-W-US_Open-SF-Kim_Clijsters-Serena_Williams,Kim Clijsters,Serena Williams,R,R,W,20090912,US Open,SF,21:21,Arthur Ashe Stadium,Hard,Louise Engzell,3,1,1HandBH
20090906-W-US_Open-R16-Flavia_Pennetta-Vera_Zvonareva,Flavia Pennetta,Vera Zvonareva,R,R,W,20090906,US Open,R16,,Arthur Ashe Stadium,Hard,Lynn Welch,3,1,Salvo
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,Kim Clijsters,Svetlana Kuznetsova,R,R,W,20090813,Cincinnati,R16,14:10,Stadium,Hard,,3,1,1HandBH
20090704-W-Wimbledon-F-Venus_Williams-Serena_Williams,Venus Williams,Serena Williams,R,R,W,20090704,Wimbledon,F,,Center ,Grass,,3,1,Isaac
20090630-W-Wimbledon-QF-Dinara_Safina-Sabine_Lisicki,Dinara Safina,Sabine Lisicki,R,R,W,20090630,Wimbledon,QF,,Centre,Grass,Lynn Welch,3,0,tsitsi
20090606-W-Roland_Garros-F-Svetlana_Kuznetsova-Dinara_Safina,Svetlana Kuznetsova,Dinara Safina,R,R,W,20090606,Roland Garros,F,3:00pm,Philippe Chatrier,Clay,Kader Nouni,3,0,Rhian
20090604-W-Roland_Garros-SF-Dinara_Safina-Dominika_Cibulkova,Dinara Safina,Dominika Cibulkova,R,R,W,20090604,Roland Garros,SF,2:00 PM,Philippe Chatrier,Clay,Carlos Ramos,3,1,MaGav
20090603-W-Roland_Garros-QF-Serena_Williams-Svetlana_Kuznetsova,Serena Williams,Svetlana Kuznetsova,R,R,W,20090603,Roland Garros,QF,,Philippe Chatrier,Clay,Mariana Alves,3,0,ojustino
20090517-W-Madrid-F-Caroline_Wozniacki-Dinara_Safina,Caroline Wozniacki,Dinara Safina,R,R,W,20090517,Madrid,F,1:40 PM,Manolo Santana Court,Clay,Mariana Alves,3,1,tsitsi
20090511-W-Madrid-SF-Patty_Schnyder-Dinara_Safina,Patty Schnyder,Dinara Safina,L,R,W,20090511,Madrid,SF,,,Clay,,3,1,Amy
20090416-W-Charleston-R16-Sabine_Lisicki-Venus_Williams,Sabine Lisicki,Venus Williams,R,R,W,20090416,Charleston,R16,,Stadium,Clay,,3,1,ojustino
