match_id,row,pts,pts_won,first_in,aces,svc_winners,rally_winners,rally_forced,unforced,dfs
20150213-M-Sao_Paulo-QF-Santiago_Giraldo-Fabio_Fognini,GP1,12,10,8,0,3,0,3,0,0
20150213-M-Sao_Paulo-QF-Santiago_Giraldo-Fabio_Fognini,GP2,14,9,9,2,2,1,2,1,1
20150213-M-Sao_Paulo-QF-Santiago_Giraldo-Fabio_Fognini,Deuce1,7,3,3,0,0,3,0,1,0
20150213-M-Sao_Paulo-QF-Santiago_Giraldo-Fabio_Fognini,Deuce2,11,8,8,0,3,1,1,1,0
20150213-M-Sao_Paulo-QF-Santiago_Giraldo-Fabio_Fognini,STotal1,27,19,17,0,3,5,4,2,0
20150213-M-Sao_Paulo-QF-Santiago_Giraldo-Fabio_Fognini,STotal2,30,19,21,2,7,2,3,4,1
20150221-M-Marseille-SF-Roberto_Bautista_Agut-Gael_Monfils,BP1,5,1,1,0,0,0,1,1,1
20150221-M-Marseille-SF-Roberto_Bautista_Agut-Gael_Monfils,BP2,5,4,5,2,0,1,1,0,0
20150221-M-Marseille-SF-Roberto_Bautista_Agut-Gael_Monfils,GP1,8,5,4,0,1,2,0,1,0
20150221-M-Marseille-SF-Roberto_Bautista_Agut-Gael_Monfils,GP2,11,8,3,1,3,3,0,1,0
20150221-M-Marseille-SF-Roberto_Bautista_Agut-Gael_Monfils,Deuce1,4,2,2,0,0,2,0,2,0
20150221-M-Marseille-SF-Roberto_Bautista_Agut-Gael_Monfils,Deuce2,2,2,2,1,1,0,0,0,0
20150221-M-Marseille-SF-Roberto_Bautista_Agut-Gael_Monfils,STotal1,17,8,7,0,1,4,1,4,1
20150221-M-Marseille-SF-Roberto_Bautista_Agut-Gael_Monfils,STotal2,18,14,10,4,4,4,1,1,0
20150217-M-Marseille-R32-Alexander_Zverev-Gael_Monfils,BP1,10,5,7,1,0,0,1,4,0
20150217-M-Marseille-R32-Alexander_Zverev-Gael_Monfils,BP2,2,0,0,0,0,0,0,1,0
20150217-M-Marseille-R32-Alexander_Zverev-Gael_Monfils,GP1,9,5,5,0,2,2,0,1,0
20150217-M-Marseille-R32-Alexander_Zverev-Gael_Monfils,GP2,9,7,5,0,4,1,2,1,0
20150217-M-Marseille-R32-Alexander_Zverev-Gael_Monfils,Deuce1,4,1,0,0,0,0,1,3,0
20150217-M-Marseille-R32-Alexander_Zverev-Gael_Monfils,Deuce2,0,0,0,0,0,0,0,0,0
20150217-M-Marseille-R32-Alexander_Zverev-Gael_Monfils,STotal1,23,11,12,1,2,2,2,8,0
20150217-M-Marseille-R32-Alexander_Zverev-Gael_Monfils,STotal2,11,7,5,0,4,1,2,2,0
20150312-M-Indian_Wells_Masters-R128-Andreas_Haider_Maurer-Borna_Coric,BP1,6,4,3,1,1,1,1,1,1
20150312-M-Indian_Wells_Masters-R128-Andreas_Haider_Maurer-Borna_Coric,BP2,2,2,1,1,0,1,0,0,0
20150312-M-Indian_Wells_Masters-R128-Andreas_Haider_Maurer-Borna_Coric,GP1,11,8,6,0,4,2,1,2,0
20150312-M-Indian_Wells_Masters-R128-Andreas_Haider_Maurer-Borna_Coric,GP2,12,10,9,2,4,1,0,1,0
20150312-M-Indian_Wells_Masters-R128-Andreas_Haider_Maurer-Borna_Coric,Deuce1,5,4,2,0,0,1,1,0,1
20150312-M-Indian_Wells_Masters-R128-Andreas_Haider_Maurer-Borna_Coric,Deuce2,4,4,2,0,2,0,1,0,0
20150312-M-Indian_Wells_Masters-R128-Andreas_Haider_Maurer-Borna_Coric,STotal1,22,16,11,1,5,4,3,3,2
20150312-M-Indian_Wells_Masters-R128-Andreas_Haider_Maurer-Borna_Coric,STotal2,18,16,12,3,6,2,1,1,0
20150313-M-Indian_Wells_Masters-R128-Diego_Sebastian_Schwartzman-Jerzy_Janowicz,BP1,7,3,2,0,1,0,1,2,1
20150313-M-Indian_Wells_Masters-R128-Diego_Sebastian_Schwartzman-Jerzy_Janowicz,BP2,8,5,2,0,4,0,1,2,1
20150313-M-Indian_Wells_Masters-R128-Diego_Sebastian_Schwartzman-Jerzy_Janowicz,GP1,24,12,6,1,4,0,1,5,1
20150313-M-Indian_Wells_Masters-R128-Diego_Sebastian_Schwartzman-Jerzy_Janowicz,GP2,20,12,10,2,4,0,3,4,3
20150313-M-Indian_Wells_Masters-R128-Diego_Sebastian_Schwartzman-Jerzy_Janowicz,Deuce1,10,7,5,0,0,2,2,2,0
20150313-M-Indian_Wells_Masters-R128-Diego_Sebastian_Schwartzman-Jerzy_Janowicz,Deuce2,15,8,13,1,3,3,1,2,1
20150313-M-Indian_Wells_Masters-R128-Diego_Sebastian_Schwartzman-Jerzy_Janowicz,STotal1,41,22,13,1,5,2,4,9,2
20150313-M-Indian_Wells_Masters-R128-Diego_Sebastian_Schwartzman-Jerzy_Janowicz,STotal2,43,25,25,3,11,3,5,8,5
20150316-M-Indian_Wells_Masters-R32-Feliciano_Lopez-Pablo_Cuevas,BP1,7,6,5,1,3,1,0,0,0
20150316-M-Indian_Wells_Masters-R32-Feliciano_Lopez-Pablo_Cuevas,BP2,6,3,2,0,1,0,0,2,0
20150316-M-Indian_Wells_Masters-R32-Feliciano_Lopez-Pablo_Cuevas,GP1,15,13,6,0,6,2,1,2,0
20150316-M-Indian_Wells_Masters-R32-Feliciano_Lopez-Pablo_Cuevas,GP2,15,10,10,1,4,3,0,2,1
20150316-M-Indian_Wells_Masters-R32-Feliciano_Lopez-Pablo_Cuevas,Deuce1,9,7,8,4,1,1,1,1,0
20150316-M-Indian_Wells_Masters-R32-Feliciano_Lopez-Pablo_Cuevas,Deuce2,8,6,6,0,2,2,1,1,0
20150316-M-Indian_Wells_Masters-R32-Feliciano_Lopez-Pablo_Cuevas,STotal1,31,26,19,5,10,4,2,3,0
20150316-M-Indian_Wells_Masters-R32-Feliciano_Lopez-Pablo_Cuevas,STotal2,29,19,18,1,7,5,1,5,1
20150318-M-Indian_Wells_Masters-R16-Feliciano_Lopez-Kei_Nishikori,BP1,7,6,5,1,1,1,1,0,0
20150318-M-Indian_Wells_Masters-R16-Feliciano_Lopez-Kei_Nishikori,BP2,2,0,1,0,0,0,0,0,0
20150318-M-Indian_Wells_Masters-R16-Feliciano_Lopez-Kei_Nishikori,GP1,15,10,10,5,2,1,0,4,0
20150318-M-Indian_Wells_Masters-R16-Feliciano_Lopez-Kei_Nishikori,GP2,15,9,7,1,2,1,1,4,0
20150318-M-Indian_Wells_Masters-R16-Feliciano_Lopez-Kei_Nishikori,Deuce1,5,3,2,0,3,0,0,0,1
20150318-M-Indian_Wells_Masters-R16-Feliciano_Lopez-Kei_Nishikori,Deuce2,4,3,2,0,0,1,1,0,0
20150318-M-Indian_Wells_Masters-R16-Feliciano_Lopez-Kei_Nishikori,STotal1,27,19,17,6,6,2,1,4,1
20150318-M-Indian_Wells_Masters-R16-Feliciano_Lopez-Kei_Nishikori,STotal2,21,12,10,1,2,2,2,4,0
20150318-M-Indian_Wells_Masters-QF-Andy_Murray-Feliciano_Lopez,BP1,4,3,3,0,0,0,1,1,0
20150318-M-Indian_Wells_Masters-QF-Andy_Murray-Feliciano_Lopez,BP2,12,9,9,1,3,2,2,2,0
20150318-M-Indian_Wells_Masters-QF-Andy_Murray-Feliciano_Lopez,GP1,12,9,7,0,5,1,1,1,0
20150318-M-Indian_Wells_Masters-QF-Andy_Murray-Feliciano_Lopez,GP2,9,6,4,1,2,2,0,1,0
20150318-M-Indian_Wells_Masters-QF-Andy_Murray-Feliciano_Lopez,Deuce1,2,1,2,0,1,0,0,1,0
20150318-M-Indian_Wells_Masters-QF-Andy_Murray-Feliciano_Lopez,Deuce2,17,7,8,0,2,2,0,5,0
20150318-M-Indian_Wells_Masters-QF-Andy_Murray-Feliciano_Lopez,STotal1,18,13,12,0,6,1,2,3,0
20150318-M-Indian_Wells_Masters-QF-Andy_Murray-Feliciano_Lopez,STotal2,38,22,21,2,7,6,2,8,0
20150320-M-Indian_Wells_Masters-QF-Tomas_Berdych-Roger_Federer,BP1,8,4,4,0,2,2,0,2,1
20150320-M-Indian_Wells_Masters-QF-Tomas_Berdych-Roger_Federer,BP2,0,0,0,0,0,0,0,0,0
20150320-M-Indian_Wells_Masters-QF-Tomas_Berdych-Roger_Federer,GP1,11,4,5,1,0,0,1,1,3
20150320-M-Indian_Wells_Masters-QF-Tomas_Berdych-Roger_Federer,GP2,12,8,8,0,4,2,2,3,0
20150320-M-Indian_Wells_Masters-QF-Tomas_Berdych-Roger_Federer,Deuce1,8,5,5,0,2,1,0,1,0
20150320-M-Indian_Wells_Masters-QF-Tomas_Berdych-Roger_Federer,Deuce2,1,1,1,0,1,0,0,0,0
20150320-M-Indian_Wells_Masters-QF-Tomas_Berdych-Roger_Federer,STotal1,27,13,14,1,4,3,1,4,4
20150320-M-Indian_Wells_Masters-QF-Tomas_Berdych-Roger_Federer,STotal2,13,9,9,0,5,2,2,3,0
20150316-M-Indian_Wells_Masters-R32-Novak_Djokovic-Albert_Ramos,BP1,5,3,2,0,1,2,0,1,1
20150316-M-Indian_Wells_Masters-R32-Novak_Djokovic-Albert_Ramos,BP2,9,5,7,0,2,0,0,2,1
20150316-M-Indian_Wells_Masters-R32-Novak_Djokovic-Albert_Ramos,GP1,15,9,10,0,1,4,2,6,0
20150316-M-Indian_Wells_Masters-R32-Novak_Djokovic-Albert_Ramos,GP2,8,6,4,1,3,0,0,0,0
20150316-M-Indian_Wells_Masters-R32-Novak_Djokovic-Albert_Ramos,Deuce1,5,2,3,0,2,0,0,3,0
20150316-M-Indian_Wells_Masters-R32-Novak_Djokovic-Albert_Ramos,Deuce2,3,1,2,0,1,0,0,2,0
20150316-M-Indian_Wells_Masters-R32-Novak_Djokovic-Albert_Ramos,STotal1,25,14,15,0,4,6,2,10,1
20150316-M-Indian_Wells_Masters-R32-Novak_Djokovic-Albert_Ramos,STotal2,20,12,13,1,6,0,0,4,1
20150321-M-Irving_CH-SF-Gilles_Muller-Tim_Smyczek,BP1,9,8,4,0,3,2,3,1,0
20150321-M-Irving_CH-SF-Gilles_Muller-Tim_Smyczek,BP2,5,5,3,0,2,0,0,0,0
20150321-M-Irving_CH-SF-Gilles_Muller-Tim_Smyczek,GP1,13,10,8,3,4,2,1,0,2
20150321-M-Irving_CH-SF-Gilles_Muller-Tim_Smyczek,GP2,17,11,9,2,5,1,0,1,0
20150321-M-Irving_CH-SF-Gilles_Muller-Tim_Smyczek,Deuce1,14,9,9,1,4,1,2,3,0
20150321-M-Irving_CH-SF-Gilles_Muller-Tim_Smyczek,Deuce2,9,6,6,0,1,1,1,2,0
20150321-M-Irving_CH-SF-Gilles_Muller-Tim_Smyczek,STotal1,36,27,21,4,11,5,6,4,2
20150321-M-Irving_CH-SF-Gilles_Muller-Tim_Smyczek,STotal2,31,22,18,2,8,2,1,3,0
20150215-M-Launceston_CH-F-Hyeon_Chung-Bjorn_Fratangelo,BP1,12,8,9,0,1,2,0,4,0
20150215-M-Launceston_CH-F-Hyeon_Chung-Bjorn_Fratangelo,BP2,5,3,4,0,1,1,0,2,0
20150215-M-Launceston_CH-F-Hyeon_Chung-Bjorn_Fratangelo,GP1,21,11,14,1,1,2,0,3,0
20150215-M-Launceston_CH-F-Hyeon_Chung-Bjorn_Fratangelo,GP2,16,13,8,2,4,3,2,1,1
20150215-M-Launceston_CH-F-Hyeon_Chung-Bjorn_Fratangelo,Deuce1,20,13,15,0,7,1,3,4,0
20150215-M-Launceston_CH-F-Hyeon_Chung-Bjorn_Fratangelo,Deuce2,11,7,8,0,5,1,1,2,0
20150215-M-Launceston_CH-F-Hyeon_Chung-Bjorn_Fratangelo,STotal1,53,32,38,1,9,5,3,11,0
20150215-M-Launceston_CH-F-Hyeon_Chung-Bjorn_Fratangelo,STotal2,32,23,20,2,10,5,3,5,1
20150207-M-Glasgow_CH-SF-David_Guez-Ruben_Bemelmans,BP1,8,3,4,0,0,1,1,4,0
20150207-M-Glasgow_CH-SF-David_Guez-Ruben_Bemelmans,BP2,6,4,4,0,1,1,1,0,0
20150207-M-Glasgow_CH-SF-David_Guez-Ruben_Bemelmans,GP1,12,6,4,0,2,0,1,2,0
20150207-M-Glasgow_CH-SF-David_Guez-Ruben_Bemelmans,GP2,14,8,6,0,2,2,0,2,1
20150207-M-Glasgow_CH-SF-David_Guez-Ruben_Bemelmans,Deuce1,7,3,3,0,1,0,1,3,0
20150207-M-Glasgow_CH-SF-David_Guez-Ruben_Bemelmans,Deuce2,11,5,6,0,2,0,1,0,0
20150207-M-Glasgow_CH-SF-David_Guez-Ruben_Bemelmans,STotal1,27,12,11,0,3,1,3,9,0
20150207-M-Glasgow_CH-SF-David_Guez-Ruben_Bemelmans,STotal2,31,17,16,0,5,3,2,2,1
20141101-M-Geneva_CH-SF-Radu_Albot-Marcos_Baghdatis,BP1,11,5,8,0,2,1,0,2,0
20141101-M-Geneva_CH-SF-Radu_Albot-Marcos_Baghdatis,BP2,5,2,2,0,0,1,0,2,0
20141101-M-Geneva_CH-SF-Radu_Albot-Marcos_Baghdatis,GP1,10,3,7,0,2,0,1,5,0
20141101-M-Geneva_CH-SF-Radu_Albot-Marcos_Baghdatis,GP2,6,6,3,0,3,3,0,0,0
20141101-M-Geneva_CH-SF-Radu_Albot-Marcos_Baghdatis,Deuce1,13,3,7,0,1,0,0,6,3
20141101-M-Geneva_CH-SF-Radu_Albot-Marcos_Baghdatis,Deuce2,2,1,1,0,0,0,0,1,0
20141101-M-Geneva_CH-SF-Radu_Albot-Marcos_Baghdatis,STotal1,34,11,22,0,5,1,1,13,3
20141101-M-Geneva_CH-SF-Radu_Albot-Marcos_Baghdatis,STotal2,13,9,6,0,3,4,0,3,0
20150203-M-Glasgow_CH-R32-Niels_Desein-Tim_Puetz,BP1,2,2,1,0,1,0,0,0,0
20150203-M-Glasgow_CH-R32-Niels_Desein-Tim_Puetz,BP2,6,3,4,0,2,1,0,1,0
20150203-M-Glasgow_CH-R32-Niels_Desein-Tim_Puetz,GP1,14,9,10,4,4,0,1,0,0
20150203-M-Glasgow_CH-R32-Niels_Desein-Tim_Puetz,GP2,11,5,4,1,0,1,2,1,1
20150203-M-Glasgow_CH-R32-Niels_Desein-Tim_Puetz,Deuce1,10,8,6,3,1,0,1,1,0
20150203-M-Glasgow_CH-R32-Niels_Desein-Tim_Puetz,Deuce2,6,4,2,1,1,1,1,1,0
20150203-M-Glasgow_CH-R32-Niels_Desein-Tim_Puetz,STotal1,26,19,17,7,6,0,2,1,0
20150203-M-Glasgow_CH-R32-Niels_Desein-Tim_Puetz,STotal2,23,12,10,2,3,3,3,3,1
20140920-M-Meknes_CH-SF-Matteo_Viola-Kimmer_Coppejans,BP1,10,5,5,0,1,2,0,1,1
20140920-M-Meknes_CH-SF-Matteo_Viola-Kimmer_Coppejans,BP2,12,7,6,0,4,2,1,1,0
20140920-M-Meknes_CH-SF-Matteo_Viola-Kimmer_Coppejans,GP1,12,7,9,0,4,1,1,1,0
20140920-M-Meknes_CH-SF-Matteo_Viola-Kimmer_Coppejans,GP2,21,7,8,0,3,2,1,2,4
20140920-M-Meknes_CH-SF-Matteo_Viola-Kimmer_Coppejans,Deuce1,8,5,5,0,1,1,0,1,0
20140920-M-Meknes_CH-SF-Matteo_Viola-Kimmer_Coppejans,Deuce2,24,16,19,0,8,3,4,5,3
20140920-M-Meknes_CH-SF-Matteo_Viola-Kimmer_Coppejans,STotal1,30,17,19,0,6,4,1,3,1
20140920-M-Meknes_CH-SF-Matteo_Viola-Kimmer_Coppejans,STotal2,57,30,33,0,15,7,6,8,7
20150316-M-Indian_Wells_Masters-R32-David_Ferrer-Bernard_Tomic,BP1,8,4,5,0,1,0,0,4,0
20150316-M-Indian_Wells_Masters-R32-David_Ferrer-Bernard_Tomic,BP2,13,11,10,0,4,1,2,2,0
20150316-M-Indian_Wells_Masters-R32-David_Ferrer-Bernard_Tomic,GP1,9,7,6,1,1,1,2,1,1
20150316-M-Indian_Wells_Masters-R32-David_Ferrer-Bernard_Tomic,GP2,15,9,13,1,2,3,1,2,0
20150316-M-Indian_Wells_Masters-R32-David_Ferrer-Bernard_Tomic,Deuce1,4,1,3,0,0,0,0,2,0
20150316-M-Indian_Wells_Masters-R32-David_Ferrer-Bernard_Tomic,Deuce2,17,6,12,0,4,0,1,6,0
20150316-M-Indian_Wells_Masters-R32-David_Ferrer-Bernard_Tomic,STotal1,21,12,14,1,2,1,2,7,1
20150316-M-Indian_Wells_Masters-R32-David_Ferrer-Bernard_Tomic,STotal2,45,26,35,1,10,4,4,10,0
20131012-M-Shanghai_Masters-SF-Rafael_Nadal-Juan_Martin_Del_Potro,BP1,11,8,8,0,1,4,0,1,0
20131012-M-Shanghai_Masters-SF-Rafael_Nadal-Juan_Martin_Del_Potro,BP2,6,6,5,0,2,2,0,0,0
20131012-M-Shanghai_Masters-SF-Rafael_Nadal-Juan_Martin_Del_Potro,GP1,11,6,7,0,1,2,1,1,0
20131012-M-Shanghai_Masters-SF-Rafael_Nadal-Juan_Martin_Del_Potro,GP2,11,9,7,1,3,3,1,2,0
20131012-M-Shanghai_Masters-SF-Rafael_Nadal-Juan_Martin_Del_Potro,Deuce1,10,5,8,0,1,3,0,1,0
20131012-M-Shanghai_Masters-SF-Rafael_Nadal-Juan_Martin_Del_Potro,Deuce2,13,9,12,2,2,2,2,4,0
20131012-M-Shanghai_Masters-SF-Rafael_Nadal-Juan_Martin_Del_Potro,STotal1,32,19,23,0,3,9,1,3,0
20131012-M-Shanghai_Masters-SF-Rafael_Nadal-Juan_Martin_Del_Potro,STotal2,30,24,24,3,7,7,3,6,0
20140922-M-Shenzhen-R16-Somdev_Devvarman-Andy_Murray,BP1,7,3,5,1,0,1,1,2,0
20140922-M-Shenzhen-R16-Somdev_Devvarman-Andy_Murray,BP2,5,4,2,0,0,3,1,1,0
20140922-M-Shenzhen-R16-Somdev_Devvarman-Andy_Murray,GP1,11,4,9,0,2,0,0,3,0
20140922-M-Shenzhen-R16-Somdev_Devvarman-Andy_Murray,GP2,8,8,6,1,3,3,0,0,0
20140922-M-Shenzhen-R16-Somdev_Devvarman-Andy_Murray,Deuce1,9,6,5,1,3,1,0,1,0
20140922-M-Shenzhen-R16-Somdev_Devvarman-Andy_Murray,Deuce2,6,4,4,2,1,1,0,1,0
20140922-M-Shenzhen-R16-Somdev_Devvarman-Andy_Murray,STotal1,27,13,19,2,5,2,1,6,0
20140922-M-Shenzhen-R16-Somdev_Devvarman-Andy_Murray,STotal2,19,16,12,3,4,7,1,2,0
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,BP1,10,7,5,2,1,1,1,0,1
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,BP2,4,4,1,1,0,0,0,0,0
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,GP1,13,6,7,1,1,2,0,2,0
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,GP2,16,9,6,1,0,1,3,1,1
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,Deuce1,11,8,5,0,0,3,3,2,0
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,Deuce2,12,10,8,1,2,2,1,0,0
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,STotal1,34,21,17,3,2,6,4,4,1
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,STotal2,32,23,15,3,2,3,4,1,1
20010611-M-Halle-QF-Patrick_Rafter-Roger_Federer,BP1,1,0,0,0,0,0,0,0,0
20010611-M-Halle-QF-Patrick_Rafter-Roger_Federer,BP2,5,4,2,0,3,0,0,0,0
20010611-M-Halle-QF-Patrick_Rafter-Roger_Federer,GP1,19,15,14,2,10,3,0,2,0
20010611-M-Halle-QF-Patrick_Rafter-Roger_Federer,GP2,21,15,11,2,6,4,3,2,0
20010611-M-Halle-QF-Patrick_Rafter-Roger_Federer,Deuce1,5,4,2,0,2,2,0,1,0
20010611-M-Halle-QF-Patrick_Rafter-Roger_Federer,Deuce2,6,6,5,0,1,3,2,0,0
20010611-M-Halle-QF-Patrick_Rafter-Roger_Federer,STotal1,25,19,16,2,12,5,0,3,0
20010611-M-Halle-QF-Patrick_Rafter-Roger_Federer,STotal2,32,25,18,2,10,7,5,2,0
20060826-M-US_Open-F-Roger_Federer-Andy_Roddick,BP1,8,6,4,2,0,0,2,1,0
20060826-M-US_Open-F-Roger_Federer-Andy_Roddick,BP2,16,10,8,1,6,1,2,4,0
20060826-M-US_Open-F-Roger_Federer-Andy_Roddick,GP1,21,17,12,4,2,4,5,3,0
20060826-M-US_Open-F-Roger_Federer-Andy_Roddick,GP2,20,12,10,1,3,2,4,5,0
20060826-M-US_Open-F-Roger_Federer-Andy_Roddick,Deuce1,7,4,6,0,0,4,0,2,0
20060826-M-US_Open-F-Roger_Federer-Andy_Roddick,Deuce2,18,10,13,1,3,2,3,1,0
20060826-M-US_Open-F-Roger_Federer-Andy_Roddick,STotal1,36,27,22,6,2,8,7,6,0
20060826-M-US_Open-F-Roger_Federer-Andy_Roddick,STotal2,54,32,31,3,12,5,9,10,0
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,BP1,3,1,2,0,1,0,0,1,0
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,BP2,10,4,6,1,0,0,1,2,0
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,GP1,24,18,18,4,8,2,3,4,0
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,GP2,19,13,14,1,3,4,0,3,1
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,Deuce1,8,6,5,1,2,1,1,0,1
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,Deuce2,15,6,11,0,1,2,1,5,0
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,STotal1,35,25,25,5,11,3,4,5,1
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,STotal2,44,23,31,2,4,6,2,10,1
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,BP1,3,2,3,2,0,0,0,0,0
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,BP2,9,5,7,0,2,1,1,3,0
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,GP1,10,8,7,3,4,1,0,1,0
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,GP2,7,4,5,0,2,1,0,1,0
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,Deuce1,5,4,3,3,0,0,0,0,0
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,Deuce2,2,1,1,0,1,0,0,1,0
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,STotal1,18,14,13,8,4,1,0,1,0
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,STotal2,18,10,13,0,5,2,1,5,0
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,BP1,11,7,10,3,3,0,0,2,0
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,BP2,8,5,4,0,1,0,0,1,0
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,GP1,32,21,21,5,5,7,2,6,2
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,GP2,35,22,26,1,8,4,1,6,1
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,Deuce1,11,7,9,2,1,2,0,2,0
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,Deuce2,19,13,14,0,4,3,1,4,0
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,STotal1,54,35,40,10,9,9,2,10,2
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,STotal2,62,40,44,1,13,7,2,11,1
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,BP1,2,2,2,0,2,0,0,0,0
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,BP2,8,5,5,1,1,2,0,3,0
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,GP1,15,9,10,3,2,1,0,4,0
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,GP2,16,7,12,0,6,0,0,6,0
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,Deuce1,4,4,2,1,3,0,0,0,0
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,Deuce2,6,3,4,0,0,1,1,1,0
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,STotal1,21,15,14,4,7,1,0,4,0
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,STotal2,30,15,21,1,7,3,1,10,0
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,BP1,5,4,3,0,2,1,1,0,1
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,BP2,7,6,6,1,3,2,0,0,0
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,GP1,26,15,17,4,4,3,2,3,2
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,GP2,22,15,12,7,3,3,2,5,1
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,Deuce1,12,9,6,2,2,1,2,2,0
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,Deuce2,16,12,8,5,3,3,1,2,0
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,STotal1,43,28,26,6,8,5,5,5,3
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,STotal2,45,33,26,13,9,8,3,7,1
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,BP1,15,10,7,0,2,1,2,2,0
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,BP2,22,17,12,1,1,7,4,1,2
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,GP1,36,21,18,3,7,6,1,5,3
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,GP2,28,20,20,3,7,5,2,4,1
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,Deuce1,22,14,12,0,5,0,2,2,1
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,Deuce2,21,9,10,2,0,3,1,7,2
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,STotal1,73,45,37,3,14,7,5,9,4
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,STotal2,71,46,42,6,8,15,7,12,5
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,BP1,5,5,5,0,2,0,2,0,0
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,BP2,16,10,11,1,1,2,2,2,1
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,GP1,19,12,11,3,5,2,1,4,1
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,GP2,15,6,11,0,2,1,0,1,2
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,Deuce1,14,9,10,0,3,0,5,2,1
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,Deuce2,16,5,13,1,1,0,0,7,0
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,STotal1,38,26,26,3,10,2,8,6,2
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,STotal2,47,21,35,2,4,3,2,10,3
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,BP1,7,6,5,0,5,0,0,1,0
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,BP2,5,3,4,1,1,1,0,0,0
