match_id,player,row,snv_pts,pts_won,aces,unret,return_forced,net_winner,induced_forced,net_unforced,passed_at_net,passing_shot_induced_forced,total_shots
19930703-W-Wimbledon-F-Steffi_Graf-Jana_Novotna,1,nonSnV2nd,23,10,0,0,0,2,0,1,0,0,90
19930703-W-Wimbledon-F-Steffi_Graf-Jana_Novotna,2,SnV,52,31,1,0,10,10,4,7,4,0,131
19930703-W-Wimbledon-F-Steffi_Graf-Jana_Novotna,2,SnV1st,37,24,1,0,10,7,4,5,4,0,96
19930703-W-Wimbledon-F-Steffi_Graf-Jana_Novotna,2,SnV2nd,15,7,0,0,0,3,0,2,0,0,35
19930703-W-Wimbledon-F-Steffi_Graf-Jana_Novotna,2,nonSnV,35,23,2,0,4,2,3,3,2,1,127
19930703-W-Wimbledon-F-Steffi_Graf-Jana_Novotna,2,nonSnV1st,6,6,1,0,3,0,0,0,0,0,10
19930703-W-Wimbledon-F-Steffi_Graf-Jana_Novotna,2,nonSnV2nd,29,17,1,0,1,2,3,3,2,1,117
20160815-W-Cincinnati-R64-Lesia_Tsurenko-Shuai_Zhang,2,SnV,1,1,0,0,0,1,0,0,0,0,5
20160815-W-Cincinnati-R64-Lesia_Tsurenko-Shuai_Zhang,2,SnV1st,1,1,0,0,0,1,0,0,0,0,5
20160815-W-Cincinnati-R64-Lesia_Tsurenko-Shuai_Zhang,2,nonSnV,51,29,1,0,9,2,3,2,0,0,189
20160815-W-Cincinnati-R64-Lesia_Tsurenko-Shuai_Zhang,2,nonSnV1st,30,18,1,0,6,2,2,1,0,0,108
20160815-W-Cincinnati-R64-Lesia_Tsurenko-Shuai_Zhang,2,nonSnV2nd,21,11,0,0,3,0,1,1,0,0,81
20160727-W-Montreal-R32-Monica_Niculescu-Agnieszka_Radwanska,1,SnV,8,4,0,2,1,0,1,0,2,0,32
20160727-W-Montreal-R32-Monica_Niculescu-Agnieszka_Radwanska,1,SnV1st,8,4,0,2,1,0,1,0,2,0,32
20160727-W-Montreal-R32-Monica_Niculescu-Agnieszka_Radwanska,1,nonSnV,62,29,1,1,6,8,2,0,1,5,371
20160727-W-Montreal-R32-Monica_Niculescu-Agnieszka_Radwanska,1,nonSnV1st,44,18,1,0,4,5,2,0,1,5,284
20160727-W-Montreal-R32-Monica_Niculescu-Agnieszka_Radwanska,1,nonSnV2nd,18,11,0,1,2,3,0,0,0,0,87
20160727-W-Montreal-R32-Monica_Niculescu-Agnieszka_Radwanska,2,SnV,2,1,0,0,0,1,0,0,0,0,5
20160727-W-Montreal-R32-Monica_Niculescu-Agnieszka_Radwanska,2,SnV1st,2,1,0,0,0,1,0,0,0,0,5
20160727-W-Montreal-R32-Monica_Niculescu-Agnieszka_Radwanska,2,nonSnV,51,30,0,0,7,7,1,0,4,1,314
20160727-W-Montreal-R32-Monica_Niculescu-Agnieszka_Radwanska,2,nonSnV1st,32,23,0,0,7,7,1,0,1,0,165
20160727-W-Montreal-R32-Monica_Niculescu-Agnieszka_Radwanska,2,nonSnV2nd,19,7,0,0,0,0,0,0,3,1,149
20160819-W-Cincinnati-QF-Agnieszka_Radwanska-Simona_Halep,1,SnV,1,1,0,0,1,0,0,0,0,0,1
20160819-W-Cincinnati-QF-Agnieszka_Radwanska-Simona_Halep,1,SnV1st,1,1,0,0,1,0,0,0,0,0,1
20160819-W-Cincinnati-QF-Agnieszka_Radwanska-Simona_Halep,1,nonSnV,58,23,2,1,5,0,1,0,1,2,321
20160819-W-Cincinnati-QF-Agnieszka_Radwanska-Simona_Halep,1,nonSnV1st,32,15,2,1,5,0,1,0,0,2,155
20160819-W-Cincinnati-QF-Agnieszka_Radwanska-Simona_Halep,1,nonSnV2nd,26,8,0,0,0,0,0,0,1,0,166
20160728-W-Montreal-R16-Simona_Halep-Karolina_Pliskova,2,SnV,1,1,0,0,0,1,0,0,0,0,5
20160728-W-Montreal-R16-Simona_Halep-Karolina_Pliskova,2,SnV1st,1,1,0,0,0,1,0,0,0,0,5
20160728-W-Montreal-R16-Simona_Halep-Karolina_Pliskova,2,nonSnV,60,32,5,3,4,4,0,1,2,0,256
20160728-W-Montreal-R16-Simona_Halep-Karolina_Pliskova,2,nonSnV1st,34,22,5,3,4,3,0,1,1,0,118
20160728-W-Montreal-R16-Simona_Halep-Karolina_Pliskova,2,nonSnV2nd,26,10,0,0,0,1,0,0,1,0,138
20160718-W-Stanford-R32-Nicole_Gibbs-Carol_Zhao,2,SnV,2,1,0,0,0,1,0,0,1,0,9
20160718-W-Stanford-R32-Nicole_Gibbs-Carol_Zhao,2,SnV1st,2,1,0,0,0,1,0,0,1,0,9
20160718-W-Stanford-R32-Nicole_Gibbs-Carol_Zhao,2,nonSnV,72,42,2,0,14,0,3,1,1,1,416
20160718-W-Stanford-R32-Nicole_Gibbs-Carol_Zhao,2,nonSnV1st,40,25,2,0,11,0,2,1,1,1,235
20160718-W-Stanford-R32-Nicole_Gibbs-Carol_Zhao,2,nonSnV2nd,32,17,0,0,3,0,1,0,0,0,181
20160728-W-Montreal-R16-Darya_Kasatkina-Roberta_Vinci,2,SnV,2,1,0,0,1,0,0,0,0,0,3
20160728-W-Montreal-R16-Darya_Kasatkina-Roberta_Vinci,2,SnV1st,2,1,0,0,1,0,0,0,0,0,3
20160728-W-Montreal-R16-Darya_Kasatkina-Roberta_Vinci,2,nonSnV,70,37,2,0,7,9,3,1,4,1,347
20160728-W-Montreal-R16-Darya_Kasatkina-Roberta_Vinci,2,nonSnV1st,42,23,1,0,5,7,2,1,3,1,219
20160728-W-Montreal-R16-Darya_Kasatkina-Roberta_Vinci,2,nonSnV2nd,28,14,1,0,2,2,1,0,1,0,128
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,1,SnV,2,1,0,0,0,1,0,1,0,0,5
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,1,SnV1st,1,0,0,0,0,0,0,1,0,0,2
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,1,SnV2nd,1,1,0,0,0,1,0,0,0,0,3
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,1,nonSnV,44,34,4,0,10,6,1,1,1,1,152
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,1,nonSnV1st,26,24,4,0,7,6,0,0,1,1,84
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,1,nonSnV2nd,18,10,0,0,3,0,1,1,0,0,68
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,1,SnV,3,2,0,0,1,0,1,0,0,0,6
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,1,SnV1st,3,2,0,0,1,0,1,0,0,0,6
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,1,nonSnV,40,31,3,0,11,4,2,0,2,0,115
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,1,nonSnV1st,24,20,3,0,6,4,2,0,0,0,70
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,1,nonSnV2nd,16,11,0,0,5,0,0,0,2,0,45
20160714-W-Bucharest-R16-Isabella_Shinikova-Simona_Halep,1,SnV,2,1,0,0,0,1,0,1,0,0,15
20160714-W-Bucharest-R16-Isabella_Shinikova-Simona_Halep,1,SnV1st,2,1,0,0,0,1,0,1,0,0,15
20160714-W-Bucharest-R16-Isabella_Shinikova-Simona_Halep,1,nonSnV,61,31,3,0,13,2,0,0,1,0,221
20160714-W-Bucharest-R16-Isabella_Shinikova-Simona_Halep,1,nonSnV1st,41,26,3,0,12,2,0,0,0,0,142
20160714-W-Bucharest-R16-Isabella_Shinikova-Simona_Halep,1,nonSnV2nd,20,5,0,0,1,0,0,0,1,0,79
20160712-W-Bucharest-R32-Barbora_Krejcikova-Simona_Halep,1,SnV,1,0,0,0,0,0,0,0,0,0,2
20160712-W-Bucharest-R32-Barbora_Krejcikova-Simona_Halep,1,SnV1st,1,0,0,0,0,0,0,0,0,0,2
20160712-W-Bucharest-R32-Barbora_Krejcikova-Simona_Halep,1,nonSnV,76,39,1,3,11,3,3,0,1,0,301
20160712-W-Bucharest-R32-Barbora_Krejcikova-Simona_Halep,1,nonSnV1st,42,28,1,3,9,2,3,0,0,0,138
20160712-W-Bucharest-R32-Barbora_Krejcikova-Simona_Halep,1,nonSnV2nd,34,11,0,0,2,1,0,0,1,0,163
20160716-W-Bucharest-SF-Anastasija_Sevastova-Laura_Siegemund,2,SnV,2,1,0,0,0,1,0,1,0,0,5
20160716-W-Bucharest-SF-Anastasija_Sevastova-Laura_Siegemund,2,SnV1st,2,1,0,0,0,1,0,1,0,0,5
20160716-W-Bucharest-SF-Anastasija_Sevastova-Laura_Siegemund,2,nonSnV,51,25,1,0,5,4,0,0,2,0,227
20160716-W-Bucharest-SF-Anastasija_Sevastova-Laura_Siegemund,2,nonSnV1st,38,19,1,0,5,2,0,0,1,0,153
20160716-W-Bucharest-SF-Anastasija_Sevastova-Laura_Siegemund,2,nonSnV2nd,13,6,0,0,0,2,0,0,1,0,74
20160910-W-US_Open-F-Karolina_Pliskova-Angelique_Kerber,1,SnV,4,2,0,0,0,1,1,1,1,0,16
20160910-W-US_Open-F-Karolina_Pliskova-Angelique_Kerber,1,SnV1st,4,2,0,0,0,1,1,1,1,0,16
20160910-W-US_Open-F-Karolina_Pliskova-Angelique_Kerber,1,nonSnV,81,52,5,2,6,13,5,1,1,1,396
20160910-W-US_Open-F-Karolina_Pliskova-Angelique_Kerber,1,nonSnV1st,50,39,5,2,5,11,4,1,1,0,193
20160910-W-US_Open-F-Karolina_Pliskova-Angelique_Kerber,1,nonSnV2nd,31,13,0,0,1,2,1,0,0,1,203
20160216-W-Dubai-R32-Yaroslava_Shvedova-Roberta_Vinci,1,SnV,3,2,0,0,1,1,0,0,0,0,8
20160216-W-Dubai-R32-Yaroslava_Shvedova-Roberta_Vinci,1,SnV1st,3,2,0,0,1,1,0,0,0,0,8
20160216-W-Dubai-R32-Yaroslava_Shvedova-Roberta_Vinci,1,nonSnV,97,56,1,2,7,8,8,3,1,2,398
20160216-W-Dubai-R32-Yaroslava_Shvedova-Roberta_Vinci,1,nonSnV1st,67,41,1,2,6,8,7,3,1,0,295
20160216-W-Dubai-R32-Yaroslava_Shvedova-Roberta_Vinci,1,nonSnV2nd,30,15,0,0,1,0,1,0,0,2,103
20160918-W-Tokyo-F-Katerina_Siniakova-Christina_Mchale,1,SnV,2,2,0,0,0,2,0,0,0,0,6
20160918-W-Tokyo-F-Katerina_Siniakova-Christina_Mchale,1,SnV1st,2,2,0,0,0,2,0,0,0,0,6
20160918-W-Tokyo-F-Katerina_Siniakova-Christina_Mchale,1,nonSnV,105,53,4,2,12,7,2,3,5,1,537
20160918-W-Tokyo-F-Katerina_Siniakova-Christina_Mchale,1,nonSnV1st,66,34,4,1,10,5,0,3,3,1,328
20160918-W-Tokyo-F-Katerina_Siniakova-Christina_Mchale,1,nonSnV2nd,39,19,0,1,2,2,2,0,2,0,209
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,SnV,1,1,0,0,0,1,0,0,0,0,3
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,SnV1st,1,1,0,0,0,1,0,0,0,0,3
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,nonSnV,64,44,2,0,13,0,2,1,1,0,318
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,nonSnV1st,47,33,2,0,12,0,0,1,1,0,215
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,1,nonSnV2nd,17,11,0,0,1,0,2,0,0,0,103
20160903-W-US_Open-R32-Shuai_Zhang-Yaroslava_Shvedova,1,SnV,1,1,0,0,0,1,0,0,0,0,3
20160903-W-US_Open-R32-Shuai_Zhang-Yaroslava_Shvedova,1,SnV1st,1,1,0,0,0,1,0,0,0,0,3
20160903-W-US_Open-R32-Shuai_Zhang-Yaroslava_Shvedova,1,nonSnV,58,28,1,0,8,0,0,0,0,1,252
20160903-W-US_Open-R32-Shuai_Zhang-Yaroslava_Shvedova,1,nonSnV1st,42,20,1,0,8,0,0,0,0,0,180
20160903-W-US_Open-R32-Shuai_Zhang-Yaroslava_Shvedova,1,nonSnV2nd,16,8,0,0,0,0,0,0,0,1,72
20160903-W-US_Open-R32-Shuai_Zhang-Yaroslava_Shvedova,2,SnV,1,0,0,0,0,0,0,0,0,0,2
20160903-W-US_Open-R32-Shuai_Zhang-Yaroslava_Shvedova,2,SnV2nd,1,0,0,0,0,0,0,0,0,0,2
20160903-W-US_Open-R32-Shuai_Zhang-Yaroslava_Shvedova,2,nonSnV,56,40,2,1,9,9,5,2,0,0,234
20160903-W-US_Open-R32-Shuai_Zhang-Yaroslava_Shvedova,2,nonSnV1st,31,24,2,1,6,4,4,1,0,0,128
20160903-W-US_Open-R32-Shuai_Zhang-Yaroslava_Shvedova,2,nonSnV2nd,25,16,0,0,3,5,1,1,0,0,106
20160719-W-Washington-R64-Monica_Niculescu-Christina_Mchale,1,SnV,3,3,0,0,0,1,2,0,0,0,13
20160719-W-Washington-R64-Monica_Niculescu-Christina_Mchale,1,SnV1st,3,3,0,0,0,1,2,0,0,0,13
20160719-W-Washington-R64-Monica_Niculescu-Christina_Mchale,1,nonSnV,49,27,2,0,7,0,2,0,1,0,305
20160719-W-Washington-R64-Monica_Niculescu-Christina_Mchale,1,nonSnV1st,33,20,2,0,7,0,1,0,0,0,174
20160719-W-Washington-R64-Monica_Niculescu-Christina_Mchale,1,nonSnV2nd,16,7,0,0,0,0,1,0,1,0,131
20160830-W-US_Open-R128-Kirsten_Flipkens-Simona_Halep,1,SnV,7,4,0,0,1,2,1,0,2,0,22
20160830-W-US_Open-R128-Kirsten_Flipkens-Simona_Halep,1,SnV1st,7,4,0,0,1,2,1,0,2,0,22
20160830-W-US_Open-R128-Kirsten_Flipkens-Simona_Halep,1,nonSnV,39,13,1,0,1,2,0,0,3,0,241
20160830-W-US_Open-R128-Kirsten_Flipkens-Simona_Halep,1,nonSnV1st,13,6,1,0,1,0,0,0,2,0,78
20160830-W-US_Open-R128-Kirsten_Flipkens-Simona_Halep,1,nonSnV2nd,26,7,0,0,0,2,0,0,1,0,163
20160831-W-US_Open-R64-Anastasija_Sevastova-Garbine_Muguruza,2,SnV,4,3,0,0,0,2,1,0,0,1,17
20160831-W-US_Open-R64-Anastasija_Sevastova-Garbine_Muguruza,2,SnV1st,4,3,0,0,0,2,1,0,0,1,17
20160831-W-US_Open-R64-Anastasija_Sevastova-Garbine_Muguruza,2,nonSnV,68,31,2,0,5,4,2,4,1,0,301
20160831-W-US_Open-R64-Anastasija_Sevastova-Garbine_Muguruza,2,nonSnV1st,43,19,2,0,4,3,1,3,1,0,207
20160831-W-US_Open-R64-Anastasija_Sevastova-Garbine_Muguruza,2,nonSnV2nd,25,12,0,0,1,1,1,1,0,0,94
20160930-W-Wuhan-SF-Petra_Kvitova-Simona_Halep,2,SnV,2,1,0,0,0,1,0,0,0,0,5
20160930-W-Wuhan-SF-Petra_Kvitova-Simona_Halep,2,SnV1st,2,1,0,0,0,1,0,0,0,0,5
20160930-W-Wuhan-SF-Petra_Kvitova-Simona_Halep,2,nonSnV,55,27,1,0,10,0,0,1,0,0,191
20160930-W-Wuhan-SF-Petra_Kvitova-Simona_Halep,2,nonSnV1st,29,18,1,0,9,0,0,1,0,0,80
20160930-W-Wuhan-SF-Petra_Kvitova-Simona_Halep,2,nonSnV2nd,26,9,0,0,1,0,0,0,0,0,111
20160718-W-Washington-R32-Caroline_Wozniacki-Hiroko_Kuwata,2,SnV,1,0,0,0,0,0,0,0,0,0,2
20160718-W-Washington-R32-Caroline_Wozniacki-Hiroko_Kuwata,2,SnV1st,1,0,0,0,0,0,0,0,0,0,2
20160718-W-Washington-R32-Caroline_Wozniacki-Hiroko_Kuwata,2,nonSnV,34,15,1,0,2,1,2,0,0,1,199
20160718-W-Washington-R32-Caroline_Wozniacki-Hiroko_Kuwata,2,nonSnV1st,21,7,1,0,1,0,0,0,0,1,103
20160718-W-Washington-R32-Caroline_Wozniacki-Hiroko_Kuwata,2,nonSnV2nd,13,8,0,0,1,1,2,0,0,0,96
20161018-W-Moscow-R32-Kristina_Mladenovic-Anna_Kalinskaya,1,SnV,3,3,0,0,0,1,2,0,0,0,11
20161018-W-Moscow-R32-Kristina_Mladenovic-Anna_Kalinskaya,1,SnV1st,3,3,0,0,0,1,2,0,0,0,11
20161018-W-Moscow-R32-Kristina_Mladenovic-Anna_Kalinskaya,1,nonSnV,39,26,2,0,5,5,1,0,2,1,140
20161018-W-Moscow-R32-Kristina_Mladenovic-Anna_Kalinskaya,1,nonSnV1st,20,13,2,0,4,2,0,0,1,1,69
20161018-W-Moscow-R32-Kristina_Mladenovic-Anna_Kalinskaya,1,nonSnV2nd,19,13,0,0,1,3,1,0,1,0,71
20161020-W-ITF_Joue_Les_Tours-QF-Maryna_Zanevska-Ons_Jabeur,2,SnV,1,1,0,0,1,0,0,0,0,0,1
20161020-W-ITF_Joue_Les_Tours-QF-Maryna_Zanevska-Ons_Jabeur,2,SnV1st,1,1,0,0,1,0,0,0,0,0,1
20161020-W-ITF_Joue_Les_Tours-QF-Maryna_Zanevska-Ons_Jabeur,2,nonSnV,84,46,5,2,7,6,3,1,0,1,318
20161020-W-ITF_Joue_Les_Tours-QF-Maryna_Zanevska-Ons_Jabeur,2,nonSnV1st,50,31,4,2,7,4,3,0,0,1,173
20161020-W-ITF_Joue_Les_Tours-QF-Maryna_Zanevska-Ons_Jabeur,2,nonSnV2nd,34,15,1,0,0,2,0,1,0,0,145
20161022-W-Luxembourg-F-Petra_Kvitova-Monica_Niculescu,1,SnV,13,6,0,0,0,4,1,1,0,0,42
20161022-W-Luxembourg-F-Petra_Kvitova-Monica_Niculescu,1,SnV1st,12,6,0,0,0,4,1,1,0,0,40
20161022-W-Luxembourg-F-Petra_Kvitova-Monica_Niculescu,1,SnV2nd,1,0,0,0,0,0,0,0,0,0,2
20161022-W-Luxembourg-F-Petra_Kvitova-Monica_Niculescu,1,nonSnV,32,15,1,0,3,5,3,0,1,1,155
20161022-W-Luxembourg-F-Petra_Kvitova-Monica_Niculescu,1,nonSnV1st,17,11,1,0,3,3,2,0,0,1,73
20161022-W-Luxembourg-F-Petra_Kvitova-Monica_Niculescu,1,nonSnV2nd,15,4,0,0,0,2,1,0,1,0,82
20161015-W-Linz-F-Dominika_Cibulkova-Viktorija_Golubic,2,SnV,1,1,0,0,0,1,0,0,0,0,3
20161015-W-Linz-F-Dominika_Cibulkova-Viktorija_Golubic,2,SnV1st,1,1,0,0,0,1,0,0,0,0,3
20161015-W-Linz-F-Dominika_Cibulkova-Viktorija_Golubic,2,nonSnV,58,31,0,0,9,3,2,1,1,0,261
20161015-W-Linz-F-Dominika_Cibulkova-Viktorija_Golubic,2,nonSnV1st,45,22,0,0,9,2,1,1,0,0,184
20161015-W-Linz-F-Dominika_Cibulkova-Viktorija_Golubic,2,nonSnV2nd,13,9,0,0,0,1,1,0,1,0,77
20160927-W-Wuhan-R32-Katerina_Siniakova-Caroline_Wozniacki,1,SnV,1,1,0,0,1,0,0,0,0,0,1
20160927-W-Wuhan-R32-Katerina_Siniakova-Caroline_Wozniacki,1,SnV1st,1,1,0,0,1,0,0,0,0,0,1
20160927-W-Wuhan-R32-Katerina_Siniakova-Caroline_Wozniacki,1,nonSnV,68,34,1,4,8,8,1,3,2,1,302
20160927-W-Wuhan-R32-Katerina_Siniakova-Caroline_Wozniacki,1,nonSnV1st,49,26,1,4,8,4,1,3,2,1,212
20160927-W-Wuhan-R32-Katerina_Siniakova-Caroline_Wozniacki,1,nonSnV2nd,19,8,0,0,0,4,0,0,0,0,90
20151029-W-ITF_Macon-R16-Viktorija_Golubic-Cagla_Buyukakcay,1,SnV,1,1,0,0,0,1,0,0,0,0,3
20151029-W-ITF_Macon-R16-Viktorija_Golubic-Cagla_Buyukakcay,1,SnV1st,1,1,0,0,0,1,0,0,0,0,3
20151029-W-ITF_Macon-R16-Viktorija_Golubic-Cagla_Buyukakcay,1,nonSnV,74,31,0,0,7,2,0,0,4,0,621
20151029-W-ITF_Macon-R16-Viktorija_Golubic-Cagla_Buyukakcay,1,nonSnV1st,55,22,0,0,7,2,0,0,3,0,432
20151029-W-ITF_Macon-R16-Viktorija_Golubic-Cagla_Buyukakcay,1,nonSnV2nd,19,9,0,0,0,0,0,0,1,0,189
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,SnV,1,1,0,0,0,1,0,0,0,0,3
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,SnV1st,1,1,0,0,0,1,0,0,0,0,3
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,nonSnV,67,38,0,0,10,6,3,1,4,2,304
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,nonSnV1st,43,25,0,0,9,5,1,0,3,1,203
20160728-W-ITF_Wuhan-R16-Na_Lae_Han-Urszula_Radwanska,2,nonSnV2nd,24,13,0,0,1,1,2,1,1,1,101
20160519-W-Roland_Garros-Q2-Fiona_Ferro-Vania_King,2,SnV,1,0,0,0,0,0,0,0,0,1,4
20160519-W-Roland_Garros-Q2-Fiona_Ferro-Vania_King,2,SnV1st,1,0,0,0,0,0,0,0,0,1,4
20160519-W-Roland_Garros-Q2-Fiona_Ferro-Vania_King,2,nonSnV,84,48,0,0,6,14,2,3,4,3,512
20160519-W-Roland_Garros-Q2-Fiona_Ferro-Vania_King,2,nonSnV1st,54,32,0,0,5,8,2,3,3,3,298
20160519-W-Roland_Garros-Q2-Fiona_Ferro-Vania_King,2,nonSnV2nd,30,16,0,0,1,6,0,0,1,0,214
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,1,SnV,1,1,0,0,1,0,0,0,0,0,1
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,1,SnV1st,1,1,0,0,1,0,0,0,0,0,1
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,1,nonSnV,58,39,2,0,11,3,2,2,3,2,245
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,1,nonSnV1st,40,26,2,0,9,2,2,2,3,1,172
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,1,nonSnV2nd,18,13,0,0,2,1,0,0,0,1,73
20161013-W-ITF_Cairns-R16-Lizette_Cabrera-Alison_Bai,2,SnV,15,11,0,1,6,1,3,0,0,1,33
20161013-W-ITF_Cairns-R16-Lizette_Cabrera-Alison_Bai,2,SnV1st,15,11,0,1,6,1,3,0,0,1,33
20161013-W-ITF_Cairns-R16-Lizette_Cabrera-Alison_Bai,2,nonSnV,53,29,1,0,9,1,1,1,1,0,185
20161013-W-ITF_Cairns-R16-Lizette_Cabrera-Alison_Bai,2,nonSnV1st,21,11,1,0,3,1,1,0,1,0,71
20161013-W-ITF_Cairns-R16-Lizette_Cabrera-Alison_Bai,2,nonSnV2nd,32,18,0,0,6,0,0,1,0,0,114
20160928-W-Wuhan-R16-Agnieszka_Radwanska-Caroline_Wozniacki,1,SnV,1,1,0,0,0,1,0,0,0,0,3
20160928-W-Wuhan-R16-Agnieszka_Radwanska-Caroline_Wozniacki,1,SnV1st,1,1,0,0,0,1,0,0,0,0,3
20160928-W-Wuhan-R16-Agnieszka_Radwanska-Caroline_Wozniacki,1,nonSnV,64,36,1,0,8,9,2,2,2,0,328
20160928-W-Wuhan-R16-Agnieszka_Radwanska-Caroline_Wozniacki,1,nonSnV1st,34,22,1,0,7,5,2,1,0,0,156
20160928-W-Wuhan-R16-Agnieszka_Radwanska-Caroline_Wozniacki,1,nonSnV2nd,30,14,0,0,1,4,0,1,2,0,172
20160206-W-Fed_Cup_World_Group_R1-RR-Petra_Kvitova-Monica_Niculescu,1,SnV,2,1,0,0,0,1,0,0,1,0,7
20160206-W-Fed_Cup_World_Group_R1-RR-Petra_Kvitova-Monica_Niculescu,1,SnV1st,2,1,0,0,0,1,0,0,1,0,7
20160206-W-Fed_Cup_World_Group_R1-RR-Petra_Kvitova-Monica_Niculescu,1,nonSnV,71,35,1,0,9,5,2,6,0,3,323
20160206-W-Fed_Cup_World_Group_R1-RR-Petra_Kvitova-Monica_Niculescu,1,nonSnV1st,45,21,1,0,8,3,2,5,0,0,179
20160206-W-Fed_Cup_World_Group_R1-RR-Petra_Kvitova-Monica_Niculescu,1,nonSnV2nd,26,14,0,0,1,2,0,1,0,3,144
20160417-W-Fed_Cup_World_Group_PO-RR-Andrea_Petkovic-Monica_Niculescu,1,SnV,2,1,0,0,0,1,0,0,0,0,7
20160417-W-Fed_Cup_World_Group_PO-RR-Andrea_Petkovic-Monica_Niculescu,1,SnV1st,2,1,0,0,0,1,0,0,0,0,7
20160417-W-Fed_Cup_World_Group_PO-RR-Andrea_Petkovic-Monica_Niculescu,1,nonSnV,75,37,0,0,5,9,7,2,2,0,513
20160417-W-Fed_Cup_World_Group_PO-RR-Andrea_Petkovic-Monica_Niculescu,1,nonSnV1st,62,31,0,0,5,7,4,1,2,0,427
20160417-W-Fed_Cup_World_Group_PO-RR-Andrea_Petkovic-Monica_Niculescu,1,nonSnV2nd,13,6,0,0,0,2,3,1,0,0,86
20161005-W-Beijing-R32-Angelique_Kerber-Barbora_Zahlavova_Strycova,2,SnV,5,4,0,0,1,2,1,0,1,0,16
20161005-W-Beijing-R32-Angelique_Kerber-Barbora_Zahlavova_Strycova,2,SnV1st,5,4,0,0,1,2,1,0,1,0,16
20161005-W-Beijing-R32-Angelique_Kerber-Barbora_Zahlavova_Strycova,2,nonSnV,54,22,0,0,3,4,2,1,6,1,372
20161005-W-Beijing-R32-Angelique_Kerber-Barbora_Zahlavova_Strycova,2,nonSnV1st,38,16,0,0,3,4,2,1,6,0,236
20161005-W-Beijing-R32-Angelique_Kerber-Barbora_Zahlavova_Strycova,2,nonSnV2nd,16,6,0,0,0,0,0,0,0,1,136
20141020-W-ITF_Macon-QF-Irina_Falconi-Madison_Brengle,1,SnV,1,0,0,0,0,0,0,0,0,0,2
20141020-W-ITF_Macon-QF-Irina_Falconi-Madison_Brengle,1,SnV1st,1,0,0,0,0,0,0,0,0,0,2
20141020-W-ITF_Macon-QF-Irina_Falconi-Madison_Brengle,1,nonSnV,52,34,0,0,3,7,0,2,4,0,374
20141020-W-ITF_Macon-QF-Irina_Falconi-Madison_Brengle,1,nonSnV1st,36,25,0,0,2,5,0,1,2,0,239
20141020-W-ITF_Macon-QF-Irina_Falconi-Madison_Brengle,1,nonSnV2nd,16,9,0,0,1,2,0,1,2,0,135
20141020-W-ITF_Macon-QF-Irina_Falconi-Madison_Brengle,2,SnV,1,0,0,0,0,0,0,0,0,0,2
20141020-W-ITF_Macon-QF-Irina_Falconi-Madison_Brengle,2,SnV1st,1,0,0,0,0,0,0,0,0,0,2
20141020-W-ITF_Macon-QF-Irina_Falconi-Madison_Brengle,2,nonSnV,54,26,0,1,7,3,0,0,5,1,372
20141020-W-ITF_Macon-QF-Irina_Falconi-Madison_Brengle,2,nonSnV1st,38,20,0,1,3,3,0,0,4,1,298
20141020-W-ITF_Macon-QF-Irina_Falconi-Madison_Brengle,2,nonSnV2nd,16,6,0,0,4,0,0,0,1,0,74
20161012-W-Linz-R32-Cagla_Buyukakcay-Garbine_Muguruza,2,SnV,1,1,0,0,0,1,0,0,0,0,3
20161012-W-Linz-R32-Cagla_Buyukakcay-Garbine_Muguruza,2,SnV1st,1,1,0,0,0,1,0,0,0,0,3
20161012-W-Linz-R32-Cagla_Buyukakcay-Garbine_Muguruza,2,nonSnV,72,45,2,1,8,8,4,4,1,1,317
