match_id,player,row,pts,pts_won,returnable,returnable_won,in_play,in_play_won,winners,total_shots
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,9,18,8,18,8,18,8,0,160
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,fh,29,10,26,10,24,10,0,173
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,bh,27,8,25,8,21,8,0,165
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,gs,56,18,51,18,45,18,0,338
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,D,29,8,27,8,23,8,0,173
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,A,28,10,24,10,22,10,0,166
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,4,27,7,22,7,18,7,0,132
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,5,14,5,14,5,13,5,0,109
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,6,16,6,15,6,14,6,0,98
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,4D,15,4,13,4,10,4,0,81
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,4A,12,3,9,3,8,3,0,51
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,5D,6,1,6,1,5,1,0,29
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,5A,8,4,8,4,8,4,0,80
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,6D,8,3,8,3,8,3,0,63
20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal,2,6A,8,3,7,3,6,3,0,35
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,Total,81,29,68,28,67,28,1,405
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,v1st,60,18,48,18,48,18,0,288
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,v2nd,20,10,20,10,19,10,1,116
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,7,17,5,17,5,17,5,0,70
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,89,50,23,50,23,50,23,1,321
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,9,10,6,10,6,10,6,1,50
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,fh,29,14,28,14,28,14,1,147
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,bh,44,14,40,14,39,14,0,250
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,gs,47,20,45,20,44,20,1,293
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,sl,26,8,23,8,23,8,0,104
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,D,41,18,35,18,35,18,1,173
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,A,39,10,33,10,32,10,0,231
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,4,31,10,27,10,26,10,0,199
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,5,24,12,23,12,23,12,1,106
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,6,25,6,18,6,18,6,0,99
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,4D,10,4,7,4,7,4,0,38
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,4A,21,6,20,6,19,6,0,161
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,5D,14,9,14,9,14,9,1,61
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,5A,10,3,9,3,9,3,0,45
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,6D,17,5,14,5,14,5,0,74
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,1,6A,8,1,4,1,4,1,0,25
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,Total,84,28,68,27,65,27,0,523
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,v1st,49,11,35,11,35,11,0,306
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,v2nd,34,16,33,16,30,16,0,216
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,7,18,4,18,4,18,4,0,140
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,89,47,23,47,23,47,23,0,364
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,9,15,6,15,6,15,6,0,155
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,fh,35,14,32,14,30,14,0,269
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,bh,40,13,36,13,35,13,0,245
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,gs,70,27,63,27,60,27,0,493
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,sl,5,0,5,0,5,0,0,21
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,D,44,15,38,15,36,15,0,315
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,A,39,12,30,12,29,12,0,207
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,4,26,6,20,6,20,6,0,172
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,5,43,17,39,17,36,17,0,252
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,6,14,4,9,4,9,4,0,98
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,4D,14,3,11,3,11,3,0,93
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,4A,12,3,9,3,9,3,0,79
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,5D,22,9,22,9,20,9,0,157
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,5A,21,8,17,8,16,8,0,95
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,6D,8,3,5,3,5,3,0,65
20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely,2,6A,6,1,4,1,4,1,0,33
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,Total,47,20,36,20,35,20,1,193
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,v1st,29,10,18,10,18,10,1,105
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,v2nd,18,10,18,10,17,10,0,88
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,7,6,3,6,3,6,3,0,29
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,89,29,17,29,17,29,17,1,152
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,9,8,7,8,7,8,7,1,57
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,fh,16,8,12,8,11,8,1,54
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,bh,24,12,24,12,24,12,0,132
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,gs,37,19,33,19,32,19,1,172
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,sl,3,1,3,1,3,1,0,14
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,D,24,12,18,12,17,12,1,106
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,A,23,8,18,8,18,8,0,87
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,4,27,12,23,12,22,12,1,99
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,5,5,4,5,4,5,4,0,27
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,6,15,4,8,4,8,4,0,67
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,4D,10,5,7,5,6,5,1,29
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,4A,17,7,16,7,16,7,0,70
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,5D,5,4,5,4,5,4,0,27
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,6D,9,3,6,3,6,3,0,50
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,1,6A,6,1,2,1,2,1,0,17
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,Total,50,31,42,29,42,29,1,201
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,v1st,33,19,27,19,27,19,1,136
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,v2nd,15,10,15,10,15,10,0,63
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,7,13,8,13,8,13,8,1,47
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,89,29,21,29,21,29,21,0,146
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,9,10,7,10,7,10,7,0,39
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,fh,16,11,15,11,15,11,0,91
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,bh,30,18,27,18,27,18,1,106
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,gs,42,28,40,28,40,28,1,188
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,sl,4,1,2,1,2,1,0,9
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,D,25,13,20,13,20,13,0,86
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,A,23,16,22,16,22,16,1,113
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,4,23,13,22,13,22,13,1,94
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,5,9,7,8,7,8,7,0,36
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,6,16,9,12,9,12,9,0,69
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,4D,7,3,6,3,6,3,0,28
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,4A,16,10,16,10,16,10,1,66
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,5D,7,5,6,5,6,5,0,30
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,5A,2,2,2,2,2,2,0,6
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,6D,11,5,8,5,8,5,0,28
20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem,2,6A,5,4,4,4,4,4,0,41
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,Total,66,13,47,13,46,13,0,249
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,v1st,41,5,24,5,23,5,0,118
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,v2nd,25,8,23,8,23,8,0,131
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,7,13,2,13,2,13,2,0,47
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,89,33,11,33,11,33,11,0,182
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,9,14,6,14,6,14,6,0,88
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,fh,20,2,13,2,12,2,0,48
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,bh,37,11,34,11,34,11,0,192
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,gs,49,13,42,13,41,13,0,218
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,sl,8,0,5,0,5,0,0,22
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,D,34,7,24,7,23,7,0,133
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,A,32,6,23,6,23,6,0,116
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,4,33,4,20,4,19,4,0,101
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,5,16,6,14,6,14,6,0,74
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,6,17,3,13,3,13,3,0,74
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,4D,16,1,7,1,6,1,0,29
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,4A,17,3,13,3,13,3,0,72
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,5D,9,4,9,4,9,4,0,51
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,5A,7,2,5,2,5,2,0,23
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,6D,9,2,8,2,8,2,0,53
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,1,6A,8,1,5,1,5,1,0,21
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,Total,71,25,61,25,56,25,0,334
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,v1st,48,17,38,17,38,17,0,215
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,v2nd,23,8,23,8,18,8,0,119
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,7,13,5,13,5,13,5,0,64
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,89,43,20,43,20,43,20,0,255
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,9,21,11,21,11,21,11,0,120
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,fh,32,13,29,13,28,13,0,153
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,bh,37,12,32,12,28,12,0,179
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,gs,67,24,59,24,54,24,0,317
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,sl,2,1,2,1,2,1,0,15
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,D,38,11,31,11,27,11,0,165
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,A,33,14,30,14,29,14,0,169
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,4,31,9,25,9,22,9,0,92
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,5,12,4,11,4,10,4,0,68
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,6,28,12,25,12,24,12,0,174
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,4D,20,5,16,5,13,5,0,65
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,4A,11,4,9,4,9,4,0,27
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,5D,7,1,6,1,5,1,0,36
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,5A,5,3,5,3,5,3,0,32
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,6D,11,5,9,5,9,5,0,64
20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci,2,6A,17,7,16,7,15,7,0,110
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,Total,100,45,81,42,78,42,2,460
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,v1st,68,26,55,26,53,26,0,294
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,v2nd,29,16,26,16,25,16,2,163
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,7,23,13,23,13,23,13,0,92
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,89,55,29,55,29,55,29,2,346
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,9,10,7,10,7,10,7,2,43
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,fh,45,22,40,22,39,22,0,221
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,bh,46,20,41,20,39,20,2,230
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,gs,84,40,74,40,71,40,2,414
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,sl,7,2,7,2,7,2,0,37
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,D,51,19,41,19,39,19,1,238
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,A,46,23,40,23,39,23,1,219
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,4,49,18,36,18,34,18,0,183
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,5,30,18,30,18,29,18,2,178
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,6,18,6,15,6,15,6,0,96
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,4D,26,8,17,8,16,8,0,102
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,4A,23,10,19,10,18,10,0,81
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,5D,17,9,17,9,16,9,1,90
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,5A,13,9,13,9,13,9,1,88
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,6D,8,2,7,2,7,2,0,46
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,1,6A,10,4,8,4,8,4,0,50
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,Total,78,28,60,28,56,28,6,332
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,v1st,45,11,29,11,28,11,1,168
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,v2nd,33,17,31,17,28,17,5,164
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,7,12,4,12,4,12,4,0,54
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,89,43,24,43,24,43,24,6,253
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,9,7,6,7,6,7,6,1,45
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,fh,30,13,28,13,26,13,1,165
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,bh,41,15,32,15,30,15,5,160
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,gs,66,28,56,28,52,28,6,308
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,sl,5,0,4,0,4,0,0,17
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,D,41,12,30,12,28,12,2,191
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,A,37,16,30,16,28,16,4,141
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,4,29,12,24,12,22,12,4,131
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,5,28,9,21,9,20,9,2,109
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,6,21,7,15,7,14,7,0,92
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,4D,12,4,10,4,9,4,0,68
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,4A,17,8,14,8,13,8,4,63
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,5D,18,5,14,5,13,5,2,79
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,5A,10,4,7,4,7,4,0,30
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,6D,11,3,6,3,6,3,0,44
20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol,2,6A,10,4,9,4,8,4,0,48
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,Total,102,42,93,41,86,41,2,495
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,v1st,57,15,49,15,45,15,0,302
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,v2nd,44,26,44,26,41,26,2,192
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,7,12,5,12,5,12,5,0,53
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,89,69,31,69,31,69,31,1,404
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,9,28,14,28,14,28,14,0,188
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,fh,37,16,34,16,30,16,1,157
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,bh,60,25,59,25,56,25,1,333
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,gs,70,29,66,29,60,29,2,295
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,sl,27,12,27,12,26,12,0,195
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,D,53,18,48,18,43,18,1,245
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,A,48,23,45,23,43,23,1,249
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,4,41,15,38,15,37,15,1,244
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,5,42,22,42,22,37,22,1,176
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,6,18,4,13,4,12,4,0,74
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,4D,15,5,13,5,13,5,1,78
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,4A,26,10,25,10,24,10,0,166
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,5D,29,11,29,11,24,11,0,128
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,5A,13,11,13,11,13,11,1,48
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,6D,9,2,6,2,6,2,0,39
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,1,6A,9,2,7,2,6,2,0,35
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,Total,83,26,63,25,56,25,1,314
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,v1st,45,10,30,10,29,10,0,161
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,v2nd,37,15,33,15,27,15,1,152
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,7,17,6,17,6,17,6,0,97
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,89,32,16,32,16,32,16,1,164
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,9,6,2,6,2,6,2,0,28
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,fh,29,8,23,8,22,8,0,125
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,bh,43,17,37,17,31,17,1,170
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,gs,66,23,54,23,47,23,1,267
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,sl,6,2,6,2,6,2,0,28
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,D,45,13,34,13,30,13,0,180
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,A,37,12,29,12,26,12,1,133
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,4,35,10,30,10,27,10,1,137
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,5,23,8,20,8,16,8,0,101
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,6,24,7,13,7,13,7,0,75
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,4D,14,2,11,2,10,2,0,58
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,4A,21,8,19,8,17,8,1,79
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,5D,16,6,14,6,11,6,0,70
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,5A,7,2,6,2,5,2,0,31
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,6D,15,5,9,5,9,5,0,52
20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman,2,6A,9,2,4,2,4,2,0,23
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,Total,78,33,63,32,63,32,1,370
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,v1st,52,23,40,23,40,23,1,257
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,v2nd,25,9,23,9,23,9,0,112
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,7,8,4,8,4,8,4,0,32
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,89,53,27,53,27,53,27,0,318
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,9,13,10,13,10,13,10,0,73
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,fh,7,4,5,4,5,4,0,33
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,bh,67,28,58,28,58,28,1,333
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,gs,54,22,44,22,44,22,1,256
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,sl,20,10,19,10,19,10,0,110
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,D,39,16,29,16,29,16,0,165
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,A,38,16,34,16,34,16,1,204
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,4,37,12,29,12,29,12,1,173
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,5,15,8,13,8,13,8,0,79
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,6,25,12,21,12,21,12,0,117
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,4D,5,0,1,0,1,0,0,11
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,4A,32,12,28,12,28,12,1,162
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,5D,11,6,9,6,9,6,0,53
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,5A,4,2,4,2,4,2,0,26
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,6D,23,10,19,10,19,10,0,101
20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas,1,6A,2,2,2,2,2,2,0,16
