match_id,player,row,shots,pt_ending,winners,induced_forced,unforced,serve_return,shots_in_pts_won,shots_in_pts_lost
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,1,Lo,4,0,0,0,0,0,0,4
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,1,Vo,1,0,0,0,0,0,0,1
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,1,Sw,3,3,2,0,1,0,2,1
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,1,F,105,16,5,3,8,24,51,54
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,1,B,81,20,4,5,11,24,43,38
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,1,R,3,1,0,0,1,0,1,2
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,1,S,13,1,0,0,1,2,3,10
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,1,L,2,0,0,0,0,0,0,2
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,1,M,2,0,0,0,0,0,0,2
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,1,V,1,0,0,0,0,0,0,1
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,1,J,3,3,2,0,1,0,2,1
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,Total,214,54,24,6,24,45,113,101
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,Fside,100,30,15,5,10,24,55,45
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,Bside,114,24,9,1,14,21,58,56
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,Fgs,91,22,8,4,10,24,46,45
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,Bgs,111,24,9,1,14,21,56,55
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,Base,204,46,17,5,24,45,103,101
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,Net,10,8,7,1,0,0,10,0
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,Gs,197,46,17,5,24,44,101,96
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,Lo,2,0,0,0,0,0,1,1
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,Vo,1,0,0,0,0,0,1,0
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,Sw,9,8,7,1,0,0,9,0
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,F,91,22,8,4,10,24,46,45
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,B,106,24,9,1,14,20,55,51
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,S,5,0,0,0,0,1,1,4
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,M,2,0,0,0,0,0,1,1
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,Z,1,0,0,0,0,0,1,0
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,2,J,9,8,7,1,0,0,9,0
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Total,180,38,12,5,21,38,68,112
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Fside,85,15,7,2,6,21,37,48
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Bside,95,23,5,3,15,17,31,64
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Fgs,82,12,6,2,4,21,36,46
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Bgs,88,18,4,2,12,17,29,59
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Base,175,33,11,5,17,38,67,108
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Net,5,5,1,0,4,0,1,4
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Gs,152,25,10,3,12,33,60,92
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Dr,3,3,1,1,1,0,2,1
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Lo,2,0,0,0,0,0,0,2
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Vo,3,3,0,0,3,0,0,3
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Ov,1,1,1,0,0,0,1,0
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Hv,1,1,0,0,1,0,0,1
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,F,78,12,6,2,4,18,35,43
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,B,74,13,4,1,8,15,25,49
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,R,4,0,0,0,0,3,1,3
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,S,14,5,0,1,4,2,4,10
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Y,3,3,1,1,1,0,2,1
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,M,2,0,0,0,0,0,0,2
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,V,1,1,0,0,1,0,0,1
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,Z,2,2,0,0,2,0,0,2
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,O,1,1,1,0,0,0,1,0
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,1,H,1,1,0,0,1,0,0,1
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,Total,181,39,16,8,15,39,111,70
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,Fside,99,27,9,8,10,19,61,38
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,Bside,82,12,7,0,5,20,50,32
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,Fgs,91,22,4,8,10,19,53,38
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,Bgs,80,11,7,0,4,20,50,30
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,Base,172,33,11,8,14,39,103,69
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,Net,9,6,5,0,1,0,8,1
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,Gs,161,33,11,8,14,35,98,63
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,Lo,1,0,0,0,0,0,0,1
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,Vo,4,3,3,0,0,0,4,0
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,Ov,2,1,1,0,0,0,2,0
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,Sw,3,2,1,0,1,0,2,1
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,F,82,22,4,8,10,15,49,33
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,B,79,11,7,0,4,20,49,30
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,R,9,0,0,0,0,4,4,5
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,S,1,0,0,0,0,0,1,0
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,M,1,0,0,0,0,0,0,1
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,V,4,3,3,0,0,0,4,0
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,O,2,1,1,0,0,0,2,0
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,J,2,1,1,0,0,0,2,0
20140915-W-Tokyo-R32-Svetlana_Kuznetsova-Belinda_Bencic,2,K,1,1,0,0,1,0,0,1
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,Total,514,121,40,25,56,100,271,243
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,Fside,249,70,30,16,24,50,147,102
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,Bside,265,51,10,9,32,50,124,141
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,Fgs,243,66,28,14,24,50,143,100
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,Bgs,263,50,10,9,31,50,124,139
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,Base,510,117,38,24,55,100,268,242
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,Net,4,4,2,1,1,0,3,1
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,Gs,499,115,38,23,54,99,264,235
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,Lo,4,1,0,1,0,0,1,3
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,Vo,1,1,0,0,1,0,0,1
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,Ov,1,1,0,1,0,0,1,0
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,Sw,2,2,2,0,0,0,2,0
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,F,239,66,28,14,24,49,141,98
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,B,260,49,10,9,30,50,123,137
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,R,4,0,0,0,0,1,2,2
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,S,3,1,0,0,1,0,1,2
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,L,3,1,0,1,0,0,1,2
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,M,1,0,0,0,0,0,0,1
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,Z,1,1,0,0,1,0,0,1
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,O,1,1,0,1,0,0,1,0
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,1,J,2,2,2,0,0,0,2,0
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,Total,482,68,19,12,37,89,229,253
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,Fside,220,40,15,8,17,29,110,110
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,Bside,262,28,4,4,20,60,119,143
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,Fgs,213,38,14,8,16,29,108,105
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,Bgs,258,28,4,4,20,60,118,140
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,Base,479,66,18,12,36,89,228,251
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,Net,3,2,1,0,1,0,1,2
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,Gs,449,66,18,12,36,85,219,230
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,Dr,2,0,0,0,0,0,0,2
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,Lo,6,0,0,0,0,0,2,4
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,Vo,2,1,0,0,1,0,0,2
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,Sw,1,1,1,0,0,0,1,0
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,F,208,38,14,8,16,28,108,100
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,B,241,28,4,4,20,57,111,130
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,R,5,0,0,0,0,1,0,5
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,S,17,0,0,0,0,3,7,10
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,U,2,0,0,0,0,0,0,2
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,L,2,0,0,0,0,0,1,1
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,M,4,0,0,0,0,0,1,3
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,V,2,1,0,0,1,0,0,2
20140607-W-Roland_Garros-F-Maria_Sharapova-Simona_Halep,2,J,1,1,1,0,0,0,1,0
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,Total,121,21,7,4,10,30,85,36
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,Fside,42,8,3,3,2,12,31,11
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,Bside,79,13,4,1,8,18,54,25
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,Fgs,42,8,3,3,2,12,31,11
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,Bgs,77,12,3,1,8,18,53,24
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,Base,121,21,7,4,10,30,85,36
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,Gs,109,19,5,4,10,28,78,31
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,Dr,1,1,1,0,0,0,1,0
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,Lo,1,0,0,0,0,0,0,1
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,F,39,8,3,3,2,12,29,10
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,B,70,11,2,1,8,16,49,21
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,R,3,0,0,0,0,0,2,1
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,S,7,1,1,0,0,2,4,3
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,Y,1,1,1,0,0,0,1,0
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,1,M,1,0,0,0,0,0,0,1
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,Total,154,63,14,5,44,54,44,110
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,Fside,97,46,8,5,33,30,23,74
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,Bside,56,17,6,0,11,23,20,36
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,Fgs,93,44,6,5,33,30,21,72
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,Bgs,54,15,5,0,10,23,19,35
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,Base,148,60,11,5,44,53,40,108
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,Net,5,3,3,0,0,0,3,2
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,Gs,140,58,11,5,42,53,38,102
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,Dr,1,1,0,0,1,0,0,1
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,Vo,3,2,2,0,0,0,2,1
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,Ov,1,1,1,0,0,0,1,0
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,Hv,1,0,0,0,0,0,0,1
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,F,92,44,6,5,33,30,21,71
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,B,48,14,5,0,9,23,17,31
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,R,1,0,0,0,0,0,0,1
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,S,6,1,0,0,1,0,2,4
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,Y,1,1,0,0,1,0,0,1
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,V,2,1,1,0,0,0,1,1
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,Z,1,1,1,0,0,0,1,0
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,O,1,1,1,0,0,0,1,0
20140311-W-Indian_Wells-R16-Dominika_Cibulkova-Petra_Kvitova,2,H,1,0,0,0,0,0,0,1
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Total,353,43,10,6,27,48,148,205
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Fside,175,27,9,5,13,24,78,97
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Bside,178,16,1,1,14,24,70,108
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Fgs,163,19,2,4,13,24,69,94
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Bgs,164,14,1,0,13,24,62,102
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Base,342,35,4,4,27,48,138,204
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Net,11,8,6,2,0,0,10,1
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Gs,288,29,3,4,22,41,117,171
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Dr,6,1,0,0,1,0,2,4
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Lo,9,1,1,0,0,0,5,4
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Vo,4,2,1,1,0,0,4,0
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Ov,1,1,0,1,0,0,1,0
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Sw,6,5,5,0,0,0,5,1
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,F,149,18,2,4,12,23,67,82
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,B,139,11,1,0,10,18,50,89
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,R,14,1,0,0,1,1,2,12
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,S,25,3,0,0,3,6,12,13
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,U,1,0,0,0,0,0,0,1
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Y,5,1,0,0,1,0,2,3
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,L,3,1,1,0,0,0,2,1
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,M,6,0,0,0,0,0,3,3
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,V,1,1,1,0,0,0,1,0
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,Z,3,1,0,1,0,0,3,0
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,O,1,1,0,1,0,0,1,0
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,J,6,5,5,0,0,0,5,1
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Total,370,65,20,5,40,60,204,166
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Fside,173,33,14,2,17,24,102,71
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Bside,197,32,6,3,23,36,102,95
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Fgs,158,26,8,2,16,24,92,66
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Bgs,195,32,6,3,23,36,102,93
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Base,359,60,16,5,39,60,197,162
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Net,11,5,4,0,1,0,7,4
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Gs,341,56,14,4,38,58,191,150
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Dr,4,2,2,0,0,0,3,1
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Lo,2,0,0,0,0,0,0,2
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Vo,1,0,0,0,0,0,1,0
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Ov,1,1,1,0,0,0,1,0
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Hv,1,0,0,0,0,0,0,1
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Sw,8,4,3,0,1,0,5,3
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,F,158,26,8,2,16,24,92,66
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,B,183,30,6,2,22,34,99,84
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,S,12,2,0,1,1,2,3,9
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,U,4,2,2,0,0,0,3,1
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,M,2,0,0,0,0,0,0,2
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,V,1,0,0,0,0,0,1,0
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,O,1,1,1,0,0,0,1,0
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,H,1,0,0,0,0,0,0,1
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,J,8,4,3,0,1,0,5,3
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Total,144,38,7,4,27,35,53,91
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Fside,75,25,3,3,19,15,37,38
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Bside,69,13,4,1,8,20,16,53
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Fgs,72,23,3,2,18,15,36,36
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Bgs,63,10,3,1,6,20,15,48
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Base,140,34,6,3,25,35,51,89
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Net,4,4,1,1,2,0,2,2
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Gs,113,30,6,2,22,28,45,68
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Dr,2,0,0,0,0,0,0,2
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Lo,3,1,0,0,1,0,0,3
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Vo,2,2,0,0,2,0,0,2
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Sw,2,2,1,1,0,0,2,0
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,F,62,20,3,1,16,10,33,29
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,B,51,10,3,1,6,18,12,39
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,R,10,3,0,1,2,5,3,7
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,S,12,0,0,0,0,2,3,9
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Y,2,0,0,0,0,0,0,2
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,L,1,0,0,0,0,0,0,1
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,M,2,1,0,0,1,0,0,2
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,V,1,1,0,0,1,0,0,1
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Z,1,1,0,0,1,0,0,1
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,J,1,1,0,1,0,0,1,0
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,K,1,1,1,0,0,0,1,0
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,Total,147,38,17,2,19,41,89,58
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,Fside,89,24,12,1,11,26,47,42
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,Bside,58,14,5,1,8,15,42,16
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,Fgs,84,21,9,1,11,26,42,42
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,Bgs,52,9,3,1,5,15,39,13
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,Base,138,31,12,2,17,41,82,56
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,Net,9,7,5,0,2,0,7,2
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,Gs,131,30,12,2,16,38,79,52
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,Dr,2,1,0,0,1,0,1,1
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,Vo,5,4,2,0,2,0,3,2
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,Sw,4,3,3,0,0,0,4,0
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,F,80,21,9,1,11,23,41,39
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,B,51,9,3,1,5,15,38,13
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,R,4,0,0,0,0,3,1,3
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,S,1,0,0,0,0,0,1,0
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,U,1,0,0,0,0,0,1,0
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,Y,1,1,0,0,1,0,0,1
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,V,1,1,1,0,0,0,1,0
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,Z,4,3,1,0,2,0,2,2
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,J,3,2,2,0,0,0,3,0
