match_id,row,pts,pts_won,rally_winners,rally_forced,unforced
19880124-W-Australian_Open-F-Steffi_Graf-Chris_Evert,BPO1,7,4,1,1,2
19880124-W-Australian_Open-F-Steffi_Graf-Chris_Evert,BPO2,3,2,0,1,0
19880124-W-Australian_Open-F-Steffi_Graf-Chris_Evert,GPF1,6,1,0,0,2
19880124-W-Australian_Open-F-Steffi_Graf-Chris_Evert,GPF2,12,4,1,0,2
19880124-W-Australian_Open-F-Steffi_Graf-Chris_Evert,DeuceR1,1,0,0,0,0
19880124-W-Australian_Open-F-Steffi_Graf-Chris_Evert,DeuceR2,5,1,0,0,2
19880124-W-Australian_Open-F-Steffi_Graf-Chris_Evert,RTotal1,14,5,1,1,4
19880124-W-Australian_Open-F-Steffi_Graf-Chris_Evert,RTotal2,20,7,1,1,4
20160112-W-Sydney-R16-Caroline_Garcia-Simona_Halep,BPO1,5,2,2,0,1
20160112-W-Sydney-R16-Caroline_Garcia-Simona_Halep,BPO2,6,4,1,0,0
20160112-W-Sydney-R16-Caroline_Garcia-Simona_Halep,GPF1,17,7,4,1,6
20160112-W-Sydney-R16-Caroline_Garcia-Simona_Halep,GPF2,12,3,0,1,2
20160112-W-Sydney-R16-Caroline_Garcia-Simona_Halep,DeuceR1,12,3,0,0,4
20160112-W-Sydney-R16-Caroline_Garcia-Simona_Halep,DeuceR2,10,2,0,0,3
20160112-W-Sydney-R16-Caroline_Garcia-Simona_Halep,RTotal1,34,12,6,1,11
20160112-W-Sydney-R16-Caroline_Garcia-Simona_Halep,RTotal2,28,9,1,1,5
20160113-W-Sydney-QF-Karolina_Pliskova-Simona_Halep,BPO1,7,3,0,1,2
20160113-W-Sydney-QF-Karolina_Pliskova-Simona_Halep,BPO2,12,5,2,0,0
20160113-W-Sydney-QF-Karolina_Pliskova-Simona_Halep,GPF1,15,7,3,1,1
20160113-W-Sydney-QF-Karolina_Pliskova-Simona_Halep,GPF2,13,7,1,0,2
20160113-W-Sydney-QF-Karolina_Pliskova-Simona_Halep,DeuceR1,16,3,1,2,8
20160113-W-Sydney-QF-Karolina_Pliskova-Simona_Halep,DeuceR2,9,3,0,0,2
20160113-W-Sydney-QF-Karolina_Pliskova-Simona_Halep,RTotal1,38,13,4,4,11
20160113-W-Sydney-QF-Karolina_Pliskova-Simona_Halep,RTotal2,34,15,3,0,4
20160112-W-Hobart-R16-Alison_Van_Uytvanck-Eugenie_Bouchard,BPO1,9,3,1,0,3
20160112-W-Hobart-R16-Alison_Van_Uytvanck-Eugenie_Bouchard,BPO2,12,5,2,2,1
20160112-W-Hobart-R16-Alison_Van_Uytvanck-Eugenie_Bouchard,GPF1,13,5,1,1,3
20160112-W-Hobart-R16-Alison_Van_Uytvanck-Eugenie_Bouchard,GPF2,15,9,0,5,4
20160112-W-Hobart-R16-Alison_Van_Uytvanck-Eugenie_Bouchard,DeuceR1,12,4,1,1,3
20160112-W-Hobart-R16-Alison_Van_Uytvanck-Eugenie_Bouchard,DeuceR2,16,7,2,1,5
20160112-W-Hobart-R16-Alison_Van_Uytvanck-Eugenie_Bouchard,RTotal1,34,12,3,2,9
20160112-W-Hobart-R16-Alison_Van_Uytvanck-Eugenie_Bouchard,RTotal2,43,21,4,8,10
20160112-W-Hobart-R16-Dominika_Cibulkova-Kimberly_Birrell,BPO1,5,5,1,1,0
20160112-W-Hobart-R16-Dominika_Cibulkova-Kimberly_Birrell,BPO2,3,0,0,0,0
20160112-W-Hobart-R16-Dominika_Cibulkova-Kimberly_Birrell,GPF1,2,1,0,0,0
20160112-W-Hobart-R16-Dominika_Cibulkova-Kimberly_Birrell,GPF2,8,1,0,1,1
20160112-W-Hobart-R16-Dominika_Cibulkova-Kimberly_Birrell,DeuceR1,4,2,0,1,0
20160112-W-Hobart-R16-Dominika_Cibulkova-Kimberly_Birrell,DeuceR2,4,1,1,0,1
20160112-W-Hobart-R16-Dominika_Cibulkova-Kimberly_Birrell,RTotal1,11,8,1,2,0
20160112-W-Hobart-R16-Dominika_Cibulkova-Kimberly_Birrell,RTotal2,15,2,1,1,2
20160114-W-Sydney-SF-Simona_Halep-Svetlana_Kuznetsova,BPO1,12,4,1,1,4
20160114-W-Sydney-SF-Simona_Halep-Svetlana_Kuznetsova,BPO2,7,4,1,0,2
20160114-W-Sydney-SF-Simona_Halep-Svetlana_Kuznetsova,GPF1,22,10,5,4,6
20160114-W-Sydney-SF-Simona_Halep-Svetlana_Kuznetsova,GPF2,16,5,3,0,2
20160114-W-Sydney-SF-Simona_Halep-Svetlana_Kuznetsova,DeuceR1,17,5,1,0,3
20160114-W-Sydney-SF-Simona_Halep-Svetlana_Kuznetsova,DeuceR2,10,1,1,0,3
20160114-W-Sydney-SF-Simona_Halep-Svetlana_Kuznetsova,RTotal1,51,19,7,5,13
20160114-W-Sydney-SF-Simona_Halep-Svetlana_Kuznetsova,RTotal2,33,10,5,0,7
20160111-W-Hobart-R32-Heather_Watson-Teliana_Pereira,BPO1,5,5,1,1,0
20160111-W-Hobart-R32-Heather_Watson-Teliana_Pereira,BPO2,12,1,0,1,1
20160111-W-Hobart-R32-Heather_Watson-Teliana_Pereira,GPF1,5,3,1,0,2
20160111-W-Hobart-R32-Heather_Watson-Teliana_Pereira,GPF2,12,5,2,0,4
20160111-W-Hobart-R32-Heather_Watson-Teliana_Pereira,DeuceR1,5,3,0,1,1
20160111-W-Hobart-R32-Heather_Watson-Teliana_Pereira,DeuceR2,15,8,1,3,2
20160111-W-Hobart-R32-Heather_Watson-Teliana_Pereira,RTotal1,15,11,2,2,3
20160111-W-Hobart-R32-Heather_Watson-Teliana_Pereira,RTotal2,39,14,3,4,7
20160109-W-Shenzhen-F-Agnieszka_Radwanska-Alison_Riske,BPO1,7,3,1,0,0
20160109-W-Shenzhen-F-Agnieszka_Radwanska-Alison_Riske,BPO2,2,0,0,0,0
20160109-W-Shenzhen-F-Agnieszka_Radwanska-Alison_Riske,GPF1,7,2,0,2,1
20160109-W-Shenzhen-F-Agnieszka_Radwanska-Alison_Riske,GPF2,15,7,4,1,2
20160109-W-Shenzhen-F-Agnieszka_Radwanska-Alison_Riske,DeuceR1,6,2,1,0,1
20160109-W-Shenzhen-F-Agnieszka_Radwanska-Alison_Riske,DeuceR2,11,2,2,0,1
20160109-W-Shenzhen-F-Agnieszka_Radwanska-Alison_Riske,RTotal1,20,7,2,2,2
20160109-W-Shenzhen-F-Agnieszka_Radwanska-Alison_Riske,RTotal2,28,9,6,1,3
20050911-W-US_Open-F-Mary_Pierce-Kim_Clijsters,BPO1,4,1,0,0,0
20050911-W-US_Open-F-Mary_Pierce-Kim_Clijsters,BPO2,11,5,0,3,1
20050911-W-US_Open-F-Mary_Pierce-Kim_Clijsters,GPF1,9,2,0,1,1
20050911-W-US_Open-F-Mary_Pierce-Kim_Clijsters,GPF2,4,1,0,0,1
20050911-W-US_Open-F-Mary_Pierce-Kim_Clijsters,DeuceR1,5,2,0,1,1
20050911-W-US_Open-F-Mary_Pierce-Kim_Clijsters,DeuceR2,4,4,0,1,0
20050911-W-US_Open-F-Mary_Pierce-Kim_Clijsters,RTotal1,18,5,0,2,2
20050911-W-US_Open-F-Mary_Pierce-Kim_Clijsters,RTotal2,19,10,0,4,2
20090131-W-Australian_Open-F-Serena_Williams-Dinara_Safina,BPO1,6,5,1,1,0
20090131-W-Australian_Open-F-Serena_Williams-Dinara_Safina,BPO2,1,1,1,0,0
20090131-W-Australian_Open-F-Serena_Williams-Dinara_Safina,GPF1,8,6,3,0,1
20090131-W-Australian_Open-F-Serena_Williams-Dinara_Safina,GPF2,8,1,0,0,3
20090131-W-Australian_Open-F-Serena_Williams-Dinara_Safina,DeuceR1,8,2,2,0,0
20090131-W-Australian_Open-F-Serena_Williams-Dinara_Safina,DeuceR2,1,1,0,0,0
20090131-W-Australian_Open-F-Serena_Williams-Dinara_Safina,RTotal1,22,13,6,1,1
20090131-W-Australian_Open-F-Serena_Williams-Dinara_Safina,RTotal2,10,3,1,0,3
20160111-W-Hobart-R32-Dominika_Cibulkova-Johanna_Konta,BPO1,12,7,1,0,1
20160111-W-Hobart-R32-Dominika_Cibulkova-Johanna_Konta,BPO2,12,6,1,1,1
20160111-W-Hobart-R32-Dominika_Cibulkova-Johanna_Konta,GPF1,12,7,2,4,0
20160111-W-Hobart-R32-Dominika_Cibulkova-Johanna_Konta,GPF2,13,7,1,2,3
20160111-W-Hobart-R32-Dominika_Cibulkova-Johanna_Konta,DeuceR1,11,9,3,1,2
20160111-W-Hobart-R32-Dominika_Cibulkova-Johanna_Konta,DeuceR2,14,6,4,0,2
20160111-W-Hobart-R32-Dominika_Cibulkova-Johanna_Konta,RTotal1,35,23,6,5,3
20160111-W-Hobart-R32-Dominika_Cibulkova-Johanna_Konta,RTotal2,39,19,6,3,6
20060917-W-Fed_Cup_World_Group_F-RR-Justine_Henin-Francesca_Schiavone,BPO1,13,6,1,3,5
20060917-W-Fed_Cup_World_Group_F-RR-Justine_Henin-Francesca_Schiavone,BPO2,9,4,0,0,0
20060917-W-Fed_Cup_World_Group_F-RR-Justine_Henin-Francesca_Schiavone,GPF1,10,5,0,2,1
20060917-W-Fed_Cup_World_Group_F-RR-Justine_Henin-Francesca_Schiavone,GPF2,10,3,0,0,2
20060917-W-Fed_Cup_World_Group_F-RR-Justine_Henin-Francesca_Schiavone,DeuceR1,12,6,0,1,1
20060917-W-Fed_Cup_World_Group_F-RR-Justine_Henin-Francesca_Schiavone,DeuceR2,10,6,0,1,3
20060917-W-Fed_Cup_World_Group_F-RR-Justine_Henin-Francesca_Schiavone,RTotal1,35,17,1,6,7
20060917-W-Fed_Cup_World_Group_F-RR-Justine_Henin-Francesca_Schiavone,RTotal2,29,13,0,1,5
20120829-W-US_Open-R64-Maria_Sharapova-Lourdes_Dominguez_Lino,BPO1,6,5,3,1,1
20120829-W-US_Open-R64-Maria_Sharapova-Lourdes_Dominguez_Lino,BPO2,1,0,0,0,0
20120829-W-US_Open-R64-Maria_Sharapova-Lourdes_Dominguez_Lino,GPF1,2,1,0,0,1
20120829-W-US_Open-R64-Maria_Sharapova-Lourdes_Dominguez_Lino,GPF2,10,3,0,0,1
20120829-W-US_Open-R64-Maria_Sharapova-Lourdes_Dominguez_Lino,DeuceR1,7,5,5,0,2
20120829-W-US_Open-R64-Maria_Sharapova-Lourdes_Dominguez_Lino,DeuceR2,3,1,0,0,0
20120829-W-US_Open-R64-Maria_Sharapova-Lourdes_Dominguez_Lino,RTotal1,15,11,8,1,4
20120829-W-US_Open-R64-Maria_Sharapova-Lourdes_Dominguez_Lino,RTotal2,14,4,0,0,1
20100130-W-Australian_Open-F-Serena_Williams-Justine_Henin,BPO1,11,6,0,3,2
20100130-W-Australian_Open-F-Serena_Williams-Justine_Henin,BPO2,16,5,2,2,2
20100130-W-Australian_Open-F-Serena_Williams-Justine_Henin,GPF1,10,3,1,0,4
20100130-W-Australian_Open-F-Serena_Williams-Justine_Henin,GPF2,18,9,3,3,2
20100130-W-Australian_Open-F-Serena_Williams-Justine_Henin,DeuceR1,8,4,1,1,2
20100130-W-Australian_Open-F-Serena_Williams-Justine_Henin,DeuceR2,14,3,2,1,1
20100130-W-Australian_Open-F-Serena_Williams-Justine_Henin,RTotal1,29,13,2,4,8
20100130-W-Australian_Open-F-Serena_Williams-Justine_Henin,RTotal2,48,17,7,6,5
20160112-W-Hobart-R16-Johanna_Larsson-Margarita_Gasparyan,BPO1,15,6,1,1,2
20160112-W-Hobart-R16-Johanna_Larsson-Margarita_Gasparyan,BPO2,8,5,2,1,1
20160112-W-Hobart-R16-Johanna_Larsson-Margarita_Gasparyan,GPF1,14,7,0,2,2
20160112-W-Hobart-R16-Johanna_Larsson-Margarita_Gasparyan,GPF2,21,12,5,4,2
20160112-W-Hobart-R16-Johanna_Larsson-Margarita_Gasparyan,DeuceR1,14,9,3,0,2
20160112-W-Hobart-R16-Johanna_Larsson-Margarita_Gasparyan,DeuceR2,11,5,1,2,4
20160112-W-Hobart-R16-Johanna_Larsson-Margarita_Gasparyan,RTotal1,43,22,4,3,6
20160112-W-Hobart-R16-Johanna_Larsson-Margarita_Gasparyan,RTotal2,40,22,8,7,7
19880605-W-Roland_Garros-F-Steffi_Graf-Natalia_Zvereva,BPO1,9,6,3,2,2
19880605-W-Roland_Garros-F-Steffi_Graf-Natalia_Zvereva,BPO2,0,0,0,0,0
19880605-W-Roland_Garros-F-Steffi_Graf-Natalia_Zvereva,GPF1,1,1,0,1,0
19880605-W-Roland_Garros-F-Steffi_Graf-Natalia_Zvereva,GPF2,7,2,1,1,1
19880605-W-Roland_Garros-F-Steffi_Graf-Natalia_Zvereva,DeuceR1,3,2,0,1,0
19880605-W-Roland_Garros-F-Steffi_Graf-Natalia_Zvereva,DeuceR2,0,0,0,0,0
19880605-W-Roland_Garros-F-Steffi_Graf-Natalia_Zvereva,RTotal1,13,9,3,4,2
19880605-W-Roland_Garros-F-Steffi_Graf-Natalia_Zvereva,RTotal2,7,2,1,1,1
20070127-W-Australian_Open-F-Serena_Williams-Maria_Sharapova,BPO1,6,4,2,1,0
20070127-W-Australian_Open-F-Serena_Williams-Maria_Sharapova,BPO2,2,0,0,0,1
20070127-W-Australian_Open-F-Serena_Williams-Maria_Sharapova,GPF1,10,7,1,3,0
20070127-W-Australian_Open-F-Serena_Williams-Maria_Sharapova,GPF2,14,6,2,3,0
20070127-W-Australian_Open-F-Serena_Williams-Maria_Sharapova,DeuceR1,5,4,1,0,1
20070127-W-Australian_Open-F-Serena_Williams-Maria_Sharapova,DeuceR2,5,2,0,0,0
20070127-W-Australian_Open-F-Serena_Williams-Maria_Sharapova,RTotal1,21,15,4,4,1
20070127-W-Australian_Open-F-Serena_Williams-Maria_Sharapova,RTotal2,21,8,2,3,1
20160118-W-Australian_Open-R128-Agnieszka_Radwanska-Christina_Mchale,BPO1,11,7,2,2,0
20160118-W-Australian_Open-R128-Agnieszka_Radwanska-Christina_Mchale,BPO2,6,4,3,0,1
20160118-W-Australian_Open-R128-Agnieszka_Radwanska-Christina_Mchale,GPF1,7,6,0,2,1
20160118-W-Australian_Open-R128-Agnieszka_Radwanska-Christina_Mchale,GPF2,9,4,1,0,0
20160118-W-Australian_Open-R128-Agnieszka_Radwanska-Christina_Mchale,DeuceR1,6,4,1,0,1
20160118-W-Australian_Open-R128-Agnieszka_Radwanska-Christina_Mchale,DeuceR2,7,1,0,0,1
20160118-W-Australian_Open-R128-Agnieszka_Radwanska-Christina_Mchale,RTotal1,24,17,3,4,2
20160118-W-Australian_Open-R128-Agnieszka_Radwanska-Christina_Mchale,RTotal2,22,9,4,0,2
20040131-W-Australian_Open-F-Kim_Clijsters-Justine_Henin,BPO1,6,4,1,2,0
20040131-W-Australian_Open-F-Kim_Clijsters-Justine_Henin,BPO2,8,6,2,0,1
20040131-W-Australian_Open-F-Kim_Clijsters-Justine_Henin,GPF1,14,4,0,2,4
20040131-W-Australian_Open-F-Kim_Clijsters-Justine_Henin,GPF2,15,7,1,2,1
20040131-W-Australian_Open-F-Kim_Clijsters-Justine_Henin,DeuceR1,4,2,0,0,0
20040131-W-Australian_Open-F-Kim_Clijsters-Justine_Henin,DeuceR2,15,5,0,2,2
20040131-W-Australian_Open-F-Kim_Clijsters-Justine_Henin,RTotal1,24,10,1,4,4
20040131-W-Australian_Open-F-Kim_Clijsters-Justine_Henin,RTotal2,38,18,3,4,4
20160119-W-Australian_Open-R128-Alison_Van_Uytvanck-Victoria_Azarenka,BPO1,0,0,0,0,0
20160119-W-Australian_Open-R128-Alison_Van_Uytvanck-Victoria_Azarenka,BPO2,9,6,0,0,3
20160119-W-Australian_Open-R128-Alison_Van_Uytvanck-Victoria_Azarenka,GPF1,7,1,0,0,1
20160119-W-Australian_Open-R128-Alison_Van_Uytvanck-Victoria_Azarenka,GPF2,6,6,1,1,0
20160119-W-Australian_Open-R128-Alison_Van_Uytvanck-Victoria_Azarenka,DeuceR1,1,0,0,0,0
20160119-W-Australian_Open-R128-Alison_Van_Uytvanck-Victoria_Azarenka,DeuceR2,6,3,1,0,1
20160119-W-Australian_Open-R128-Alison_Van_Uytvanck-Victoria_Azarenka,RTotal1,8,1,0,0,1
20160119-W-Australian_Open-R128-Alison_Van_Uytvanck-Victoria_Azarenka,RTotal2,21,15,2,1,4
19880910-W-US_Open-F-Steffi_Graf-Gabriela_Sabatini,BPO1,6,3,0,2,1
19880910-W-US_Open-F-Steffi_Graf-Gabriela_Sabatini,BPO2,10,3,0,0,4
19880910-W-US_Open-F-Steffi_Graf-Gabriela_Sabatini,GPF1,7,1,0,0,2
19880910-W-US_Open-F-Steffi_Graf-Gabriela_Sabatini,GPF2,10,3,2,0,3
19880910-W-US_Open-F-Steffi_Graf-Gabriela_Sabatini,DeuceR1,6,2,0,2,1
19880910-W-US_Open-F-Steffi_Graf-Gabriela_Sabatini,DeuceR2,9,4,0,1,4
19880910-W-US_Open-F-Steffi_Graf-Gabriela_Sabatini,RTotal1,19,6,0,4,4
19880910-W-US_Open-F-Steffi_Graf-Gabriela_Sabatini,RTotal2,29,10,2,1,11
20160120-W-Australian_Open-R64-Ana_Konjuh-Darya_Kasatkina,BPO1,6,3,0,1,1
20160120-W-Australian_Open-R64-Ana_Konjuh-Darya_Kasatkina,BPO2,12,5,0,0,1
20160120-W-Australian_Open-R64-Ana_Konjuh-Darya_Kasatkina,GPF1,11,5,0,2,1
20160120-W-Australian_Open-R64-Ana_Konjuh-Darya_Kasatkina,GPF2,14,10,3,0,1
20160120-W-Australian_Open-R64-Ana_Konjuh-Darya_Kasatkina,DeuceR1,8,2,0,0,2
20160120-W-Australian_Open-R64-Ana_Konjuh-Darya_Kasatkina,DeuceR2,18,8,0,0,2
20160120-W-Australian_Open-R64-Ana_Konjuh-Darya_Kasatkina,RTotal1,25,10,0,3,4
20160120-W-Australian_Open-R64-Ana_Konjuh-Darya_Kasatkina,RTotal2,44,23,3,0,4
20160121-W-Australian_Open-R64-Anastasija_Sevastova-Ana_Ivanovic,BPO1,1,1,0,0,0
20160121-W-Australian_Open-R64-Anastasija_Sevastova-Ana_Ivanovic,BPO2,7,4,2,0,0
20160121-W-Australian_Open-R64-Anastasija_Sevastova-Ana_Ivanovic,GPF1,13,5,0,0,4
20160121-W-Australian_Open-R64-Anastasija_Sevastova-Ana_Ivanovic,GPF2,5,0,0,0,3
20160121-W-Australian_Open-R64-Anastasija_Sevastova-Ana_Ivanovic,DeuceR1,6,1,0,0,3
20160121-W-Australian_Open-R64-Anastasija_Sevastova-Ana_Ivanovic,DeuceR2,6,3,0,0,0
20160121-W-Australian_Open-R64-Anastasija_Sevastova-Ana_Ivanovic,RTotal1,20,7,0,0,7
20160121-W-Australian_Open-R64-Anastasija_Sevastova-Ana_Ivanovic,RTotal2,18,7,2,0,3
20060128-W-Australian_Open-F-Amelie_Mauresmo-Justine_Henin,BPO1,5,3,0,1,0
20060128-W-Australian_Open-F-Amelie_Mauresmo-Justine_Henin,BPO2,1,0,0,0,0
20060128-W-Australian_Open-F-Amelie_Mauresmo-Justine_Henin,GPF1,2,1,1,0,0
20060128-W-Australian_Open-F-Amelie_Mauresmo-Justine_Henin,GPF2,11,6,0,4,3
20060128-W-Australian_Open-F-Amelie_Mauresmo-Justine_Henin,DeuceR1,1,1,0,1,0
20060128-W-Australian_Open-F-Amelie_Mauresmo-Justine_Henin,DeuceR2,6,1,1,0,2
20060128-W-Australian_Open-F-Amelie_Mauresmo-Justine_Henin,RTotal1,8,5,1,2,0
20060128-W-Australian_Open-F-Amelie_Mauresmo-Justine_Henin,RTotal2,18,7,1,4,5
20050129-W-Australian_Open-F-Serena_Williams-Lindsay_Davenport,BPO1,8,4,1,1,2
20050129-W-Australian_Open-F-Serena_Williams-Lindsay_Davenport,BPO2,8,2,0,1,2
20050129-W-Australian_Open-F-Serena_Williams-Lindsay_Davenport,GPF1,13,6,1,2,0
20050129-W-Australian_Open-F-Serena_Williams-Lindsay_Davenport,GPF2,18,8,3,3,2
20050129-W-Australian_Open-F-Serena_Williams-Lindsay_Davenport,DeuceR1,7,2,0,1,1
20050129-W-Australian_Open-F-Serena_Williams-Lindsay_Davenport,DeuceR2,13,6,2,1,1
20050129-W-Australian_Open-F-Serena_Williams-Lindsay_Davenport,RTotal1,28,12,2,4,3
20050129-W-Australian_Open-F-Serena_Williams-Lindsay_Davenport,RTotal2,39,16,5,5,5
19970125-W-Australian_Open-F-Martina_Hingis-Mary_Pierce,BPO1,6,5,3,0,0
19970125-W-Australian_Open-F-Martina_Hingis-Mary_Pierce,BPO2,6,1,1,0,3
19970125-W-Australian_Open-F-Martina_Hingis-Mary_Pierce,GPF1,7,4,3,1,1
19970125-W-Australian_Open-F-Martina_Hingis-Mary_Pierce,GPF2,10,3,0,1,3
19970125-W-Australian_Open-F-Martina_Hingis-Mary_Pierce,DeuceR1,7,2,1,0,2
19970125-W-Australian_Open-F-Martina_Hingis-Mary_Pierce,DeuceR2,5,3,2,0,0
19970125-W-Australian_Open-F-Martina_Hingis-Mary_Pierce,RTotal1,20,11,7,1,3
19970125-W-Australian_Open-F-Martina_Hingis-Mary_Pierce,RTotal2,21,7,3,1,6
20000129-W-Australian_Open-F-Martina_Hingis-Lindsay_Davenport,BPO1,5,2,0,0,1
20000129-W-Australian_Open-F-Martina_Hingis-Lindsay_Davenport,BPO2,9,6,0,3,0
20000129-W-Australian_Open-F-Martina_Hingis-Lindsay_Davenport,GPF1,11,4,1,1,1
20000129-W-Australian_Open-F-Martina_Hingis-Lindsay_Davenport,GPF2,6,2,1,0,3
20000129-W-Australian_Open-F-Martina_Hingis-Lindsay_Davenport,DeuceR1,4,2,0,1,0
20000129-W-Australian_Open-F-Martina_Hingis-Lindsay_Davenport,DeuceR2,7,5,2,1,1
20000129-W-Australian_Open-F-Martina_Hingis-Lindsay_Davenport,RTotal1,20,8,1,2,2
20000129-W-Australian_Open-F-Martina_Hingis-Lindsay_Davenport,RTotal2,22,13,3,4,4
20160123-W-Australian_Open-R32-Victoria_Azarenka-Naomi_Osaka,BPO1,10,6,4,0,2
20160123-W-Australian_Open-R32-Victoria_Azarenka-Naomi_Osaka,BPO2,2,1,0,1,1
20160123-W-Australian_Open-R32-Victoria_Azarenka-Naomi_Osaka,GPF1,1,0,0,0,0
20160123-W-Australian_Open-R32-Victoria_Azarenka-Naomi_Osaka,GPF2,7,1,0,0,1
20160123-W-Australian_Open-R32-Victoria_Azarenka-Naomi_Osaka,DeuceR1,4,3,2,0,1
20160123-W-Australian_Open-R32-Victoria_Azarenka-Naomi_Osaka,DeuceR2,5,1,0,0,1
20160123-W-Australian_Open-R32-Victoria_Azarenka-Naomi_Osaka,RTotal1,15,9,6,0,3
20160123-W-Australian_Open-R32-Victoria_Azarenka-Naomi_Osaka,RTotal2,14,3,0,1,3
19880704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,BPO1,4,4,2,1,0
19880704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,BPO2,19,8,6,2,0
19880704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,GPF1,13,4,1,1,2
19880704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,GPF2,10,4,2,0,0
19880704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,DeuceR1,7,2,1,0,1
19880704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,DeuceR2,17,12,7,3,1
19880704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,RTotal1,24,10,4,2,3
19880704-W-Wimbledon-F-Martina_Navratilova-Steffi_Graf,RTotal2,46,24,15,5,1
20160122-W-Australian_Open-R32-Serena_Williams-Darya_Kasatkina,BPO1,9,5,0,3,3
20160122-W-Australian_Open-R32-Serena_Williams-Darya_Kasatkina,BPO2,0,0,0,0,0
20160122-W-Australian_Open-R32-Serena_Williams-Darya_Kasatkina,GPF1,4,2,2,0,0
20160122-W-Australian_Open-R32-Serena_Williams-Darya_Kasatkina,GPF2,7,0,0,0,0
20160122-W-Australian_Open-R32-Serena_Williams-Darya_Kasatkina,DeuceR1,4,2,0,1,2
20160122-W-Australian_Open-R32-Serena_Williams-Darya_Kasatkina,DeuceR2,1,0,0,0,0
20160122-W-Australian_Open-R32-Serena_Williams-Darya_Kasatkina,RTotal1,17,9,2,4,5
20160122-W-Australian_Open-R32-Serena_Williams-Darya_Kasatkina,RTotal2,8,0,0,0,0
20160122-W-Australian_Open-R32-Agnieszka_Radwanska-Monica_Puig,BPO1,7,5,1,0,0
20160122-W-Australian_Open-R32-Agnieszka_Radwanska-Monica_Puig,BPO2,4,1,0,0,1
20160122-W-Australian_Open-R32-Agnieszka_Radwanska-Monica_Puig,GPF1,7,4,1,0,0
20160122-W-Australian_Open-R32-Agnieszka_Radwanska-Monica_Puig,GPF2,13,6,4,0,3
20160122-W-Australian_Open-R32-Agnieszka_Radwanska-Monica_Puig,DeuceR1,5,3,2,0,1
20160122-W-Australian_Open-R32-Agnieszka_Radwanska-Monica_Puig,DeuceR2,7,1,1,0,2
20160122-W-Australian_Open-R32-Agnieszka_Radwanska-Monica_Puig,RTotal1,19,12,4,0,1
20160122-W-Australian_Open-R32-Agnieszka_Radwanska-Monica_Puig,RTotal2,24,8,5,0,6
20120118-W-Australian_Open-R64-Carla_Suarez_Navarro-Petra_Kvitova,BPO1,4,3,1,0,1
20120118-W-Australian_Open-R64-Carla_Suarez_Navarro-Petra_Kvitova,BPO2,8,4,3,0,1
20120118-W-Australian_Open-R64-Carla_Suarez_Navarro-Petra_Kvitova,GPF1,12,2,0,1,2
20120118-W-Australian_Open-R64-Carla_Suarez_Navarro-Petra_Kvitova,GPF2,15,6,3,0,5
20120118-W-Australian_Open-R64-Carla_Suarez_Navarro-Petra_Kvitova,DeuceR1,6,2,0,0,1
20120118-W-Australian_Open-R64-Carla_Suarez_Navarro-Petra_Kvitova,DeuceR2,14,8,1,1,2
20120118-W-Australian_Open-R64-Carla_Suarez_Navarro-Petra_Kvitova,RTotal1,22,7,1,1,4
20120118-W-Australian_Open-R64-Carla_Suarez_Navarro-Petra_Kvitova,RTotal2,37,18,7,1,8
20160121-W-Australian_Open-R64-Danka_Kovinic-Victoria_Azarenka,BPO1,0,0,0,0,0
20160121-W-Australian_Open-R64-Danka_Kovinic-Victoria_Azarenka,BPO2,10,5,1,1,0
20160121-W-Australian_Open-R64-Danka_Kovinic-Victoria_Azarenka,GPF1,11,4,1,1,1
20160121-W-Australian_Open-R64-Danka_Kovinic-Victoria_Azarenka,GPF2,7,4,2,2,0
20160121-W-Australian_Open-R64-Danka_Kovinic-Victoria_Azarenka,DeuceR1,1,0,0,0,1
20160121-W-Australian_Open-R64-Danka_Kovinic-Victoria_Azarenka,DeuceR2,7,4,1,2,1
20160121-W-Australian_Open-R64-Danka_Kovinic-Victoria_Azarenka,RTotal1,12,4,1,1,2
20160121-W-Australian_Open-R64-Danka_Kovinic-Victoria_Azarenka,RTotal2,24,13,4,5,1
20160125-W-Australian_Open-R16-Barbora_Zahlavova_Strycova-Victoria_Azarenka,BPO1,2,0,0,0,1
20160125-W-Australian_Open-R16-Barbora_Zahlavova_Strycova-Victoria_Azarenka,BPO2,7,3,2,0,2
20160125-W-Australian_Open-R16-Barbora_Zahlavova_Strycova-Victoria_Azarenka,GPF1,11,2,1,0,5
20160125-W-Australian_Open-R16-Barbora_Zahlavova_Strycova-Victoria_Azarenka,GPF2,11,5,3,0,0
20160125-W-Australian_Open-R16-Barbora_Zahlavova_Strycova-Victoria_Azarenka,DeuceR1,7,2,1,0,2
20160125-W-Australian_Open-R16-Barbora_Zahlavova_Strycova-Victoria_Azarenka,DeuceR2,7,4,0,1,1
