match_id,player,row,returnable,shallow,deep,very_deep,unforced,err_net,err_deep,err_wide,err_wide_deep
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1,gs,10,3,6,0,1,1,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1,sl,20,8,12,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1,D,15,5,9,0,1,1,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1,A,16,7,9,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1,4,18,7,11,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1,5,1,0,0,0,1,1,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1,6,11,5,6,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1,4D,3,0,3,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1,4A,15,7,8,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1,5D,1,0,0,0,1,1,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1,6D,11,5,6,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,1,6A,0,0,0,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,Total,45,7,38,3,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,v1st,38,6,32,3,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,v2nd,7,1,6,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,fh,26,3,23,2,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,bh,19,4,15,1,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,gs,6,1,5,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,sl,39,6,33,3,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,D,22,5,17,2,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,A,23,2,21,1,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,4,22,4,18,3,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,5,2,0,2,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,6,18,3,15,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,4D,13,3,10,2,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,4A,9,1,8,1,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,5D,1,0,1,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,5A,1,0,1,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,6D,7,2,5,0,0,0,0,0,0
19930911-W-US_Open-F-Steffi_Graf-Helena_Sukova,2,6A,11,1,10,0,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,Total,40,10,30,13,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,v1st,26,8,18,8,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,v2nd,14,2,12,5,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,fh,11,3,8,4,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,bh,29,7,22,9,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,gs,36,10,26,12,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,sl,4,0,4,1,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,D,22,5,17,6,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,A,18,5,13,7,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,4,22,5,17,10,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,5,6,1,5,1,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,6,12,4,8,2,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,4D,7,2,5,3,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,4A,15,3,12,7,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,5D,4,0,4,1,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,5A,2,1,1,0,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,6D,11,3,8,2,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,1,6A,1,1,0,0,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,Total,49,8,41,16,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,v1st,34,5,29,9,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,v2nd,15,3,12,7,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,fh,25,1,24,10,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,bh,24,7,17,6,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,gs,49,8,41,16,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,sl,0,0,0,0,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,D,25,5,20,9,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,A,24,3,21,7,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,4,13,2,11,4,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,5,20,0,20,9,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,6,16,6,10,3,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,4D,2,0,2,1,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,4A,11,2,9,3,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,5D,10,0,10,5,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,5A,10,0,10,4,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,6D,13,5,8,3,0,0,0,0,0
20131011-W-Linz-QF-Dominika_Cibulkova-Ana_Ivanovic,2,6A,3,1,2,0,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,Total,43,13,30,5,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,v1st,23,8,15,3,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,v2nd,20,5,15,2,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,fh,15,5,10,2,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,bh,28,8,20,3,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,gs,42,12,30,5,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,sl,1,1,0,0,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,D,21,5,16,3,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,A,22,8,14,2,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,4,23,6,17,4,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,5,5,1,4,0,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,6,15,6,9,1,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,4D,10,2,8,2,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,4A,13,4,9,2,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,5D,2,1,1,0,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,5A,3,0,3,0,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,6D,9,2,7,1,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,1,6A,6,4,2,0,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,Total,66,14,49,4,3,0,2,0,1
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,v1st,38,8,30,3,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,v2nd,28,6,19,1,3,0,2,0,1
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,fh,41,8,30,3,3,0,2,0,1
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,bh,25,6,19,1,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,gs,66,14,49,4,3,0,2,0,1
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,sl,0,0,0,0,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,D,31,7,23,2,1,0,1,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,A,35,7,26,2,2,0,1,0,1
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,4,27,6,20,1,1,0,1,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,5,16,3,12,1,1,0,0,0,1
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,6,22,5,16,2,1,0,1,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,4D,18,4,13,1,1,0,1,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,4A,9,2,7,0,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,5D,2,0,2,0,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,5A,14,3,10,1,1,0,0,0,1
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,6D,10,3,7,1,0,0,0,0,0
20080705-W-Wimbledon-F-Venus_Williams-Serena_Williams,2,6A,12,2,9,1,1,0,1,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,Total,46,5,37,15,4,0,1,3,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,v1st,25,3,21,9,1,0,1,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,v2nd,21,2,16,6,3,0,0,3,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,fh,15,1,10,5,4,0,1,3,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,bh,31,4,27,10,0,0,0,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,gs,44,5,35,14,4,0,1,3,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,sl,2,0,2,1,0,0,0,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,D,23,3,18,5,2,0,0,2,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,A,23,2,19,10,2,0,1,1,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,4,17,3,13,5,1,0,1,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,5,12,1,10,5,1,0,0,1,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,6,17,1,14,5,2,0,0,2,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,4D,14,3,11,3,0,0,0,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,4A,3,0,2,2,1,0,1,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,5D,5,0,5,2,0,0,0,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,5A,7,1,5,3,1,0,0,1,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,6D,4,0,2,0,2,0,0,2,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,1,6A,13,1,12,5,0,0,0,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,Total,43,7,32,16,4,0,3,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,v1st,18,3,14,8,1,0,1,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,v2nd,25,4,18,8,3,0,2,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,fh,11,4,5,4,2,0,1,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,bh,32,3,27,12,2,0,2,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,gs,42,6,32,16,4,0,3,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,sl,1,1,0,0,0,0,0,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,D,24,3,19,9,2,0,2,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,A,19,4,13,7,2,0,1,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,4,6,1,5,3,0,0,0,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,5,21,3,16,7,2,0,1,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,6,16,3,11,6,2,0,2,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,4D,2,1,1,1,0,0,0,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,4A,4,0,4,2,0,0,0,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,5D,8,1,7,2,0,0,0,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,5A,13,2,9,5,2,0,1,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,6D,14,1,11,6,2,0,2,0,0
20120731-W-Olympics-R32-Laura_Robson-Maria_Sharapova,2,6A,2,2,0,0,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,Total,38,3,32,5,2,0,2,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,v1st,24,2,21,2,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,v2nd,14,1,11,3,2,0,2,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,fh,23,2,20,1,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,bh,15,1,12,4,2,0,2,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,gs,38,3,32,5,2,0,2,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,D,20,2,16,3,1,0,1,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,A,18,1,16,2,1,0,1,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,4,21,1,18,3,1,0,1,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,5,5,1,4,1,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,6,12,1,10,1,1,0,1,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,4D,17,1,14,2,1,0,1,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,4A,4,0,4,1,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,5A,5,1,4,1,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,6D,3,1,2,1,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,1,6A,9,0,8,0,1,0,1,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,Total,37,4,32,4,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,v1st,25,4,21,3,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,v2nd,12,0,11,1,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,fh,20,1,19,3,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,bh,16,3,13,1,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,gs,36,4,32,4,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,D,16,3,12,3,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,A,21,1,20,1,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,4,20,2,18,3,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,5,8,1,6,0,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,6,9,1,8,1,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,4D,10,1,9,2,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,4A,10,1,9,1,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,5D,4,1,2,0,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,5A,4,0,4,0,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,6D,2,1,1,1,0,0,0,0,0
19970906-W-US_Open-F-Venus_Williams-Martina_Hingis,2,6A,7,0,7,0,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,Total,45,11,32,5,2,1,0,1,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,v1st,27,11,16,3,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,v2nd,18,0,16,2,2,1,0,1,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,fh,18,6,12,2,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,bh,27,5,20,3,2,1,0,1,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,gs,41,10,29,4,2,1,0,1,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,sl,4,1,3,1,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,D,23,5,16,1,2,1,0,1,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,A,22,6,16,4,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,4,32,7,23,3,2,1,0,1,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,5,2,1,1,0,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,6,11,3,8,2,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,4D,20,4,14,1,2,1,0,1,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,4A,12,3,9,2,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,5D,1,0,1,0,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,5A,1,1,0,0,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,6D,2,1,1,0,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,1,6A,9,2,7,2,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,Total,65,7,53,8,5,3,2,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,v1st,38,6,31,5,1,0,1,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,v2nd,27,1,22,3,4,3,1,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,fh,32,3,27,5,2,1,1,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,bh,33,4,26,3,3,2,1,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,gs,29,3,24,4,2,1,1,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,sl,36,4,29,4,3,2,1,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,D,34,5,28,6,1,1,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,A,31,2,25,2,4,2,2,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,4,26,4,19,2,3,2,1,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,5,7,1,6,0,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,6,31,2,27,6,2,1,1,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,4D,7,2,5,2,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,4A,19,2,14,0,3,2,1,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,5D,6,1,5,0,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,5A,1,0,1,0,0,0,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,6D,21,2,18,4,1,1,0,0,0
19960907-W-US_Open-F-Monica_Seles-Steffi_Graf,2,6A,10,0,9,2,1,0,1,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,Total,68,12,54,4,2,1,1,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,v1st,58,12,45,4,1,1,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,v2nd,10,0,9,0,1,0,1,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,fh,37,4,32,3,1,1,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,bh,31,8,22,1,1,0,1,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,gs,68,12,54,4,2,1,1,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,D,34,5,28,2,1,0,1,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,A,34,7,26,2,1,1,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,4,27,3,22,2,2,1,1,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,5,15,0,15,0,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,6,26,9,17,2,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,4D,16,3,12,1,1,0,1,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,4A,11,0,10,1,1,1,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,5D,9,0,9,0,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,5A,6,0,6,0,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,6D,9,2,7,1,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,1,6A,17,7,10,1,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,Total,48,7,40,4,1,1,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,v1st,37,7,30,4,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,v2nd,11,0,10,0,1,1,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,fh,13,3,9,1,1,1,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,bh,35,4,31,3,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,gs,41,5,35,3,1,1,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,sl,7,2,5,1,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,D,24,2,21,1,1,1,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,A,24,5,19,3,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,4,20,2,17,2,1,1,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,5,7,0,7,1,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,6,21,5,16,1,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,4D,4,0,3,0,1,1,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,4A,16,2,14,2,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,5D,7,0,7,1,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,6D,13,2,11,0,0,0,0,0,0
19920912-W-US_Open-F-Monica_Seles-Arantxa_Sanchez_Vicario,2,6A,8,3,5,1,0,0,0,0,0
20160423-W-Stuttgart-QF-Petra_Kvitova-Garbine_Muguruza,1,Total,51,7,43,19,1,0,1,0,0
20160423-W-Stuttgart-QF-Petra_Kvitova-Garbine_Muguruza,1,v1st,33,5,28,12,0,0,0,0,0
20160423-W-Stuttgart-QF-Petra_Kvitova-Garbine_Muguruza,1,v2nd,18,2,15,7,1,0,1,0,0
20160423-W-Stuttgart-QF-Petra_Kvitova-Garbine_Muguruza,1,fh,28,5,22,12,1,0,1,0,0
20160423-W-Stuttgart-QF-Petra_Kvitova-Garbine_Muguruza,1,bh,23,2,21,7,0,0,0,0,0
20160423-W-Stuttgart-QF-Petra_Kvitova-Garbine_Muguruza,1,gs,49,7,41,19,1,0,1,0,0
20160423-W-Stuttgart-QF-Petra_Kvitova-Garbine_Muguruza,1,sl,2,0,2,0,0,0,0,0,0
20160423-W-Stuttgart-QF-Petra_Kvitova-Garbine_Muguruza,1,D,24,3,21,10,0,0,0,0,0
20160423-W-Stuttgart-QF-Petra_Kvitova-Garbine_Muguruza,1,A,27,4,22,9,1,0,1,0,0
