match_id,player,row,shots,pt_ending,winners,induced_forced,unforced,shots_in_pts_won,shots_in_pts_lost
20160820-W-ITF_Leipzig-SF-Olesya_Pervushina-Arantxa_Rus,2,B-DTM,42,0,0,0,0,21,21
20160820-W-ITF_Leipzig-SF-Olesya_Pervushina-Arantxa_Rus,2,B-DTL,5,1,0,0,1,2,3
20160820-W-ITF_Leipzig-SF-Olesya_Pervushina-Arantxa_Rus,2,B-IO,3,1,0,0,1,0,3
20160820-W-ITF_Leipzig-SF-Olesya_Pervushina-Arantxa_Rus,2,S-XC,5,0,0,0,0,3,2
20160820-W-ITF_Leipzig-SF-Olesya_Pervushina-Arantxa_Rus,2,S-DTM,12,1,0,0,1,2,10
20160820-W-ITF_Leipzig-SF-Olesya_Pervushina-Arantxa_Rus,2,S-DTL,1,0,0,0,0,0,1
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,1,F-XC,53,14,6,2,6,37,16
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,1,F-DTM,21,3,0,0,3,9,12
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,1,F-DTL,16,9,5,1,3,11,5
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,1,F-IO,23,10,6,0,4,14,9
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,1,F-II,2,0,0,0,0,1,1
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,1,B-XC,31,8,1,1,6,16,15
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,1,B-DTM,33,3,0,0,3,15,18
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,1,B-DTL,7,2,1,0,1,3,4
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,1,B-IO,6,5,2,1,2,3,3
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,1,S-DTM,6,0,0,0,0,2,4
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,1,S-DTL,2,0,0,0,0,0,2
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,1,S-IO,1,0,0,0,0,0,1
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,2,F-XC,37,8,5,0,3,17,20
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,2,F-DTM,16,2,0,0,2,8,8
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,2,F-DTL,17,3,1,0,2,5,12
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,2,F-IO,16,6,1,1,4,6,10
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,2,B-XC,31,6,2,1,3,12,19
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,2,B-DTM,24,0,0,0,0,9,15
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,2,B-DTL,8,2,1,0,1,6,2
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,2,B-IO,11,4,1,0,3,5,6
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,2,S-XC,2,1,0,0,1,0,2
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,2,S-DTM,13,4,0,1,3,2,11
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,2,S-DTL,2,0,0,0,0,1,1
20161001-W-Tashkent-F-Nao_Hibino-Kristyna_Pliskova,2,S-IO,1,1,0,0,1,0,1
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,1,F-XC,71,13,4,4,5,41,30
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,1,F-DTM,36,2,0,2,0,22,14
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,1,F-DTL,19,9,0,5,4,13,6
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,1,F-IO,20,8,2,2,4,12,8
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,1,F-II,2,1,1,0,0,1,1
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,1,B-XC,82,15,3,3,9,42,40
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,1,B-DTM,49,9,0,1,8,27,22
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,1,B-DTL,11,4,4,0,0,6,5
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,1,B-IO,5,1,1,0,0,2,3
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,1,S-XC,2,0,0,0,0,1,1
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,1,S-DTM,9,1,0,1,0,5,4
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,1,S-DTL,3,1,0,0,1,1,2
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,2,F-XC,54,9,7,0,2,27,27
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,2,F-DTM,35,1,0,0,1,16,19
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,2,F-DTL,41,14,4,0,10,17,24
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,2,F-IO,32,7,4,1,2,16,16
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,2,F-II,1,1,0,1,0,1,0
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,2,B-XC,38,6,0,2,4,19,19
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,2,B-DTM,46,4,0,1,3,16,30
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,2,B-DTL,27,15,6,1,8,14,13
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,2,B-IO,19,6,1,0,5,6,13
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,2,S-XC,6,0,0,0,0,2,4
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,2,S-DTM,11,3,0,2,1,4,7
20161113-W-ITF_Tokyo-F-Shuai_Zhang-Dalma_Galfi,2,S-DTL,3,0,0,0,0,0,3
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,1,F-XC,59,16,4,2,10,24,35
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,1,F-DTM,40,2,0,0,2,18,22
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,1,F-DTL,18,12,4,2,6,9,9
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,1,F-IO,32,5,1,3,1,18,14
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,1,F-II,2,2,1,0,1,1,1
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,1,B-XC,1,0,0,0,0,0,1
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,1,S-XC,35,5,0,0,5,22,13
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,1,S-DTM,51,3,0,0,3,20,31
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,1,S-DTL,3,1,0,0,1,2,1
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,1,S-IO,7,1,0,0,1,2,5
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,2,F-XC,79,12,1,2,9,46,33
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,2,F-DTM,33,3,0,0,3,17,16
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,2,F-DTL,7,5,2,3,0,6,1
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,2,F-IO,15,5,1,2,2,9,6
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,2,F-II,2,1,0,0,1,0,2
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,2,B-XC,50,5,0,0,5,19,31
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,2,B-DTM,50,6,0,1,5,27,23
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,2,B-DTL,3,0,0,0,0,2,1
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,2,B-IO,2,1,0,1,0,1,1
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,2,S-XC,2,0,0,0,0,1,1
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,2,S-DTM,11,3,0,0,3,1,10
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,2,S-DTL,1,0,0,0,0,1,0
20130118-W-Australian_Open-R32-Kirsten_Flipkens-Valeria_Savinykh,2,S-IO,1,0,0,0,0,0,1
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,1,F-XC,63,19,4,4,11,25,38
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,1,F-DTM,40,6,0,0,6,16,24
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,1,F-DTL,23,9,4,1,4,15,8
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,1,F-IO,25,8,0,1,7,5,20
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,1,F-II,3,1,0,0,1,2,1
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,1,B-XC,30,7,2,1,4,12,18
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,1,B-DTM,71,3,0,2,1,34,37
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,1,B-DTL,10,4,0,0,4,3,7
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,1,B-IO,15,3,0,0,3,8,7
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,1,S-XC,1,0,0,0,0,0,1
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,1,S-DTM,6,0,0,0,0,3,3
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,1,S-IO,2,0,0,0,0,2,0
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,2,F-XC,69,8,0,0,8,42,27
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,2,F-DTM,62,6,0,0,6,32,30
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,2,F-DTL,5,3,2,0,1,4,1
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,2,F-IO,16,5,1,1,3,7,9
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,2,F-II,1,0,0,0,0,1,0
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,2,B-XC,59,6,2,2,2,31,28
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,2,B-DTM,48,5,0,0,5,24,24
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,2,B-DTL,2,2,1,0,1,1,1
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,2,B-IO,2,2,0,0,2,0,2
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,2,S-XC,1,0,0,0,0,1,0
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,2,S-DTM,4,0,0,0,0,1,3
20161113-W-ITF_Waco-F-Grace_Min-Beatriz_Haddad_Maia,2,S-DTL,1,1,0,1,0,1,0
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,1,F-XC,92,10,1,3,6,40,52
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,1,F-DTM,32,2,0,1,1,16,16
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,1,F-DTL,4,0,0,0,0,0,4
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,1,F-IO,10,3,0,1,2,2,8
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,1,F-II,1,1,1,0,0,1,0
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,1,B-XC,62,16,1,2,13,21,41
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,1,B-DTM,38,2,0,0,2,18,20
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,1,B-DTL,9,7,0,1,6,1,8
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,1,B-IO,15,2,0,0,2,7,8
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,1,S-DTM,1,0,0,0,0,1,0
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,1,S-DTL,1,0,0,0,0,0,1
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,1,S-IO,1,0,0,0,0,0,1
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,2,F-XC,48,5,3,1,1,36,12
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,2,F-DTM,67,3,0,0,3,27,40
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,2,F-DTL,6,2,0,0,2,3,3
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,2,F-IO,15,6,3,1,2,12,3
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,2,F-II,1,0,0,0,0,1,0
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,2,B-XC,38,3,2,0,1,27,11
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,2,B-DTM,65,3,0,0,3,35,30
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,2,B-DTL,6,2,0,0,2,3,3
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,2,B-IO,3,1,0,0,1,0,3
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,2,S-XC,2,1,0,0,1,1,1
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,2,S-DTM,8,0,0,0,0,3,5
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,2,S-DTL,2,0,0,0,0,1,1
20161030-W-ITF_Macon-F-Danielle_Rose_Collins-Kayla_Day,2,S-IO,1,0,0,0,0,1,0
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,1,F-XC,74,15,5,3,7,36,38
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,1,F-DTM,45,2,0,0,2,16,29
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,1,F-DTL,24,8,2,1,5,12,12
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,1,F-IO,24,4,2,1,1,12,12
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,1,F-II,3,0,0,0,0,1,2
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,1,B-XC,82,7,0,3,4,36,46
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,1,B-DTM,66,4,0,0,4,28,38
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,1,B-DTL,19,5,1,1,3,12,7
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,1,B-IO,13,3,0,0,3,5,8
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,1,S-XC,4,1,0,1,0,4,0
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,1,S-DTM,4,1,0,0,1,2,2
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,1,S-DTL,2,0,0,0,0,1,1
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,1,S-II,1,0,0,0,0,0,1
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,F-XC,80,17,4,2,11,44,36
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,F-DTM,51,5,0,1,4,29,22
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,F-DTL,25,9,5,1,3,15,10
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,F-IO,33,8,5,0,3,13,20
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,F-II,2,1,1,0,0,1,1
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,B-XC,73,10,1,1,8,41,32
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,B-DTM,45,1,0,0,1,25,20
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,B-DTL,14,8,5,1,2,9,5
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,B-IO,9,2,0,0,2,5,4
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,B-II,1,1,1,0,0,1,0
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,S-XC,20,3,0,0,3,5,15
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,S-DTM,9,0,0,0,0,5,4
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,S-DTL,3,0,0,0,0,3,0
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,S-IO,1,0,0,0,0,1,0
20161116-W-ITF_Shenzhen-R32-Xinyun_Han-Yi_Fan_Xu,2,S-II,1,0,0,0,0,0,1
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,1,F-XC,83,16,4,1,11,44,39
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,1,F-DTM,30,4,0,0,4,5,25
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,1,F-DTL,10,4,1,1,2,5,5
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,1,F-IO,37,13,6,4,3,27,10
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,1,B-XC,114,18,4,3,11,50,64
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,1,B-DTM,35,0,0,0,0,18,17
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,1,B-DTL,17,12,4,4,4,11,6
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,1,B-IO,27,6,4,1,1,16,11
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,1,S-XC,7,1,0,1,0,3,4
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,1,S-DTM,7,2,0,0,2,1,6
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,1,S-DTL,1,0,0,0,0,0,1
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,2,F-XC,45,7,1,1,5,20,25
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,2,F-DTM,43,3,0,0,3,19,24
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,2,F-DTL,15,3,1,0,2,6,9
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,2,F-IO,27,3,1,0,2,17,10
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,2,F-II,2,1,1,0,0,2,0
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,2,B-XC,7,2,1,0,1,3,4
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,2,B-DTM,14,2,0,1,1,9,5
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,2,B-DTL,1,0,0,0,0,0,1
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,2,B-IO,1,0,0,0,0,1,0
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,2,S-XC,60,7,0,2,5,37,23
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,2,S-DTM,87,9,0,1,8,40,47
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,2,S-DTL,3,2,0,1,1,2,1
20161116-W-Taipei-R32-Kai_Lin_Zhang-Sara_Sorribes_Tormo,2,S-IO,1,0,0,0,0,1,0
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,1,F-XC,36,5,1,2,2,19,17
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,1,F-DTM,16,2,0,0,2,6,10
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,1,F-DTL,14,5,1,0,4,7,7
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,1,F-IO,29,6,1,2,3,16,13
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,1,F-II,1,1,0,0,1,0,1
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,1,B-XC,34,9,2,1,6,14,20
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,1,B-DTM,26,5,0,0,5,4,22
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,1,B-DTL,4,2,2,0,0,4,0
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,1,B-IO,13,2,1,1,0,6,7
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,1,S-XC,4,2,0,0,2,0,4
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,1,S-DTM,8,2,0,0,2,1,7
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,1,S-DTL,4,2,0,0,2,0,4
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,2,F-XC,35,12,2,1,9,17,18
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,2,F-DTM,26,1,0,1,0,14,12
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,2,F-DTL,13,9,6,1,2,11,2
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,2,F-IO,13,3,0,2,1,11,2
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,2,F-II,1,0,0,0,0,0,1
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,2,B-XC,31,4,2,0,2,19,12
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,2,B-DTM,35,3,0,0,3,17,18
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,2,B-DTL,5,1,0,1,0,3,2
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,2,B-IO,7,3,0,1,2,2,5
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,2,S-DTM,8,0,0,0,0,3,5
20161110-W-ITF_Tokyo-R16-Nigina_Abduraimova-Jana_Fett,2,S-DTL,1,0,0,0,0,0,1
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,1,F-XC,22,6,1,3,2,11,11
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,1,F-DTM,17,2,0,0,2,9,8
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,1,F-DTL,2,2,1,0,1,1,1
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,1,F-IO,28,17,6,2,9,15,13
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,1,F-II,3,1,1,0,0,2,1
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,1,B-XC,23,6,2,1,3,10,13
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,1,B-DTM,25,4,0,0,4,11,14
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,1,B-DTL,6,4,1,1,2,3,3
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,1,B-IO,5,4,1,0,3,2,3
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,1,S-XC,3,0,0,0,0,1,2
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,1,S-DTM,1,0,0,0,0,1,0
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,1,S-DTL,1,1,0,1,0,1,0
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,1,S-IO,1,0,0,0,0,0,1
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,2,F-XC,34,10,2,1,7,15,19
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,2,F-DTM,17,2,0,1,1,7,10
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,2,F-DTL,15,8,3,4,1,13,2
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,2,F-IO,11,7,3,0,4,5,6
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,2,B-XC,7,3,1,0,2,4,3
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,2,B-DTM,27,8,1,0,7,11,16
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,2,B-DTL,7,5,2,2,1,5,2
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,2,B-IO,10,4,1,0,3,3,7
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,2,S-XC,2,0,0,0,0,1,1
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,2,S-DTM,6,2,0,1,1,4,2
20161018-W-ITF_Joue_Les_Tours-R32-Barbora_Stefkova-Elixane_Lechemia,2,S-DTL,1,0,0,0,0,1,0
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,1,F-XC,9,3,1,0,2,2,7
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,1,F-DTM,33,2,0,0,2,18,15
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,1,F-DTL,10,4,0,1,3,3,7
20161118-W-Limoges-QF-Tamara_Korpatsch-Natalia_Vikhlyantseva,1,F-IO,14,6,3,0,3,7,7
