match_id,player,row,pts,pts_won,aces,unret,forced_err,pts_won_lte_3_shots,first_in,dfs
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,1,4a,20,13,3,0,1,8,11,0
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,1,5d,8,5,0,0,3,3,4,0
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,1,5a,28,16,0,0,1,3,9,0
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,1,6d,11,6,3,0,1,4,11,0
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,1,6a,15,7,0,0,0,4,13,0
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,d,58,32,0,0,4,5,44,2
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,a,51,34,4,0,5,13,42,0
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,4,41,27,1,0,4,9,33,0
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,5,38,20,0,0,2,3,27,1
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,6,30,19,3,0,3,6,26,1
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,4d,2,1,0,0,0,0,1,0
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,4a,39,26,1,0,4,9,32,0
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,5d,30,16,0,0,2,3,21,1
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,5a,8,4,0,0,0,0,6,0
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,6d,26,15,0,0,2,2,22,1
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,2,6a,4,4,3,0,1,4,4,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,d,51,28,4,0,2,10,35,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,a,47,27,1,0,5,10,29,4
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,4,58,33,3,0,5,12,39,3
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,5,21,9,0,0,0,1,10,1
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,6,19,13,2,0,2,7,15,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,4d,36,20,2,0,2,7,26,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,4a,22,13,1,0,3,5,13,3
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,5d,8,3,0,0,0,0,4,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,5a,13,6,0,0,0,1,6,1
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,6d,7,5,2,0,0,3,5,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,1,6a,12,8,0,0,2,4,10,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,d,44,25,2,0,2,6,30,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,a,42,29,4,0,5,11,31,1
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,4,32,23,4,0,5,9,32,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,5,32,16,0,0,2,5,8,1
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,6,22,15,2,0,0,3,21,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,4d,8,4,2,0,0,2,8,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,4a,24,19,2,0,5,7,24,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,5d,19,10,0,0,2,4,5,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,5a,13,6,0,0,0,1,3,1
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,6d,17,11,0,0,0,0,17,0
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,2,6a,5,4,2,0,0,3,4,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,d,38,24,4,0,4,12,22,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,a,34,23,3,0,5,14,23,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,4,34,19,3,0,3,11,21,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,5,18,13,0,0,5,7,9,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,6,20,15,4,0,1,8,15,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,4d,16,8,1,0,0,3,6,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,4a,18,11,2,0,3,8,15,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,5d,12,8,0,0,3,3,6,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,5a,6,5,0,0,2,4,3,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,6d,10,8,3,0,1,6,10,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,1,6a,10,7,1,0,0,2,5,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,d,49,23,0,0,7,7,36,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,a,44,25,0,0,7,11,33,2
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,4,34,20,0,0,6,9,28,1
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,5,37,17,0,0,5,5,26,1
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,6,22,11,0,0,3,4,15,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,4d,6,2,0,0,1,1,5,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,4a,28,18,0,0,5,8,23,1
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,5d,24,12,0,0,4,4,19,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,5a,13,5,0,0,1,1,7,1
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,6d,19,9,0,0,2,2,12,0
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,2,6a,3,2,0,0,1,2,3,0
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,d,54,25,0,0,5,7,40,2
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,a,48,28,0,0,5,7,32,0
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,4,50,27,0,0,6,8,33,1
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,5,35,19,0,0,3,5,22,1
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,6,17,7,0,0,1,1,17,0
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,4d,25,10,0,0,2,3,15,1
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,4a,25,17,0,0,4,5,18,0
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,5d,17,11,0,0,2,3,13,1
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,5a,18,8,0,0,1,2,9,0
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,6d,12,4,0,0,1,1,12,0
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,1,6a,5,3,0,0,0,0,5,0
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,d,52,31,0,0,5,7,37,3
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,a,47,31,1,0,14,19,38,1
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,4,41,29,0,0,15,19,35,0
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,5,31,16,0,0,1,2,18,3
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,6,27,17,1,0,3,5,22,1
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,4d,5,3,0,0,2,2,5,0
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,4a,36,26,0,0,13,17,30,0
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,5d,24,13,0,0,0,1,13,3
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,5a,7,3,0,0,1,1,5,0
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,6d,23,15,0,0,3,4,19,0
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,2,6a,4,2,1,0,0,1,3,1
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,1,d,46,31,8,1,9,22,33,1
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,1,a,42,26,6,1,9,19,32,0
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,1,4,19,13,6,0,4,11,16,1
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,1,5,42,26,0,1,10,16,27,0
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,1,6,27,18,8,1,4,14,22,0
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,1,4d,10,7,2,0,3,5,9,1
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,1,4a,9,6,4,0,1,6,7,0
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,1,5d,23,16,0,1,6,11,12,0
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,1,5a,19,10,0,0,4,5,15,0
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,1,6d,13,8,6,0,0,6,12,0
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,1,6a,14,10,2,1,4,8,10,0
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,2,d,51,32,2,0,7,14,29,2
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,2,a,44,25,3,0,6,10,27,1
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,2,4,30,20,3,0,6,10,20,0
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,2,5,39,19,0,0,2,6,13,2
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,2,6,25,18,2,0,5,8,22,1
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,2,4d,22,14,0,0,5,6,15,0
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,2,4a,8,6,3,0,1,4,5,0
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,2,5d,22,11,0,0,1,4,7,2
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,2,5a,17,8,0,0,1,2,6,0
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,2,6d,7,7,2,0,1,4,7,0
20140514-M-Rome_Masters-R32-Ernests_Gulbis-Stephane_Robert,2,6a,18,11,0,0,4,4,15,1
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,1,d,24,16,3,0,4,12,12,1
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,1,a,21,17,1,0,4,7,9,0
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,1,4,12,8,1,0,2,5,6,0
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,1,5,14,9,0,0,1,4,4,0
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,1,6,19,16,3,0,5,10,11,1
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,1,4d,4,3,0,0,1,3,3,0
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,1,4a,8,5,1,0,1,2,3,0
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,1,5d,8,4,0,0,1,3,2,0
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,1,5a,6,5,0,0,0,1,2,0
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,1,6d,12,9,3,0,2,6,7,1
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,1,6a,7,7,0,0,3,4,4,0
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,2,d,19,8,0,1,0,6,11,1
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,2,a,17,8,1,0,1,7,12,2
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,2,4,9,4,1,0,1,3,7,1
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,2,5,12,4,0,0,0,3,8,1
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,2,6,15,8,0,1,0,7,8,1
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,2,4d,2,1,0,0,0,0,2,0
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,2,4a,7,3,1,0,1,3,5,1
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,2,5d,5,1,0,0,0,1,2,0
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,2,5a,7,3,0,0,0,2,6,1
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,2,6d,12,6,0,1,0,5,7,1
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,2,6a,3,2,0,0,0,2,1,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,1,d,34,27,5,0,1,15,18,2
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,1,a,31,13,1,0,0,9,14,3
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,1,4,21,14,3,0,0,8,14,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,1,5,24,15,0,0,0,7,8,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,1,6,17,11,3,0,1,9,10,2
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,1,4d,10,9,2,0,0,5,7,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,1,4a,11,5,1,0,0,3,7,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,1,5d,15,11,0,0,0,5,7,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,1,5a,9,4,0,0,0,2,1,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,1,6d,9,7,3,0,1,5,4,2
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,1,6a,8,4,0,0,0,4,6,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,2,d,31,22,2,0,1,13,22,1
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,2,a,28,19,0,0,0,12,24,1
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,2,4,21,11,1,0,0,7,20,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,2,5,14,12,0,0,0,5,9,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,2,6,23,18,1,0,1,13,17,1
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,2,4d,9,4,1,0,0,2,9,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,2,4a,12,7,0,0,0,5,11,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,2,5d,8,7,0,0,0,2,4,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,2,5a,6,5,0,0,0,3,5,0
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,2,6d,14,11,1,0,1,9,9,1
20140105-M-Sao_Paulo_CH-F-Alejandro_Gonzalez-Joao_Souza,2,6a,9,7,0,0,0,4,8,0
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,1,d,27,20,1,0,4,13,13,2
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,1,a,24,17,1,0,1,5,10,1
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,1,4,20,15,2,0,3,8,10,0
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,1,5,19,13,0,0,0,5,7,1
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,1,6,12,9,0,0,2,5,6,2
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,1,4d,9,7,1,0,2,6,6,0
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,1,4a,11,8,1,0,1,2,4,0
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,1,5d,9,6,0,0,0,3,2,1
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,1,5a,10,7,0,0,0,2,5,0
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,1,6d,9,7,0,0,2,4,5,1
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,1,6a,3,2,0,0,0,1,1,1
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,2,d,31,17,0,0,3,8,23,0
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,2,a,29,14,0,0,3,6,15,3
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,2,4,17,8,0,0,2,6,11,1
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,2,5,26,11,0,0,3,6,14,2
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,2,6,17,12,0,0,1,2,13,0
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,2,4d,4,1,0,0,0,1,4,0
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,2,4a,13,7,0,0,2,5,7,1
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,2,5d,13,6,0,0,2,5,9,0
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,2,5a,13,5,0,0,1,1,5,2
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,2,6d,14,10,0,0,1,2,10,0
20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,2,6a,3,2,0,0,0,0,3,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,1,d,31,19,6,3,2,14,21,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,1,a,28,16,6,1,1,11,18,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,1,4,20,11,4,1,1,9,12,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,1,5,7,2,0,0,1,1,3,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,1,6,32,22,8,3,1,15,24,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,1,4d,4,2,0,0,1,2,4,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,1,4a,16,9,4,1,0,7,8,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,1,5d,2,0,0,0,0,0,0,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,1,5a,5,2,0,0,1,1,3,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,1,6d,25,17,6,3,1,12,17,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,1,6a,7,5,2,0,0,3,7,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,2,d,27,18,4,3,1,10,16,2
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,2,a,23,20,5,4,1,15,17,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,2,4,14,12,1,3,2,8,11,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,2,5,4,3,0,0,0,2,1,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,2,6,32,23,8,4,0,15,21,2
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,2,4d,7,6,0,1,1,3,6,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,2,4a,7,6,1,2,1,5,5,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,2,5a,4,3,0,0,0,2,1,0
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,2,6d,20,12,4,2,0,7,10,2
20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro,2,6a,12,11,4,2,0,8,11,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,d,53,32,4,3,7,19,40,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,a,48,31,4,2,12,25,31,1
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,4,48,29,4,2,9,21,36,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,5,3,2,0,0,1,1,1,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,6,50,32,4,3,9,22,34,1
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,4d,19,11,1,2,3,6,17,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,4a,29,18,3,0,6,15,19,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,5d,1,0,0,0,0,0,1,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,5a,2,2,0,0,1,1,0,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,6d,33,21,3,1,4,13,22,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,1,6a,17,11,1,2,5,9,12,1
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,d,47,31,1,1,12,14,29,2
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,a,45,29,1,1,7,11,25,2
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,4,45,30,1,1,12,16,33,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,5,15,9,0,0,2,2,5,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,6,32,21,1,1,5,7,16,4
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,4d,20,14,0,0,8,8,18,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,4a,25,16,1,1,4,8,15,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,5d,6,4,0,0,1,1,2,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,5a,9,5,0,0,1,1,3,0
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,6d,21,13,1,1,3,5,9,2
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,2,6a,11,8,0,0,2,2,7,2
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,1,d,40,27,5,0,8,17,25,1
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,1,a,39,25,6,1,9,18,27,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,1,4,37,25,7,0,7,18,25,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,1,5,15,9,0,0,1,2,4,1
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,1,6,27,18,4,1,9,15,23,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,1,4d,20,15,4,0,5,11,15,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,1,4a,17,10,3,0,2,7,10,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,1,5d,9,6,0,0,0,1,2,1
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,1,5a,6,3,0,0,1,1,2,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,1,6d,11,6,1,0,3,5,8,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,1,6a,16,12,3,1,6,10,15,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,2,d,32,22,0,1,8,12,22,2
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,2,a,30,17,1,1,4,8,17,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,2,4,20,16,1,1,6,9,14,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,2,5,24,9,0,0,1,3,10,2
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,2,6,18,14,0,1,5,8,15,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,2,4d,9,7,0,0,4,4,8,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,2,4a,11,9,1,1,2,5,6,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,2,5d,12,6,0,0,1,3,5,2
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,2,5a,12,3,0,0,0,0,5,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,2,6d,11,9,0,1,3,5,9,0
20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic,2,6a,7,5,0,0,2,3,6,0
20150227-M-Acapulco-SF-Kevin_Anderson-Kei_Nishikori,1,d,40,27,7,1,6,20,26,1
20150227-M-Acapulco-SF-Kevin_Anderson-Kei_Nishikori,1,a,39,21,4,0,6,13,21,2
20150227-M-Acapulco-SF-Kevin_Anderson-Kei_Nishikori,1,4,32,20,7,1,5,15,22,1
20150227-M-Acapulco-SF-Kevin_Anderson-Kei_Nishikori,1,5,22,11,0,0,1,4,5,1
20150227-M-Acapulco-SF-Kevin_Anderson-Kei_Nishikori,1,6,25,17,4,0,6,14,20,1
20150227-M-Acapulco-SF-Kevin_Anderson-Kei_Nishikori,1,4d,16,13,5,1,5,11,15,0
