match_id,row,pts,pts_won,aces,unret,forced_err,pts_won_lte_3_shots,wide,body,t
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1 1,38,28,2,1,4,13,17,9,12
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,1 2,32,13,0,0,0,4,2,22,8
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2 Total,55,26,0,0,1,8,8,31,16
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2 1,36,16,0,0,1,4,8,12,16
20141101-W-Sofia-SF-Flavia_Pennetta-Carla_Suarez_Navarro,2 2,19,10,0,0,0,4,0,19,0
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1 Total,75,45,5,1,13,26,20,36,19
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1 1,54,33,5,1,12,21,13,23,18
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,1 2,21,12,0,0,1,5,7,13,1
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2 Total,65,45,3,3,7,26,28,15,22
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2 1,41,31,3,3,5,19,19,7,15
20150108-W-Shenzhen-QF-Tereza_Smitkova-Petra_Kvitova,2 2,24,14,0,0,2,7,9,8,7
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1 Total,100,60,1,2,12,27,34,30,36
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1 1,69,46,1,2,12,21,27,17,25
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,1 2,31,14,0,0,0,6,7,13,11
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2 Total,81,53,11,2,6,30,23,35,23
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2 1,38,31,10,2,4,23,18,4,16
20150113-W-Sydney-R16-Agnieszka_Radwanska-Garbine_Muguruza,2 2,43,22,1,0,2,7,5,31,7
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1 Total,59,35,6,2,3,16,18,28,13
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1 1,39,28,6,2,3,14,15,11,13
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,1 2,20,7,0,0,0,2,3,17,0
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2 Total,56,31,3,1,5,18,13,26,17
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2 1,29,19,2,1,3,11,10,9,10
20150119-W-Australian_Open-R128-Magdalena_Rybarikova-Ana_Konjuh,2 2,27,12,1,0,2,7,3,17,7
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1 Total,58,37,1,1,11,20,16,23,19
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1 1,40,28,1,1,10,16,11,13,16
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,1 2,18,9,0,0,1,4,5,10,3
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2 Total,46,21,1,0,6,11,24,13,9
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2 1,33,15,1,0,6,10,17,9,7
20141020-W-Singapore-RR-Caroline_Wozniacki-Petra_Kvitova,2 2,13,6,0,0,0,1,7,4,2
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1 Total,50,30,4,1,6,17,16,18,16
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1 1,34,24,4,1,5,14,11,9,14
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,1 2,16,6,0,0,1,3,5,9,2
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2 Total,51,20,0,0,8,11,13,30,8
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2 1,30,15,0,0,8,9,8,18,4
20150119-W-Australian_Open-R128-Julia_Goerges-Belinda_Bencic,2 2,21,5,0,0,0,2,5,12,4
20150122-W-Australian_Open-R64-Daniela_Hantuchova-Garbine_Muguruza,1 Total,59,22,2,0,5,12,17,20,22
20150122-W-Australian_Open-R64-Daniela_Hantuchova-Garbine_Muguruza,1 1,39,16,2,0,4,10,14,8,17
20150122-W-Australian_Open-R64-Daniela_Hantuchova-Garbine_Muguruza,1 2,20,6,0,0,1,2,3,12,5
20150122-W-Australian_Open-R64-Daniela_Hantuchova-Garbine_Muguruza,2 Total,75,38,5,1,7,25,17,43,15
20150122-W-Australian_Open-R64-Daniela_Hantuchova-Garbine_Muguruza,2 1,36,24,4,1,7,18,11,12,13
20150122-W-Australian_Open-R64-Daniela_Hantuchova-Garbine_Muguruza,2 2,39,14,1,0,0,7,6,31,2
20150125-W-Australian_Open-R16-Eugenie_Bouchard-Irina_Camelia_Begu,1 Total,93,55,3,2,13,34,30,37,26
20150125-W-Australian_Open-R16-Eugenie_Bouchard-Irina_Camelia_Begu,1 1,51,35,3,2,11,21,15,20,16
20150125-W-Australian_Open-R16-Eugenie_Bouchard-Irina_Camelia_Begu,1 2,42,20,0,0,2,13,15,17,10
20150125-W-Australian_Open-R16-Eugenie_Bouchard-Irina_Camelia_Begu,2 Total,92,43,6,0,6,19,30,31,31
20150125-W-Australian_Open-R16-Eugenie_Bouchard-Irina_Camelia_Begu,2 1,63,35,6,0,5,15,26,12,25
20150125-W-Australian_Open-R16-Eugenie_Bouchard-Irina_Camelia_Begu,2 2,29,8,0,0,1,4,4,19,6
20150119-W-Australian_Open-R128-Carina_Witthoeft-Carla_Suarez_Navarro,1 Total,48,33,6,1,7,19,20,19,9
20150119-W-Australian_Open-R128-Carina_Witthoeft-Carla_Suarez_Navarro,1 1,34,27,5,1,7,16,17,9,8
20150119-W-Australian_Open-R128-Carina_Witthoeft-Carla_Suarez_Navarro,1 2,14,6,1,0,0,3,3,10,1
20150119-W-Australian_Open-R128-Carina_Witthoeft-Carla_Suarez_Navarro,2 Total,46,23,0,0,3,11,7,34,5
20150119-W-Australian_Open-R128-Carina_Witthoeft-Carla_Suarez_Navarro,2 1,29,13,0,0,1,7,6,20,3
20150119-W-Australian_Open-R128-Carina_Witthoeft-Carla_Suarez_Navarro,2 2,17,10,0,0,2,4,1,14,2
20150122-W-Australian_Open-R64-Samantha_Stosur-Coco_Vandeweghe,1 Total,64,39,6,5,9,28,13,19,32
20150122-W-Australian_Open-R64-Samantha_Stosur-Coco_Vandeweghe,1 1,37,25,6,3,7,19,6,13,18
20150122-W-Australian_Open-R64-Samantha_Stosur-Coco_Vandeweghe,1 2,27,14,0,2,2,9,7,6,14
20150122-W-Australian_Open-R64-Samantha_Stosur-Coco_Vandeweghe,2 Total,53,40,11,2,11,31,19,10,24
20150122-W-Australian_Open-R64-Samantha_Stosur-Coco_Vandeweghe,2 1,32,28,10,2,11,26,13,3,16
20150122-W-Australian_Open-R64-Samantha_Stosur-Coco_Vandeweghe,2 2,21,12,1,0,0,5,6,7,8
20150120-W-Australian_Open-R128-Agnieszka_Radwanska-Kurumi_Nara,1 Total,56,35,6,2,6,17,14,21,21
20150120-W-Australian_Open-R128-Agnieszka_Radwanska-Kurumi_Nara,1 1,33,26,6,2,5,16,14,7,12
20150120-W-Australian_Open-R128-Agnieszka_Radwanska-Kurumi_Nara,1 2,23,9,0,0,1,1,0,14,9
20150120-W-Australian_Open-R128-Agnieszka_Radwanska-Kurumi_Nara,2 Total,40,15,0,0,1,7,15,14,11
20150120-W-Australian_Open-R128-Agnieszka_Radwanska-Kurumi_Nara,2 1,27,10,0,0,1,4,13,7,7
20150120-W-Australian_Open-R128-Agnieszka_Radwanska-Kurumi_Nara,2 2,13,5,0,0,0,3,2,7,4
20150119-W-Australian_Open-R128-Monica_Puig-Arina_Rodionova,1 Total,48,34,2,4,10,21,25,7,16
20150119-W-Australian_Open-R128-Monica_Puig-Arina_Rodionova,1 1,30,23,2,3,8,16,16,0,14
20150119-W-Australian_Open-R128-Monica_Puig-Arina_Rodionova,1 2,18,11,0,1,2,5,9,7,2
20150119-W-Australian_Open-R128-Monica_Puig-Arina_Rodionova,2 Total,42,20,2,0,4,8,14,12,16
20150119-W-Australian_Open-R128-Monica_Puig-Arina_Rodionova,2 1,31,15,2,0,3,6,10,7,14
20150119-W-Australian_Open-R128-Monica_Puig-Arina_Rodionova,2 2,11,5,0,0,1,2,4,5,2
20150120-W-Australian_Open-R128-Andrea_Petkovic-Madison_Brengle,1 Total,91,48,0,0,6,12,31,33,27
20150120-W-Australian_Open-R128-Andrea_Petkovic-Madison_Brengle,1 1,57,35,0,0,5,10,21,16,20
20150120-W-Australian_Open-R128-Andrea_Petkovic-Madison_Brengle,1 2,34,13,0,0,1,2,10,17,7
20150120-W-Australian_Open-R128-Andrea_Petkovic-Madison_Brengle,2 Total,105,60,3,2,9,22,36,53,16
20150120-W-Australian_Open-R128-Andrea_Petkovic-Madison_Brengle,2 1,61,43,3,2,8,20,27,20,14
20150120-W-Australian_Open-R128-Andrea_Petkovic-Madison_Brengle,2 2,44,17,0,0,1,2,9,33,2
20150213-W-Antwerp-QF-Mona_Barthel-Barbora_Zahlavova_Strycova,1 Total,49,23,0,0,5,8,16,12,21
20150213-W-Antwerp-QF-Mona_Barthel-Barbora_Zahlavova_Strycova,1 1,28,13,0,0,5,7,11,3,14
20150213-W-Antwerp-QF-Mona_Barthel-Barbora_Zahlavova_Strycova,1 2,21,10,0,0,0,1,5,9,7
20150213-W-Antwerp-QF-Mona_Barthel-Barbora_Zahlavova_Strycova,2 Total,56,35,0,3,11,17,9,21,26
20150213-W-Antwerp-QF-Mona_Barthel-Barbora_Zahlavova_Strycova,2 1,31,21,0,2,7,12,8,6,17
20150213-W-Antwerp-QF-Mona_Barthel-Barbora_Zahlavova_Strycova,2 2,25,14,0,1,4,5,1,15,9
20150210-W-Antwerp-R32-Alize_Cornet-Belinda_Bencic,1 Total,81,40,1,2,4,10,20,45,16
20150210-W-Antwerp-R32-Alize_Cornet-Belinda_Bencic,1 1,42,25,1,2,4,9,11,19,12
20150210-W-Antwerp-R32-Alize_Cornet-Belinda_Bencic,1 2,39,15,0,0,0,1,9,26,4
20150210-W-Antwerp-R32-Alize_Cornet-Belinda_Bencic,2 Total,70,35,0,0,2,7,31,24,15
20150210-W-Antwerp-R32-Alize_Cornet-Belinda_Bencic,2 1,42,22,0,0,2,3,22,7,13
20150210-W-Antwerp-R32-Alize_Cornet-Belinda_Bencic,2 2,28,13,0,0,0,4,9,17,2
20150124-W-Australian_Open-R32-Petra_Kvitova-Madison_Keys,1 Total,66,33,1,0,9,21,22,24,20
20150124-W-Australian_Open-R32-Petra_Kvitova-Madison_Keys,1 1,34,20,1,0,9,14,14,7,13
20150124-W-Australian_Open-R32-Petra_Kvitova-Madison_Keys,1 2,32,13,0,0,0,7,8,17,7
20150124-W-Australian_Open-R32-Petra_Kvitova-Madison_Keys,2 Total,60,36,4,0,7,19,16,19,25
20150124-W-Australian_Open-R32-Petra_Kvitova-Madison_Keys,2 1,34,21,4,0,6,13,11,6,17
20150124-W-Australian_Open-R32-Petra_Kvitova-Madison_Keys,2 2,26,15,0,0,1,6,5,13,8
20150127-W-Australian_Open-QF-Eugenie_Bouchard-Maria_Sharapova,1 Total,61,31,0,1,7,14,13,25,23
20150127-W-Australian_Open-QF-Eugenie_Bouchard-Maria_Sharapova,1 1,40,25,0,1,7,11,10,14,16
20150127-W-Australian_Open-QF-Eugenie_Bouchard-Maria_Sharapova,1 2,21,6,0,0,0,3,3,11,7
20150127-W-Australian_Open-QF-Eugenie_Bouchard-Maria_Sharapova,2 Total,50,36,2,0,10,21,15,9,26
20150127-W-Australian_Open-QF-Eugenie_Bouchard-Maria_Sharapova,2 1,32,27,2,0,8,16,14,3,15
20150127-W-Australian_Open-QF-Eugenie_Bouchard-Maria_Sharapova,2 2,18,9,0,0,2,5,1,6,11
20150129-W-Australian_Open-SF-Maria_Sharapova-Ekaterina_Makarova,1 Total,58,39,3,3,14,22,14,20,24
20150129-W-Australian_Open-SF-Maria_Sharapova-Ekaterina_Makarova,1 1,32,26,3,2,8,14,10,8,14
20150129-W-Australian_Open-SF-Maria_Sharapova-Ekaterina_Makarova,1 2,26,13,0,1,6,8,4,12,10
20150129-W-Australian_Open-SF-Maria_Sharapova-Ekaterina_Makarova,2 Total,61,30,0,2,4,15,8,24,29
20150129-W-Australian_Open-SF-Maria_Sharapova-Ekaterina_Makarova,2 1,41,23,0,2,3,10,8,10,23
20150129-W-Australian_Open-SF-Maria_Sharapova-Ekaterina_Makarova,2 2,20,7,0,0,1,5,0,14,6
20150216-W-Dubai-R32-Caroline_Wozniacki-Samantha_Stosur,1 Total,105,57,0,0,12,19,18,40,47
20150216-W-Dubai-R32-Caroline_Wozniacki-Samantha_Stosur,1 1,68,39,0,0,8,11,9,31,28
20150216-W-Dubai-R32-Caroline_Wozniacki-Samantha_Stosur,1 2,37,18,0,0,4,8,9,9,19
20150216-W-Dubai-R32-Caroline_Wozniacki-Samantha_Stosur,2 Total,94,46,4,2,6,20,24,26,44
20150216-W-Dubai-R32-Caroline_Wozniacki-Samantha_Stosur,2 1,55,32,4,2,4,15,14,14,27
20150216-W-Dubai-R32-Caroline_Wozniacki-Samantha_Stosur,2 2,39,14,0,0,2,5,10,12,17
20150216-W-Dubai-R64-Jarmila_Gajdosova-Garbine_Muguruza,1 Total,81,44,9,3,15,31,26,16,39
20150216-W-Dubai-R64-Jarmila_Gajdosova-Garbine_Muguruza,1 1,52,33,9,3,8,22,19,4,29
20150216-W-Dubai-R64-Jarmila_Gajdosova-Garbine_Muguruza,1 2,29,11,0,0,7,9,7,12,10
20150216-W-Dubai-R64-Jarmila_Gajdosova-Garbine_Muguruza,2 Total,73,51,10,4,16,34,21,24,28
20150216-W-Dubai-R64-Jarmila_Gajdosova-Garbine_Muguruza,2 1,41,34,9,3,9,25,15,7,19
20150216-W-Dubai-R64-Jarmila_Gajdosova-Garbine_Muguruza,2 2,32,17,1,1,7,9,6,17,9
20150223-W-Doha-R32-Victoria_Azarenka-Angelique_Kerber,1 Total,62,37,4,1,5,17,22,20,20
20150223-W-Doha-R32-Victoria_Azarenka-Angelique_Kerber,1 1,51,33,4,1,5,17,22,10,19
20150223-W-Doha-R32-Victoria_Azarenka-Angelique_Kerber,1 2,11,4,0,0,0,0,0,10,1
20150223-W-Doha-R32-Victoria_Azarenka-Angelique_Kerber,2 Total,34,10,0,0,2,5,6,18,10
20150223-W-Doha-R32-Victoria_Azarenka-Angelique_Kerber,2 1,18,7,0,0,2,3,5,7,6
20150223-W-Doha-R32-Victoria_Azarenka-Angelique_Kerber,2 2,16,3,0,0,0,2,1,11,4
20150212-W-Antwerp-R16-Kristina_Mladenovic-Lucie_Safarova,1 Total,62,34,4,0,9,22,21,29,12
20150212-W-Antwerp-R16-Kristina_Mladenovic-Lucie_Safarova,1 1,29,20,4,0,9,17,11,10,8
20150212-W-Antwerp-R16-Kristina_Mladenovic-Lucie_Safarova,1 2,33,14,0,0,0,5,10,19,4
20150212-W-Antwerp-R16-Kristina_Mladenovic-Lucie_Safarova,2 Total,39,32,3,2,8,22,16,6,17
20150212-W-Antwerp-R16-Kristina_Mladenovic-Lucie_Safarova,2 1,23,21,3,1,6,13,9,2,12
20150212-W-Antwerp-R16-Kristina_Mladenovic-Lucie_Safarova,2 2,16,11,0,1,2,9,7,4,5
20150217-W-Dubai-R32-Elina_Svitolina-Petra_Kvitova,1 Total,76,35,5,2,9,21,22,36,18
20150217-W-Dubai-R32-Elina_Svitolina-Petra_Kvitova,1 1,51,25,5,2,8,17,16,18,17
20150217-W-Dubai-R32-Elina_Svitolina-Petra_Kvitova,1 2,25,10,0,0,1,4,6,18,1
20150217-W-Dubai-R32-Elina_Svitolina-Petra_Kvitova,2 Total,93,48,3,6,12,31,41,33,19
20150217-W-Dubai-R32-Elina_Svitolina-Petra_Kvitova,2 1,51,26,2,5,9,22,30,6,15
20150217-W-Dubai-R32-Elina_Svitolina-Petra_Kvitova,2 2,42,22,1,1,3,9,11,27,4
20150228-W-Doha-F-Victoria_Azarenka-Lucie_Safarova,1 Total,54,30,6,2,4,18,18,13,22
20150228-W-Doha-F-Victoria_Azarenka-Lucie_Safarova,1 1,32,19,6,2,2,14,15,2,14
20150228-W-Doha-F-Victoria_Azarenka-Lucie_Safarova,1 2,22,11,0,0,2,4,3,11,8
20150228-W-Doha-F-Victoria_Azarenka-Lucie_Safarova,2 Total,65,42,7,1,13,29,17,12,35
20150228-W-Doha-F-Victoria_Azarenka-Lucie_Safarova,2 1,46,33,7,1,11,23,13,4,29
20150228-W-Doha-F-Victoria_Azarenka-Lucie_Safarova,2 2,19,9,0,0,2,6,4,8,6
20150227-W-Doha-SF-Lucie_Safarova-Carla_Suarez_Navarro,1 Total,55,37,2,1,6,13,16,14,25
20150227-W-Doha-SF-Lucie_Safarova-Carla_Suarez_Navarro,1 1,42,28,2,1,6,13,13,6,23
20150227-W-Doha-SF-Lucie_Safarova-Carla_Suarez_Navarro,1 2,13,9,0,0,0,0,3,8,2
20150227-W-Doha-SF-Lucie_Safarova-Carla_Suarez_Navarro,2 Total,54,25,0,0,8,10,13,29,12
20150227-W-Doha-SF-Lucie_Safarova-Carla_Suarez_Navarro,2 1,38,18,0,0,6,8,13,18,7
20150227-W-Doha-SF-Lucie_Safarova-Carla_Suarez_Navarro,2 2,16,7,0,0,2,2,0,11,5
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,1 Total,114,67,5,4,12,37,23,39,52
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,1 1,57,38,5,4,10,25,18,3,36
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,1 2,57,29,0,0,2,12,5,36,16
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,2 Total,90,57,10,4,19,43,34,24,32
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,2 1,56,42,9,4,16,34,24,5,27
20150219-W-Dubai-QF-Lucie_Safarova-Karolina_Pliskova,2 2,34,15,1,0,3,9,10,19,5
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,1 Total,48,18,0,0,3,5,21,15,12
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,1 1,34,17,0,0,3,5,12,14,8
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,1 2,14,1,0,0,0,0,9,1,4
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,2 Total,46,28,3,0,4,12,12,15,19
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,2 1,29,19,3,0,2,8,11,3,15
20140419-W-Fed_Cup_World_Group_SF-RR-Sara_Errani-Lucie_Safarova,2 2,17,9,0,0,2,4,1,12,4
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,1 Total,51,38,4,2,7,20,14,24,13
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,1 1,26,23,4,2,6,14,5,11,10
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,1 2,25,15,0,0,1,6,9,13,3
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,2 Total,42,19,0,0,7,13,10,18,13
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,2 1,25,14,0,0,7,11,6,8,10
20150207-W-ITF_Midland-SF-Louisa_Chirico-Katerina_Vankova,2 2,17,5,0,0,0,2,4,10,3
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,1 Total,50,16,0,0,4,11,14,17,19
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,1 1,32,10,0,0,4,7,10,10,12
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,1 2,18,6,0,0,0,4,4,7,7
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,2 Total,70,36,2,1,10,15,11,36,23
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,2 1,35,23,2,1,9,13,7,9,19
20150220-W-ITF_Altenkirchen-QF-Ana_Vrljic-Oceane_Dodin,2 2,35,13,0,0,1,2,4,27,4
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,1 Total,117,63,8,2,21,40,21,64,32
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,1 1,62,44,8,2,19,31,18,13,31
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,1 2,55,19,0,0,2,9,3,51,1
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,2 Total,141,77,18,5,23,51,55,51,35
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,2 1,79,55,16,5,20,44,40,15,24
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,2 2,62,22,2,0,3,7,15,36,11
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,1 Total,61,40,1,3,9,22,13,30,18
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,1 1,36,28,1,2,7,16,9,12,15
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,1 2,25,12,0,1,2,6,4,18,3
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,2 Total,59,31,2,2,5,15,15,23,21
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,2 1,41,26,2,2,4,13,14,9,18
20140325-W-Miami-QF-Maria_Sharapova-Petra_Kvitova,2 2,18,5,0,0,1,2,1,14,3
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,1 Total,62,27,0,1,4,17,11,24,27
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,1 1,32,16,0,1,3,8,2,15,15
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,1 2,30,11,0,0,1,9,9,9,12
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,2 Total,65,38,3,2,14,28,19,27,19
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,2 1,38,28,3,2,13,23,12,12,14
20130513-W-Rome-R64-Venus_Williams-Laura_Robson,2 2,27,10,0,0,1,5,7,15,5
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,1 Total,80,45,2,0,15,25,24,41,15
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,1 1,52,35,2,0,15,21,22,18,12
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,1 2,28,10,0,0,0,4,2,23,3
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,2 Total,70,36,0,0,6,12,23,34,13
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,2 1,41,26,0,0,5,8,16,15,10
20150311-W-Indian_Wells-R128-Sloane_Stephens-Chanelle_Scheepers,2 2,29,10,0,0,1,4,7,19,3
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,1 Total,50,35,4,0,10,22,15,18,17
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,1 1,26,22,4,0,4,13,8,6,12
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,1 2,24,13,0,0,6,9,7,12,5
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,2 Total,43,24,2,3,3,13,10,19,14
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,2 1,28,19,2,3,2,10,7,8,13
20150307-W-Monterrey-SF-Caroline_Garcia-Ana_Ivanovic,2 2,15,5,0,0,1,3,3,11,1
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,1 Total,80,51,4,1,11,32,22,31,27
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,1 1,47,34,4,1,8,19,16,10,21
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,1 2,33,17,0,0,3,13,6,21,6
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,2 Total,75,42,2,0,6,22,13,56,6
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,2 1,52,35,2,0,6,19,12,35,5
20110508-W-Madrid-F-Petra_Kvitova-Victoria_Azarenka,2 2,23,7,0,0,0,3,1,21,1
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,1 Total,51,25,1,1,6,16,14,26,11
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,1 1,27,18,1,1,6,12,9,10,8
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,1 2,24,7,0,0,0,4,5,16,3
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,2 Total,42,30,3,1,7,21,17,12,13
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,2 1,21,18,3,1,6,14,9,3,9
20140307-W-Indian_Wells-R64-Shuai_Peng-Eugenie_Bouchard,2 2,21,12,0,0,1,7,8,9,4
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,1 Total,47,31,4,0,3,15,15,21,11
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,1 1,26,18,4,0,3,8,10,7,9
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,1 2,21,13,0,0,0,7,5,14,2
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,2 Total,52,24,1,0,2,7,17,24,11
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,2 1,36,19,1,0,2,6,15,12,9
20150313-W-Indian_Wells-R64-Agnieszka_Radwanska-Alison_Riske,2 2,16,5,0,0,0,1,2,12,2
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,1 Total,65,35,3,0,10,16,21,25,19
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,1 1,41,25,3,0,9,13,16,10,15
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,1 2,24,10,0,0,1,3,5,15,4
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,2 Total,59,36,6,3,9,20,26,13,20
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,2 1,33,24,6,3,5,15,16,7,10
20150315-W-Indian_Wells-R32-Agnieszka_Radwanska-Heather_Watson,2 2,26,12,0,0,4,5,10,6,10
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,1 Total,72,42,5,1,6,22,20,26,26
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,1 1,42,28,5,1,6,16,15,13,14
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,1 2,30,14,0,0,0,6,5,13,12
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,2 Total,67,46,18,3,9,35,23,15,29
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,2 1,43,37,17,3,9,32,22,1,20
20150131-W-Australian_Open-F-Maria_Sharapova-Serena_Williams,2 2,24,9,1,0,0,3,1,14,9
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,1 Total,71,40,5,0,2,12,13,34,24
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,1 1,40,29,5,0,2,11,11,11,18
20150316-W-Indian_Wells-R32-Caroline_Wozniacki-Belinda_Bencic,1 2,31,11,0,0,0,1,2,23,6
