match_id,player,row,net_pts,pts_won,net_winner,induced_forced,net_unforced,passed_at_net,passing_shot_induced_forced,total_shots
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,1,NetPoints,25,17,12,3,4,3,1,135
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,1,Approach,7,4,1,1,1,2,0,33
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,1,NetPointsRallies,19,13,11,2,3,2,1,119
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,1,ApproachRallies,1,0,0,0,0,1,0,17
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,2,NetPoints,12,9,7,0,2,1,0,72
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,2,Approach,5,3,1,0,1,1,0,15
20060709-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,2,NetPointsRallies,7,6,6,0,1,0,0,57
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,1,NetPoints,10,9,8,1,1,0,0,85
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,1,Approach,3,2,2,0,1,0,0,10
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,1,NetPointsRallies,7,7,6,1,0,0,0,75
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,2,NetPoints,8,5,3,2,1,2,0,58
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,2,Approach,2,1,1,0,0,1,0,7
20071022-M-Basel-R16-Roger_Federer-Juan_Martin_Del_Potro,2,NetPointsRallies,6,4,2,2,1,1,0,51
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,1,NetPoints,27,17,13,3,4,6,0,168
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,1,Approach,8,4,1,2,3,1,0,22
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,1,NetPointsRallies,19,13,12,1,1,5,0,146
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,2,NetPoints,22,13,11,1,1,6,0,142
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,2,Approach,2,1,1,0,0,0,0,7
20070708-M-Wimbledon-F-Roger_Federer-Rafael_Nadal,2,NetPointsRallies,20,12,10,1,1,6,0,135
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,1,NetPoints,13,10,8,2,3,0,0,67
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,1,NetPointsRallies,13,10,8,2,3,0,0,67
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,2,NetPoints,5,2,2,0,2,1,0,20
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,2,Approach,3,1,1,0,1,1,0,13
20091122-M-London-RR-Robin_Soderling-Novak_Djokovic,2,NetPointsRallies,2,1,1,0,1,0,0,7
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,1,NetPoints,17,11,6,5,1,4,1,84
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,1,Approach,8,5,2,3,0,2,1,35
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,1,NetPointsRallies,17,11,6,5,1,4,1,84
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,1,ApproachRallies,8,5,2,3,0,2,1,35
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,2,NetPoints,43,31,21,7,1,5,5,229
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,2,Approach,31,19,9,7,1,5,5,179
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,2,NetPointsRallies,41,31,21,7,1,5,4,223
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,2,ApproachRallies,29,19,9,7,1,5,4,173
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,1,NetPoints,22,16,12,4,2,4,0,164
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,1,Approach,2,1,1,0,1,0,0,7
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,1,NetPointsRallies,20,15,11,4,1,4,0,157
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,2,NetPoints,14,9,9,0,4,0,0,85
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,2,NetPointsRallies,14,9,9,0,4,0,0,85
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,1,NetPoints,11,9,6,2,0,2,0,98
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,1,Approach,1,0,0,0,0,1,0,4
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,1,NetPointsRallies,10,9,6,2,0,1,0,94
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,2,NetPoints,8,6,5,1,0,0,2,86
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,2,NetPointsRallies,8,6,5,1,0,0,2,86
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,1,NetPoints,18,13,7,6,3,1,1,98
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,1,NetPointsRallies,18,13,7,6,3,1,1,98
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,2,NetPoints,20,15,11,2,2,1,1,112
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,2,NetPointsRallies,20,15,11,2,2,1,1,112
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,1,NetPoints,6,2,2,0,1,1,0,28
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,1,Approach,2,1,1,0,0,0,0,5
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,1,NetPointsRallies,4,1,1,0,1,1,0,23
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,2,NetPoints,4,4,4,0,0,0,0,22
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,2,Approach,1,1,1,0,0,0,0,3
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,2,NetPointsRallies,3,3,3,0,0,0,0,19
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,1,NetPoints,11,8,7,1,1,1,1,91
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,1,Approach,2,2,1,1,0,0,0,8
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,1,NetPointsRallies,9,6,6,0,1,1,1,83
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,2,NetPoints,10,6,4,1,0,3,0,61
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,2,Approach,3,1,1,0,0,1,0,11
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,2,NetPointsRallies,7,5,3,1,0,2,0,50
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,1,NetPoints,2,1,0,0,0,1,0,14
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,1,Approach,1,1,0,0,0,0,0,4
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,1,NetPointsRallies,2,1,0,0,0,1,0,14
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,1,ApproachRallies,1,1,0,0,0,0,0,4
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,2,NetPoints,15,13,8,4,1,0,1,116
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,2,Approach,7,6,3,3,0,0,1,58
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,2,NetPointsRallies,15,13,8,4,1,0,1,116
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,2,ApproachRallies,7,6,3,3,0,0,1,58
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,1,NetPoints,9,8,5,0,1,0,0,47
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,1,Approach,8,7,4,0,1,0,0,42
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,1,NetPointsRallies,6,5,3,0,1,0,0,36
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,1,ApproachRallies,5,4,2,0,1,0,0,31
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,2,NetPoints,13,9,8,1,1,0,3,82
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,2,Approach,7,4,3,1,1,0,2,33
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,2,NetPointsRallies,13,9,8,1,1,0,3,82
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,2,ApproachRallies,7,4,3,1,1,0,2,33
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,1,NetPoints,15,10,3,6,2,3,0,83
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,1,Approach,11,6,0,5,2,3,0,61
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,1,NetPointsRallies,15,10,3,6,2,3,0,83
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,1,ApproachRallies,11,6,0,5,2,3,0,61
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,2,NetPoints,6,5,3,2,1,0,0,22
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,2,Approach,4,4,3,1,0,0,0,16
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,2,NetPointsRallies,5,4,2,2,1,0,0,19
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,2,ApproachRallies,3,3,2,1,0,0,0,13
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,1,NetPoints,16,12,7,4,0,2,2,148
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,1,Approach,10,9,4,4,0,1,0,87
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,1,NetPointsRallies,16,12,7,4,0,2,2,148
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,1,ApproachRallies,10,9,4,4,0,1,0,87
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,2,NetPoints,20,16,9,5,1,1,1,151
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,2,Approach,12,11,5,4,0,0,0,81
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,2,NetPointsRallies,20,16,9,5,1,1,1,151
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,2,ApproachRallies,12,11,5,4,0,0,0,81
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,1,NetPoints,6,3,2,0,0,2,1,37
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,1,Approach,3,0,0,0,0,2,1,22
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,1,NetPointsRallies,5,3,2,0,0,1,1,33
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,1,ApproachRallies,2,0,0,0,0,1,1,18
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,2,NetPoints,4,1,1,0,0,2,1,18
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,2,Approach,2,1,1,0,0,0,1,7
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,2,NetPointsRallies,3,0,0,0,0,2,1,15
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,2,ApproachRallies,1,0,0,0,0,0,1,4
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,1,NetPoints,57,46,24,12,3,3,2,421
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,1,NetPointsRallies,57,46,24,12,3,3,2,421
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,2,NetPoints,40,20,11,4,3,5,3,328
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,2,NetPointsRallies,40,20,11,4,3,5,3,328
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,1,NetPoints,17,12,6,4,1,3,1,108
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,1,Approach,12,8,3,3,0,3,1,79
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,1,NetPointsRallies,17,12,6,4,1,3,1,108
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,1,ApproachRallies,12,8,3,3,0,3,1,79
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,2,NetPoints,6,3,1,1,0,2,1,55
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,2,Approach,6,3,1,1,0,2,1,55
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,2,NetPointsRallies,5,2,1,1,0,2,1,52
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,2,ApproachRallies,5,2,1,1,0,2,1,52
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,1,NetPoints,20,12,6,3,2,3,1,83
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,1,Approach,16,11,5,3,0,2,1,64
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,1,NetPointsRallies,14,8,4,2,2,3,1,63
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,1,ApproachRallies,10,7,3,2,0,2,1,44
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,2,NetPoints,12,4,2,1,6,1,0,41
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,2,Approach,10,4,2,1,5,0,0,25
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,2,NetPointsRallies,10,3,2,1,6,1,0,38
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,2,ApproachRallies,8,3,2,1,5,0,0,22
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,1,NetPoints,9,6,4,1,1,1,0,80
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,1,NetPointsRallies,9,6,4,1,1,1,0,80
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,2,NetPoints,5,3,2,0,0,1,1,44
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,2,NetPointsRallies,5,3,2,0,0,1,1,44
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,1,NetPoints,6,5,5,0,1,0,0,20
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,1,NetPointsRallies,6,5,5,0,1,0,0,20
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,2,NetPoints,22,18,13,5,3,1,0,159
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,2,NetPointsRallies,22,18,13,5,3,1,0,159
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,1,NetPoints,7,5,4,1,2,0,0,32
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,1,Approach,1,0,0,0,1,0,0,2
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,1,NetPointsRallies,6,5,4,1,1,0,0,30
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,2,NetPoints,3,3,2,1,0,0,0,16
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,2,NetPointsRallies,3,3,2,1,0,0,0,16
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,1,NetPoints,34,27,20,7,3,2,2,206
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,1,Approach,18,12,7,5,2,2,2,87
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,1,NetPointsRallies,27,22,17,5,2,2,1,181
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,1,ApproachRallies,11,7,4,3,1,2,1,62
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,2,NetPoints,26,14,6,4,0,4,4,153
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,2,Approach,19,10,4,2,0,3,3,93
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,2,NetPointsRallies,19,9,6,2,0,4,4,140
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,2,ApproachRallies,12,5,4,0,0,3,3,80
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,1,NetPoints,3,3,3,0,0,0,0,19
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,1,Approach,2,2,2,0,0,0,0,15
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,1,NetPointsRallies,3,3,3,0,0,0,0,19
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,1,ApproachRallies,2,2,2,0,0,0,0,15
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,2,NetPoints,10,5,4,1,0,4,1,50
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,2,Approach,8,4,3,1,0,3,1,41
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,2,NetPointsRallies,5,3,3,0,0,1,1,32
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,2,ApproachRallies,3,2,2,0,0,0,1,23
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,1,NetPoints,7,5,4,0,1,0,1,41
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,1,Approach,6,4,3,0,1,0,1,38
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,1,NetPointsRallies,5,4,3,0,1,0,0,34
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,1,ApproachRallies,4,3,2,0,1,0,0,31
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,2,NetPoints,14,6,3,3,3,4,0,69
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,2,Approach,12,6,3,3,2,4,0,54
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,2,NetPointsRallies,13,5,2,3,3,4,0,66
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,2,ApproachRallies,11,5,2,3,2,4,0,51
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,1,NetPoints,39,25,9,5,3,0,2,130
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,1,Approach,39,25,9,5,3,0,2,130
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,1,NetPointsRallies,3,2,0,1,1,0,0,33
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,1,ApproachRallies,3,2,0,1,1,0,0,33
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,2,NetPoints,7,6,3,2,0,1,0,40
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,2,Approach,6,5,2,2,0,1,0,31
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,2,NetPointsRallies,7,6,3,2,0,1,0,40
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,2,ApproachRallies,6,5,2,2,0,1,0,31
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,1,NetPoints,12,9,7,2,0,2,1,86
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,1,Approach,5,4,3,1,0,0,1,37
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,1,NetPointsRallies,12,9,7,2,0,2,1,86
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,1,ApproachRallies,5,4,3,1,0,0,1,37
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,2,NetPoints,16,6,5,1,3,3,2,98
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,2,Approach,13,6,5,1,2,1,2,70
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,2,NetPointsRallies,13,4,3,1,3,3,2,88
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,2,ApproachRallies,10,4,3,1,2,1,2,60
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,1,NetPoints,8,4,3,0,1,2,1,47
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,1,Approach,7,3,2,0,1,2,1,41
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,1,NetPointsRallies,6,3,3,0,0,2,1,42
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,1,ApproachRallies,5,2,2,0,0,2,1,36
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,2,NetPoints,6,4,3,1,0,2,0,44
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,2,Approach,3,1,1,0,0,2,0,30
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,2,NetPointsRallies,6,4,3,1,0,2,0,44
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,2,ApproachRallies,3,1,1,0,0,2,0,30
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,1,NetPoints,3,3,3,0,0,0,0,13
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,1,NetPointsRallies,3,3,3,0,0,0,0,13
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,2,NetPoints,8,7,5,2,0,0,0,59
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,2,Approach,4,4,2,2,0,0,0,23
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,2,NetPointsRallies,8,7,5,2,0,0,0,59
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,2,ApproachRallies,4,4,2,2,0,0,0,23
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,1,NetPoints,34,23,5,17,7,1,2,222
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,1,Approach,23,15,3,11,5,1,1,168
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,1,NetPointsRallies,33,23,5,17,7,0,2,218
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,1,ApproachRallies,22,15,3,11,5,0,1,164
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,2,NetPoints,34,21,5,8,3,2,4,180
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,2,Approach,31,19,4,7,2,2,4,161
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,2,NetPointsRallies,21,13,4,7,3,1,4,152
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,2,ApproachRallies,18,11,3,6,2,1,4,133
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,1,NetPoints,23,14,9,4,5,2,2,147
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,1,Approach,8,4,3,1,1,1,2,49
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,1,NetPointsRallies,23,14,9,4,5,2,2,147
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,1,ApproachRallies,8,4,3,1,1,1,2,49
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,2,NetPoints,4,3,1,1,1,0,0,31
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,2,Approach,1,0,0,0,1,0,0,10
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,2,NetPointsRallies,4,3,1,1,1,0,0,31
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,2,ApproachRallies,1,0,0,0,1,0,0,10
20141109-M-London-RR-Roger_Federer-Milos_Raonic,1,NetPoints,11,8,6,2,0,2,1,47
20141109-M-London-RR-Roger_Federer-Milos_Raonic,1,Approach,5,2,1,1,0,2,1,23
20141109-M-London-RR-Roger_Federer-Milos_Raonic,1,NetPointsRallies,9,8,6,2,0,1,0,37
20141109-M-London-RR-Roger_Federer-Milos_Raonic,1,ApproachRallies,3,2,1,1,0,1,0,13
20141109-M-London-RR-Roger_Federer-Milos_Raonic,2,NetPoints,21,11,7,3,4,4,2,121
20141109-M-London-RR-Roger_Federer-Milos_Raonic,2,Approach,14,5,2,2,3,4,2,80
20141109-M-London-RR-Roger_Federer-Milos_Raonic,2,NetPointsRallies,20,10,7,3,4,4,2,120
20141109-M-London-RR-Roger_Federer-Milos_Raonic,2,ApproachRallies,13,4,2,2,3,4,2,79
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,1,NetPoints,12,7,4,2,1,2,2,73
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,1,Approach,5,2,0,1,0,1,2,34
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,1,NetPointsRallies,12,7,4,2,1,2,2,73
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,1,ApproachRallies,5,2,0,1,0,1,2,34
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,2,NetPoints,5,5,4,1,0,0,0,39
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,2,Approach,2,2,2,0,0,0,0,14
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,2,NetPointsRallies,5,5,4,1,0,0,0,39
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,2,ApproachRallies,2,2,2,0,0,0,0,14
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,1,NetPoints,4,2,2,0,1,1,0,28
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,1,Approach,2,1,1,0,0,1,0,15
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,1,NetPointsRallies,4,2,2,0,1,1,0,28
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,1,ApproachRallies,2,1,1,0,0,1,0,15
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,2,NetPoints,11,11,7,2,0,0,0,85
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,2,Approach,4,4,3,0,0,0,0,29
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,2,NetPointsRallies,11,11,7,2,0,0,0,85
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,2,ApproachRallies,4,4,3,0,0,0,0,29
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,1,NetPoints,16,10,8,2,3,1,2,81
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,1,Approach,7,3,2,1,2,1,1,37
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,1,NetPointsRallies,16,10,8,2,3,1,2,81
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,1,ApproachRallies,7,3,2,1,2,1,1,37
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,2,NetPoints,9,7,4,3,1,1,0,61
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,2,Approach,5,4,2,2,1,0,0,31
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,2,NetPointsRallies,9,7,4,3,1,1,0,61
