match_id,row,deuce_wide,deuce_middle,deuce_t,ad_wide,ad_middle,ad_t,err_net,err_wide,err_deep,err_wide_deep,err_foot,err_unknown
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,1 Total,24,19,15,29,8,14,20,7,13,1,0,0
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,1 1,21,6,12,18,1,14,0,0,0,0,0,0
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,1 2,3,13,3,11,7,0,20,7,13,1,0,0
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,2 Total,30,11,14,33,4,17,16,13,16,4,0,0
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,2 1,17,9,10,12,1,14,0,0,0,0,0,0
20090810-M-Montreal_Masters-R32-Fernando_Gonzalez-Milos_Raonic,2 2,13,2,4,21,3,3,16,13,16,4,0,0
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,1 Total,30,29,37,29,27,29,46,24,30,2,0,0
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,1 1,24,6,19,15,6,20,0,0,0,0,0,0
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,1 2,6,23,18,14,21,9,46,24,30,2,0,0
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,2 Total,13,17,59,30,30,22,30,12,20,4,0,0
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,2 1,13,7,36,16,17,22,0,0,0,0,0,0
20090912-M-US_Open-F-Roger_Federer-Juan_Martin_Del_Potro,2 2,0,10,23,14,13,0,30,12,20,4,0,0
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,1 Total,25,10,8,8,2,32,17,5,12,0,0,0
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,1 1,20,2,6,7,2,17,0,0,0,0,0,0
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,1 2,5,8,2,1,0,15,17,5,12,0,0,0
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,2 Total,5,16,25,8,15,21,9,3,11,1,0,0
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,2 1,5,13,17,7,9,19,0,0,0,0,0,0
20090831-M-US_Open-SF-Juan_Martin_Del_Potro-Rafael_Nadal,2 2,0,3,8,1,6,2,9,3,11,1,0,0
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,1 Total,25,33,69,34,23,55,32,14,24,5,0,0
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,1 1,24,12,53,19,10,50,0,0,0,0,0,0
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,1 2,1,21,16,15,13,5,32,14,24,5,0,0
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,2 Total,42,21,43,43,13,35,18,18,30,7,0,0
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,2 1,35,3,33,29,2,26,0,0,0,0,0,0
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,2 2,7,18,10,14,11,9,18,18,30,7,0,0
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,1 Total,6,4,14,6,7,8,5,10,8,1,0,0
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,1 1,5,0,8,4,0,7,0,0,0,0,0,0
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,1 2,1,4,6,2,7,1,5,10,8,1,0,0
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,2 Total,11,3,7,8,5,5,4,8,6,0,0,0
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,2 1,8,1,4,6,0,4,0,0,0,0,0,0
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,2 2,3,2,3,2,5,1,4,8,6,0,0,0
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,1 Total,13,13,14,6,7,21,10,3,6,4,0,0
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,1 1,12,6,12,5,2,15,0,0,0,0,0,0
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,1 2,1,7,2,1,5,6,10,3,6,4,0,0
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,2 Total,14,8,13,11,8,13,13,4,7,1,0,0
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,2 1,11,4,7,8,3,10,0,0,0,0,0,0
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,2 2,3,4,6,3,5,3,13,4,7,1,0,0
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,1 Total,4,15,14,15,10,3,16,4,9,1,0,0
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,1 1,4,7,8,10,2,3,0,0,0,0,0,0
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,1 2,0,8,6,5,8,0,16,4,9,1,0,0
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,2 Total,11,5,6,10,3,7,12,2,4,1,0,0
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,2 1,6,1,5,7,1,4,0,0,0,0,0,0
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,2 2,5,4,1,3,2,3,12,2,4,1,0,0
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,1 Total,16,8,14,16,11,8,14,2,6,2,0,0
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,1 1,14,4,11,12,4,5,0,0,0,0,0,0
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,1 2,2,4,3,4,7,3,14,2,6,2,0,0
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,2 Total,14,19,11,12,16,11,17,13,10,2,0,0
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,2 1,12,8,5,7,4,9,0,0,0,0,0,0
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,2 2,2,11,6,5,12,2,17,13,10,2,0,0
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,1 Total,8,16,9,7,11,9,6,8,6,1,0,0
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,1 1,7,4,9,7,3,9,0,0,0,0,0,0
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,1 2,1,12,0,0,8,0,6,8,6,1,0,0
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,2 Total,8,15,8,12,6,10,7,5,7,1,0,0
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,2 1,7,5,7,8,3,9,0,0,0,0,0,0
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,2 2,1,10,1,4,3,1,7,5,7,1,0,0
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,1 Total,19,10,16,19,8,15,10,4,15,3,0,0
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,1 1,19,2,12,10,0,12,0,0,0,0,0,0
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,1 2,0,8,4,9,8,3,10,4,15,3,0,0
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,2 Total,12,10,11,12,9,11,14,4,8,0,0,0
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,2 1,7,2,11,7,5,8,0,0,0,0,0,0
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,2 2,5,8,0,5,4,3,14,4,8,0,0,0
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,1 Total,11,0,12,7,1,12,5,4,4,1,0,0
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,1 1,7,0,7,6,1,8,0,0,0,0,0,0
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,1 2,4,0,5,1,0,4,5,4,4,1,0,0
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,2 Total,8,3,10,9,3,7,7,6,2,2,0,0
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,2 1,8,0,4,5,1,6,0,0,0,0,0,0
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,2 2,0,3,6,4,2,1,7,6,2,2,0,0
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,1 Total,35,10,22,31,7,26,9,17,15,3,0,0
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,1 1,27,4,16,20,3,20,0,0,0,0,0,0
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,1 2,8,6,6,11,4,6,9,17,15,3,0,0
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,2 Total,19,9,53,48,7,21,35,17,13,5,0,0
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,2 1,15,2,28,27,1,15,0,0,0,0,0,0
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,2 2,4,7,25,21,6,6,35,17,13,5,0,0
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,1 Total,14,15,20,16,13,15,16,8,10,4,0,0
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,1 1,12,2,15,11,4,13,0,0,0,0,0,0
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,1 2,2,13,5,5,9,2,16,8,10,4,0,0
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,2 Total,15,9,26,20,13,15,14,6,10,2,0,0
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,2 1,13,2,17,15,7,14,0,0,0,0,0,0
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,2 2,2,7,9,5,6,1,14,6,10,2,0,0
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,1 Total,12,10,11,11,11,10,11,7,15,0,0,0
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,1 1,9,2,8,5,5,6,0,0,0,0,0,0
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,1 2,3,8,3,6,6,4,11,7,15,0,0,0
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,2 Total,9,20,13,17,14,8,34,3,5,1,0,0
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,2 1,5,4,11,10,6,3,0,0,0,0,0,0
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,2 2,4,16,2,7,8,5,34,3,5,1,0,0
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,1 Total,7,15,9,4,10,15,9,4,14,0,0,0
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,1 1,7,5,7,4,2,11,0,0,0,0,0,0
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,1 2,0,10,2,0,8,4,9,4,14,0,0,0
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,2 Total,4,5,19,9,6,9,8,4,7,0,0,0
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,2 1,4,2,12,5,4,9,0,0,0,0,0,0
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,2 2,0,3,7,4,2,0,8,4,7,0,0,0
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,1 Total,9,23,19,12,20,14,13,18,4,0,0,0
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,1 1,8,9,15,11,7,12,0,0,0,0,0,0
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,1 2,1,14,4,1,13,2,13,18,4,0,0,0
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,2 Total,14,18,14,14,15,12,7,15,9,0,0,0
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,2 1,12,8,9,11,6,12,0,0,0,0,0,0
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,2 2,2,10,5,3,9,0,7,15,9,0,0,0
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,1 Total,9,3,19,12,11,4,13,6,8,0,0,0
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,1 1,9,1,8,10,2,4,0,0,0,0,0,0
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,1 2,0,2,11,2,9,0,13,6,8,0,0,0
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,2 Total,6,5,14,6,8,8,7,2,7,1,0,0
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,2 1,6,1,9,2,6,7,0,0,0,0,0,0
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,2 2,0,4,5,4,2,1,7,2,7,1,0,0
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,1 Total,18,9,19,24,5,9,10,10,13,4,0,0
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,1 1,15,0,11,15,1,6,0,0,0,0,0,0
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,1 2,3,9,8,9,4,3,10,10,13,4,0,0
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,2 Total,12,14,20,20,9,13,24,4,14,1,0,0
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,2 1,10,1,13,10,2,10,0,0,0,0,0,0
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,2 2,2,13,7,10,7,3,24,4,14,1,0,0
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,1 Total,10,6,7,10,4,6,8,8,4,1,0,0
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,1 1,9,0,5,4,0,5,0,0,0,0,0,0
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,1 2,1,6,2,6,4,1,8,8,4,1,0,0
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,2 Total,7,3,18,17,4,7,8,3,6,1,0,0
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,2 1,5,2,12,11,3,6,0,0,0,0,0,0
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,2 2,2,1,6,6,1,1,8,3,6,1,0,0
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,1 Total,9,5,8,8,4,7,5,9,3,0,0,0
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,1 1,7,2,6,3,2,5,0,0,0,0,0,0
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,1 2,2,3,2,5,2,2,5,9,3,0,0,0
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,2 Total,6,8,14,14,4,8,4,14,11,0,0,0
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,2 1,4,4,8,6,1,7,0,0,0,0,0,0
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,2 2,2,4,6,8,3,1,4,14,11,0,0,0
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,1 Total,10,6,14,16,5,7,12,5,4,1,1,0
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,1 1,7,3,12,13,1,6,0,0,0,0,0,0
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,1 2,3,3,2,3,4,1,12,5,4,1,1,0
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,2 Total,9,5,11,9,8,7,6,3,7,0,0,0
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,2 1,8,2,10,7,2,5,0,0,0,0,0,0
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,2 2,1,3,1,2,6,2,6,3,7,0,0,0
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,1 Total,14,9,7,13,4,9,7,0,6,1,0,0
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,1 1,12,6,6,9,1,8,0,0,0,0,0,0
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,1 2,2,3,1,4,3,1,7,0,6,1,0,0
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,2 Total,9,9,10,19,4,5,10,2,8,1,0,0
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,2 1,8,2,9,13,0,5,0,0,0,0,0,0
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,2 2,1,7,1,6,4,0,10,2,8,1,0,0
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,1 Total,7,3,17,12,1,8,4,5,8,3,0,0
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,1 1,6,1,11,5,1,6,0,0,0,0,0,0
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,1 2,1,2,6,7,0,2,4,5,8,3,0,0
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,2 Total,11,4,13,10,4,10,13,4,2,2,0,1
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,2 1,10,0,6,7,0,9,0,0,0,0,0,0
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,2 2,1,4,7,3,4,1,13,4,2,2,0,1
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,1 Total,12,8,10,11,8,8,7,4,13,3,0,0
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,1 1,9,0,9,7,1,7,0,0,0,0,0,0
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,1 2,3,8,1,4,7,1,7,4,13,3,0,0
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,2 Total,12,4,12,15,5,6,12,3,4,0,0,0
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,2 1,8,3,9,10,4,3,0,0,0,0,0,0
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,2 2,4,1,3,5,1,3,12,3,4,0,0,0
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,1 Total,13,10,21,27,7,6,19,3,11,3,0,0
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,1 1,11,4,11,19,1,5,0,0,0,0,0,0
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,1 2,2,6,10,8,6,1,19,3,11,3,0,0
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,2 Total,31,6,5,19,6,16,26,8,13,1,1,0
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,2 1,19,1,4,8,1,6,0,0,0,0,0,0
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,2 2,12,5,1,11,5,10,26,8,13,1,1,0
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,1 Total,11,1,24,24,4,4,19,4,9,4,0,0
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,1 1,9,0,13,8,2,4,0,0,0,0,0,0
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,1 2,2,1,11,16,2,0,19,4,9,4,0,0
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,2 Total,2,22,13,12,13,10,19,7,9,1,0,0
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,2 1,2,6,9,9,3,9,0,0,0,0,0,0
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,2 2,0,16,4,3,10,1,19,7,9,1,0,0
20141109-M-London-RR-Roger_Federer-Milos_Raonic,1 Total,16,7,16,13,9,14,17,6,11,2,0,0
20141109-M-London-RR-Roger_Federer-Milos_Raonic,1 1,12,1,10,7,2,9,0,0,0,0,0,0
20141109-M-London-RR-Roger_Federer-Milos_Raonic,1 2,4,6,6,6,7,5,17,6,11,2,0,0
20141109-M-London-RR-Roger_Federer-Milos_Raonic,2 Total,7,10,14,19,3,7,11,9,11,2,0,0
20141109-M-London-RR-Roger_Federer-Milos_Raonic,2 1,6,1,9,6,1,6,0,0,0,0,0,0
20141109-M-London-RR-Roger_Federer-Milos_Raonic,2 2,1,9,5,13,2,1,11,9,11,2,0,0
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,1 Total,24,10,11,13,4,25,12,6,12,0,0,0
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,1 1,19,0,11,9,0,18,0,0,0,0,0,0
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,1 2,5,10,0,4,4,7,12,6,12,0,0,0
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,2 Total,10,11,22,18,10,11,15,3,8,1,0,0
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,2 1,10,3,19,16,5,8,0,0,0,0,0,0
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,2 2,0,8,3,2,5,3,15,3,8,1,0,0
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,1 Total,26,5,22,26,11,15,14,8,13,3,0,0
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,1 1,19,1,17,19,1,11,0,0,0,0,0,0
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,1 2,7,4,5,7,10,4,14,8,13,3,0,0
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,2 Total,18,10,17,13,11,19,18,20,6,1,0,0
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,2 1,16,0,13,1,3,13,0,0,0,0,0,0
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,2 2,2,10,4,12,8,6,18,20,6,1,0,0
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,1 Total,15,12,10,10,6,13,12,5,7,3,0,0
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,1 1,13,3,8,6,1,9,0,0,0,0,0,0
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,1 2,2,9,2,4,5,4,12,5,7,3,0,0
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,2 Total,19,7,5,12,8,9,11,2,4,2,0,0
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,2 1,13,2,5,10,6,7,0,0,0,0,0,0
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,2 2,6,5,0,2,2,2,11,2,4,2,0,0
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,1 Total,17,4,13,21,1,12,14,7,2,2,0,0
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,1 1,12,1,6,17,0,9,0,0,0,0,0,0
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,1 2,5,3,7,4,1,3,14,7,2,2,0,0
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,2 Total,6,6,9,6,3,8,7,4,1,1,0,0
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,2 1,6,6,3,3,1,7,0,0,0,0,0,0
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,2 2,0,0,6,3,2,1,7,4,1,1,0,0
20150218-M-Delray_Beach-R32-Steve_Johnson-Andrey_Rublev,1 Total,12,6,11,12,7,6,12,3,10,0,0,0
20150218-M-Delray_Beach-R32-Steve_Johnson-Andrey_Rublev,1 1,9,0,6,8,3,6,0,0,0,0,0,0
20150218-M-Delray_Beach-R32-Steve_Johnson-Andrey_Rublev,1 2,3,6,5,4,4,0,12,3,10,0,0,0
20150218-M-Delray_Beach-R32-Steve_Johnson-Andrey_Rublev,2 Total,9,10,13,12,12,7,8,4,7,0,1,0
20150218-M-Delray_Beach-R32-Steve_Johnson-Andrey_Rublev,2 1,9,7,10,7,5,7,0,0,0,0,0,0
20150218-M-Delray_Beach-R32-Steve_Johnson-Andrey_Rublev,2 2,0,3,3,5,7,0,8,4,7,0,1,0
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,1 Total,13,9,4,11,5,8,8,1,7,1,0,0
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,1 1,10,4,4,10,3,4,0,0,0,0,0,0
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,1 2,3,5,0,1,2,4,8,1,7,1,0,0
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,2 Total,10,7,5,6,11,4,5,4,4,2,3,0
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,2 1,7,4,4,4,5,3,0,0,0,0,0,0
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,2 2,3,3,1,2,6,1,5,4,4,2,3,0
20150225-M-Dubai-R16-Fernando_Verdasco-Roger_Federer,1 Total,7,9,12,9,8,8,13,4,8,2,0,0
20150225-M-Dubai-R16-Fernando_Verdasco-Roger_Federer,1 1,3,2,10,7,1,6,0,0,0,0,0,0
20150225-M-Dubai-R16-Fernando_Verdasco-Roger_Federer,1 2,4,7,2,2,7,2,13,4,8,2,0,0
20150225-M-Dubai-R16-Fernando_Verdasco-Roger_Federer,2 Total,7,4,10,7,4,8,5,2,4,1,0,0
20150225-M-Dubai-R16-Fernando_Verdasco-Roger_Federer,2 1,6,3,6,5,3,5,0,0,0,0,0,0
20150225-M-Dubai-R16-Fernando_Verdasco-Roger_Federer,2 2,1,1,4,2,1,3,5,2,4,1,0,0
20150223-M-Dubai-R32-Joao_Sousa-James_Mcgee,1 Total,14,11,6,9,12,7,9,2,7,0,0,0
20150223-M-Dubai-R32-Joao_Sousa-James_Mcgee,1 1,14,5,6,7,4,6,0,0,0,0,0,0
20150223-M-Dubai-R32-Joao_Sousa-James_Mcgee,1 2,0,6,0,2,8,1,9,2,7,0,0,0
20150223-M-Dubai-R32-Joao_Sousa-James_Mcgee,2 Total,5,14,3,4,9,8,9,4,6,1,0,0
20150223-M-Dubai-R32-Joao_Sousa-James_Mcgee,2 1,5,3,2,2,6,8,0,0,0,0,0,0
20150223-M-Dubai-R32-Joao_Sousa-James_Mcgee,2 2,0,11,1,2,3,0,9,4,6,1,0,0
20150131-M-Hong_Kong_CH-SF-Kyle_Edmund-Yoshihito_Nishioka,1 Total,13,9,7,10,5,11,12,2,5,0,0,0
20150131-M-Hong_Kong_CH-SF-Kyle_Edmund-Yoshihito_Nishioka,1 1,10,2,5,9,4,6,0,0,0,0,0,0
20150131-M-Hong_Kong_CH-SF-Kyle_Edmund-Yoshihito_Nishioka,1 2,3,7,2,1,1,5,12,2,5,0,0,0
20150131-M-Hong_Kong_CH-SF-Kyle_Edmund-Yoshihito_Nishioka,2 Total,3,8,30,20,6,13,12,6,16,0,0,0
20150131-M-Hong_Kong_CH-SF-Kyle_Edmund-Yoshihito_Nishioka,2 1,1,7,15,10,3,10,0,0,0,0,0,0
20150131-M-Hong_Kong_CH-SF-Kyle_Edmund-Yoshihito_Nishioka,2 2,2,1,15,10,3,3,12,6,16,0,0,0
20150208-M-Montpellier-F-Richard_Gasquet-Jerzy_Janowicz,1 Total,1,0,3,1,0,3,0,1,0,0,0,0
20150208-M-Montpellier-F-Richard_Gasquet-Jerzy_Janowicz,1 1,1,0,2,1,0,3,0,0,0,0,0,0
