20140103-M-Doha-SF-Peter_Gojowczyk-Rafael_Nadal,2,B-DTL,13,2,0,0,2,7,6
20140103-M-Doha-SF-Peter_Gojowczyk-Rafael_Nadal,2,S-XC,9,0,0,0,0,5,4
20140103-M-Doha-SF-Peter_Gojowczyk-Rafael_Nadal,2,S-DTM,24,1,0,0,1,12,12
20140103-M-Doha-SF-Peter_Gojowczyk-Rafael_Nadal,2,S-DTL,10,1,0,1,0,6,4
20140103-M-Doha-SF-Peter_Gojowczyk-Rafael_Nadal,2,S-IO,3,0,0,0,0,2,1
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,Total,71,66,32,34,0
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,F,36,29,12,18,0
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,B,35,33,18,14,0
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,S,0,4,2,2,0
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,F-XC,36,7,2,1,4,20,16
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,F-DTM,29,4,0,0,4,16,13
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,F-DTL,12,5,2,1,2,9,3
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,F-IO,18,11,7,2,2,12,6
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,B-XC,35,12,6,0,6,22,13
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,B-DTM,33,5,0,2,3,15,18
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,B-DTL,18,4,0,1,3,12,6
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,B-IO,14,5,1,1,3,8,6
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,S-DTM,4,0,0,0,0,2,2
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,S-DTL,2,0,0,0,0,1,1
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,1,S-IO,2,0,0,0,0,2,0
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,Total,76,66,20,37,6
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,F,53,32,9,32,6
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,B,17,19,8,5,0
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,S,6,15,3,0,0
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,F-XC,53,7,1,4,2,26,27
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,F-DTM,32,2,0,0,2,12,20
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,F-DTL,9,3,1,1,1,3,6
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,F-IO,32,6,2,2,2,20,12
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,F-II,6,0,0,0,0,1,5
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,B-XC,17,4,2,1,1,10,7
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,B-DTM,19,0,0,0,0,5,14
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,B-DTL,8,2,1,0,1,5,3
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,B-IO,5,0,0,0,0,1,4
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,S-XC,6,0,0,0,0,0,6
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,S-DTM,15,1,0,1,0,5,10
20140102-M-Doha-QF-Ernests_Gulbis-Rafael_Nadal,2,S-DTL,3,2,0,0,2,0,3
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,Total,144,74,33,42,9
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,F,101,36,15,40,9
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,B,38,28,15,2,0
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,S,5,10,3,0,0
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,F-XC,101,24,11,5,8,62,39
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,F-DTM,36,4,0,1,3,16,20
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,F-DTL,15,5,2,2,1,8,7
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,F-IO,40,12,6,3,3,22,18
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,F-II,9,2,1,0,1,7,2
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,B-XC,38,5,1,0,4,24,14
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,B-DTM,28,1,0,0,1,13,15
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,B-DTL,15,3,0,1,2,8,7
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,B-IO,2,1,0,0,1,1,1
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,S-XC,5,0,0,0,0,3,2
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,S-DTM,10,0,0,0,0,3,7
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,1,S-DTL,3,0,0,0,0,1,2
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,Total,131,96,39,33,4
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,F,73,54,13,31,4
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,B,53,36,19,2,0
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,S,5,6,7,0,0
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,F-XC,73,12,2,4,6,35,38
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,F-DTM,54,1,0,0,1,21,33
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,F-DTL,13,5,2,1,2,6,7
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,F-IO,31,16,4,6,6,18,13
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,F-II,4,3,1,1,1,3,1
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,B-XC,53,11,5,2,4,27,26
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,B-DTM,36,0,0,0,0,22,14
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,B-DTL,19,7,2,0,5,7,12
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,B-IO,2,1,0,0,1,0,2
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,S-XC,5,0,0,0,0,2,3
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,S-DTM,6,1,0,0,1,1,5
20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke,2,S-DTL,7,0,0,0,0,1,6
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,Total,26,60,5,78,20
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,F,21,26,4,52,5
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,B,2,17,1,23,11
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,S,3,17,0,3,4
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,F-XC,21,11,4,3,4,8,13
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,F-DTM,26,2,0,0,2,15,11
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,F-DTL,4,0,0,0,0,2,2
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,F-IO,52,6,2,1,3,37,15
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,F-II,5,5,1,1,3,2,3
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,B-XC,2,1,0,0,1,0,2
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,B-DTM,17,1,0,0,1,11,6
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,B-DTL,1,0,0,0,0,1,0
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,B-IO,23,6,0,3,3,12,11
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,B-II,11,2,2,0,0,6,5
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,S-XC,3,0,0,0,0,2,1
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,S-DTM,17,1,0,1,0,9,8
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,S-IO,3,0,0,0,0,3,0
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,1,S-II,4,1,0,0,1,2,2
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,Total,78,55,22,35,11
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,F,51,30,13,34,10
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,B,27,23,7,1,1
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,S,0,2,2,0,0
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,F-XC,51,13,5,2,6,25,26
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,F-DTM,30,7,1,0,6,11,19
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,F-DTL,13,8,4,1,3,7,6
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,F-IO,34,19,9,3,7,18,16
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,F-II,10,5,1,0,4,3,7
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,B-XC,27,13,2,2,9,11,16
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,B-DTM,23,2,0,1,1,10,13
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,B-DTL,7,1,0,0,1,2,5
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,B-IO,1,0,0,0,0,0,1
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,B-II,1,0,0,0,0,0,1
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,S-DTM,2,1,0,0,1,0,2
20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol,2,S-DTL,2,0,0,0,0,0,2
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,Total,56,82,12,39,2
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,F,28,52,3,34,2
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,B,25,27,7,4,0
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,S,3,3,2,1,0
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,F-XC,28,8,3,1,4,13,15
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,F-DTM,52,9,2,0,7,25,27
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,F-DTL,3,0,0,0,0,1,2
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,F-IO,34,17,2,2,13,13,21
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,F-II,2,2,1,1,0,2,0
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,B-XC,25,3,1,0,2,9,16
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,B-DTM,27,6,0,0,6,9,18
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,B-DTL,7,5,1,2,2,4,3
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,B-IO,4,2,0,1,1,2,2
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,S-XC,3,1,0,0,1,1,2
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,S-DTM,3,0,0,0,0,1,2
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,S-DTL,2,0,0,0,0,1,1
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,1,S-IO,1,0,0,0,0,0,1
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,Total,72,70,7,23,2
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,F,42,39,6,20,2
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,B,17,29,1,3,0
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,S,13,2,0,0,0
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,F-XC,42,14,3,2,9,21,21
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,F-DTM,39,7,1,0,6,21,18
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,F-DTL,6,4,3,1,0,5,1
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,F-IO,20,10,3,1,6,9,11
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,F-II,2,1,0,0,1,1,1
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,B-XC,17,2,0,0,2,11,6
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,B-DTM,29,1,0,0,1,19,10
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,B-DTL,1,1,0,0,1,0,1
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,B-IO,3,1,0,0,1,1,2
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,S-XC,13,0,0,0,0,9,4
20140301-M-Dubai-F-Tomas_Berdych-Roger_Federer,2,S-DTM,2,0,0,0,0,0,2
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,Total,73,68,16,42,1
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,F,22,32,7,32,1
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,B,48,35,9,10,0
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,S,3,1,0,0,0
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,F-XC,22,9,2,2,5,8,14
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,F-DTM,32,2,0,0,2,18,14
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,F-DTL,7,0,0,0,0,3,4
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,F-IO,32,5,3,0,2,15,17
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,F-II,1,1,0,1,0,1,0
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,B-XC,48,11,6,1,3,23,25
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,B-DTM,35,3,0,1,2,16,19
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,B-DTL,9,1,1,0,0,6,3
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,B-IO,10,8,1,1,6,2,8
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,S-XC,3,0,0,0,0,3,0
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,1,S-DTM,1,0,0,0,0,0,1
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,Total,61,79,18,28,3
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,F,22,28,4,24,2
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,B,26,37,12,4,0
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,S,13,14,2,0,1
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,F-XC,22,9,4,2,3,14,8
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,F-DTM,28,3,0,0,3,11,17
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,F-DTL,4,2,1,0,1,2,2
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,F-IO,24,5,1,2,2,13,11
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,F-II,2,0,0,0,0,0,2
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,B-XC,26,5,1,0,3,11,15
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,B-DTM,37,2,1,0,1,22,15
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,B-DTL,12,2,1,1,0,9,3
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,B-IO,4,0,0,0,0,1,3
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,S-XC,13,2,0,0,2,5,8
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,S-DTM,14,1,0,0,1,6,8
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,S-DTL,2,0,0,0,0,2,0
20140228-M-Dubai-SF-Novak_Djokovic-Roger_Federer,2,S-II,1,0,0,0,0,1,0
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,Total,54,36,12,11,1
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,F,32,16,2,9,1
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,B,15,16,8,2,0
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,S,7,4,2,0,0
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,F-XC,32,18,7,4,7,18,14
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,F-DTM,16,8,1,1,6,7,9
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,F-DTL,2,1,1,0,0,1,1
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,F-IO,9,4,1,1,2,6,3
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,F-II,1,1,0,0,1,0,1
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,B-XC,15,4,1,0,3,5,10
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,B-DTM,16,3,0,0,3,9,7
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,B-DTL,8,5,2,1,2,6,2
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,B-IO,2,1,0,0,1,0,2
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,S-XC,7,0,0,0,0,4,3
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,S-DTM,4,1,0,0,1,1,3
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,1,S-DTL,2,2,1,0,1,1,1
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,Total,47,27,15,22,0
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,F,24,13,9,17,0
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,B,19,12,3,4,0
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,S,4,2,3,1,0
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,F-XC,24,9,2,0,7,8,16
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,F-DTM,13,2,0,2,0,7,6
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,F-DTL,9,1,1,0,0,4,5
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,F-IO,17,7,4,0,3,10,7
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,B-XC,19,2,0,1,1,9,10
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,B-DTM,12,0,0,0,0,8,4
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,B-DTL,3,1,0,1,0,3,0
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,B-IO,4,4,0,1,3,1,3
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,S-XC,4,1,0,0,1,1,3
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,S-DTM,2,0,0,0,0,0,2
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,S-DTL,3,2,0,1,1,1,2
20140519-M-Dusseldorf-R32-Dustin_Brown-Yen_Hsun_Lu,2,S-IO,1,0,0,0,0,0,1
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,Total,115,95,32,48,3
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,F,64,26,16,21,2
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,B,44,49,6,21,1
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,S,7,20,10,6,0
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,F-XC,64,7,2,3,2,36,28
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,F-DTM,26,3,0,0,3,13,13
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,F-DTL,16,7,3,1,3,9,7
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,F-IO,21,8,1,2,5,13,8
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,F-II,2,1,1,0,0,1,1
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,B-XC,44,2,1,0,1,25,19
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,B-DTM,49,1,0,0,1,28,21
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,B-DTL,6,2,1,0,1,4,2
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,B-IO,21,4,0,1,3,8,13
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,B-II,1,1,0,0,1,0,1
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,S-XC,7,0,0,0,0,3,4
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,S-DTM,20,1,0,0,1,14,6
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,S-DTL,10,0,0,0,0,4,6
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,1,S-IO,6,0,0,0,0,2,4
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,Total,142,90,32,46,4
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,F,81,27,20,30,4
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,B,52,28,6,13,0
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,S,9,35,6,3,0
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,F-XC,81,15,3,3,9,33,48
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,F-DTM,27,5,1,0,4,13,14
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,F-DTL,20,13,4,2,7,10,10
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,F-IO,30,15,7,5,3,18,12
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,F-II,4,1,0,0,1,3,1
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,B-XC,52,15,3,6,6,24,28
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,B-DTM,28,3,0,0,3,14,14
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,B-DTL,6,4,3,0,1,3,3
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,B-IO,13,2,0,1,1,4,9
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,S-XC,9,1,0,0,1,3,6
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,S-DTM,35,3,1,1,1,21,14
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,S-DTL,6,1,0,0,1,3,3
20130524-M-Dusseldorf-SF-Jarkko_Nieminen-Igor_Sijsling,2,S-IO,3,0,0,0,0,1,2
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,Total,28,34,6,9,3
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,F,14,18,2,8,3
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,B,7,12,3,1,0
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,S,7,4,1,0,0
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,F-XC,14,6,3,1,2,12,2
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,F-DTM,18,4,0,0,4,8,10
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,F-DTL,2,1,1,0,0,2,0
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,F-IO,8,5,2,1,2,6,2
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,F-II,3,2,0,0,2,0,3
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,B-XC,7,2,0,1,1,3,4
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,B-DTM,12,2,0,0,2,7,5
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,B-DTL,3,2,0,1,1,2,1
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,B-IO,1,1,0,1,0,1,0
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,S-XC,7,1,0,0,1,4,3
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,S-DTM,4,0,0,0,0,2,2
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,1,S-DTL,1,0,0,0,0,1,0
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,2,Total,26,34,6,13,3
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,2,F,15,12,3,13,3
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,2,B,8,19,1,0,0
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,2,S,3,3,2,0,0
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,2,F-XC,15,7,2,0,5,5,10
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,2,F-DTM,12,5,1,0,4,1,11
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,2,F-DTL,3,1,0,0,1,0,3
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,2,F-IO,13,5,2,0,3,6,7
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,2,F-II,3,2,1,0,1,1,2
20130827-M-US_Open-R128-Roger_Federer-Grega_Zemlja,2,B-XC,8,3,1,0,2,5,3
