match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20220829-M-US_Open-R128-John_Millman-Emilio_Nava,John Millman,Emilio Nava,R,R,20220829,US Open,R128,,7,Hard,Arnaud Gabas,5,A,Zindaras
20220829-M-US_Open-R128-Andy_Murray-Francisco_Cerundolo,Andy Murray,Francisco Cerundolo,R,R,20220829,US Open,R128,11:10,Armstrong,Hard,Timo Janzen,5,A,Zindaras
20220829-M-US_Open-R128-Alejandro_Davidovich_Fokina-Yoshihito_Nishioka,Alejandro Davidovich Fokina,Yoshihito Nishioka,R,L,20220829,US Open,R128,11:00 AM,Court 10,Hard,S. Elber,5,1,BG
20220827-M-Winston_Salem-R32-James_Duckworth-Maxime_Cressy,James Duckworth,Maxime Cressy,R,R,20220827,Winston Salem,R32,,Stadium,Hard,,3,1,Ludo
20220826-M-US_Open-Q3-Paul_Jubb-Gijs_Brouwer,Paul Jubb,Gijs Brouwer,R,L,20220826,US Open,Q3,,7,Hard,,3,A,Zindaras
20220825-M-Winston_Salem-QF-Richard_Gasquet-Laslo_Djere,Richard Gasquet,Laslo Djere,R,R,20220825,Winston Salem,QF,19:25,Stadium,Hard,Adel Nour,3,1,Zindaras
20220825-M-Winston_Salem-QF-Maxime_Cressy-Adrian_Mannarino,Maxime Cressy,Adrian Mannarino,R,L,20220825,Winston Salem,QF,,Stadium,Hard,,3,1,Ludo
20220823-M-Winston_Salem-R32-Tallon_Griekspoor-Botic_Van_De_Zandschulp,Tallon Griekspoor,Botic Van De Zandschulp,R,R,20220823,Winston Salem,R32,20:40,Stadium,Hard,Arnaud Gabas,3,1,Zindaras
20220823-M-Winston_Salem-R32-Grigor_Dimitrov-Dominic_Thiem,Grigor Dimitrov,Dominic Thiem,R,R,20220823,Winston Salem,R32,7:00 PM,Stadium,Hard,,3,1,BG
20220822-M-Winston_Salem-R64-J_J_Wolf-Dominic_Thiem,J J Wolf,Dominic Thiem,R,R,20220822,Winston Salem,R64,7:00 PM,Stadium,Hard,R. Lichtenstein ,3,1,BG
20220821-M-Cincinnati_Masters-F-Stefanos_Tsitsipas-Borna_Coric,Stefanos Tsitsipas,Borna Coric,R,R,20220821,Cincinnati Masters,F,4pm,Central,Hard,Adel Nour,3,1,Edo
20220820-M-Cincinnati_Masters-SF-Stefanos_Tsitsipas-Daniil_Medvedev,Stefanos Tsitsipas,Daniil Medvedev,R,R,20220820,Cincinnati Masters,SF,6pm,Central,Hard,Aurelie Tourte,3,1,Edo
20220819-M-Cincinnati_Masters-QF-Taylor_Fritz-Daniil_Medvedev,Taylor Fritz,Daniil Medvedev,R,R,20220819,Cincinnati Masters,QF,,,Hard,,3,1,Ludo
20220819-M-Cincinnati_Masters-QF-John_Isner-Stefanos_Tsitsipas,John Isner,Stefanos Tsitsipas,R,R,20220819,Cincinnati Masters,QF,3:10 PM,Center,Hard,M. Lahyani ,3,1,BG
20220818-M-Cincinnati_Masters-R16-Jannik_Sinner-Felix_Auger_Aliassime,Jannik Sinner,Felix Auger Aliassime,R,R,20220818,Cincinnati Masters,R16,7:05 PM,Grandstand ,Hard,F. Murphy,3,1,BG
20220818-M-Cincinnati_Masters-R16-Denis_Shapovalov-Daniil_Medvedev,Denis Shapovalov,Daniil Medvedev,L,R,20220818,Cincinnati Masters,R16,,,Hard,,3,1,Ludo
20220817-M-Cincinnati_Masters-R64-Filip_Krajinovic-Daniel_Evans,Filip Krajinovic,Daniel Evans,R,R,20220817,Cincinnati Masters,R64,,Porsche,Hard,,3,1,Ludo
20220817-M-Cincinnati_Masters-R32-Roberto_Bautista_Agut-Marcos_Giron,Roberto Bautista Agut,Marcos Giron,R,R,20220817,Cincinnati Masters,R32,,,Hard,,3,1,Ludo
20220817-M-Cincinnati_Masters-R32-John_Isner-Hubert_Hurkacz,John Isner,Hubert Hurkacz,R,R,20220817,Cincinnati Masters,R32,7:00 PM,Stadium 3,Hard,Arnaud Gabas,3,1,Carrie
20220817-M-Cincinnati_Masters-R32-Botic_Van_De_Zandschulp-Daniil_Medvedev,Botic Van De Zandschulp,Daniil Medvedev,R,R,20220817,Cincinnati Masters,R32,,Centre,Hard,,3,1,Ludo
20220816-M-Cincinnati_Masters-R64-Tommy_Paul-Jenson_Brooksby,Tommy Paul,Jenson Brooksby,R,R,20220816,Cincinnati Masters,R64,,Stadium 3,Hard,A. Gabas ,3,1,BG
20220816-M-Cincinnati_Masters-R64-Taylor_Fritz-Sebastian_Baez,Taylor Fritz,Sebastian Baez,R,R,20220816,Cincinnati Masters,R64,,Grandstand,Hard,,3,1,Ludo
20220816-M-Cincinnati_Masters-R64-Grigor_Dimitrov-Denis_Shapovalov,Grigor Dimitrov,Denis Shapovalov,R,L,20220816,Cincinnati Masters,R64,,Grandstand,Hard,,3,1,Ludo
20220816-M-Cincinnati_Masters-R64-Alejandro_Davidovich_Fokina-Nick_Kyrgios,Alejandro Davidovich Fokina,Nick Kyrgios,R,R,20220816,Cincinnati Masters,R64,,Centre,Hard,,3,1,Ludo
20220816-M-Cincinnati_Masters-R32-Mackenzie_Mcdonald-Carlos_Alcaraz,Mackenzie Mcdonald,Carlos Alcaraz,R,R,20220816,Cincinnati Masters,R32,7:10 PM,Grandstand,Hard,A. Tourte,3,1,BG
20220815-M-Cincinnati_Masters-R64-Marin_Cilic-Jaume_Munar,Marin Cilic,Jaume Munar,R,R,20220815,Cincinnati Masters,R64,,4,Hard,,3,1,Ludo
20220815-M-Cincinnati_Masters-R64-Andy_Murray-Stan_Wawrinka,Andy Murray,Stan Wawrinka,R,R,20220815,Cincinnati Masters,R64,2:10 PM,Center,Hard,M. Lahyani,3,1,BG
20220812-M-Canada_Masters-R16-Marin_Cilic-Tommy_Paul,Marin Cilic,Tommy Paul,R,R,20220812,Canada Masters,R16,,Rogers,Hard,,3,1,Ludo
20220812-M-Canada_Masters-R16-Jannik_Sinner-Pablo_Carreno_Busta,Jannik Sinner,Pablo Carreno Busta,R,R,20220812,Canada Masters,R16,,,Hard,Aurelie Tourte,3,1,Ludo
20220812-M-Canada_Masters-QF-Hubert_Hurkacz-Nick_Kyrgios,Hubert Hurkacz,Nick Kyrgios,R,R,20220812,Canada Masters,QF,12:15 PM,Central,Hard,Adel Nour,3,1,Ludo
20220812-M-Canada_Masters-QF-Casper_Ruud-Felix_Auger_Aliassime,Casper Ruud,Felix Auger Aliassime,R,R,20220812,Canada Masters,QF,,,Hard,Lahyani,3,1,Ludo
20220811-M-Canada_Masters-R32-Cameron_Norrie-Botic_Van_De_Zandschulp,Cameron Norrie,Botic Van De Zandschulp,L,R,20220811,Canada Masters,R32,,Rogers Court,Hard,,3,1,Ludo
20220811-M-Canada_Masters-R16-Hubert_Hurkacz-Albert_Ramos,Hubert Hurkacz,Albert Ramos,R,L,20220811,Canada Masters,R16,2:00 PM,Rogers,Hard,Mohamed Lahyani,3,1,Carrie
20220811-M-Canada_Masters-R16-Felix_Auger_Aliassime-Cameron_Norrie,Felix Auger Aliassime,Cameron Norrie,R,L,20220811,Canada Masters,R16,,,Hard,,3,1,Ludo
20220811-M-Canada_Masters-R16-Alex_De_Minaur-Nick_Kyrgios,Alex De Minaur,Nick Kyrgios,R,R,20220811,Canada Masters,R16,,,Hard,,3,1,Ludo
20220810-M-Canada_Masters-R64-Yoshihito_Nishioka-Benoit_Paire,Yoshihito Nishioka,Benoit Paire,L,R,20220810,Canada Masters,R64,,5,Hard,,3,1,Ludo
20220810-M-Canada_Masters-R64-Brandon_Nakashima-Cameron_Norrie,Brandon Nakashima,Cameron Norrie,R,L,20220810,Canada Masters,R64,,Rogers,Hard,,3,1,Ludo
20220810-M-Canada_Masters-R32-Tommy_Paul-Carlos_Alcaraz,Tommy Paul,Carlos Alcaraz,R,R,20220810,Canada Masters,R32,11:10 AM,Central,Hard,R. Lichtenstein ,3,1,BG
20220810-M-Canada_Masters-R32-Roberto_Bautista_Agut-Jenson_Brooksby,Roberto Bautista Agut,Jenson Brooksby,R,R,20220810,Canada Masters,R32,,9,Hard,,3,1,Ludo
20220810-M-Canada_Masters-R32-Nick_Kyrgios-Daniil_Medvedev,Nick Kyrgios,Daniil Medvedev,R,R,20220810,Canada Masters,R32,,,Hard,Aurelie Tourte,3,1,Ludo
20220810-M-Canada_Masters-R32-Marin_Cilic-Karen_Khachanov,Marin Cilic,Karen Khachanov,R,R,20220810,Canada Masters,R32,,5,Hard,,3,1,Ludo
20220810-M-Canada_Masters-R32-Grigor_Dimitrov-Alex_De_Minaur,Grigor Dimitrov,Alex De Minaur,R,R,20220810,Canada Masters,R32,,9,Hard,I. Seefried,3,1,BG
20220810-M-Canada_Masters-R32-Felix_Auger_Aliassime-Yoshihito_Nishioka,Felix Auger Aliassime,Yoshihito Nishioka,R,L,20220810,Canada Masters,R32,8:00 PM,Central,Hard,F. Murphy,3,1,BG
20220809-M-Canada_Masters-R64-Sebastian_Baez-Nick_Kyrgios,Sebastian Baez,Nick Kyrgios,R,R,20220809,Canada Masters,R64,,,Hard,,3,1,Ludo
20220809-M-Canada_Masters-R64-Pablo_Carreno_Busta-Matteo_Berrettini,Pablo Carreno Busta,Matteo Berrettini,R,R,20220809,Canada Masters,R64,,Rogers,Hard,,3,1,Ludo
20220809-M-Canada_Masters-R64-Maxime_Cressy-Aslan_Karatsev,Maxime Cressy,Aslan Karatsev,R,R,20220809,Canada Masters,R64,,5,Hard,,3,1,Ludo
20220809-M-Canada_Masters-R64-Holger_Rune-Fabio_Fognini,Holger Rune,Fabio Fognini,R,R,20220809,Canada Masters,R64,,5,Hard,,3,1,Ludo
20220809-M-Canada_Masters-R64-Gael_Monfils-Pedro_Martinez,Gael Monfils,Pedro Martinez,R,R,20220809,Canada Masters,R64,,Centre,Hard,,3,1,Angel Moreno
20220809-M-Canada_Masters-R32-Hubert_Hurkacz-Emil_Ruusuvuori,Hubert Hurkacz,Emil Ruusuvuori,R,R,20220809,Canada Masters,R32,8:50 PM,Central,Hard,Fergus Murphy,3,1,Carrie
20220808-M-Canada_Masters-R64-Emil_Ruusuvuori-Stan_Wawrinka,Emil Ruusuvuori,Stan Wawrinka,R,R,20220808,Canada Masters,R64,4:00 PM,Central,Hard,R. Lichtenstein ,3,1,BG
20220807-M-Washington-SF-Yoshihito_Nishioka-Andrey_Rublev,Yoshihito Nishioka,Andrey Rublev,L,R,20220807,Washington,SF,,Stadium,Hard,,3,1,Ludo
20220807-M-Washington-SF-Mikael_Ymer-Nick_Kyrgios,Mikael Ymer,Nick Kyrgios,R,R,20220807,Washington,SF,,,Hard,,3,1,Ludo
20220807-M-Washington-F-Yoshihito_Nishioka-Nick_Kyrgios,Yoshihito Nishioka,Nick Kyrgios,L,R,20220807,Washington,F,,,Hard,,3,1,Ludo
20220805-M-Washington-R16-Reilly_Opelka-Nick_Kyrgios,Reilly Opelka,Nick Kyrgios,R,R,20220805,Washington,R16,,Stadium,Hard,,3,1,Ludo
20220805-M-Washington-R16-Maxime_Cressy-Andrey_Rublev,Maxime Cressy,Andrey Rublev,R,R,20220805,Washington,R16,,Grandstand,Hard,Mohamed Lahyani,3,1,Ludo
20220804-M-Washington-R32-Tommy_Paul-Nick_Kyrgios,Tommy Paul,Nick Kyrgios,R,R,20220804,Washington,R32,,,Hard,,3,1,Ludo
20220803-M-Washington-R64-Nick_Kyrgios-Marcos_Giron,Nick Kyrgios,Marcos Giron,R,R,20220803,Washington,R64,,Stadium,Hard,,3,1,Ludo
20220803-M-Washington-R32-Hubert_Hurkacz-Emil_Ruusuvuori,Hubert Hurkacz,Emil Ruusuvuori,R,R,20220803,Washington,R32,12:10 PM,Stadium,Hard,Fergus Murphy,3,1,Carrie
20220803-M-Washington-R32-Holger_Rune-Benoit_Paire,Holger Rune,Benoit Paire,R,R,20220803,Washington,R32,,Grandstand,Hard,,3,1,Ludo
20220803-M-Washington-R32-Grigor_Dimitrov-Adrian_Mannarino,Grigor Dimitrov,Adrian Mannarino,R,L,20220803,Washington,R32,,4,Hard,M. Lahyani,3,1,BG
20220803-M-Washington-R32-Alex_De_Minaur-Yoshihito_Nishioka,Alex De Minaur,Yoshihito Nishioka,R,L,20220803,Washington,R32,,Grandstand ,Hard,,3,1,BG
20220802-M-Washington-R64-Peter_Gojowczyk-Benoit_Paire,Peter Gojowczyk,Benoit Paire,R,R,20220802,Washington,R64,,Grandstand,Hard,,3,1,Ludo
20220802-M-Washington-R32-Jack_Draper-Andrey_Rublev,Jack Draper,Andrey Rublev,L,R,20220802,Washington,R32,,,Hard,,3,1,Isaac
20220731-M-Umag-F-Jannik_Sinner-Carlos_Alcaraz,Jannik Sinner,Carlos Alcaraz,R,R,20220731,Umag,F,7pm,Goran Ivanisevic Stadium,Clay,Damien Dumusois,3,1,Edo
20220731-M-San_Benedetto_del_Tronto_CH-F-Andrea_Vavassori-Raul_Brancaccio,Andrea Vavassori,Raul Brancaccio,R,R,20220731,San Benedetto del Tronto CH,F,,Campo Centrale,Clay,,3,1,Zindaras
20220729-M-Umag-QF-Roberto_Carballes_Baena-Jannik_Sinner,Roberto Carballes Baena,Jannik Sinner,R,R,20220729,Umag,QF,,Ivanisevic,Clay,J. Blum,3,1,BG
20220728-M-Kitzbuhel-R16-Sebastian_Ofner-Dominic_Thiem,Sebastian Ofner,Dominic Thiem,R,R,20220728,Kitzbuhel,R16,,Center,Clay,C. Bernades ,3,1,BG
20220725-M-Kitzbuhel-R32-Jurij_Rodionov-Hernan_Casanova,Jurij Rodionov,Hernan Casanova,L,R,20220725,Kitzbuhel,R32,15:15,Center Court,Clay,Isabell Seefried,3,1,Zindaras
20220725-M-Kitzbuhel-R32-Daniel_Dutra_Da_Silva-Filip_Misolic,Daniel Dutra Da Silva,Filip Misolic,L,R,20220725,Kitzbuhel,R32,,Center,Clay,,3,1,Zindaras
20220725-M-Gstaad-F-Casper_Ruud-Matteo_Berrettini,Casper Ruud,Matteo Berrettini,R,R,20220725,Gstaad,F,1pm,Central,Clay,Damien Dumusois,3,1,Edo
20220724-M-Indianapolis_CH-F-Yibing_Wu-Aleksandar_Kovacevic,Yibing Wu,Aleksandar Kovacevic,R,R,20220724,Indianapolis CH,F,,Centre,Hard,,3,1,Zindaras
20220724-M-Hamburg-F-Carlos_Alcaraz-Lorenzo_Musetti,Carlos Alcaraz,Lorenzo Musetti,R,R,20220724,Hamburg,F,,,Clay,Aurelie Tourte,3,1,Zindaras
20220723-M-Gstaad-SF-Matteo_Berrettini-Dominic_Thiem,Matteo Berrettini,Dominic Thiem,R,R,20220723,Gstaad,SF,11:10 AM,Emerson,Clay,A. Gabas ,3,1,BG
20220723-M-Gstaad-SF-Casper_Ruud-Albert_Ramos,Casper Ruud,Albert Ramos,R,L,20220723,Gstaad,SF,,,Clay,,3,1,Ludo
20220722-M-Gstaad-QF-Juan_Pablo_Varillas-Dominic_Thiem,Juan Pablo Varillas,Dominic Thiem,R,R,20220722,Gstaad,QF,10:40 AM,Emerson,Clay,J. Blom,3,1,BG
20220722-M-Gstaad-QF-Casper_Ruud-Jaume_Munar,Casper Ruud,Jaume Munar,R,R,20220722,Gstaad,QF,3:25 PM,Roy Emerson,Clay,A. Ganas,3,1,BG
20220721-M-Hamburg-R16-Andrey_Rublev-Francisco_Cerundolo,Andrey Rublev,Francisco Cerundolo,R,R,20220721,Hamburg,R16,,,Clay,,3,1,Ludo
20220721-M-Gstaad-R16-Dominic_Thiem-Federico_Delbonis,Dominic Thiem,Federico Delbonis,R,L,20220721,Gstaad,R16,10:40 AM,Emerson,Clay,J. Blom,3,1,BG
20220721-M-Gstaad-R16-Casper_Ruud-Jiri_Lehecka,Casper Ruud,Jiri Lehecka,R,R,20220721,Gstaad,R16,,,Clay,,3,1,Ludo
20220720-M-Hamburg-R16-Emil_Ruusuvuori-Lorenzo_Musetti,Emil Ruusuvuori,Lorenzo Musetti,R,R,20220720,Hamburg,R16,,Center,Clay,T. Janzen,3,1,BG
20220719-M-Hamburg-R32-Nicola_Kuhn-Carlos_Alcaraz,Nicola Kuhn,Carlos Alcaraz,R,R,20220719,Hamburg,R32,,Center,Clay,G. Allensworth ,3,1,BG
20220719-M-Hamburg-R32-Emil_Ruusuvuori-Diego_Schwartzman,Emil Ruusuvuori,Diego Schwartzman,R,R,20220719,Hamburg,R32,,M1,Clay,G. Allensworth,3,1,BG
20220719-M-Hamburg-R32-Aslan_Karatsev-Nikoloz_Basilashvili,Aslan Karatsev,Nikoloz Basilashvili,R,R,20220719,Hamburg,R32,,,Clay,,3,1,Ludo
20220719-M-Gstaad-R32-Hugo_Gaston-Dominic_Thiem,Hugo Gaston,Dominic Thiem,L,R,20220719,Gstaad,R32,3:00 PM,Emerson,Clay,J. Bloom,3,1,BG
20220717-M-Amersfoort_CH-F-Tallon_Griekspoor-Roberto_Carballes_Baena,Tallon Griekspoor,Roberto Carballes Baena,R,R,20220717,Amersfoort CH,F,,Centre,Clay,,3,1,Zindaras
20220716-M-Verona_CH-F-Pedro_Cachin-Francesco_Maestrelli,Pedro Cachin,Francesco Maestrelli,R,R,20220716,Verona CH,F,,,Clay,,3,1,Zindaras
20220716-M-Newport-SF-Maxime_Cressy-John_Isner,Maxime Cressy,John Isner,R,R,20220716,Newport,SF,,Stadium,Grass,R. Andrei ,3,1,BG
20220716-M-Bastad-SF-Sebastian_Baez-Andrey_Rublev,Sebastian Baez,Andrey Rublev,R,R,20220716,Bastad,SF,,Centre,Clay,,3,1,Angel Moreno
20220715-M-Newport-QF-Maxime_Cressy-Steve_Johnson,Maxime Cressy,Steve Johnson,R,R,20220715,Newport,QF,,Stadium,Grass,S. Moore,3,1,BG
20220715-M-Newport-QF-Andy_Murray-Alexander_Bublik,Andy Murray,Alexander Bublik,R,R,20220715,Newport,QF,,Stadium,Grass,F. Murphy,3,1,BG
20220715-M-Bastad-QF-Sebastian_Baez-Dominic_Thiem,Sebastian Baez,Dominic Thiem,R,R,20220715,Bastad,QF,,Center,Clay,Adel Nour,3,1,BG
20220714-M-Bastad-R16-Roberto_Bautista_Agut-Dominic_Thiem,Roberto Bautista Agut,Dominic Thiem,R,R,20220714,Bastad,R16,,Centre,Clay,Christian Rask,3,1,BG
20220713-M-Newport-R16-Andy_Murray-Max_Purcell,Andy Murray,Max Purcell,R,R,20220713,Newport,R16,,Center,Grass,D. Torella,3,1,BG
20220712-M-Newport-R32-Andy_Murray-Sam_Querrey,Andy Murray,Sam Querrey,R,R,20220712,Newport,R32,,Stadium,Grass,R. Andrei,3,1,BG
20220712-M-Bastad-R32-Emil_Ruusuvuori-Dominic_Thiem,Emil Ruusuvuori,Dominic Thiem,R,R,20220712,Bastad,R32,,Center,Clay,Adel Nour,3,1,BG
20220711-M-Rome_GA_CH-R32-Alexis_Galarneau-Billy_Harris,Alexis Galarneau,Billy Harris,R,R,20220711,Rome GA CH,R32,,,Hard,,3,1,Vincent
20220711-M-Amersfoort_CH-R32-Max_Houkes-Timofey_Skatov,Max Houkes,Timofey Skatov,L,R,20220711,Amersfoort CH,R32,,,Clay,,3,1,Zindaras
20220710-M-Wimbledon_Juniors-F-Michael_Zheng-Mili_Poljicak,Michael Zheng,Mili Poljicak,R,R,20220710,Wimbledon Juniors,F,13:10,1,Grass,Chris Tortise-Crawford,3,1,Zindaras
20220710-M-Wimbledon-F-Novak_Djokovic-Nick_Kyrgios,Novak Djokovic,Nick Kyrgios,R,R,20220710,Wimbledon,F,,Centre,Grass,Renaud Lichtenstein,5,A,Ludo
20220706-M-Wimbledon-QF-Nick_Kyrgios-Cristian_Garin,Nick Kyrgios,Cristian Garin,R,R,20220706,Wimbledon,QF,,1,Grass,,5,A,Ludo
20220705-M-Wimbledon-QF-Novak_Djokovic-Jannik_Sinner,Novak Djokovic,Jannik Sinner,R,R,20220705,Wimbledon,QF,5pm,Centre,Grass,Damien Dumusois,5,A,Edo
20220704-M-Wimbledon-R16-Rafael_Nadal-Botic_Van_De_Zandschulp,Rafael Nadal,Botic Van De Zandschulp,L,R,20220704,Wimbledon,R16,18:40,Centre Court,Grass,Carlos Bernardes,5,A,Zindaras
20220704-M-Wimbledon-R16-Cristian_Garin-Alex_De_Minaur,Cristian Garin,Alex De Minaur,R,R,20220704,Wimbledon,R16,11:10 AM,2,Grass,J. Campistol ,5,A,BG
20220704-M-Wimbledon-R16-Brandon_Nakashima-Nick_Kyrgios,Brandon Nakashima,Nick Kyrgios,R,R,20220704,Wimbledon,R16,1:35 PM,Centre,Grass,,5,A,BG
20220703-M-Wimbledon-R16-Novak_Djokovic-Tim_Van_Rijthoven,Novak Djokovic,Tim Van Rijthoven,R,R,20220703,Wimbledon,R16,20:00,Centre Court,Grass,James Keothavong,5,A,Zindaras
20220703-M-Wimbledon-R16-Jannik_Sinner-Carlos_Alcaraz,Jannik Sinner,Carlos Alcaraz,R,R,20220703,Wimbledon,R16,5pm,Centre,Grass,Adel Nour,5,A,Edo
20220703-M-Wimbledon-R16-Frances_Tiafoe-David_Goffin,Frances Tiafoe,David Goffin,R,R,20220703,Wimbledon,R16,,2,Grass,John Blom,5,A,Zindaras
20220702-M-Wimbledon-R32-Stefanos_Tsitsipas-Nick_Kyrgios,Stefanos Tsitsipas,Nick Kyrgios,R,R,20220702,Wimbledon,R32,,,Grass,Damien Dumusois,5,A,Ludo
20220630-M-Wimbledon-R64-Nick_Kyrgios-Filip_Krajinovic,Nick Kyrgios,Filip Krajinovic,R,R,20220630,Wimbledon,R64,,2,Grass,,5,A,Ludo
20220630-M-Wimbledon-R64-Andy_Murray-John_Isner,Andy Murray,John Isner,R,R,20220630,Wimbledon,R64,6pm,Centre,Grass,Mohamed Lahyani,5,T,Edo
20220629-M-Wimbledon-R64-Reilly_Opelka-Tim_Van_Rijthoven,Reilly Opelka,Tim Van Rijthoven,R,R,20220629,Wimbledon,R64,17:40,4,Grass,,5,A,Zindaras
20220629-M-Wimbledon-R64-Jiri_Vesely-Alejandro_Davidovich_Fokina,Jiri Vesely,Alejandro Davidovich Fokina,L,R,20220629,Wimbledon,R64,16:20,17,Grass,Carlos Ramos,5,A,Zindaras
20220628-M-Wimbledon-R128-Paul_Jubb-Nick_Kyrgios,Paul Jubb,Nick Kyrgios,R,R,20220628,Wimbledon,R128,12:40,3,Grass,,5,A,Zindaras
20220628-M-Wimbledon-R128-Maxime_Cressy-Felix_Auger_Aliassime,Maxime Cressy,Felix Auger Aliassime,R,R,20220628,Wimbledon,R128,16:10,3,Grass,Aurelie Tourte,5,A,Zindaras
20220628-M-Wimbledon-R128-Feliciano_Lopez-Botic_Van_De_Zandschulp,Feliciano Lopez,Botic Van De Zandschulp,L,R,20220628,Wimbledon,R128,16:20,4,Grass,,5,A,Zindaras
20220627-M-Wimbledon-R128-Hubert_Hurkacz-Alejandro_Davidovich_Fokina,Hubert Hurkacz,Alejandro Davidovich Fokina,R,R,20220627,Wimbledon,R128,,,Grass,Robert Balmforth,5,A,Zindaras
20220627-M-Wimbledon-R128-Federico_Delbonis-Tim_Van_Rijthoven,Federico Delbonis,Tim Van Rijthoven,L,R,20220627,Wimbledon,R128,17:40,11,Grass,Jacob Miles,5,A,Zindaras
20220627-M-Wimbledon-R128-Alejandro_Tabilo-Laslo_Djere,Alejandro Tabilo,Laslo Djere,L,R,20220627,Wimbledon,R128,16:00,7,Grass,Jamie Crowson,5,A,Zindaras
20220627-M-Wimbledon-R128-Adrian_Mannarino-Max_Purcell,Adrian Mannarino,Max Purcell,L,R,20220627,Wimbledon,R128,11:10,14,Grass,Greg Allensworth,5,A,Zindaras
20220624-M-Eastbourne-SF-Taylor_Fritz-Alex_De_Minaur,Taylor Fritz,Alex De Minaur,R,R,20220624,Eastbourne,SF,,Centre,Grass,A. Nour,3,1,BG
20220624-M-Eastbourne-SF-Maxime_Cressy-Jack_Draper,Maxime Cressy,Jack Draper,R,L,20220624,Eastbourne,SF,,Centre,Grass,C. Rask ,3,1,BG
20220623-M-Eastbourne-QF-Taylor_Fritz-Alexander_Bublik,Taylor Fritz,Alexander Bublik,R,R,20220623,Eastbourne,QF,,Court 1,Grass,,3,1,Ludo
20220623-M-Eastbourne-QF-Maxime_Cressy-Cameron_Norrie,Maxime Cressy,Cameron Norrie,R,L,20220623,Eastbourne,QF,,,Grass,,3,1,Ludo
20220622-M-Eastbourne-R16-Tommy_Paul-Jannik_Sinner,Tommy Paul,Jannik Sinner,R,R,20220622,Eastbourne,R16,3:30 PM,1,Grass,A. Gabas ,3,1,BG
20220622-M-Eastbourne-R16-Maxime_Cressy-Daniel_Evans,Maxime Cressy,Daniel Evans,R,R,20220622,Eastbourne,R16,1:15 PM,1,Grass,C. Rask,3,1,BG
20220622-M-Buenos_Aires_CH-R16-Conner_Huertas_Del_Pino-Arklon_Huertas_Del_Pino,Conner Huertas Del Pino,Arklon Huertas Del Pino,R,R,20220622,Buenos Aires CH,R16,,,Clay,,3,1,Zindaras
20220621-M-Buenos_Aires_CH-R32-Malek_Jaziri-Roman_Andres_Burruchaga,Malek Jaziri,Roman Andres Burruchaga,R,R,20220621,Buenos Aires CH,R32,,,Clay,,3,1,Zindaras
20220619-M-Queens_Club-F-Filip_Krajinovic-Matteo_Berrettini,Filip Krajinovic,Matteo Berrettini,R,R,20220619,Queens Club,F,,Centre,Grass,,3,1,Ludo
20220619-M-Corrientes_CH-F-Francisco_Comesana-Mariano_Navone,Francisco Comesana,Mariano Navone,R,R,20220619,Corrientes CH,F,,,Clay,,3,1,Zindaras
20220618-M-Queens_Club-SF-Marin_Cilic-Filip_Krajinovic,Marin Cilic,Filip Krajinovic,R,R,20220618,Queens Club,SF,,,Grass,,3,1,Ludo
20220618-M-Halle-SF-Hubert_Hurkacz-Nick_Kyrgios,Hubert Hurkacz,Nick Kyrgios,R,R,20220618,Halle,SF,,,Grass,,3,1,Ludo
20220617-M-Queens_Club-QF-Tommy_Paul-Matteo_Berrettini,Tommy Paul,Matteo Berrettini,R,R,20220617,Queens Club,QF,1:40 PM,Center,Grass,R. Lichtenstein,3,1,BG
20220617-M-Queens_Club-QF-Alejandro_Davidovich_Fokina-Botic_Van_De_Zandschulp,Alejandro Davidovich Fokina,Botic Van De Zandschulp,R,R,20220617,Queens Club,QF,,,Grass,,3,1,Ludo
20220617-M-Halle-QF-Roberto_Bautista_Agut-Daniil_Medvedev,Roberto Bautista Agut,Daniil Medvedev,R,R,20220617,Halle,QF,,,Grass,,3,1,Ludo
20220617-M-Halle-QF-Pablo_Carreno_Busta-Nick_Kyrgios,Pablo Carreno Busta,Nick Kyrgios,R,R,20220617,Halle,QF,,,Grass,,3,1,Ludo
20220617-M-Halle-QF-Hubert_Hurkacz-Felix_Auger_Aliassime,Hubert Hurkacz,Felix Auger Aliassime,R,R,20220617,Halle,QF,5:55 PM,OWL Arena,Grass,Timo Janzen,3,1,Carrie
20220616-M-Queens_Club-R16-Tommy_Paul-Stan_Wawrinka,Tommy Paul,Stan Wawrinka,R,R,20220616,Queens Club,R16,,,Grass,,3,1,Ludo
20220615-M-Halle-R32-Daniil_Medvedev-David_Goffin,Daniil Medvedev,David Goffin,R,R,20220615,Halle,R32,,,Grass,,3,1,Ludo
20220615-M-Halle-R16-Ugo_Humbert-Hubert_Hurkacz,Ugo Humbert,Hubert Hurkacz,L,R,20220615,Halle,R16,1:35 PM,OWL Arena,Grass,Carlos Bernardes,3,1,Carrie
20220615-M-Halle-R16-Stefanos_Tsitsipas-Nick_Kyrgios,Stefanos Tsitsipas,Nick Kyrgios,R,R,20220615,Halle,R16,,,Grass,,3,1,Ludo
20220614-M-Queens_Club-R32-Sam_Querrey-Diego_Schwartzman,Sam Querrey,Diego Schwartzman,R,R,20220614,Queens Club,R32,,Centre,Grass,,3,1,Ludo
