match_id,player,row,pts,pts_won,returnable,returnable_won,in_play,in_play_won,winners,total_shots
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,5A,12,4,11,4,11,4,0,114
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,6D,8,5,8,5,8,5,0,41
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,1,6A,8,4,8,4,8,4,0,58
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,Total,67,26,60,26,58,26,0,407
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,v1st,48,20,42,20,41,20,0,256
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,v2nd,19,6,18,6,17,6,0,151
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,7,12,3,11,3,11,3,0,63
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,89,48,22,46,22,45,22,0,334
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,9,15,6,14,6,14,6,0,101
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,fh,27,10,24,10,24,10,0,153
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,bh,37,16,36,16,34,16,0,251
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,gs,62,24,58,24,56,24,0,390
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,sl,2,2,2,2,2,2,0,14
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,D,35,13,30,13,29,13,0,204
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,A,32,13,30,13,29,13,0,203
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,4,22,7,19,7,18,7,0,99
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,5,27,10,26,10,25,10,0,187
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,6,18,9,15,9,15,9,0,121
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,4D,15,4,12,4,12,4,0,73
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,4A,7,3,7,3,6,3,0,26
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,5D,12,6,11,6,10,6,0,74
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,5A,15,4,15,4,15,4,0,113
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,6D,8,3,7,3,7,3,0,57
20140314-W-Indian_Wells-SF-Agnieszka_Radwanska-Simona_Halep,2,6A,10,6,8,6,8,6,0,64
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,Total,45,14,35,14,32,14,2,143
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,v1st,34,10,24,10,24,10,1,108
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,v2nd,11,4,11,4,8,4,1,35
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,7,11,6,11,6,11,6,1,43
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,89,28,8,24,8,21,8,1,94
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,9,19,5,15,5,12,5,0,60
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,fh,19,8,15,8,14,8,1,57
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,bh,23,6,20,6,18,6,1,83
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,gs,33,11,28,11,25,11,2,112
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,sl,9,3,7,3,7,3,0,28
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,D,24,6,17,6,15,6,1,76
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,A,21,8,18,8,17,8,1,67
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,4,15,4,9,4,8,4,0,37
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,5,10,3,9,3,8,3,1,33
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,6,20,7,17,7,16,7,1,73
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,4D,9,3,4,3,4,3,0,18
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,4A,6,1,5,1,4,1,0,19
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,5D,6,1,5,1,4,1,1,23
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,5A,4,2,4,2,4,2,0,10
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,6D,9,2,8,2,7,2,0,35
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,1,6A,11,5,9,5,9,5,1,38
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,Total,52,30,41,25,40,25,1,199
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,v1st,28,14,22,14,22,14,0,106
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,v2nd,19,11,19,11,18,11,1,88
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,7,7,5,7,5,7,5,0,42
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,89,40,20,34,20,33,20,1,152
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,9,15,6,10,6,9,6,1,51
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,fh,31,12,26,12,25,12,1,121
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,bh,16,13,15,13,15,13,0,73
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,gs,44,24,38,24,37,24,1,184
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,sl,3,1,3,1,3,1,0,10
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,D,26,17,23,17,22,17,1,95
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,A,21,8,18,8,18,8,0,99
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,4,16,8,12,8,11,8,1,44
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,5,16,11,16,11,16,11,0,75
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,6,15,6,13,6,13,6,0,75
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,4D,13,6,10,6,9,6,1,35
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,4A,3,2,2,2,2,2,0,9
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,5D,8,7,8,7,8,7,0,35
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,5A,8,4,8,4,8,4,0,40
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,6D,5,4,5,4,5,4,0,25
20140113-W-Australian_Open-R128-Ana_Konjuh-Na_Li,2,6A,10,2,8,2,8,2,0,50
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,Total,60,26,56,23,53,23,0,405
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,v1st,53,20,52,20,50,20,0,395
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,v2nd,4,3,4,3,3,3,0,7
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,7,9,4,9,4,9,4,0,51
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,89,43,19,43,19,43,19,0,336
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,9,21,12,21,12,21,12,0,169
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,fh,34,16,34,16,32,16,0,226
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,bh,23,7,22,7,21,7,0,176
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,gs,55,23,54,23,51,23,0,396
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,sl,2,0,2,0,2,0,0,6
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,D,30,12,30,12,28,12,0,214
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,A,27,11,26,11,25,11,0,188
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,4,18,9,17,9,17,9,0,165
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,5,27,9,27,9,24,9,0,150
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,6,12,5,12,5,12,5,0,87
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,4D,11,6,11,6,11,6,0,95
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,4A,7,3,6,3,6,3,0,70
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,5D,14,4,14,4,12,4,0,88
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,5A,13,5,13,5,12,5,0,62
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,6D,5,2,5,2,5,2,0,31
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,1,6A,7,3,7,3,7,3,0,56
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,Total,65,40,57,36,57,36,0,411
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,v1st,41,21,37,21,37,21,0,258
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,v2nd,20,15,20,15,20,15,0,149
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,7,7,5,7,5,7,5,0,38
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,89,50,31,50,31,50,31,0,365
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,9,21,13,21,13,21,13,0,166
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,fh,26,13,23,13,23,13,0,177
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,bh,33,22,33,22,33,22,0,227
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,gs,56,35,53,35,53,35,0,393
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,sl,3,0,3,0,3,0,0,11
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,D,31,16,30,16,30,16,0,183
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,A,30,20,27,20,27,20,0,224
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,4,12,6,11,6,11,6,0,60
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,5,31,19,31,19,31,19,0,272
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,6,18,11,15,11,15,11,0,75
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,4D,5,1,4,1,4,1,0,22
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,4A,7,5,7,5,7,5,0,38
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,5D,16,8,16,8,16,8,0,122
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,5A,15,11,15,11,15,11,0,150
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,6D,10,7,10,7,10,7,0,39
20141018-W-Luxembourg-F-Barbora_Zahlavova_Strycova-Annika_Beck,2,6A,8,4,5,4,5,4,0,36
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,Total,47,13,33,12,29,12,0,145
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,v1st,23,4,13,4,13,4,0,73
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,v2nd,23,8,20,8,16,8,0,71
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,7,7,3,7,3,7,3,0,30
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,89,22,9,22,9,22,9,0,97
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,9,8,4,8,4,8,4,0,24
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,fh,25,9,19,9,17,9,0,86
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,bh,20,3,14,3,12,3,0,57
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,gs,43,12,33,12,29,12,0,141
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,sl,2,0,0,0,0,0,0,2
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,D,24,8,16,8,13,8,0,66
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,A,22,4,17,4,16,4,0,78
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,4,14,3,7,3,7,3,0,29
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,5,20,5,16,5,12,5,0,71
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,6,12,4,10,4,10,4,0,44
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,4D,8,3,4,3,4,3,0,15
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,4A,6,0,3,0,3,0,0,14
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,5D,11,3,8,3,5,3,0,36
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,5A,9,2,8,2,7,2,0,35
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,6D,5,2,4,2,4,2,0,15
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,1,6A,7,2,6,2,6,2,0,29
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,Total,56,26,41,21,40,21,2,195
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,v1st,30,12,23,12,23,12,1,102
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,v2nd,21,9,18,9,17,9,1,88
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,7,6,4,6,4,6,4,1,18
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,89,34,17,34,17,34,17,1,161
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,9,14,9,14,9,14,9,1,73
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,fh,15,7,11,7,10,7,1,40
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,bh,33,14,30,14,30,14,1,147
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,gs,46,21,39,21,38,21,2,179
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,sl,2,0,2,0,2,0,0,8
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,D,26,11,22,11,21,11,2,113
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,A,25,10,19,10,19,10,0,77
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,4,13,4,10,4,9,4,1,35
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,5,25,13,21,13,21,13,1,110
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,6,13,4,10,4,10,4,0,45
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,4D,4,2,3,2,2,2,1,6
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,4A,9,2,7,2,7,2,0,29
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,5D,15,7,13,7,13,7,1,76
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,5A,10,6,8,6,8,6,0,34
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,6D,7,2,6,2,6,2,0,31
20141020-W-Singapore-RR-Eugenie_Bouchard-Simona_Halep,2,6A,6,2,4,2,4,2,0,14
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,Total,59,26,45,23,39,23,1,242
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,v1st,41,17,31,17,30,17,0,196
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,v2nd,15,6,14,6,9,6,1,43
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,7,11,8,11,8,11,8,0,65
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,89,38,15,32,15,28,15,1,167
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,9,18,6,14,6,10,6,1,62
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,fh,31,14,26,14,21,14,1,117
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,bh,23,9,19,9,18,9,0,120
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,gs,48,21,41,21,35,21,1,219
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,sl,6,2,4,2,4,2,0,18
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,D,30,11,22,11,19,11,1,135
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,A,26,12,23,12,20,12,0,104
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,4,24,9,18,9,16,9,1,99
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,5,21,10,19,10,16,10,0,75
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,6,11,4,8,4,7,4,0,65
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,4D,15,5,10,5,9,5,1,66
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,4A,9,4,8,4,7,4,0,33
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,5D,8,4,7,4,6,4,0,22
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,5A,13,6,12,6,10,6,0,53
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,6D,7,2,5,2,4,2,0,47
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,1,6A,4,2,3,2,3,2,0,18
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,Total,72,29,49,25,47,25,0,311
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,v1st,47,11,28,11,28,11,0,166
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,v2nd,21,14,21,14,19,14,0,141
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,7,14,7,14,7,14,7,0,71
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,89,44,18,34,18,33,18,0,226
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,9,22,6,15,6,14,6,0,112
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,fh,31,9,23,9,21,9,0,128
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,bh,33,16,25,16,25,16,0,173
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,gs,58,23,43,23,41,23,0,279
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,sl,6,2,5,2,5,2,0,22
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,D,33,12,25,12,24,12,0,157
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,A,35,13,24,13,23,13,0,150
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,4,22,7,15,7,15,7,0,83
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,5,19,9,15,9,14,9,0,102
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,6,27,9,19,9,18,9,0,122
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,4D,11,2,7,2,7,2,0,39
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,4A,11,5,8,5,8,5,0,44
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,5D,10,5,9,5,8,5,0,67
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,5A,9,4,6,4,6,4,0,35
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,6D,12,5,9,5,9,5,0,51
20141011-W-Osaka-SF-Samantha_Stosur-Elina_Svitolina,2,6A,15,4,10,4,9,4,0,71
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,Total,53,16,36,13,34,13,1,180
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,v1st,31,6,17,6,17,6,1,97
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,v2nd,19,7,19,7,17,7,0,80
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,7,6,1,6,1,6,1,0,23
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,89,28,12,28,12,28,12,1,138
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,9,17,9,17,9,17,9,1,96
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,fh,18,3,12,3,11,3,1,65
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,bh,24,9,23,9,22,9,0,103
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,gs,34,12,32,12,30,12,1,138
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,sl,8,0,3,0,3,0,0,30
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,D,26,5,19,5,18,5,1,91
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,A,24,8,17,8,16,8,0,86
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,4,15,6,10,6,10,6,1,49
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,5,23,7,22,7,20,7,0,94
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,6,12,0,4,0,4,0,0,34
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,4D,7,2,4,2,4,2,1,19
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,4A,8,4,6,4,6,4,0,30
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,5D,12,3,12,3,11,3,0,57
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,5A,11,4,10,4,9,4,0,37
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,6D,7,0,3,0,3,0,0,15
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,1,6A,5,0,1,0,1,0,0,19
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,Total,60,29,47,26,45,26,2,242
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,v1st,39,15,30,15,30,15,1,172
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,v2nd,18,11,17,11,15,11,1,67
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,7,9,5,9,5,9,5,0,30
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,89,36,21,36,21,36,21,2,197
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,9,16,8,16,8,16,8,1,84
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,fh,17,5,13,5,12,5,1,52
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,bh,38,21,34,21,33,21,1,185
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,gs,53,25,45,25,43,25,2,230
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,sl,2,1,2,1,2,1,0,7
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,D,28,14,24,14,23,14,0,120
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,A,29,12,23,12,22,12,2,119
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,4,17,7,14,7,14,7,1,70
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,5,14,7,13,7,11,7,1,63
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,6,26,12,20,12,20,12,0,106
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,4D,6,1,4,1,4,1,0,17
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,4A,11,6,10,6,10,6,1,53
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,5D,6,4,6,4,5,4,0,26
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,5A,8,3,7,3,6,3,1,37
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,6D,16,9,14,9,14,9,0,77
20141018-W-Moscow-SF-Katerina_Siniakova-Anastasia_Pavlyuchenkova,2,6A,10,3,6,3,6,3,0,29
20141022-W-Singapore-RR-Serena_Williams-Simona_Halep,1,Total,53,18,44,16,38,16,1,271
20141022-W-Singapore-RR-Serena_Williams-Simona_Halep,1,v1st,34,12,27,12,27,12,0,178
20141022-W-Singapore-RR-Serena_Williams-Simona_Halep,1,v2nd,17,4,17,4,11,4,1,91
20141022-W-Singapore-RR-Serena_Williams-Simona_Halep,1,7,13,7,13,7,13,7,0,60
20141022-W-Singapore-RR-Serena_Williams-Simona_Halep,1,89,25,9,25,9,25,9,1,196
20141022-W-Singapore-RR-Serena_Williams-Simona_Halep,1,9,8,3,8,3,8,3,0,53
20141022-W-Singapore-RR-Serena_Williams-Simona_Halep,1,fh,21,6,19,6,16,6,1,105
20141022-W-Singapore-RR-Serena_Williams-Simona_Halep,1,bh,28,10,25,10,22,10,0,162
20141022-W-Singapore-RR-Serena_Williams-Simona_Halep,1,gs,47,16,43,16,37,16,1,263
20141022-W-Singapore-RR-Serena_Williams-Simona_Halep,1,sl,2,0,1,0,1,0,0,4
