match_id,row,pts,pl1_won,pl1_winners,pl1_forced,pl1_unforced,pl2_won,pl2_winners,pl2_forced,pl2_unforced
20010708-W-Wimbledon-F-Venus_Williams-Justine_Henin,4-6-1,15,9,7,1,3,6,3,0,1
20010708-W-Wimbledon-F-Venus_Williams-Justine_Henin,4-6-2,15,13,5,3,2,2,0,0,5
20010708-W-Wimbledon-F-Venus_Williams-Justine_Henin,7-9,9,5,1,2,0,4,3,1,2
20010708-W-Wimbledon-F-Venus_Williams-Justine_Henin,7-9-1,2,2,1,1,0,0,0,0,0
20010708-W-Wimbledon-F-Venus_Williams-Justine_Henin,7-9-2,7,3,0,1,0,4,3,1,2
20010708-W-Wimbledon-F-Venus_Williams-Justine_Henin,10,12,5,2,3,3,7,0,4,0
20010708-W-Wimbledon-F-Venus_Williams-Justine_Henin,10-1,2,1,0,1,1,1,0,0,0
20010708-W-Wimbledon-F-Venus_Williams-Justine_Henin,10-2,10,4,2,2,2,6,0,4,0
20160620-W-Eastbourne-R64-Eugenie_Bouchard-Varvara_Lepchenko,Total,87,55,13,18,13,32,7,9,22
20160620-W-Eastbourne-R64-Eugenie_Bouchard-Varvara_Lepchenko,1-3,55,35,7,14,10,20,1,6,12
20160620-W-Eastbourne-R64-Eugenie_Bouchard-Varvara_Lepchenko,1-3-1,31,23,6,10,5,8,0,0,7
20160620-W-Eastbourne-R64-Eugenie_Bouchard-Varvara_Lepchenko,1-3-2,24,12,1,4,5,12,1,6,5
20160620-W-Eastbourne-R64-Eugenie_Bouchard-Varvara_Lepchenko,4-6,24,15,5,4,2,9,5,2,6
20160620-W-Eastbourne-R64-Eugenie_Bouchard-Varvara_Lepchenko,4-6-1,11,7,2,2,0,4,4,0,3
20160620-W-Eastbourne-R64-Eugenie_Bouchard-Varvara_Lepchenko,4-6-2,13,8,3,2,2,5,1,2,3
20160620-W-Eastbourne-R64-Eugenie_Bouchard-Varvara_Lepchenko,7-9,7,5,1,0,1,2,0,1,4
20160620-W-Eastbourne-R64-Eugenie_Bouchard-Varvara_Lepchenko,7-9-1,4,2,1,0,1,2,0,1,1
20160620-W-Eastbourne-R64-Eugenie_Bouchard-Varvara_Lepchenko,7-9-2,3,3,0,0,0,0,0,0,3
20160620-W-Eastbourne-R64-Eugenie_Bouchard-Varvara_Lepchenko,10,1,0,0,0,0,1,1,0,0
20160620-W-Eastbourne-R64-Eugenie_Bouchard-Varvara_Lepchenko,10-1,1,0,0,0,0,1,1,0,0
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,Total,111,64,25,16,22,47,8,12,21
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,1-3,71,40,13,14,13,31,4,9,11
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,1-3-1,34,26,11,10,3,8,0,0,5
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,1-3-2,37,14,2,4,10,23,4,9,6
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,4-6,25,14,6,2,7,11,1,3,6
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,4-6-1,11,4,2,1,5,7,1,1,1
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,4-6-2,14,10,4,1,2,4,0,2,5
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,7-9,10,7,4,0,1,3,2,0,3
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,7-9-1,4,4,3,0,0,0,0,0,1
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,7-9-2,6,3,1,0,1,3,2,0,2
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,10,5,3,2,0,1,2,1,0,1
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,10-1,2,1,0,0,0,1,1,0,1
20160325-W-Miami-R64-Petra_Kvitova-Irina_Falconi,10-2,3,2,2,0,1,1,0,0,0
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,Total,84,51,23,19,14,33,7,9,8
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,1-3,59,34,12,17,9,25,5,8,4
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,1-3-1,33,25,8,15,4,8,0,1,2
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,1-3-2,26,9,4,2,5,17,5,7,2
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,4-6,21,15,11,1,3,6,2,1,3
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,4-6-1,11,6,5,0,3,5,2,0,1
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,4-6-2,10,9,6,1,0,1,0,1,2
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,7-9,4,2,0,1,2,2,0,0,1
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,7-9-1,2,2,0,1,0,0,0,0,1
20160725-W-Montreal-R64-Petra_Kvitova-Magda_Linette,7-9-2,2,0,0,0,2,2,0,0,0
20160719-W-Washington-R32-Camila_Giorgi-Eugenie_Bouchard,Total,126,67,15,26,19,59,10,24,23
20160719-W-Washington-R32-Camila_Giorgi-Eugenie_Bouchard,1-3,94,46,8,23,13,48,7,22,12
20160719-W-Washington-R32-Camila_Giorgi-Eugenie_Bouchard,1-3-1,44,30,5,20,7,14,0,1,5
20160719-W-Washington-R32-Camila_Giorgi-Eugenie_Bouchard,1-3-2,50,16,3,3,6,34,7,21,7
20160719-W-Washington-R32-Camila_Giorgi-Eugenie_Bouchard,4-6,24,14,4,3,5,10,3,2,7
20160719-W-Washington-R32-Camila_Giorgi-Eugenie_Bouchard,4-6-1,13,7,2,2,3,6,2,1,3
20160719-W-Washington-R32-Camila_Giorgi-Eugenie_Bouchard,4-6-2,11,7,2,1,2,4,1,1,4
20160719-W-Washington-R32-Camila_Giorgi-Eugenie_Bouchard,7-9,7,7,3,0,0,0,0,0,4
20160719-W-Washington-R32-Camila_Giorgi-Eugenie_Bouchard,7-9-1,6,6,3,0,0,0,0,0,3
20160719-W-Washington-R32-Camila_Giorgi-Eugenie_Bouchard,7-9-2,1,1,0,0,0,0,0,0,1
20160719-W-Washington-R32-Camila_Giorgi-Eugenie_Bouchard,10,1,0,0,0,1,1,0,0,0
20160719-W-Washington-R32-Camila_Giorgi-Eugenie_Bouchard,10-1,1,0,0,0,1,1,0,0,0
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,Total,170,92,22,29,24,78,20,30,38
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,1-3,93,49,9,16,17,44,10,13,21
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,1-3-1,41,31,9,11,4,10,0,2,11
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,1-3-2,52,18,0,5,13,34,10,11,10
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,4-6,49,27,3,9,5,22,7,10,15
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,4-6-1,25,11,1,6,2,14,5,7,4
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,4-6-2,24,16,2,3,3,8,2,3,11
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,7-9,18,10,7,3,1,8,2,5,0
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,7-9-1,10,8,6,2,0,2,0,2,0
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,7-9-2,8,2,1,1,1,6,2,3,0
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,10,10,6,3,1,1,4,1,2,2
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,10-1,6,2,0,1,1,4,1,2,1
20090813-W-Cincinnati-R16-Kim_Clijsters-Svetlana_Kuznetsova,10-2,4,4,3,0,0,0,0,0,1
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,Total,125,76,8,32,8,49,22,18,33
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,1-3,63,41,4,22,1,22,9,11,12
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,1-3-1,37,29,4,17,1,8,2,4,8
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,1-3-2,26,12,0,5,0,14,7,7,4
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,4-6,35,21,2,5,4,14,4,6,14
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,4-6-1,15,6,2,1,0,9,4,5,3
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,4-6-2,20,15,0,4,4,5,0,1,11
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,7-9,9,4,0,0,2,5,2,1,4
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,7-9-1,4,3,0,0,0,1,0,1,3
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,7-9-2,5,1,0,0,2,4,2,0,1
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,10,18,10,2,5,1,8,7,0,3
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,10-1,10,7,0,4,0,3,3,0,3
20140119-W-Australian_Open-R16-Agnieszka_Radwanska-Garbine_Muguruza,10-2,8,3,2,1,1,5,4,0,0
19950610-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,Total,163,91,21,36,36,72,9,24,31
19950610-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,1-3,68,35,6,10,15,33,1,14,16
19950610-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,1-3-1,34,23,4,7,8,11,0,0,12
19950610-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,1-3-2,34,12,2,3,7,22,1,14,4
19950610-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,4-6,31,18,3,12,8,13,3,2,3
19950610-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,4-6-1,18,7,0,7,7,11,3,1,0
19950610-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,4-6-2,13,11,3,5,1,2,0,1,3
19950610-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,7-9,29,19,6,7,4,10,2,4,6
19950610-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,7-9-1,14,11,4,4,1,3,0,2,3
19950610-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,7-9-2,15,8,2,3,3,7,2,2,3
19950610-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,10,35,19,6,7,9,16,3,4,6
19950610-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,10-1,10,6,1,3,2,4,0,2,2
19950610-W-Roland_Garros-F-Steffi_Graf-Arantxa_Sanchez_Vicario,10-2,25,13,5,4,7,12,3,2,4
20090906-W-US_Open-R16-Flavia_Pennetta-Vera_Zvonareva,Total,185,97,25,20,47,88,16,21,47
20090906-W-US_Open-R16-Flavia_Pennetta-Vera_Zvonareva,1-3,58,37,8,7,8,21,2,7,17
20090906-W-US_Open-R16-Flavia_Pennetta-Vera_Zvonareva,1-3-1,27,20,6,5,2,7,0,1,9
20090906-W-US_Open-R16-Flavia_Pennetta-Vera_Zvonareva,1-3-2,31,17,2,2,6,14,2,6,8
20090906-W-US_Open-R16-Flavia_Pennetta-Vera_Zvonareva,4-6,39,21,7,3,12,18,2,4,11
20090906-W-US_Open-R16-Flavia_Pennetta-Vera_Zvonareva,4-6-1,17,9,3,0,7,8,1,0,6
20090906-W-US_Open-R16-Flavia_Pennetta-Vera_Zvonareva,4-6-2,22,12,4,3,5,10,1,4,5
20090906-W-US_Open-R16-Flavia_Pennetta-Vera_Zvonareva,7-9,36,13,0,6,12,23,7,4,7
20090906-W-US_Open-R16-Flavia_Pennetta-Vera_Zvonareva,7-9-1,21,8,0,4,8,13,3,2,4
20090906-W-US_Open-R16-Flavia_Pennetta-Vera_Zvonareva,7-9-2,15,5,0,2,4,10,4,2,3
20090906-W-US_Open-R16-Flavia_Pennetta-Vera_Zvonareva,10,52,26,10,4,15,26,5,6,12
20090906-W-US_Open-R16-Flavia_Pennetta-Vera_Zvonareva,10-1,28,14,8,2,8,14,3,3,4
20090906-W-US_Open-R16-Flavia_Pennetta-Vera_Zvonareva,10-2,24,12,2,2,7,12,2,3,8
20160916-W-ITF_Biarritz-QF-Carina_Witthoeft-Rebecca_Sramkova,Total,116,49,18,21,11,67,38,14,9
20160916-W-ITF_Biarritz-QF-Carina_Witthoeft-Rebecca_Sramkova,1-3,69,29,6,17,8,40,19,9,5
20160916-W-ITF_Biarritz-QF-Carina_Witthoeft-Rebecca_Sramkova,1-3-1,42,24,5,15,4,18,7,3,4
20160916-W-ITF_Biarritz-QF-Carina_Witthoeft-Rebecca_Sramkova,1-3-2,27,5,1,2,4,22,12,6,1
20160916-W-ITF_Biarritz-QF-Carina_Witthoeft-Rebecca_Sramkova,4-6,30,12,8,2,1,18,13,4,2
20160916-W-ITF_Biarritz-QF-Carina_Witthoeft-Rebecca_Sramkova,4-6-1,21,7,5,2,1,14,9,4,0
20160916-W-ITF_Biarritz-QF-Carina_Witthoeft-Rebecca_Sramkova,4-6-2,9,5,3,0,0,4,4,0,2
20160916-W-ITF_Biarritz-QF-Carina_Witthoeft-Rebecca_Sramkova,7-9,11,6,3,2,1,5,3,1,1
20160916-W-ITF_Biarritz-QF-Carina_Witthoeft-Rebecca_Sramkova,7-9-1,6,6,3,2,0,0,0,0,1
20160916-W-ITF_Biarritz-QF-Carina_Witthoeft-Rebecca_Sramkova,7-9-2,5,0,0,0,1,5,3,1,0
20160916-W-ITF_Biarritz-QF-Carina_Witthoeft-Rebecca_Sramkova,10,6,2,1,0,1,4,3,0,1
20160916-W-ITF_Biarritz-QF-Carina_Witthoeft-Rebecca_Sramkova,10-1,3,1,1,0,1,2,1,0,0
20160916-W-ITF_Biarritz-QF-Carina_Witthoeft-Rebecca_Sramkova,10-2,3,1,0,0,0,2,2,0,1
20160902-W-US_Open-R32-Elina_Svitolina-Petra_Kvitova,Total,105,47,10,10,11,58,30,13,24
20160902-W-US_Open-R32-Elina_Svitolina-Petra_Kvitova,1-3,63,31,6,9,8,32,13,7,13
20160902-W-US_Open-R32-Elina_Svitolina-Petra_Kvitova,1-3-1,36,21,4,8,6,15,4,1,9
20160902-W-US_Open-R32-Elina_Svitolina-Petra_Kvitova,1-3-2,27,10,2,1,2,17,9,6,4
20160902-W-US_Open-R32-Elina_Svitolina-Petra_Kvitova,4-6,24,11,3,0,2,13,8,3,8
20160902-W-US_Open-R32-Elina_Svitolina-Petra_Kvitova,4-6-1,16,5,1,0,2,11,7,2,4
20160902-W-US_Open-R32-Elina_Svitolina-Petra_Kvitova,4-6-2,8,6,2,0,0,2,1,1,4
20160902-W-US_Open-R32-Elina_Svitolina-Petra_Kvitova,7-9,11,3,0,0,0,8,7,1,3
20160902-W-US_Open-R32-Elina_Svitolina-Petra_Kvitova,7-9-1,4,2,0,0,0,2,2,0,2
20160902-W-US_Open-R32-Elina_Svitolina-Petra_Kvitova,7-9-2,7,1,0,0,0,6,5,1,1
20160902-W-US_Open-R32-Elina_Svitolina-Petra_Kvitova,10,7,2,1,1,1,5,2,2,0
20160902-W-US_Open-R32-Elina_Svitolina-Petra_Kvitova,10-1,5,1,1,0,1,4,1,2,0
20160902-W-US_Open-R32-Elina_Svitolina-Petra_Kvitova,10-2,2,1,0,1,0,1,1,0,0
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,Total,99,41,8,20,18,58,17,16,12
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,1-3,70,26,3,13,11,44,11,15,9
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,1-3-1,35,16,1,10,8,19,3,1,5
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,1-3-2,35,10,2,3,3,25,8,14,4
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,4-6,23,11,4,5,6,12,5,1,2
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,4-6-1,12,2,1,0,5,10,4,1,1
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,4-6-2,11,9,3,5,1,2,1,0,1
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,7-9,4,2,0,2,1,2,1,0,0
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,7-9-1,1,1,0,1,0,0,0,0,0
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,7-9-2,3,1,0,1,1,2,1,0,0
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,10,2,2,1,0,0,0,0,0,1
20140114-W-Hobart-QF-Camila_Giorgi-Eugenie_Bouchard,10-2,2,2,1,0,0,0,0,0,1
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,Total,98,36,5,17,18,62,31,13,13
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,1-3,53,21,3,11,7,32,14,11,6
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,1-3-1,32,19,2,11,3,13,5,5,6
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,1-3-2,21,2,1,0,4,19,9,6,0
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,4-6,27,10,1,5,8,17,9,0,4
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,4-6-1,19,4,1,1,7,15,8,0,2
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,4-6-2,8,6,0,4,1,2,1,0,2
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,7-9,7,2,0,1,2,5,2,1,1
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,7-9-1,4,2,0,1,0,2,2,0,1
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,7-9-2,3,0,0,0,2,3,0,1,0
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,10,11,3,1,0,1,8,6,1,2
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,10-1,7,2,1,0,0,5,4,1,1
20160526-W-Roland_Garros-R64-Teliana_Pereira-Serena_Williams,10-2,4,1,0,0,1,3,2,0,1
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,Total,116,66,12,18,5,50,28,16,30
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,1-3,65,42,8,13,2,23,10,10,15
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,1-3-1,36,28,7,13,2,8,2,3,8
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,1-3-2,29,14,1,0,0,15,8,7,7
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,4-6,30,16,2,4,2,14,8,4,10
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,4-6-1,15,7,2,1,1,8,5,2,4
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,4-6-2,15,9,0,3,1,6,3,2,6
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,7-9,12,4,1,1,1,8,7,0,2
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,7-9-1,3,2,0,1,0,1,1,0,1
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,7-9-2,9,2,1,0,1,7,6,0,1
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,10,9,4,1,0,0,5,3,2,3
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,10-1,4,2,0,0,0,2,1,1,2
20160303-W-Monterrey-R16-Caroline_Wozniacki-Mirjana_Lucic,10-2,5,2,1,0,0,3,2,1,1
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,Total,112,66,22,23,14,46,12,17,21
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,1-3,54,30,6,16,8,24,3,10,8
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,1-3-1,29,22,5,13,3,7,1,0,4
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,1-3-2,25,8,1,3,5,17,2,10,4
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,4-6,39,27,14,5,5,12,3,4,8
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,4-6-1,22,13,9,2,4,9,2,3,2
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,4-6-2,17,14,5,3,1,3,1,1,6
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,7-9,11,7,1,2,1,4,2,1,4
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,7-9-1,8,5,1,2,1,3,1,1,2
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,7-9-2,3,2,0,0,0,1,1,0,2
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,10,8,2,1,0,0,6,4,2,1
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,10-1,3,0,0,0,0,3,3,0,0
20160526-W-Roland_Garros-R64-Kristina_Mladenovic-Timea_Babos,10-2,5,2,1,0,0,3,1,2,1
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,Total,111,49,10,12,25,62,16,21,27
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,1-3,48,20,3,6,11,28,4,13,11
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,1-3-1,25,15,2,6,3,10,2,5,7
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,1-3-2,23,5,1,0,8,18,2,8,4
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,4-6,32,15,2,4,5,17,7,5,9
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,4-6-1,15,5,2,2,4,10,3,3,1
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,4-6-2,17,10,0,2,1,7,4,2,8
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,7-9,18,10,3,2,6,8,2,0,5
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,7-9-1,8,5,2,0,3,3,0,0,3
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,7-9-2,10,5,1,2,3,5,2,0,2
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,10,13,4,2,0,3,9,3,3,2
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,10-1,6,2,2,0,1,4,2,1,0
20160528-W-Roland_Garros-R32-Pauline_Parmentier-Timea_Bacsinszky,10-2,7,2,0,0,2,5,1,2,2
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,Total,141,87,35,27,20,54,12,19,22
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,1-3,89,61,25,21,11,28,4,10,12
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,1-3-1,44,38,21,13,3,6,0,0,4
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,1-3-2,45,23,4,8,8,22,4,10,8
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,4-6,30,14,6,3,7,16,4,5,5
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,4-6-1,12,3,1,1,5,9,1,3,1
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,4-6-2,18,11,5,2,2,7,3,2,4
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,7-9,18,9,4,1,2,9,3,4,4
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,7-9-1,5,3,1,0,0,2,1,1,2
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,7-9-2,13,6,3,1,2,7,2,3,2
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,10,4,3,0,2,0,1,1,0,1
20160122-W-Australian_Open-R32-Maria_Sharapova-Lauren_Davis,10-2,4,3,0,2,0,1,1,0,1
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,Total,127,58,11,23,31,69,9,27,20
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,1-3,84,37,4,19,20,47,4,21,10
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,1-3-1,45,23,3,15,11,22,2,7,5
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,1-3-2,39,14,1,4,9,25,2,14,5
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,4-6,26,15,7,1,5,11,2,4,7
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,4-6-1,14,5,3,0,4,9,1,4,2
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,4-6-2,12,10,4,1,1,2,1,0,5
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,7-9,9,2,0,2,3,7,3,1,0
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,7-9-1,3,1,0,1,2,2,0,0,0
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,7-9-2,6,1,0,1,1,5,3,1,0
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,10,8,4,0,1,3,4,0,1,3
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,10-1,5,3,0,0,2,2,0,0,3
20160723-W-Washington-SF-Jessica_Pegula-Lauren_Davis,10-2,3,1,0,1,1,2,0,1,0
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,Total,147,78,17,32,17,69,26,24,26
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,1-3,81,44,6,18,9,37,10,16,17
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,1-3-1,39,32,6,18,4,7,0,1,8
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,1-3-2,42,12,0,0,5,30,10,15,9
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,4-6,39,20,5,8,5,19,11,3,7
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,4-6-1,16,3,3,0,4,13,6,3,0
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,4-6-2,23,17,2,8,1,6,5,0,7
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,7-9,19,9,4,3,2,10,4,4,2
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,7-9-1,10,6,3,2,1,4,2,1,1
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,7-9-2,9,3,1,1,1,6,2,3,1
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,10,8,5,2,3,1,3,1,1,0
20160630-W-Wimbledon-R64-Eugenie_Bouchard-Johanna_Konta,10-1,4,2,1,1,1,2,0,1,0
