20141030-M-Paris_Masters-R16-Novak_Djokovic-Gael_Monfils,0.107692308,0.069230769,0.146153846,0.338461538,0.369230769,0.292307692,0.340909091,0.443181818,0.215909091,,FALSE
20150827-M-Winston_Salem-QF-Malek_Jaziri-Thomaz_Bellucci,0.05785124,0.041322314,0.214876033,0.239669421,0.388429752,0.371900826,0.265060241,0.506024096,0.228915663,,FALSE
20150924-M-St_Petersburg-R16-Roberto_Bautista_Agut-Teymuraz_Gabashvili,0.049773756,0.049773756,0.108597285,0.312217195,0.447963801,0.239819005,0.331428571,0.502857143,0.165714286,,FALSE
20141123-M-Davis_Cup_World_Group_F-RR-Richard_Gasquet-Roger_Federer,0.060240964,0.012048193,0.162650602,0.403614458,0.325301205,0.271084337,0.448818898,0.409448819,0.141732283,,FALSE
20151119-M-Tour_Finals-RR-Roger_Federer-Kei_Nishikori,0.058201058,0.042328042,0.121693122,0.291005291,0.338624339,0.37037037,0.299319728,0.380952381,0.319727891,,FALSE
20150922-M-St_Petersburg-R32-Alexandre_Sidorenko-Evgeny_Donskoy,0.078431373,0.068627451,0.156862745,0.333333333,0.382352941,0.284313725,0.366197183,0.450704225,0.183098592,,FALSE
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,0.061728395,0.049382716,0.12345679,0.308641975,0.481481481,0.209876543,0.322580645,0.564516129,0.112903226,,FALSE
20150407-M-Casablanca-R32-Nicolas_Almagro-Taro_Daniel,0.096774194,0.010752688,0.064516129,0.365591398,0.430107527,0.204301075,0.324675325,0.506493506,0.168831169,,FALSE
20150723-M-Bastad-R16-Pablo_Cuevas-Federico_Delbonis,0.068062827,0.073298429,0.214659686,0.188481675,0.465968586,0.345549738,0.18699187,0.609756098,0.203252033,,FALSE
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,0.114130435,0.010869565,0.14673913,0.407608696,0.326086957,0.266304348,0.402985075,0.432835821,0.164179104,,FALSE
20070610-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal,0.039215686,0.007843137,0.196078431,0.262745098,0.345098039,0.392156863,0.295336788,0.445595855,0.259067358,,FALSE
20131109-M-Tour_Finals-RR-Roger_Federer-Juan_Martin_Del_Potro,0.085427136,0.015075377,0.16080402,0.311557789,0.381909548,0.306532663,0.306122449,0.496598639,0.197278912,,FALSE
20151004-M-Kuala_Lumpur-F-David_Ferrer-Feliciano_Lopez,0.052631579,0.052631579,0.177631579,0.289473684,0.355263158,0.355263158,0.330275229,0.422018349,0.247706422,,FALSE
20150318-M-Indian_Wells-R16-Roger_Federer-Jack_Sock,0.095652174,0.052173913,0.173913043,0.295652174,0.339130435,0.365217391,0.294871795,0.423076923,0.282051282,,FALSE
20150208-M-Zagreb-F-Andreas_Seppi-Guillermo_Garcia_Lopez,0.069767442,0.015503876,0.124031008,0.255813953,0.403100775,0.294573643,0.235294118,0.490196078,0.215686275,,FALSE
