match_id,player,row,first_pts,first_pts_won,first_aces,first_unret,first_forced,first_won_lte_3_shots,second_pts,second_pts_won,second_aces,second_unret,second_forced,second_won_lte_3_shots
20111013-W-Linz-R16-Patricia_Mayr_Achleitner-Petra_Kvitova,2,4,19,12,4,1,3,11,4,4,0,0,3,3
20111013-W-Linz-R16-Patricia_Mayr_Achleitner-Petra_Kvitova,2,5,9,5,0,0,2,4,5,2,0,0,1,1
20111013-W-Linz-R16-Patricia_Mayr_Achleitner-Petra_Kvitova,2,6,13,9,3,0,2,6,3,3,0,0,0,2
20111013-W-Linz-R16-Patricia_Mayr_Achleitner-Petra_Kvitova,2,4d,6,2,1,0,1,2,3,3,0,0,2,2
20111013-W-Linz-R16-Patricia_Mayr_Achleitner-Petra_Kvitova,2,4a,13,10,3,1,2,9,1,1,0,0,1,1
20111013-W-Linz-R16-Patricia_Mayr_Achleitner-Petra_Kvitova,2,5d,5,2,0,0,0,2,3,1,0,0,0,0
20111013-W-Linz-R16-Patricia_Mayr_Achleitner-Petra_Kvitova,2,5a,4,3,0,0,2,2,2,1,0,0,1,1
20111013-W-Linz-R16-Patricia_Mayr_Achleitner-Petra_Kvitova,2,6d,8,4,1,0,0,2,2,2,0,0,0,2
20111013-W-Linz-R16-Patricia_Mayr_Achleitner-Petra_Kvitova,2,6a,5,5,2,0,2,4,1,1,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,1,d,21,9,0,0,1,3,6,2,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,1,a,17,11,0,1,1,5,9,3,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,1,4,15,8,0,0,1,4,3,1,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,1,5,7,3,0,1,1,3,10,4,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,1,6,16,9,0,0,0,1,2,0,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,1,4d,7,1,0,0,0,1,0,0,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,1,4a,8,7,0,0,1,3,3,1,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,1,5d,3,2,0,0,1,2,4,2,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,1,5a,4,1,0,1,0,1,6,2,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,1,6d,11,6,0,0,0,0,2,0,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,1,6a,5,3,0,0,0,1,0,0,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,2,d,21,11,1,1,2,7,13,8,0,0,2,2
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,2,a,24,17,1,1,5,9,8,4,0,0,2,2
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,2,4,12,5,0,1,1,4,1,1,0,0,1,1
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,2,5,15,9,0,1,2,4,13,8,0,0,3,3
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,2,6,18,14,2,0,4,8,7,3,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,2,4d,10,4,0,1,1,4,1,1,0,0,1,1
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,2,4a,2,1,0,0,0,0,0,0,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,2,5d,5,2,0,0,0,0,8,5,0,0,1,1
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,2,5a,10,7,0,1,2,4,5,3,0,0,2,2
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,2,6d,6,5,1,0,1,3,4,2,0,0,0,0
20130826-W-US_Open-R128-Ying_Ying_Duan-Caroline_Wozniacki,2,6a,12,9,1,0,3,5,3,1,0,0,0,0
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,1,d,27,16,3,2,4,11,20,10,0,0,3,5
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,1,a,22,16,1,0,7,8,22,6,0,1,1,2
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,1,4,14,8,0,0,2,3,14,6,0,0,1,1
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,1,5,14,10,0,0,6,6,19,6,0,0,2,3
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,1,6,21,14,4,2,3,10,9,4,0,1,1,3
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,1,4d,6,3,0,0,2,3,9,5,0,0,1,1
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,1,4a,8,5,0,0,0,0,5,1,0,0,0,0
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,1,5d,7,5,0,0,2,2,9,4,0,0,2,3
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,1,5a,7,5,0,0,4,4,10,2,0,0,0,0
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,1,6d,14,8,3,2,0,6,2,1,0,0,0,1
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,1,6a,7,6,1,0,3,4,7,3,0,1,1,2
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,2,d,33,17,2,1,4,11,12,4,0,0,0,2
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,2,a,25,17,1,1,7,12,18,11,0,0,2,3
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,2,4,19,15,2,2,3,11,2,1,0,0,0,1
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,2,5,21,12,0,0,5,7,21,12,0,0,2,4
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,2,6,18,7,1,0,3,5,7,2,0,0,0,0
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,2,4d,13,9,1,1,2,6,2,1,0,0,0,1
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,2,4a,6,6,1,1,1,5,0,0,0,0,0,0
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,2,5d,9,3,0,0,0,1,10,3,0,0,0,1
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,2,5a,12,9,0,0,5,6,11,9,0,0,2,3
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,2,6d,11,5,1,0,2,4,0,0,0,0,0,0
20140924-W-Wuhan-R32-Simona_Halep-Garbine_Muguruza,2,6a,7,2,0,0,1,1,7,2,0,0,0,0
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,1,d,16,12,1,1,3,5,12,8,0,0,1,4
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,1,a,14,12,3,0,4,8,9,7,0,0,0,1
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,1,4,18,14,3,0,4,7,6,4,0,0,1,1
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,1,5,3,3,0,0,2,2,10,7,0,0,0,3
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,1,6,9,7,1,1,1,4,5,4,0,0,0,1
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,1,4d,9,6,0,0,1,1,6,4,0,0,1,1
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,1,4a,9,8,3,0,3,6,0,0,0,0,0,0
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,1,5d,1,1,0,0,1,1,6,4,0,0,0,3
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,1,5a,2,2,0,0,1,1,4,3,0,0,0,0
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,1,6d,6,5,1,1,1,3,0,0,0,0,0,0
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,1,6a,3,2,0,0,0,1,5,4,0,0,0,1
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,2,d,10,4,1,0,1,3,18,11,1,0,0,4
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,2,a,15,8,2,1,1,4,12,6,0,0,1,2
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,2,4,12,5,0,1,0,1,10,3,0,0,1,3
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,2,5,2,1,0,0,1,1,18,12,0,0,0,2
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,2,6,11,6,3,0,1,5,2,2,1,0,0,1
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,2,4d,3,1,0,0,0,0,3,1,0,0,0,1
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,2,4a,9,4,0,1,0,1,7,2,0,0,1,2
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,2,5d,2,1,0,0,1,1,14,9,0,0,0,2
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,2,5a,0,0,0,0,0,0,4,3,0,0,0,0
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,2,6d,5,2,1,0,0,2,1,1,1,0,0,1
20140408-W-Katowice-R32-Agnieszka_Radwanska-Kristyna_Pliskova,2,6a,6,4,2,0,1,3,1,1,0,0,0,0
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,1,d,19,14,3,1,3,10,20,8,0,0,2,3
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,1,a,16,9,2,0,2,4,20,6,0,0,0,4
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,1,4,12,8,2,0,2,4,15,3,0,0,1,3
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,1,5,11,6,0,0,2,3,17,8,0,0,0,3
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,1,6,12,9,3,1,1,7,8,3,0,0,1,1
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,1,4d,5,4,1,0,2,3,5,1,0,0,1,1
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,1,4a,7,4,1,0,0,1,10,2,0,0,0,2
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,1,5d,6,3,0,0,0,1,7,4,0,0,0,1
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,1,5a,5,3,0,0,2,2,10,4,0,0,0,2
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,1,6d,8,7,2,1,1,6,8,3,0,0,1,1
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,1,6a,4,2,1,0,0,1,0,0,0,0,0,0
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,2,d,12,9,3,0,2,5,12,3,0,0,1,2
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,2,a,18,16,6,1,6,14,4,3,0,0,1,1
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,2,4,11,9,4,1,2,7,2,1,0,0,0,0
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,2,5,3,1,0,0,0,0,8,3,0,0,1,2
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,2,6,16,15,5,0,6,12,6,2,0,0,1,1
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,2,4d,4,3,1,0,1,2,1,0,0,0,0,0
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,2,4a,7,6,3,1,1,5,1,1,0,0,0,0
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,2,5d,2,1,0,0,0,0,6,2,0,0,1,2
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,2,5a,1,0,0,0,0,0,2,1,0,0,0,0
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,2,6d,6,5,2,0,1,3,5,1,0,0,0,0
20130402-W-Charleston-R32-Camila_Giorgi-Serena_Williams,2,6a,10,10,3,0,5,9,1,1,0,0,1,1
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,1,d,28,21,5,1,8,16,23,9,0,0,0,6
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,1,a,30,21,4,1,6,12,15,6,0,0,0,4
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,1,4,33,23,4,2,9,17,7,2,0,0,0,2
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,1,5,8,5,0,0,1,2,26,10,0,0,0,6
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,1,6,17,14,5,0,4,9,5,3,0,0,0,2
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,1,4d,15,10,1,1,5,9,0,0,0,0,0,0
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,1,4a,18,13,3,1,4,8,7,2,0,0,0,2
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,1,5d,3,3,0,0,1,1,19,7,0,0,0,4
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,1,5a,5,2,0,0,0,1,7,3,0,0,0,2
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,1,6d,10,8,4,0,2,6,4,2,0,0,0,2
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,1,6a,7,6,1,0,2,3,1,1,0,0,0,0
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,2,d,36,21,3,1,9,15,25,18,0,1,2,11
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,2,a,39,26,2,0,14,20,18,8,0,0,2,4
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,2,4,33,23,3,0,14,20,9,4,0,0,1,2
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,2,5,5,1,0,0,0,1,31,21,0,1,3,13
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,2,6,36,22,2,1,9,14,2,0,0,0,0,0
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,2,4d,11,7,3,0,4,7,3,1,0,0,0,0
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,2,4a,22,16,0,0,10,13,6,3,0,0,1,2
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,2,5d,3,0,0,0,0,0,20,16,0,1,2,11
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,2,5a,2,1,0,0,0,1,11,5,0,0,1,2
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,2,6d,22,14,0,1,5,8,1,0,0,0,0,0
20140916-W-Tokyo-R32-Madison_Keys-Lucie_Safarova,2,6a,14,8,2,0,4,6,1,0,0,0,0,0
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,1,d,22,17,4,0,2,10,26,13,0,0,1,5
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,1,a,26,16,1,0,2,5,15,8,0,0,0,2
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,1,4,13,10,1,0,1,5,9,6,0,0,0,2
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,1,5,12,9,0,0,0,1,23,11,0,0,1,3
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,1,6,23,14,4,0,3,9,9,4,0,0,0,2
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,1,4d,9,6,0,0,1,3,8,5,0,0,0,1
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,1,4a,4,4,1,0,0,2,1,1,0,0,0,1
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,1,5d,5,5,0,0,0,1,16,7,0,0,1,3
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,1,5a,7,4,0,0,0,0,7,4,0,0,0,0
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,1,6d,8,6,4,0,1,6,2,1,0,0,0,1
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,1,6a,15,8,0,0,2,3,7,3,0,0,0,1
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,2,d,26,17,1,0,4,7,22,9,0,0,1,5
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,2,a,29,21,1,0,7,9,12,5,0,0,0,2
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,2,4,21,17,2,0,7,10,8,4,0,0,0,2
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,2,5,22,14,0,0,2,4,11,4,0,0,0,2
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,2,6,12,7,0,0,2,2,15,6,0,0,1,3
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,2,4d,6,5,1,0,1,2,1,0,0,0,0,0
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,2,4a,15,12,1,0,6,8,7,4,0,0,0,2
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,2,5d,12,8,0,0,1,3,6,3,0,0,0,2
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,2,5a,10,6,0,0,1,1,5,1,0,0,0,0
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,2,6d,8,4,0,0,2,2,15,6,0,0,1,3
20140320-W-Miami-R64-Shuai_Peng-Angelique_Kerber,2,6a,4,3,0,0,0,0,0,0,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,1,d,16,11,1,1,3,6,7,6,0,0,0,1
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,1,a,12,8,1,1,4,6,8,2,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,1,4,15,10,0,0,5,6,1,0,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,1,5,5,4,0,0,1,1,12,6,0,0,0,1
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,1,6,8,5,2,2,1,5,2,2,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,1,4d,10,6,0,0,2,3,0,0,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,1,4a,5,4,0,0,3,3,1,0,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,1,5d,4,3,0,0,1,1,7,6,0,0,0,1
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,1,5a,1,1,0,0,0,0,5,0,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,1,6d,2,2,1,1,0,2,0,0,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,1,6a,6,3,1,1,1,3,2,2,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,2,d,15,9,0,2,2,5,8,2,0,0,0,1
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,2,a,14,5,0,0,0,2,8,0,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,2,4,16,10,0,1,1,4,0,0,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,2,5,6,2,0,0,1,1,8,1,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,2,6,7,2,0,1,0,2,8,1,0,0,0,1
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,2,4d,9,7,0,1,1,3,0,0,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,2,4a,7,3,0,0,0,1,0,0,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,2,5d,4,1,0,0,1,1,5,1,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,2,5a,2,1,0,0,0,0,3,0,0,0,0,0
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,2,6d,2,1,0,1,0,1,3,1,0,0,0,1
20140808-W-Montreal-QF-Agnieszka_Radwanska-Victoria_Azarenka,2,6a,5,1,0,0,0,1,5,0,0,0,0,0
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,1,d,15,13,4,1,2,8,14,9,0,0,3,4
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,1,a,17,13,2,1,3,7,9,5,0,0,0,2
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,1,4,15,12,2,1,1,5,9,6,0,0,0,3
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,1,5,1,0,0,0,0,0,13,8,0,0,3,3
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,1,6,16,14,4,1,4,10,1,0,0,0,0,0
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,1,4d,8,7,1,0,1,3,2,1,0,0,0,1
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,1,4a,7,5,1,1,0,2,7,5,0,0,0,2
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,1,5d,0,0,0,0,0,0,11,8,0,0,3,3
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,1,5a,1,0,0,0,0,0,2,0,0,0,0,0
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,1,6d,7,6,3,1,1,5,1,0,0,0,0,0
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,1,6a,9,8,1,0,3,5,0,0,0,0,0,0
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,2,d,21,11,1,0,4,7,11,7,0,0,1,2
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,2,a,20,12,0,1,6,8,9,3,0,0,1,1
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,2,4,15,9,0,1,4,7,1,1,0,0,0,1
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,2,5,17,9,0,0,5,6,14,7,0,0,1,1
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,2,6,9,5,1,0,1,2,5,2,0,0,1,1
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,2,4d,9,6,0,0,2,4,1,1,0,0,0,1
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,2,4a,6,3,0,1,2,3,0,0,0,0,0,0
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,2,5d,8,4,0,0,2,2,8,5,0,0,1,1
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,2,5a,9,5,0,0,3,4,6,2,0,0,0,0
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,2,6d,4,1,1,0,0,1,2,1,0,0,0,0
20140802-W-Stanford-SF-Serena_Williams-Andrea_Petkovic,2,6a,5,4,0,0,1,1,3,1,0,0,1,1
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,1,d,21,15,3,1,6,13,10,3,0,0,0,1
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,1,a,14,10,3,0,5,9,14,7,0,0,0,3
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,1,4,23,18,6,0,7,17,4,2,0,0,0,0
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,1,5,2,0,0,0,0,0,20,8,0,0,0,4
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,1,6,10,7,0,1,4,5,0,0,0,0,0,0
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,1,4d,14,11,3,0,4,10,0,0,0,0,0,0
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,1,4a,9,7,3,0,3,7,4,2,0,0,0,0
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,1,5d,1,0,0,0,0,0,10,3,0,0,0,1
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,1,5a,1,0,0,0,0,0,10,5,0,0,0,3
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,1,6d,6,4,0,1,2,3,0,0,0,0,0,0
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,1,6a,4,3,0,0,2,2,0,0,0,0,0,0
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,2,d,21,18,2,1,5,12,14,6,0,0,1,3
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,2,a,22,12,1,0,6,8,11,6,0,0,0,3
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,2,4,25,16,0,1,7,11,8,4,0,0,1,3
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,2,5,4,3,0,0,1,1,13,5,0,0,0,2
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,2,6,14,11,3,0,3,8,4,3,0,0,0,1
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,2,4d,14,11,0,1,4,7,6,3,0,0,1,2
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,2,4a,11,5,0,0,3,4,2,1,0,0,0,1
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,2,5d,2,2,0,0,1,1,8,3,0,0,0,1
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,2,5a,2,1,0,0,0,0,5,2,0,0,0,1
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,2,6d,5,5,2,0,0,4,0,0,0,0,0,0
20140609-W-Birmingham-R32-Donna_Vekic-Belinda_Bencic,2,6a,9,6,1,0,3,4,4,3,0,0,0,1
20140804-W-Montreal-R64-Sloane_Stephens-Aleksandra_Wozniak,1,d,16,10,3,0,0,4,12,4,0,0,1,2
20140804-W-Montreal-R64-Sloane_Stephens-Aleksandra_Wozniak,1,a,23,19,2,3,7,14,5,3,0,0,0,0
20140804-W-Montreal-R64-Sloane_Stephens-Aleksandra_Wozniak,1,4,16,11,1,1,3,7,2,0,0,0,0,0
20140804-W-Montreal-R64-Sloane_Stephens-Aleksandra_Wozniak,1,5,6,4,0,0,0,0,15,7,0,0,1,2
20140804-W-Montreal-R64-Sloane_Stephens-Aleksandra_Wozniak,1,6,17,14,4,2,4,11,0,0,0,0,0,0
20140804-W-Montreal-R64-Sloane_Stephens-Aleksandra_Wozniak,1,4d,8,4,1,0,0,2,2,0,0,0,0,0
20140804-W-Montreal-R64-Sloane_Stephens-Aleksandra_Wozniak,1,4a,8,7,0,1,3,5,0,0,0,0,0,0
20140804-W-Montreal-R64-Sloane_Stephens-Aleksandra_Wozniak,1,5d,5,4,0,0,0,0,10,4,0,0,1,2
20140804-W-Montreal-R64-Sloane_Stephens-Aleksandra_Wozniak,1,5a,1,0,0,0,0,0,5,3,0,0,0,0
20140804-W-Montreal-R64-Sloane_Stephens-Aleksandra_Wozniak,1,6d,3,2,2,0,0,2,0,0,0,0,0,0
20140804-W-Montreal-R64-Sloane_Stephens-Aleksandra_Wozniak,1,6a,14,12,2,2,4,9,0,0,0,0,0,0
