match_id,player,set,serve_pts,aces,dfs,first_in,first_won,second_in,second_won,bk_pts,bp_saved,return_pts,return_pts_won,winners,winners_fh,winners_bh,unforced,unforced_fh,unforced_bh
20040613-M-Halle-F-Roger_Federer-Mardy_Fish,2,Total,59,3,1,34,18,25,11,7,3,42,9,15,8,4,18,7,10
20040613-M-Halle-F-Roger_Federer-Mardy_Fish,1,1,14,1,0,13,11,1,1,0,0,30,18,13,8,4,3,1,2
20040613-M-Halle-F-Roger_Federer-Mardy_Fish,2,1,30,2,0,18,8,12,4,6,3,14,2,7,3,2,8,5,3
20040613-M-Halle-F-Roger_Federer-Mardy_Fish,1,2,28,2,0,17,14,11,7,0,0,29,12,11,4,5,7,5,2
20040613-M-Halle-F-Roger_Federer-Mardy_Fish,2,2,29,1,1,16,10,13,7,1,0,28,7,8,5,2,10,2,7
20060813-M-Canada_Masters-F-Roger_Federer-Richard_Gasquet,1,Total,88,6,4,50,37,38,18,10,8,77,30,29,11,12,41,24,13
20060813-M-Canada_Masters-F-Roger_Federer-Richard_Gasquet,2,Total,77,2,3,43,31,34,16,11,8,88,33,19,10,7,23,12,8
20060813-M-Canada_Masters-F-Roger_Federer-Richard_Gasquet,1,1,27,2,0,12,8,15,6,5,3,23,6,8,1,5,19,11,8
20060813-M-Canada_Masters-F-Roger_Federer-Richard_Gasquet,2,1,23,0,1,14,12,9,5,3,3,27,13,8,5,3,5,1,3
20060813-M-Canada_Masters-F-Roger_Federer-Richard_Gasquet,1,2,37,4,2,23,17,14,7,5,5,27,11,13,7,2,14,10,2
20060813-M-Canada_Masters-F-Roger_Federer-Richard_Gasquet,2,2,27,2,2,16,10,11,6,3,2,37,13,7,2,3,9,3,4
20060813-M-Canada_Masters-F-Roger_Federer-Richard_Gasquet,1,3,24,0,2,15,12,9,5,0,0,27,13,8,3,5,8,3,3
20060813-M-Canada_Masters-F-Roger_Federer-Richard_Gasquet,2,3,27,0,0,13,9,14,5,5,3,24,7,4,3,1,9,8,1
20070819-M-Cincinnati_Masters-F-Roger_Federer-James_Blake,1,Total,66,9,2,41,34,25,10,5,5,47,21,20,9,2,19,10,7
20070819-M-Cincinnati_Masters-F-Roger_Federer-James_Blake,2,Total,47,3,4,24,15,23,11,6,3,66,22,16,10,3,21,10,7
20070819-M-Cincinnati_Masters-F-Roger_Federer-James_Blake,1,1,38,5,1,25,21,13,2,3,3,15,9,11,5,1,11,5,5
20070819-M-Cincinnati_Masters-F-Roger_Federer-James_Blake,2,1,15,1,0,11,6,4,0,2,0,38,15,6,5,0,9,7,2
20070819-M-Cincinnati_Masters-F-Roger_Federer-James_Blake,1,2,28,4,1,16,13,12,8,2,2,32,12,9,4,1,8,5,2
20070819-M-Cincinnati_Masters-F-Roger_Federer-James_Blake,2,2,32,2,4,13,9,19,11,4,3,28,7,10,5,3,12,3,5
20090531-M-Roland_Garros-R16-Robin_Soderling-Rafael_Nadal,1,Total,143,9,0,93,64,50,30,4,2,128,49,63,37,11,71,41,30
20090531-M-Roland_Garros-R16-Robin_Soderling-Rafael_Nadal,2,Total,128,3,2,99,66,29,13,6,1,143,49,36,21,8,39,23,14
20090531-M-Roland_Garros-R16-Robin_Soderling-Rafael_Nadal,1,1,26,1,0,21,15,5,3,0,0,25,12,13,7,2,12,7,5
20090531-M-Roland_Garros-R16-Robin_Soderling-Rafael_Nadal,2,1,25,1,1,22,12,3,1,2,0,26,8,7,3,1,12,6,5
20090531-M-Roland_Garros-R16-Robin_Soderling-Rafael_Nadal,1,2,47,5,0,23,14,24,14,3,2,44,17,18,10,2,28,18,10
20090531-M-Roland_Garros-R16-Robin_Soderling-Rafael_Nadal,2,2,44,0,0,32,23,12,4,1,0,47,19,11,7,4,17,13,4
20090531-M-Roland_Garros-R16-Robin_Soderling-Rafael_Nadal,1,3,27,1,0,17,14,10,7,0,0,26,8,12,8,3,13,7,6
20090531-M-Roland_Garros-R16-Robin_Soderling-Rafael_Nadal,2,3,26,1,1,24,17,2,1,2,1,27,6,7,3,2,4,1,2
20090531-M-Roland_Garros-R16-Robin_Soderling-Rafael_Nadal,1,4,43,2,0,32,21,11,6,1,0,33,12,20,12,4,18,9,9
20090531-M-Roland_Garros-R16-Robin_Soderling-Rafael_Nadal,2,4,33,1,0,21,14,12,7,1,0,43,16,11,8,1,6,3,3
20150813-M-Canada_Masters-R16-Novak_Djokovic-Jack_Sock,1,Total,44,3,0,28,22,16,12,1,1,43,21,19,9,6,10,3,7
20150813-M-Canada_Masters-R16-Novak_Djokovic-Jack_Sock,2,Total,43,1,1,30,17,13,5,6,2,44,10,6,5,0,21,13,7
20150813-M-Canada_Masters-R16-Novak_Djokovic-Jack_Sock,1,1,23,2,0,19,14,4,3,1,1,24,10,12,7,2,8,2,6
20150813-M-Canada_Masters-R16-Novak_Djokovic-Jack_Sock,2,1,24,0,0,16,9,8,5,3,1,23,6,3,3,0,8,7,1
20150813-M-Canada_Masters-R16-Novak_Djokovic-Jack_Sock,1,2,21,1,0,9,8,12,9,0,0,19,11,7,2,4,2,1,1
20150813-M-Canada_Masters-R16-Novak_Djokovic-Jack_Sock,2,2,19,1,1,14,8,5,0,3,1,21,4,3,2,0,13,6,6
20150815-M-Canada_Masters-SF-Andy_Murray-Kei_Nishikori,1,Total,40,8,1,24,19,16,8,3,1,52,32,25,8,9,9,3,5
20150815-M-Canada_Masters-SF-Andy_Murray-Kei_Nishikori,2,Total,52,0,4,28,15,24,5,11,5,40,13,16,13,2,21,10,7
20150815-M-Canada_Masters-SF-Andy_Murray-Kei_Nishikori,1,1,28,2,0,16,11,12,5,3,1,34,19,10,4,4,8,3,5
20150815-M-Canada_Masters-SF-Andy_Murray-Kei_Nishikori,2,1,34,0,3,18,12,16,3,8,5,28,12,11,9,1,15,7,5
20150815-M-Canada_Masters-SF-Andy_Murray-Kei_Nishikori,1,2,12,6,1,8,8,4,3,0,0,18,13,15,4,5,1,0,0
20150815-M-Canada_Masters-SF-Andy_Murray-Kei_Nishikori,2,2,18,0,1,10,3,8,2,3,0,12,1,5,4,1,6,3,2
20150816-M-Canada_Masters-F-Andy_Murray-Novak_Djokovic,1,Total,124,8,5,75,52,49,22,14,11,106,44,38,13,16,46,21,20
20150816-M-Canada_Masters-F-Andy_Murray-Novak_Djokovic,2,Total,106,5,2,64,42,42,20,19,15,124,50,35,21,8,40,16,22
20150816-M-Canada_Masters-F-Andy_Murray-Novak_Djokovic,1,1,43,2,1,24,15,19,10,2,1,45,21,12,4,6,18,8,9
20150816-M-Canada_Masters-F-Andy_Murray-Novak_Djokovic,2,1,45,2,0,27,16,18,8,10,8,43,18,12,5,4,18,9,9
20150816-M-Canada_Masters-F-Andy_Murray-Novak_Djokovic,1,2,28,4,1,14,11,14,5,3,1,30,10,11,3,4,8,3,4
20150816-M-Canada_Masters-F-Andy_Murray-Novak_Djokovic,2,2,30,2,1,20,16,10,4,4,3,28,12,11,5,4,6,2,3
20150816-M-Canada_Masters-F-Andy_Murray-Novak_Djokovic,1,3,53,2,3,37,26,16,7,9,9,31,13,15,6,6,20,10,7
20150816-M-Canada_Masters-F-Andy_Murray-Novak_Djokovic,2,3,31,1,1,17,10,14,8,5,4,53,20,12,11,0,16,5,10
20160506-M-Madrid_Masters-QF-Andy_Murray-Tomas_Berdych,1,Total,44,4,0,24,22,20,14,0,0,56,25,21,6,8,12,6,6
20160506-M-Madrid_Masters-QF-Andy_Murray-Tomas_Berdych,2,Total,56,0,1,30,20,26,11,4,1,44,8,13,8,4,22,11,10
20160506-M-Madrid_Masters-QF-Andy_Murray-Tomas_Berdych,1,1,27,0,0,13,12,14,8,0,0,33,14,11,6,4,7,4,3
20160506-M-Madrid_Masters-QF-Andy_Murray-Tomas_Berdych,2,1,33,0,1,17,11,16,8,2,1,27,7,9,6,2,14,7,6
20160506-M-Madrid_Masters-QF-Andy_Murray-Tomas_Berdych,1,2,17,4,0,11,10,6,6,0,0,23,11,10,0,4,5,2,3
20160506-M-Madrid_Masters-QF-Andy_Murray-Tomas_Berdych,2,2,23,0,0,13,9,10,3,2,0,17,1,4,2,2,8,4,4
20130607-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,1,Total,175,6,2,131,85,44,21,16,8,159,51,59,31,17,78,41,35
20130607-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,2,Total,159,6,3,108,76,51,32,11,6,175,69,58,36,13,47,27,17
20130607-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,1,1,37,1,0,25,17,12,6,3,2,29,7,9,5,3,16,6,10
20130607-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,2,1,29,2,0,20,16,9,6,0,0,37,14,10,7,0,12,7,5
20130607-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,1,2,30,2,0,23,14,7,4,1,0,29,14,12,5,2,13,7,6
20130607-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,2,2,29,1,1,20,12,9,3,6,4,30,12,9,3,4,10,5,4
20130607-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,1,3,19,0,1,9,5,10,3,4,2,20,3,5,3,2,12,5,6
20130607-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,2,3,20,1,0,11,9,9,8,0,0,19,11,7,4,2,4,2,2
20130607-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,1,4,39,2,0,32,23,7,4,3,1,34,12,19,11,5,18,13,5
20130607-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,2,4,34,1,0,26,19,8,3,2,0,39,12,10,8,0,8,5,3
20130607-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,1,5,50,1,1,42,26,8,4,5,3,47,15,14,7,5,19,10,8
20130607-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal,2,5,47,1,2,31,20,16,12,3,2,50,20,22,14,7,13,8,3
19960609-M-Roland_Garros-F-Michael_Stich-Yevgeny_Kafelnikov,1,Total,131,15,6,64,46,67,33,13,9,130,46,46,13,18,55,16,33
19960609-M-Roland_Garros-F-Michael_Stich-Yevgeny_Kafelnikov,2,Total,130,10,8,68,54,62,30,9,6,131,52,36,12,14,55,16,31
19960609-M-Roland_Garros-F-Michael_Stich-Yevgeny_Kafelnikov,1,1,48,10,0,23,21,25,10,6,6,54,17,20,5,5,24,9,15
19960609-M-Roland_Garros-F-Michael_Stich-Yevgeny_Kafelnikov,2,1,54,5,4,26,20,28,17,4,4,48,17,9,1,3,18,6,8
19960609-M-Roland_Garros-F-Michael_Stich-Yevgeny_Kafelnikov,1,2,39,2,2,19,11,20,10,4,1,34,14,13,5,6,13,4,7
19960609-M-Roland_Garros-F-Michael_Stich-Yevgeny_Kafelnikov,2,2,34,2,0,20,16,14,4,3,1,39,18,14,7,5,14,3,11
19960609-M-Roland_Garros-F-Michael_Stich-Yevgeny_Kafelnikov,1,3,44,3,4,22,14,22,13,3,2,42,15,13,3,7,18,3,11
19960609-M-Roland_Garros-F-Michael_Stich-Yevgeny_Kafelnikov,2,3,42,3,4,22,18,20,9,2,1,44,17,13,4,6,23,7,12
19980607-M-Roland_Garros-F-Alex_Corretja-Carlos_Moya,1,Total,94,1,3,49,32,45,19,14,8,84,27,18,11,6,39,16,20
19980607-M-Roland_Garros-F-Alex_Corretja-Carlos_Moya,2,Total,84,5,0,47,35,37,22,6,4,94,43,30,19,6,39,25,14
19980607-M-Roland_Garros-F-Alex_Corretja-Carlos_Moya,1,1,28,1,1,12,6,16,7,4,1,26,11,7,3,3,14,9,4
19980607-M-Roland_Garros-F-Alex_Corretja-Carlos_Moya,2,1,26,1,0,13,10,13,5,2,1,28,15,5,4,0,11,8,3
19980607-M-Roland_Garros-F-Alex_Corretja-Carlos_Moya,1,2,45,0,1,21,15,24,11,8,6,34,11,7,4,3,21,6,14
19980607-M-Roland_Garros-F-Alex_Corretja-Carlos_Moya,2,2,34,1,0,16,9,18,14,4,3,45,19,9,7,1,22,16,6
19980607-M-Roland_Garros-F-Alex_Corretja-Carlos_Moya,1,3,21,0,1,16,11,5,1,2,1,24,5,4,4,0,4,1,2
19980607-M-Roland_Garros-F-Alex_Corretja-Carlos_Moya,2,3,24,3,0,18,16,6,3,0,0,21,9,16,8,5,6,1,5
20140529-M-Roland_Garros-R64-Rafael_Nadal-Dominic_Thiem,1,Total,79,0,0,54,36,25,17,4,2,70,38,16,10,6,16,13,3
20140529-M-Roland_Garros-R64-Rafael_Nadal-Dominic_Thiem,2,Total,70,2,3,45,18,25,14,10,3,79,26,27,16,9,38,14,21
20140529-M-Roland_Garros-R64-Rafael_Nadal-Dominic_Thiem,1,1,29,0,0,15,10,14,8,2,1,21,14,5,4,1,6,5,1
20140529-M-Roland_Garros-R64-Rafael_Nadal-Dominic_Thiem,2,1,21,0,2,15,3,6,4,3,0,29,11,8,5,3,16,5,9
20140529-M-Roland_Garros-R64-Rafael_Nadal-Dominic_Thiem,1,2,24,0,0,19,13,5,4,1,1,19,9,8,4,4,4,2,2
20140529-M-Roland_Garros-R64-Rafael_Nadal-Dominic_Thiem,2,2,19,1,0,11,6,8,4,3,1,24,7,7,4,2,10,4,6
20140529-M-Roland_Garros-R64-Rafael_Nadal-Dominic_Thiem,1,3,26,0,0,20,13,6,5,1,0,30,15,3,2,1,6,6,0
20140529-M-Roland_Garros-R64-Rafael_Nadal-Dominic_Thiem,2,3,30,1,1,19,9,11,6,4,2,26,8,12,7,4,12,5,6
20060514-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal,1,Total,180,9,0,111,85,69,36,9,6,173,58,63,32,22,82,53,29
20060514-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal,2,Total,173,4,1,147,101,26,14,10,6,180,59,42,28,10,56,27,28
20060514-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal,1,1,35,2,0,20,16,15,8,1,0,44,19,17,9,6,17,8,9
20060514-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal,2,1,44,1,0,37,20,7,5,3,2,35,11,12,7,4,18,9,9
20060514-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal,1,2,39,2,0,27,21,12,8,1,1,34,6,10,3,5,19,14,5
20060514-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal,2,2,34,1,0,28,24,6,4,0,0,39,10,7,5,1,15,5,10
20060514-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal,1,3,28,3,0,13,12,15,7,2,1,27,6,8,2,3,11,8,3
20060514-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal,2,3,27,1,0,24,19,3,2,0,0,28,9,9,5,3,5,3,2
20060514-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal,1,4,25,0,0,16,12,9,6,2,2,25,13,11,9,2,11,7,4
20060514-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal,2,4,25,0,0,23,12,2,0,4,2,25,7,4,3,1,7,4,3
20060514-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal,1,5,53,2,0,35,24,18,7,3,2,43,14,17,9,6,24,16,8
20060514-M-Rome_Masters-F-Roger_Federer-Rafael_Nadal,2,5,43,1,1,35,26,8,3,3,2,53,22,10,8,1,11,6,4
20090605-M-Roland_Garros-SF-Roger_Federer-Juan_Martin_Del_Potro,1,Total,142,5,1,92,67,50,26,13,8,168,66,51,29,13,29,14,14
20090605-M-Roland_Garros-SF-Roger_Federer-Juan_Martin_Del_Potro,2,Total,168,16,6,98,72,70,30,12,8,142,49,60,21,17,40,17,17
20090605-M-Roland_Garros-SF-Roger_Federer-Juan_Martin_Del_Potro,1,1,27,0,1,18,12,9,3,7,5,32,11,11,5,3,9,5,3
20090605-M-Roland_Garros-SF-Roger_Federer-Juan_Martin_Del_Potro,2,1,32,3,0,23,16,9,5,2,2,27,12,14,1,5,5,2,3
20090605-M-Roland_Garros-SF-Roger_Federer-Juan_Martin_Del_Potro,1,2,34,3,0,23,22,11,6,0,0,38,11,12,5,4,7,3,4
20090605-M-Roland_Garros-SF-Roger_Federer-Juan_Martin_Del_Potro,2,2,38,7,1,27,21,11,6,0,0,34,6,14,5,2,9,5,3
20090605-M-Roland_Garros-SF-Roger_Federer-Juan_Martin_Del_Potro,1,3,27,0,0,14,7,13,6,4,2,24,7,6,4,2,5,3,2
20090605-M-Roland_Garros-SF-Roger_Federer-Juan_Martin_Del_Potro,2,3,24,3,1,13,11,11,6,0,0,27,14,13,6,4,4,2,1
20090605-M-Roland_Garros-SF-Roger_Federer-Juan_Martin_Del_Potro,1,4,23,2,0,17,13,6,5,0,0,34,18,8,6,0,5,1,4
20090605-M-Roland_Garros-SF-Roger_Federer-Juan_Martin_Del_Potro,2,4,34,1,2,17,10,17,6,4,2,23,5,4,2,1,13,5,6
20090605-M-Roland_Garros-SF-Roger_Federer-Juan_Martin_Del_Potro,1,5,31,0,0,20,13,11,6,2,1,40,19,14,9,4,3,2,1
20090605-M-Roland_Garros-SF-Roger_Federer-Juan_Martin_Del_Potro,2,5,40,2,2,18,14,22,7,6,4,31,12,15,7,5,9,3,4
20060319-M-Indian_Wells_Masters-F-Roger_Federer-James_Blake,1,Total,79,3,1,46,37,33,18,4,2,88,46,26,16,7,24,9,14
20060319-M-Indian_Wells_Masters-F-Roger_Federer-James_Blake,2,Total,88,3,3,44,20,44,22,16,9,79,24,17,11,3,31,18,10
20060319-M-Indian_Wells_Masters-F-Roger_Federer-James_Blake,1,1,40,1,0,24,18,16,5,4,2,38,20,7,3,3,12,6,6
20060319-M-Indian_Wells_Masters-F-Roger_Federer-James_Blake,2,1,38,3,2,20,10,18,8,8,5,40,17,11,7,1,16,11,3
20060319-M-Indian_Wells_Masters-F-Roger_Federer-James_Blake,1,2,22,0,0,13,11,9,9,0,0,31,13,14,10,4,5,1,4
20060319-M-Indian_Wells_Masters-F-Roger_Federer-James_Blake,2,2,31,0,0,16,9,15,9,4,3,22,2,5,3,2,7,3,4
20060319-M-Indian_Wells_Masters-F-Roger_Federer-James_Blake,1,3,17,2,1,9,8,8,4,0,0,19,13,5,3,0,7,2,4
20060319-M-Indian_Wells_Masters-F-Roger_Federer-James_Blake,2,3,19,0,1,8,1,11,5,4,1,17,5,1,1,0,8,4,3
20100821-M-Cincinnati_Masters-F-Mardy_Fish-Roger_Federer,1,Total,128,17,3,72,52,56,32,5,4,110,29,32,8,7,37,19,15
20100821-M-Cincinnati_Masters-F-Mardy_Fish-Roger_Federer,2,Total,110,11,1,71,55,39,26,1,1,128,44,44,22,11,49,24,24
20100821-M-Cincinnati_Masters-F-Mardy_Fish-Roger_Federer,1,1,65,10,3,36,26,29,14,4,4,39,10,16,3,3,21,11,7
20100821-M-Cincinnati_Masters-F-Mardy_Fish-Roger_Federer,2,1,39,4,0,21,17,18,12,0,0,65,25,18,11,3,20,10,10
20100821-M-Cincinnati_Masters-F-Mardy_Fish-Roger_Federer,1,2,38,5,0,24,17,14,9,0,0,39,8,8,1,2,10,6,4
20100821-M-Cincinnati_Masters-F-Mardy_Fish-Roger_Federer,2,2,39,5,0,29,23,10,8,1,1,38,12,20,9,6,14,6,8
20100821-M-Cincinnati_Masters-F-Mardy_Fish-Roger_Federer,1,3,25,2,0,12,9,13,9,1,0,32,11,8,4,2,6,2,4
20100821-M-Cincinnati_Masters-F-Mardy_Fish-Roger_Federer,2,3,32,2,1,21,15,11,6,0,0,25,7,6,2,2,15,8,6
20061022-M-Madrid_Masters-F-Roger_Federer-Fernando_Gonzalez,1,Total,81,10,2,45,36,36,24,2,2,79,38,35,17,8,25,12,11
20061022-M-Madrid_Masters-F-Roger_Federer-Fernando_Gonzalez,2,Total,79,4,0,50,26,29,15,13,7,81,21,18,9,5,28,16,12
20061022-M-Madrid_Masters-F-Roger_Federer-Fernando_Gonzalez,1,1,36,8,2,19,16,17,11,0,0,43,16,17,6,3,16,8,6
20061022-M-Madrid_Masters-F-Roger_Federer-Fernando_Gonzalez,2,1,43,3,0,24,14,19,13,2,1,36,9,11,6,2,13,8,5
20061022-M-Madrid_Masters-F-Roger_Federer-Fernando_Gonzalez,1,2,17,2,0,10,10,7,6,0,0,19,10,9,3,4,2,0,2
20061022-M-Madrid_Masters-F-Roger_Federer-Fernando_Gonzalez,2,2,19,1,0,14,8,5,1,5,3,17,1,3,2,0,7,3,4
20061022-M-Madrid_Masters-F-Roger_Federer-Fernando_Gonzalez,1,3,28,0,0,16,10,12,7,2,2,17,12,9,8,1,7,4,3
20061022-M-Madrid_Masters-F-Roger_Federer-Fernando_Gonzalez,2,3,17,0,0,12,4,5,1,6,3,28,11,4,1,3,8,5,3
20050127-M-Australian_Open-SF-Roger_Federer-Marat_Safin,1,Total,188,21,8,107,88,81,41,13,9,207,72,76,26,22,48,24,16
20050127-M-Australian_Open-SF-Roger_Federer-Marat_Safin,2,Total,207,17,1,122,90,85,45,14,10,188,59,70,24,17,55,22,32
20050127-M-Australian_Open-SF-Roger_Federer-Marat_Safin,1,1,34,4,2,17,16,17,10,0,0,41,15,13,7,2,8,3,3
20050127-M-Australian_Open-SF-Roger_Federer-Marat_Safin,2,1,41,5,0,30,21,11,5,4,3,34,8,15,5,3,13,8,5
20050127-M-Australian_Open-SF-Roger_Federer-Marat_Safin,1,2,29,2,1,20,18,9,2,2,1,28,7,10,3,3,12,7,4
20050127-M-Australian_Open-SF-Roger_Federer-Marat_Safin,2,2,28,1,1,17,14,11,7,1,1,29,9,7,3,1,4,2,1
20050127-M-Australian_Open-SF-Roger_Federer-Marat_Safin,1,3,37,6,3,16,13,21,12,4,3,43,20,16,4,6,12,4,5
20050127-M-Australian_Open-SF-Roger_Federer-Marat_Safin,2,3,43,1,0,23,11,20,12,4,2,37,12,6,4,1,17,5,12
20050127-M-Australian_Open-SF-Roger_Federer-Marat_Safin,1,4,38,4,0,23,17,15,10,0,0,36,8,16,6,5,7,5,2
20050127-M-Australian_Open-SF-Roger_Federer-Marat_Safin,2,4,36,3,0,18,16,18,12,0,0,38,11,12,3,3,6,2,4
20050127-M-Australian_Open-SF-Roger_Federer-Marat_Safin,1,5,50,5,2,31,24,19,7,7,5,59,22,21,6,6,9,5,2
20050127-M-Australian_Open-SF-Roger_Federer-Marat_Safin,2,5,59,7,0,34,28,25,9,5,4,50,19,30,9,9,15,5,10
20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer,1,Total,61,10,4,34,26,27,13,2,0,60,14,29,8,10,29,11,14
20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer,2,Total,60,2,0,42,35,18,11,2,1,61,22,15,7,5,10,4,6
20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer,1,1,23,4,2,10,6,13,6,2,0,25,8,12,3,4,12,6,4
20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer,2,1,25,1,0,19,14,6,3,2,1,23,11,4,0,3,4,2,2
20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer,1,2,38,6,2,24,20,14,7,0,0,35,6,17,5,6,17,5,10
20160607-M-Stuttgart-R32-Viktor_Troicki-Florian_Mayer,2,2,35,1,0,23,21,12,8,0,0,38,11,11,7,2,6,2,4
20020324-M-Miami_Masters-F-Roger_Federer-Andre_Agassi,1,Total,112,9,3,69,44,43,26,13,7,115,42,38,24,5,52,26,23
20020324-M-Miami_Masters-F-Roger_Federer-Andre_Agassi,2,Total,115,8,1,73,50,42,23,7,4,112,42,20,8,4,39,22,16
20020324-M-Miami_Masters-F-Roger_Federer-Andre_Agassi,1,1,32,2,0,17,10,15,6,5,2,32,14,11,7,2,19,11,8
20020324-M-Miami_Masters-F-Roger_Federer-Andre_Agassi,2,1,32,3,0,22,14,10,4,1,0,32,16,5,1,1,13,9,4
20020324-M-Miami_Masters-F-Roger_Federer-Andre_Agassi,1,2,21,1,0,13,8,8,6,3,2,27,7,8,6,1,12,2,10
20020324-M-Miami_Masters-F-Roger_Federer-Andre_Agassi,2,2,27,0,0,14,11,13,9,0,0,21,7,3,3,0,6,2,4
20020324-M-Miami_Masters-F-Roger_Federer-Andre_Agassi,1,3,23,5,0,17,14,6,6,0,0,27,11,11,4,2,6,4,2
20020324-M-Miami_Masters-F-Roger_Federer-Andre_Agassi,2,3,27,3,0,18,11,9,5,4,3,23,3,4,0,1,9,5,4
20020324-M-Miami_Masters-F-Roger_Federer-Andre_Agassi,1,4,36,1,3,22,12,14,8,5,3,29,10,8,7,0,15,9,3
20020324-M-Miami_Masters-F-Roger_Federer-Andre_Agassi,2,4,29,2,1,19,14,10,5,2,1,36,16,8,4,2,11,6,4
20130921-M-Metz-SF-Jo_Wilfried_Tsonga-Florian_Mayer,1,Total,85,10,3,48,38,37,22,4,3,94,36,47,30,7,36,15,18
20130921-M-Metz-SF-Jo_Wilfried_Tsonga-Florian_Mayer,2,Total,94,6,1,61,40,33,18,9,6,85,25,22,10,6,23,9,13
20130921-M-Metz-SF-Jo_Wilfried_Tsonga-Florian_Mayer,1,1,39,2,1,17,11,22,12,4,3,28,7,16,12,2,17,7,9
20130921-M-Metz-SF-Jo_Wilfried_Tsonga-Florian_Mayer,2,1,28,3,0,19,16,9,5,0,0,39,16,10,5,2,8,3,5
20130921-M-Metz-SF-Jo_Wilfried_Tsonga-Florian_Mayer,1,2,19,2,0,12,10,7,6,0,0,36,17,15,9,4,10,4,6
20130921-M-Metz-SF-Jo_Wilfried_Tsonga-Florian_Mayer,2,2,36,2,1,20,12,16,7,7,5,19,3,4,2,0,10,3,6
20130921-M-Metz-SF-Jo_Wilfried_Tsonga-Florian_Mayer,1,3,27,6,2,19,17,8,4,0,0,30,12,16,9,1,9,4,3
20130921-M-Metz-SF-Jo_Wilfried_Tsonga-Florian_Mayer,2,3,30,1,0,22,12,8,6,2,1,27,6,8,3,4,5,3,2
20170102-M-Doha-R32-Vasek_Pospisil-Fernando_Verdasco,1,Total,55,5,1,30,19,25,8,8,3,52,16,12,5,2,25,20,4
20170102-M-Doha-R32-Vasek_Pospisil-Fernando_Verdasco,2,Total,52,0,1,38,26,14,10,1,0,55,28,12,9,3,17,11,5
20170102-M-Doha-R32-Vasek_Pospisil-Fernando_Verdasco,1,1,37,5,0,23,15,14,7,4,2,31,10,8,2,1,15,14,1
20170102-M-Doha-R32-Vasek_Pospisil-Fernando_Verdasco,2,1,31,0,0,23,15,8,6,1,0,37,15,7,6,1,13,8,5
20170102-M-Doha-R32-Vasek_Pospisil-Fernando_Verdasco,1,2,18,0,1,7,4,11,1,4,1,21,6,4,3,1,10,6,3
20170102-M-Doha-R32-Vasek_Pospisil-Fernando_Verdasco,2,2,21,0,1,15,11,6,4,0,0,18,13,5,3,2,4,3,0
20150526-M-Roland_Garros-R128-Richard_Gasquet-Germain_Gigounon,1,Total,77,6,2,46,32,31,19,6,4,67,38,31,14,11,29,16,11
20150526-M-Roland_Garros-R128-Richard_Gasquet-Germain_Gigounon,2,Total,67,1,3,30,16,37,13,7,0,77,26,18,5,12,38,16,19
20150526-M-Roland_Garros-R128-Richard_Gasquet-Germain_Gigounon,1,1,35,1,1,18,10,17,9,6,4,23,14,9,4,4,13,8,4
20150526-M-Roland_Garros-R128-Richard_Gasquet-Germain_Gigounon,2,1,23,1,1,10,5,13,4,3,0,35,16,10,3,6,16,7,8
20150526-M-Roland_Garros-R128-Richard_Gasquet-Germain_Gigounon,1,2,26,4,1,18,13,8,7,0,0,29,12,12,5,3,11,7,3
20150526-M-Roland_Garros-R128-Richard_Gasquet-Germain_Gigounon,2,2,29,0,1,13,9,16,8,1,0,26,6,8,2,6,15,7,7
20150526-M-Roland_Garros-R128-Richard_Gasquet-Germain_Gigounon,1,3,16,1,0,10,9,6,3,0,0,15,12,10,5,4,5,1,4
