match_id,row,pts,pts_won,rally_winners,rally_forced,unforced
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,GPF2,50,13,5,1,9
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,DeuceR1,6,1,0,1,1
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,DeuceR2,25,7,2,1,3
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,RTotal1,54,11,3,3,9
20090705-M-Wimbledon-F-Andy_Roddick-Roger_Federer,RTotal2,82,21,7,2,13
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,BPO1,0,0,0,0,0
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,BPO2,6,5,0,1,1
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,GPF1,10,3,0,1,0
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,GPF2,6,4,1,1,0
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,DeuceR1,3,0,0,0,1
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,DeuceR2,6,2,0,0,0
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,RTotal1,13,3,0,1,1
20101010-M-Shanghai_Masters-QF-Robin_Soderling-Roger_Federer,RTotal2,18,11,1,2,1
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,BPO1,3,1,0,0,1
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,BPO2,2,0,0,0,0
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,GPF1,13,4,1,1,2
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,GPF2,18,7,1,1,0
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,DeuceR1,7,2,0,1,3
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,DeuceR2,6,2,0,0,0
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,RTotal1,23,7,1,2,6
20110102-M-Brisbane-R16-Robin_Soderling-Michael_Berrer,RTotal2,26,9,1,1,0
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,BPO1,1,1,1,0,0
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,BPO2,7,5,1,1,2
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,GPF1,8,1,0,1,0
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,GPF2,10,6,3,1,1
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,DeuceR1,3,1,0,0,0
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,DeuceR2,8,4,2,0,1
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,RTotal1,12,3,1,1,0
20120221-M-Buenos_Aires-R32-Wayne_Odesnik-David_Nalbandian,RTotal2,25,15,6,2,4
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,BPO1,7,3,0,1,2
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,BPO2,3,2,0,0,0
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,GPF1,18,7,2,0,3
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,GPF2,14,2,1,0,3
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,DeuceR1,8,3,1,0,2
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,DeuceR2,6,3,0,0,0
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,RTotal1,33,13,3,1,7
20120314-M-Indian_Wells_Masters-R16-Roger_Federer-Thomaz_Bellucci,RTotal2,23,7,1,0,3
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,BPO1,4,1,0,0,0
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,BPO2,6,3,2,0,0
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,GPF1,12,3,1,2,2
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,GPF2,10,3,0,2,3
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,DeuceR1,6,2,0,1,0
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,DeuceR2,7,5,3,1,0
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,RTotal1,22,6,1,3,2
20120726-M-Olympics-R64-Tomas_Berdych-Steve_Darcis,RTotal2,23,11,5,3,3
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,BPO1,4,2,1,1,0
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,BPO2,4,0,0,0,0
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,GPF1,15,5,1,2,1
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,GPF2,21,9,2,1,2
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,DeuceR1,4,1,1,0,0
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,DeuceR2,17,4,0,1,2
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,RTotal1,23,8,3,3,1
20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic,RTotal2,42,13,2,2,4
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,BPO1,4,4,3,0,0
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,BPO2,0,0,0,0,0
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,GPF1,5,2,2,0,1
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,GPF2,12,4,2,1,0
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,DeuceR1,4,4,2,1,0
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,DeuceR2,2,0,0,0,0
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,RTotal1,13,10,7,1,1
20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick,RTotal2,14,4,2,1,0
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,BPO1,12,4,2,2,1
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,BPO2,7,2,0,0,1
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,GPF1,40,24,9,7,3
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,GPF2,27,8,1,3,2
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,DeuceR1,30,11,3,6,4
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,DeuceR2,19,4,1,1,3
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,RTotal1,82,39,14,15,8
20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray,RTotal2,53,14,2,4,6
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,BPO1,7,3,0,1,1
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,BPO2,7,4,1,1,0
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,GPF1,20,11,2,4,1
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,GPF2,18,10,1,3,0
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,DeuceR1,18,6,0,1,3
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,DeuceR2,15,7,2,3,1
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,RTotal1,45,20,2,6,5
20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic,RTotal2,40,21,4,7,1
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,BPO1,11,5,0,0,2
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,BPO2,2,1,0,0,1
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,GPF1,16,8,1,2,2
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,GPF2,17,5,2,1,2
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,DeuceR1,7,3,0,0,0
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,DeuceR2,3,1,0,1,0
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,RTotal1,34,16,1,2,4
20130225-M-Dubai-R32-Roger_Federer-Malek_Jaziri,RTotal2,22,7,2,2,3
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,BPO1,5,3,1,2,0
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,BPO2,3,1,1,0,0
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,GPF1,8,2,1,0,2
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,GPF2,12,3,1,2,0
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,DeuceR1,6,1,0,1,2
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,DeuceR2,6,1,0,1,0
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,RTotal1,19,6,2,3,4
20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray,RTotal2,21,5,2,3,0
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,BPO1,11,2,1,0,1
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,BPO2,1,0,0,0,0
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,GPF1,15,3,1,0,3
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,GPF2,22,6,3,1,7
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,DeuceR1,9,5,1,2,0
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,DeuceR2,10,1,1,0,3
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,RTotal1,35,10,3,2,4
20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson,RTotal2,33,7,4,1,10
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,BPO1,1,1,0,0,0
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,BPO2,8,4,0,3,0
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,GPF1,10,2,0,0,3
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,GPF2,10,5,2,0,0
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,DeuceR1,3,0,0,0,0
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,DeuceR2,7,4,0,1,1
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,RTotal1,14,3,0,0,3
20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro,RTotal2,25,13,2,4,1
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,BPO1,7,3,0,2,1
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,BPO2,1,0,0,0,1
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,GPF1,16,4,1,1,2
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,GPF2,22,6,1,1,4
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,DeuceR1,9,3,2,0,0
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,DeuceR2,5,1,1,0,0
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,RTotal1,32,10,3,3,3
20140120-M-Australian_Open-R16-Roger_Federer-Jo_Wilfried_Tsonga,RTotal2,28,7,2,1,5
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,BPO1,8,3,3,0,1
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,BPO2,0,0,0,0,0
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,GPF1,9,4,0,2,1
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,GPF2,12,3,0,1,3
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,DeuceR1,10,5,2,0,0
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,DeuceR2,1,0,0,0,0
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,RTotal1,27,12,5,2,2
20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase,RTotal2,13,3,0,1,3
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,BPO1,9,5,0,1,0
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,BPO2,3,0,0,0,3
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,GPF1,8,6,0,2,0
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,GPF2,11,4,1,1,1
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,DeuceR1,9,5,0,0,1
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,DeuceR2,3,0,0,0,0
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,RTotal1,26,16,0,3,1
20140102-M-Brisbane-QF-Roger_Federer-Marinko_Matosevic,RTotal2,17,4,1,1,4
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,BPO1,1,0,0,0,0
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,BPO2,5,2,0,1,2
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,GPF1,12,2,1,0,0
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,GPF2,11,3,0,2,0
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,DeuceR1,4,1,0,0,2
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,DeuceR2,7,1,0,1,0
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,RTotal1,17,3,1,0,2
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,RTotal2,23,6,0,4,2
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,BPO1,9,3,0,1,1
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,BPO2,4,0,0,0,3
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,GPF1,9,4,0,2,1
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,GPF2,12,3,2,1,4
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,DeuceR1,8,4,1,0,1
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,DeuceR2,7,1,1,0,0
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,RTotal1,26,11,1,3,3
20141101-M-Paris_Masters-F-Novak_Djokovic-Milos_Raonic,RTotal2,23,4,3,1,7
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,BPO1,4,0,0,0,0
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,BPO2,7,3,1,0,0
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,GPF1,11,2,0,1,1
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,GPF2,7,1,0,1,2
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,DeuceR1,5,2,1,0,1
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,DeuceR2,3,2,0,1,1
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,RTotal1,20,4,1,1,2
20140614-M-Queens_Club-SF-Stanislas_Wawrinka-Grigor_Dimitrov,RTotal2,17,6,1,2,3
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,BPO1,7,4,0,0,2
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,BPO2,4,1,0,1,2
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,GPF1,8,4,0,1,0
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,GPF2,12,4,2,1,2
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,DeuceR1,7,5,0,0,0
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,DeuceR2,9,3,0,1,1
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,RTotal1,22,13,0,1,2
20140927-M-Shenzhen-SF-Tommy_Robredo-Santiago_Giraldo,RTotal2,25,8,2,3,5
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,BPO1,10,3,0,1,2
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,BPO2,7,1,0,1,0
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,GPF1,14,8,2,3,2
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,GPF2,18,9,4,0,3
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,DeuceR1,20,8,1,3,2
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,DeuceR2,14,5,0,0,1
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,RTotal1,44,19,3,7,6
20140906-M-St_Remy_CH-QF-Vincent_Millot-Denys_Molchanov,RTotal2,39,15,4,1,4
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,BPO1,3,1,0,0,1
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,BPO2,4,2,1,0,0
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,GPF1,12,2,0,1,4
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,GPF2,11,3,0,0,0
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,DeuceR1,7,3,0,0,2
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,DeuceR2,4,1,0,0,0
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,RTotal1,22,6,0,1,7
20140727-M-Umag-SF-Marin_Cilic-Tommy_Robredo,RTotal2,19,6,1,0,0
20141109-M-London-RR-Roger_Federer-Milos_Raonic,BPO1,6,2,0,0,0
20141109-M-London-RR-Roger_Federer-Milos_Raonic,BPO2,4,0,0,0,1
20141109-M-London-RR-Roger_Federer-Milos_Raonic,GPF1,11,4,0,2,0
20141109-M-London-RR-Roger_Federer-Milos_Raonic,GPF2,21,11,3,1,2
20141109-M-London-RR-Roger_Federer-Milos_Raonic,DeuceR1,8,3,0,1,1
20141109-M-London-RR-Roger_Federer-Milos_Raonic,DeuceR2,11,4,2,1,0
20141109-M-London-RR-Roger_Federer-Milos_Raonic,RTotal1,25,9,0,3,1
20141109-M-London-RR-Roger_Federer-Milos_Raonic,RTotal2,36,15,5,2,3
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,BPO1,10,5,2,0,0
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,BPO2,4,0,0,0,0
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,GPF1,11,3,0,0,1
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,GPF2,15,2,0,1,2
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,DeuceR1,5,2,2,0,1
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,DeuceR2,12,4,0,3,0
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,RTotal1,26,10,4,0,2
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,RTotal2,31,6,0,4,2
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,BPO1,1,0,0,0,0
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,BPO2,13,4,0,1,2
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,GPF1,20,6,2,1,0
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,GPF2,18,8,3,0,4
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,DeuceR1,10,1,1,0,2
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,DeuceR2,18,6,4,0,4
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,RTotal1,31,7,3,1,2
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,RTotal2,49,18,7,1,10
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,BPO1,1,1,1,0,0
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,BPO2,2,2,1,0,0
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,GPF1,11,1,0,0,0
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,GPF2,17,8,0,2,1
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,DeuceR1,3,1,1,0,0
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,DeuceR2,4,2,0,1,0
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,RTotal1,15,3,2,0,0
20150116-M-Auckland-SF-Kevin_Anderson-Jiri_Vesely,RTotal2,23,12,1,3,1
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,BPO1,0,0,0,0,0
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,BPO2,16,4,1,0,1
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,GPF1,10,2,0,1,2
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,GPF2,8,4,0,0,1
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,DeuceR1,1,0,0,0,0
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,DeuceR2,15,11,4,1,1
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,RTotal1,11,2,0,1,2
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,RTotal2,39,19,5,1,3
20150218-M-Delray_Beach-R32-Steve_Johnson-Andrey_Rublev,BPO1,7,5,1,0,1
20150218-M-Delray_Beach-R32-Steve_Johnson-Andrey_Rublev,BPO2,6,2,0,0,0
20150218-M-Delray_Beach-R32-Steve_Johnson-Andrey_Rublev,GPF1,11,7,1,0,3
20150218-M-Delray_Beach-R32-Steve_Johnson-Andrey_Rublev,GPF2,10,3,0,0,2
20150218-M-Delray_Beach-R32-Steve_Johnson-Andrey_Rublev,DeuceR1,12,6,1,3,1
20150218-M-Delray_Beach-R32-Steve_Johnson-Andrey_Rublev,DeuceR2,4,4,1,2,0
20150218-M-Delray_Beach-R32-Steve_Johnson-Andrey_Rublev,RTotal1,30,18,3,3,5
20150218-M-Delray_Beach-R32-Steve_Johnson-Andrey_Rublev,RTotal2,20,9,1,2,2
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,BPO1,6,5,2,0,0
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,BPO2,4,1,0,0,0
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,GPF1,4,2,1,0,0
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,GPF2,8,1,0,1,4
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,DeuceR1,7,4,2,1,1
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,DeuceR2,6,2,0,0,0
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,RTotal1,17,11,5,1,1
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,RTotal2,18,4,0,1,4
20150225-M-Dubai-R16-Fernando_Verdasco-Roger_Federer,BPO1,2,2,1,0,0
20150225-M-Dubai-R16-Fernando_Verdasco-Roger_Federer,BPO2,7,5,1,2,0
20150225-M-Dubai-R16-Fernando_Verdasco-Roger_Federer,GPF1,7,0,0,0,1
20150225-M-Dubai-R16-Fernando_Verdasco-Roger_Federer,GPF2,9,4,1,0,0
20150225-M-Dubai-R16-Fernando_Verdasco-Roger_Federer,DeuceR1,1,1,0,0,0
20150225-M-Dubai-R16-Fernando_Verdasco-Roger_Federer,DeuceR2,2,2,0,0,0
20150225-M-Dubai-R16-Fernando_Verdasco-Roger_Federer,RTotal1,10,3,1,0,1
20150225-M-Dubai-R16-Fernando_Verdasco-Roger_Federer,RTotal2,18,11,2,2,0
20150223-M-Dubai-R32-Joao_Sousa-James_Mcgee,BPO1,10,5,1,2,0
20150223-M-Dubai-R32-Joao_Sousa-James_Mcgee,BPO2,3,1,0,0,1
20150223-M-Dubai-R32-Joao_Sousa-James_Mcgee,GPF1,2,0,0,0,1
20150223-M-Dubai-R32-Joao_Sousa-James_Mcgee,GPF2,14,7,0,1,3
20150223-M-Dubai-R32-Joao_Sousa-James_Mcgee,DeuceR1,5,4,0,3,1
20150223-M-Dubai-R32-Joao_Sousa-James_Mcgee,DeuceR2,11,3,2,0,0
20150223-M-Dubai-R32-Joao_Sousa-James_Mcgee,RTotal1,17,9,1,5,2
20150223-M-Dubai-R32-Joao_Sousa-James_Mcgee,RTotal2,28,11,2,1,4
20150131-M-Hong_Kong_CH-SF-Kyle_Edmund-Yoshihito_Nishioka,BPO1,17,5,1,2,3
20150131-M-Hong_Kong_CH-SF-Kyle_Edmund-Yoshihito_Nishioka,BPO2,3,2,0,0,0
20150131-M-Hong_Kong_CH-SF-Kyle_Edmund-Yoshihito_Nishioka,GPF1,10,6,4,1,2
20150131-M-Hong_Kong_CH-SF-Kyle_Edmund-Yoshihito_Nishioka,GPF2,8,1,0,0,1
20150131-M-Hong_Kong_CH-SF-Kyle_Edmund-Yoshihito_Nishioka,DeuceR1,17,10,5,1,5
20150131-M-Hong_Kong_CH-SF-Kyle_Edmund-Yoshihito_Nishioka,DeuceR2,6,2,0,0,1
20150131-M-Hong_Kong_CH-SF-Kyle_Edmund-Yoshihito_Nishioka,RTotal1,44,21,10,4,10
20150131-M-Hong_Kong_CH-SF-Kyle_Edmund-Yoshihito_Nishioka,RTotal2,17,5,0,0,2
20150208-M-Montpellier-F-Richard_Gasquet-Jerzy_Janowicz,BPO1,1,1,1,0,0
20150208-M-Montpellier-F-Richard_Gasquet-Jerzy_Janowicz,BPO2,0,0,0,0,0
20150208-M-Montpellier-F-Richard_Gasquet-Jerzy_Janowicz,GPF1,0,0,0,0,0
20150208-M-Montpellier-F-Richard_Gasquet-Jerzy_Janowicz,GPF2,2,0,0,0,0
20150208-M-Montpellier-F-Richard_Gasquet-Jerzy_Janowicz,DeuceR1,0,0,0,0,0
20150208-M-Montpellier-F-Richard_Gasquet-Jerzy_Janowicz,DeuceR2,0,0,0,0,0
20150208-M-Montpellier-F-Richard_Gasquet-Jerzy_Janowicz,RTotal1,1,1,1,0,0
20150208-M-Montpellier-F-Richard_Gasquet-Jerzy_Janowicz,RTotal2,2,0,0,0,0
20150207-M-Montpellier-SF-Richard_Gasquet-Gael_Monfils,BPO1,5,3,1,1,1
20150207-M-Montpellier-SF-Richard_Gasquet-Gael_Monfils,BPO2,8,1,0,0,1
20150207-M-Montpellier-SF-Richard_Gasquet-Gael_Monfils,GPF1,9,3,0,2,0
20150207-M-Montpellier-SF-Richard_Gasquet-Gael_Monfils,GPF2,12,3,3,0,4
20150207-M-Montpellier-SF-Richard_Gasquet-Gael_Monfils,DeuceR1,1,1,0,0,0
